38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:d7:61,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,38:17:c3:1e:ff:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:50,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:1e:ff:11,38:17:c3:19:d7:60,b4:5d:50:e1:92:22,38:17:c3:19:45:b1,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,b4:5d:50:e1:92:21,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:30,00:4e:35:de:e1:00,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,00:4e:35:de:e1:12,00:4e:35:de:e1:02,38:17:c3:1f:08:41,44:48:c1:91:95:b2,38:17:c3:1f:08:50,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:31,38:17:c3:1f:22:21,00:4e:35:de:d7:52,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:40,38:17:c3:1f:22:30,38:17:c3:1f:22:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:90,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:22,38:17:c3:19:71:92,00:4e:35:de:d7:43,38:17:c3:1f:22:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:24:4f:10,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,68:ff:7b:e4:af:39,38:17:c3:1f:09:90,38:17:c3:24:4f:00,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,38:17:c3:1b:08:b2,38:17:c3:1f:0f:91,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:1f:09:92,38:17:c3:1b:08:b1,00:4e:35:df:27:12,68:ff:7b:e4:af:38,38:17:c3:19:71:91,38:17:c3:1f:09:91,38:17:c3:1f:09:83,b4:5d:50:e1:96:43,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:b1,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,44:48:c1:91:95:b3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-90,-84,-77,-91,-91,-80,-80,-87,-98,-98,-85,-91,-84,-78,-100,-100,-100,-73,-100,-100,-100,-100,-80,-80,-80,-85,-85,-100,-100,-87,-77,-77,-100,-59,-59,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-84,-91,-80,-87,-100,-85,-84,-100,-85,-93,-80,-69,-93,-77,-61,-59,-100,-100,-100,-100,-48,-78,-86,-87,-69,-69,-59,-59,-100,-83,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-100,-100,-100,-100,-74,-75,-75,-75,-75,-75,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-75,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-95,-92,-100,-93,-96,-92,-98,-100,-100,-95,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-88,-83,-77,-89,-89,-79,-79,-87,-97,-98,-86,-90,-84,-78,-100,-100,-100,-72,-100,-100,-100,-100,-80,-80,-80,-84,-83,-100,-99,-87,-77,-77,-98,-59,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-83,-89,-80,-87,-100,-86,-83,-100,-84,-93,-80,-68,-92,-77,-61,-59,-100,-100,-100,-100,-49,-78,-86,-87,-68,-68,-59,-59,-100,-83,-100,-59,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-75,-75,-75,-75,-75,-75,-75,-100,-100,-100,-99,-99,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-76,-75,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-95,-91,-99,-93,-95,-91,-98,-99,-99,-95,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-90,-84,-77,-91,-91,-80,-80,-87,-98,-98,-85,-91,-84,-78,-100,-100,-100,-73,-100,-100,-100,-100,-80,-80,-80,-85,-85,-100,-100,-87,-77,-77,-100,-59,-59,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-84,-91,-80,-87,-100,-85,-84,-100,-85,-93,-80,-69,-93,-77,-61,-59,-100,-100,-100,-100,-48,-78,-86,-87,-69,-69,-59,-59,-100,-83,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-100,-100,-100,-100,-74,-75,-75,-75,-75,-75,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-75,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-95,-92,-100,-93,-96,-92,-98,-100,-100,-95,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-90,-86,-78,-92,-91,-80,-80,-90,-98,-98,-90,-92,-85,-80,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-82,-81,-100,-97,-87,-77,-77,-100,-60,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-85,-92,-81,-91,-100,-90,-85,-100,-82,-95,-80,-69,-95,-77,-61,-60,-100,-100,-100,-100,-48,-82,-88,-88,-69,-69,-59,-59,-100,-85,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-55,-100,-100,-100,-100,-74,-75,-76,-76,-75,-76,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-75,-75,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-95,-89,-100,-94,-93,-91,-98,-99,-100,-97,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-88,-83,-77,-89,-89,-79,-79,-87,-97,-98,-86,-90,-84,-78,-100,-100,-100,-72,-100,-100,-100,-100,-80,-80,-80,-84,-83,-100,-99,-87,-77,-77,-98,-59,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-83,-89,-80,-87,-100,-86,-83,-100,-84,-93,-80,-68,-92,-77,-61,-59,-100,-100,-100,-100,-49,-78,-86,-87,-68,-68,-59,-59,-100,-83,-100,-59,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-75,-75,-75,-75,-75,-75,-75,-100,-100,-100,-99,-99,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-76,-75,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-95,-91,-99,-93,-95,-91,-98,-99,-99,-95,-98,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-91,-100,-100,-100,-100,-100,545.0,700.2000000000004,31.0
-90,-87,-79,-93,-92,-81,-81,-92,-99,-99,-92,-92,-85,-80,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-80,-79,-100,-96,-88,-77,-77,-100,-60,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-81,-93,-100,-93,-84,-100,-80,-97,-80,-69,-96,-77,-62,-60,-100,-100,-100,-100,-48,-83,-89,-89,-69,-69,-60,-60,-100,-86,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-75,-75,-77,-77,-75,-77,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-75,-75,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-95,-88,-100,-94,-91,-90,-98,-98,-100,-98,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-89,-87,-78,-92,-91,-81,-81,-93,-98,-98,-93,-92,-86,-80,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-78,-77,-100,-96,-88,-77,-77,-99,-60,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-91,-81,-93,-100,-93,-85,-100,-78,-98,-80,-69,-97,-77,-62,-61,-100,-100,-100,-100,-48,-84,-89,-89,-69,-69,-60,-60,-100,-86,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-75,-75,-77,-77,-75,-77,-75,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-76,-76,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-95,-86,-100,-95,-90,-89,-97,-98,-99,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-90,-85,-78,-92,-91,-80,-80,-90,-98,-98,-90,-92,-85,-80,-100,-100,-100,-73,-100,-100,-100,-100,-80,-80,-80,-82,-81,-100,-97,-87,-77,-77,-100,-60,-60,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-85,-92,-81,-91,-100,-90,-84,-100,-82,-95,-80,-69,-95,-77,-61,-60,-100,-100,-100,-100,-48,-82,-88,-89,-69,-69,-59,-59,-100,-85,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-55,-100,-100,-100,-100,-74,-75,-76,-76,-75,-76,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-75,-75,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-95,-89,-100,-94,-93,-91,-98,-99,-100,-97,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-91,-88,-79,-93,-91,-82,-82,-94,-99,-99,-95,-93,-85,-81,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-78,-76,-100,-96,-88,-77,-77,-100,-62,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-88,-91,-82,-94,-100,-96,-84,-100,-77,-98,-80,-69,-97,-77,-63,-62,-100,-100,-100,-100,-48,-86,-89,-89,-69,-69,-60,-60,-100,-87,-100,-60,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-75,-74,-78,-78,-74,-78,-74,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-74,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-96,-86,-100,-95,-89,-89,-96,-98,-99,-99,-99,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-90,-87,-79,-93,-92,-81,-81,-92,-99,-99,-92,-92,-85,-80,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-80,-79,-100,-96,-88,-77,-77,-100,-60,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-81,-93,-100,-93,-84,-100,-80,-97,-80,-69,-96,-77,-62,-60,-100,-100,-100,-100,-48,-83,-89,-89,-69,-69,-60,-60,-100,-86,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-75,-75,-77,-77,-75,-77,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-75,-75,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-95,-88,-100,-94,-91,-90,-98,-98,-100,-98,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-90,-87,-79,-93,-92,-81,-81,-92,-99,-99,-92,-92,-85,-80,-100,-100,-100,-74,-100,-100,-100,-100,-80,-80,-80,-80,-79,-100,-96,-88,-77,-77,-100,-60,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-92,-81,-93,-100,-93,-84,-100,-80,-97,-80,-69,-96,-77,-62,-60,-100,-100,-100,-100,-48,-83,-89,-89,-69,-69,-60,-60,-100,-86,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-75,-75,-77,-77,-75,-77,-75,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-75,-75,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-95,-88,-100,-94,-91,-90,-98,-98,-100,-98,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,545.0,714.4000000000004,32.0
-94,-92,-80,-98,-97,-85,-85,-98,-100,-100,-100,-98,-93,-85,-100,-100,-100,-76,-100,-100,-100,-100,-83,-84,-86,-83,-81,-100,-97,-96,-79,-79,-100,-67,-67,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-90,-96,-85,-99,-100,-100,-85,-100,-85,-100,-83,-74,-100,-79,-70,-66,-100,-100,-100,-100,-43,-89,-90,-90,-71,-71,-63,-63,-100,-87,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-63,-100,-100,-100,-100,-70,-79,-86,-84,-79,-83,-79,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-73,-70,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-98,-90,-100,-98,-95,-96,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-96,-96,-80,-100,-98,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-89,-86,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-90,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-81,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-71,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-96,-96,-80,-100,-99,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-90,-87,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-91,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-82,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-95,-93,-79,-97,-96,-85,-85,-99,-100,-100,-99,-97,-93,-85,-100,-100,-100,-77,-100,-100,-100,-100,-83,-84,-86,-83,-82,-100,-98,-95,-80,-79,-100,-67,-67,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-92,-95,-85,-98,-100,-100,-86,-100,-84,-100,-83,-74,-100,-79,-71,-67,-100,-100,-100,-100,-42,-90,-89,-89,-71,-71,-63,-63,-100,-86,-100,-63,-100,-100,-100,-99,-100,-100,-100,-100,-100,-100,-65,-67,-64,-100,-100,-100,-100,-69,-77,-86,-85,-78,-83,-78,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-73,-69,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-98,-89,-100,-98,-94,-95,-98,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-96,-96,-80,-100,-99,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-90,-87,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-91,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-82,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-96,-96,-80,-100,-99,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-90,-87,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-91,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-82,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,728.6000000000005,33.0
-96,-96,-80,-100,-99,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-90,-87,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-91,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-82,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
-96,-96,-80,-100,-99,-87,-87,-100,-100,-100,-100,-100,-99,-87,-100,-100,-100,-79,-100,-100,-100,-100,-85,-86,-90,-87,-86,-100,-100,-100,-81,-81,-100,-70,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-86,-100,-100,-100,-88,-100,-90,-100,-86,-78,-100,-81,-74,-70,-100,-100,-100,-100,-39,-91,-90,-90,-73,-72,-65,-65,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-66,-100,-100,-100,-100,-66,-80,-90,-88,-83,-86,-82,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-73,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-99,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-100,-100,-100,-100,-100,545.0,742.8000000000005,34.0
