44:48:c1:a5:82:30,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,38:17:c3:1f:0e:01,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,38:17:c3:1f:01:82,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,ac:e2:d3:c4:08:e6,72:32:b1:3e:1a:b7,00:4e:35:df:06:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,44:48:c1:a5:82:22,38:17:c3:1e:ff:01,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,00:4e:35:df:06:41,38:17:c3:1e:ff:11,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:33,38:17:c3:19:55:51,38:17:c3:19:55:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:92:22,38:17:c3:1f:22:32,b4:5d:50:e1:92:23,38:17:c3:19:71:92,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:0e:00,80:8d:b7:55:25:f0,80:8d:b7:55:3a:50,80:8d:b7:55:39:c0,00:4e:35:df:06:52,38:17:c3:1e:ff:00,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:96:50,38:17:c3:19:55:50,b4:5d:50:e1:92:31,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:19:d7:72,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:12,00:4e:35:df:06:40,00:4e:35:de:e1:10,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,38:17:c3:19:d7:70,20:a6:cd:50:24:b0,80:8d:b7:55:25:e0,38:17:c3:19:d7:60,38:17:c3:19:d7:71,38:17:c3:19:45:b1,00:4e:35:df:06:50,72:32:b1:3e:1a:b8,80:8d:b7:55:35:00,38:17:c3:1f:01:81,38:17:c3:1f:01:80,20:a6:cd:50:24:a2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:21,20:a6:cd:50:24:a1,38:17:c3:1f:09:83,20:a6:cd:50:24:a0,00:4e:35:de:e1:02,00:4e:35:de:e1:11,68:ff:7b:e4:af:39,38:17:c3:19:71:91,20:a6:cd:42:0b:f0,38:17:c3:19:71:90,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:09:91,00:4e:35:de:e1:00,20:a6:cd:42:0b:e3,38:17:c3:1f:09:90,00:4e:35:de:e1:01,b4:5d:50:e1:96:43,38:17:c3:1f:08:50,20:a6:cd:42:0b:e2,38:17:c3:1f:22:22,00:4e:35:df:0e:10,38:17:c3:19:55:41,38:17:c3:19:71:80,38:17:c3:19:55:40,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:1f:00:b0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:00:b1,38:17:c3:1f:09:81,38:17:c3:19:55:42,38:17:c3:1f:22:20,38:17:c3:1f:22:21,9c:d6:43:60:92:e0,00:4e:35:df:0e:12,00:4e:35:de:d7:53,38:17:c3:1f:08:51,00:4e:35:de:d7:52,38:17:c3:1f:08:52,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,00:4e:35:de:d7:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,00:4e:35:de:d7:51,00:4e:35:df:0e:11,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:20,00:4e:35:de:d7:41,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,32:f7:72:50:57:3b,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,00:4e:35:df:0e:02,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,20:4e:7f:c2:ff:e8,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,00:4e:35:df:27:12,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:10,00:4e:35:df:27:11,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:b1,x,y,label
-47,-64,-72,-72,-60,-80,-60,-81,-71,-71,-71,-79,-78,-79,-77,-63,-78,-70,-100,-57,-56,-68,-68,-58,-57,-76,-80,-83,-84,-70,-81,-100,-85,-48,-86,-48,-85,-72,-100,-80,-80,-77,-74,-76,-100,-100,-100,-78,-83,-82,-86,-83,-72,-81,-61,-71,-77,-79,-68,-58,-70,-84,-48,-86,-73,-100,-75,-80,-83,-73,-70,-70,-100,-83,-80,-100,-83,-84,-100,-73,-75,-83,-100,-100,-83,-80,-81,-100,-100,-70,-82,-71,-100,-100,-100,-66,-66,-82,-89,-65,-76,-87,-100,-100,-85,-81,-76,-79,-85,-100,-84,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-85,-100,-84,-90,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-100,-100,-88,-80,-83,-81,-84,-100,-100,-100,-100,-81,-80,-81,-80,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12.0
-47,-64,-72,-72,-60,-80,-60,-81,-71,-71,-71,-79,-78,-79,-77,-63,-78,-70,-100,-57,-56,-68,-68,-58,-57,-76,-80,-83,-84,-70,-81,-100,-85,-48,-86,-48,-85,-72,-100,-80,-80,-77,-74,-76,-100,-100,-100,-78,-83,-82,-86,-83,-72,-81,-61,-71,-77,-79,-68,-58,-70,-84,-48,-86,-73,-100,-75,-80,-83,-73,-70,-70,-100,-83,-80,-100,-83,-84,-100,-73,-75,-83,-100,-100,-83,-80,-81,-100,-100,-70,-82,-71,-100,-100,-100,-66,-66,-82,-89,-65,-76,-87,-100,-100,-85,-81,-76,-79,-85,-100,-84,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-85,-100,-84,-90,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-100,-100,-88,-80,-83,-81,-84,-100,-100,-100,-100,-81,-80,-81,-80,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12.0
-56,-63,-72,-72,-58,-81,-58,-81,-70,-70,-70,-75,-75,-75,-77,-73,-78,-74,-86,-56,-56,-70,-70,-59,-59,-72,-77,-78,-84,-69,-81,-100,-85,-54,-86,-54,-83,-74,-100,-73,-74,-73,-72,-72,-100,-100,-100,-100,-84,-82,-84,-83,-72,-82,-59,-70,-77,-75,-70,-59,-69,-100,-54,-88,-73,-100,-72,-73,-83,-73,-74,-73,-100,-100,-80,-100,-100,-84,-100,-73,-75,-81,-100,-100,-100,-78,-81,-100,-100,-69,-82,-71,-84,-85,-100,-63,-63,-82,-88,-63,-75,-87,-100,-100,-85,-73,-75,-80,-84,-100,-84,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-83,-100,-84,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-87,-77,-84,-77,-84,-100,-100,-100,-100,-77,-100,-100,-84,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-54,-65,-70,-70,-56,-81,-56,-81,-73,-73,-73,-75,-75,-75,-73,-69,-72,-74,-86,-56,-56,-69,-69,-59,-59,-72,-75,-79,-84,-70,-81,-100,-85,-55,-86,-54,-83,-74,-100,-73,-74,-72,-72,-72,-88,-100,-100,-100,-84,-82,-84,-83,-70,-82,-56,-73,-73,-75,-69,-59,-70,-100,-54,-88,-74,-100,-72,-73,-83,-82,-74,-74,-100,-100,-75,-100,-82,-82,-100,-73,-74,-78,-100,-100,-100,-75,-81,-100,-100,-70,-82,-71,-84,-85,-100,-63,-63,-82,-88,-62,-74,-87,-100,-100,-85,-73,-74,-80,-84,-100,-84,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-83,-100,-84,-87,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-86,-78,-83,-78,-84,-100,-100,-100,-100,-77,-100,-100,-84,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-54,-64,-70,-70,-58,-83,-58,-84,-70,-70,-70,-76,-76,-77,-75,-66,-75,-74,-86,-55,-55,-69,-69,-57,-57,-72,-75,-82,-83,-71,-81,-100,-85,-54,-86,-54,-83,-73,-100,-73,-74,-71,-72,-72,-88,-100,-100,-100,-84,-82,-84,-83,-70,-85,-58,-70,-76,-77,-69,-56,-70,-100,-54,-88,-73,-100,-72,-73,-83,-58,-74,-73,-100,-100,-74,-100,-82,-81,-100,-72,-73,-79,-100,-100,-100,-75,-81,-100,-100,-70,-82,-71,-84,-85,-100,-64,-64,-82,-87,-64,-73,-87,-100,-100,-85,-75,-73,-80,-84,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-74,-100,-83,-100,-83,-87,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-82,-100,-88,-80,-82,-80,-82,-100,-100,-100,-100,-80,-100,-100,-84,-79,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-54,-63,-70,-70,-56,-83,-56,-84,-68,-68,-68,-75,-75,-75,-73,-71,-74,-74,-86,-55,-55,-68,-68,-59,-57,-70,-75,-83,-83,-71,-81,-82,-85,-54,-86,-53,-83,-73,-100,-73,-74,-71,-72,-72,-88,-100,-100,-100,-84,-82,-84,-83,-70,-85,-56,-68,-73,-76,-68,-56,-71,-100,-53,-88,-73,-87,-72,-73,-83,-82,-74,-73,-100,-82,-74,-100,-82,-81,-100,-72,-74,-79,-100,-100,-100,-75,-82,-100,-100,-71,-82,-71,-84,-85,-100,-64,-64,-80,-87,-64,-74,-87,-100,-100,-85,-74,-74,-80,-84,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-83,-100,-83,-87,-80,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-82,-100,-87,-78,-84,-77,-83,-100,-100,-100,-100,-77,-100,-100,-84,-77,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-54,-63,-70,-70,-57,-82,-57,-82,-68,-68,-68,-76,-75,-76,-73,-71,-74,-74,-86,-54,-54,-69,-68,-59,-57,-71,-75,-83,-81,-69,-81,-82,-85,-54,-86,-53,-83,-73,-100,-71,-71,-70,-73,-73,-88,-100,-100,-100,-83,-75,-84,-81,-70,-85,-57,-68,-73,-75,-69,-58,-69,-100,-53,-88,-73,-87,-73,-71,-81,-78,-74,-73,-100,-82,-74,-100,-82,-81,-100,-72,-74,-78,-100,-100,-100,-74,-82,-100,-100,-69,-82,-71,-84,-85,-100,-64,-64,-80,-89,-64,-74,-87,-100,-100,-85,-74,-74,-80,-84,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-83,-100,-83,-87,-80,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-82,-100,-86,-79,-82,-79,-83,-100,-100,-100,-100,-78,-100,-100,-84,-78,-87,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-56,-63,-68,-68,-57,-82,-57,-82,-70,-70,-70,-76,-76,-76,-74,-71,-74,-74,-86,-54,-54,-60,-60,-58,-58,-71,-75,-84,-81,-69,-81,-82,-85,-54,-86,-53,-83,-74,-100,-71,-71,-75,-73,-73,-87,-100,-100,-100,-83,-75,-84,-81,-68,-85,-57,-70,-74,-76,-60,-59,-69,-100,-53,-88,-75,-87,-73,-71,-81,-78,-74,-73,-100,-83,-74,-100,-82,-81,-100,-75,-72,-78,-100,-100,-100,-74,-82,-100,-100,-69,-82,-71,-84,-85,-100,-65,-66,-80,-87,-66,-72,-87,-100,-100,-85,-74,-72,-80,-84,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-83,-100,-83,-87,-81,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-82,-100,-87,-80,-82,-81,-83,-100,-100,-100,-100,-78,-100,-100,-84,-83,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13.0
-56,-63,-68,-68,-61,-82,-61,-82,-67,-67,-67,-76,-76,-75,-74,-63,-100,-100,-100,-54,-54,-65,-65,-56,-56,-80,-100,-81,-81,-71,-100,-100,-100,-57,-87,-57,-83,-72,-100,-71,-71,-82,-73,-73,-87,-100,-100,-81,-84,-78,-86,-83,-68,-100,-61,-67,-74,-76,-65,-55,-70,-100,-57,-89,-71,-100,-73,-71,-81,-81,-100,-73,-100,-83,-100,-100,-86,-86,-100,-72,-75,-73,-100,-100,-86,-74,-100,-100,-100,-70,-100,-71,-86,-86,-100,-64,-63,-100,-89,-66,-75,-81,-100,-100,-100,-76,-75,-78,-86,-100,-84,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-83,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-86,-76,-82,-76,-83,-100,-100,-100,-100,-78,-100,-100,-100,-76,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-60,-65,-68,-68,-59,-85,-59,-84,-67,-67,-67,-75,-75,-75,-74,-63,-100,-68,-100,-62,-62,-63,-63,-58,-57,-80,-100,-80,-83,-70,-100,-100,-86,-56,-87,-56,-83,-69,-100,-80,-80,-80,-71,-72,-87,-100,-100,-81,-84,-76,-84,-83,-68,-85,-59,-67,-74,-75,-63,-57,-71,-87,-56,-89,-68,-100,-72,-80,-81,-81,-100,-71,-100,-82,-100,-100,-86,-86,-100,-69,-77,-77,-100,-100,-86,-74,-100,-100,-100,-71,-100,-67,-86,-86,-100,-64,-64,-100,-89,-64,-76,-81,-100,-100,-100,-75,-76,-78,-86,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-83,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-85,-78,-82,-78,-83,-100,-100,-100,-100,-78,-100,-100,-100,-78,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-60,-65,-68,-68,-59,-85,-59,-84,-67,-67,-67,-75,-75,-75,-74,-63,-100,-68,-100,-62,-62,-63,-63,-58,-57,-80,-100,-80,-83,-70,-100,-100,-86,-56,-87,-56,-83,-69,-100,-80,-80,-80,-71,-72,-87,-100,-100,-81,-84,-76,-84,-83,-68,-85,-59,-67,-74,-75,-63,-57,-71,-87,-56,-89,-68,-100,-72,-80,-81,-81,-100,-71,-100,-82,-100,-100,-86,-86,-100,-69,-77,-77,-100,-100,-86,-74,-100,-100,-100,-71,-100,-67,-86,-86,-100,-64,-64,-100,-89,-64,-76,-81,-100,-100,-100,-75,-76,-78,-86,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-83,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-85,-78,-82,-78,-83,-100,-100,-100,-100,-78,-100,-100,-100,-78,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-62,-68,-68,-68,-61,-85,-61,-84,-66,-66,-66,-74,-74,-75,-73,-63,-75,-66,-100,-62,-62,-66,-66,-58,-58,-77,-100,-81,-83,-71,-81,-100,-87,-57,-86,-57,-81,-71,-100,-77,-78,-78,-71,-72,-86,-100,-100,-78,-84,-77,-84,-83,-70,-84,-61,-66,-74,-75,-66,-58,-71,-87,-58,-89,-71,-87,-72,-77,-81,-79,-66,-65,-100,-82,-73,-100,-86,-86,-100,-71,-80,-80,-100,-100,-86,-74,-100,-100,-100,-71,-78,-67,-86,-86,-100,-63,-64,-78,-89,-70,-79,-78,-100,-100,-100,-77,-80,-78,-86,-100,-84,-100,-100,-100,-100,-100,-75,-100,-100,-77,-100,-86,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-84,-79,-82,-79,-83,-100,-100,-100,-100,-80,-87,-100,-82,-79,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-58,-61,-68,-68,-59,-85,-59,-84,-67,-66,-66,-75,-75,-75,-73,-64,-75,-66,-100,-62,-61,-61,-61,-57,-58,-77,-100,-79,-83,-68,-81,-100,-87,-57,-86,-57,-81,-70,-100,-77,-78,-78,-72,-72,-86,-100,-100,-78,-84,-77,-84,-83,-70,-84,-59,-66,-74,-75,-61,-58,-68,-87,-57,-86,-71,-87,-72,-77,-81,-72,-66,-65,-100,-82,-73,-100,-85,-84,-100,-71,-75,-77,-100,-100,-84,-74,-100,-100,-88,-68,-78,-67,-86,-86,-100,-64,-64,-78,-88,-64,-75,-78,-100,-100,-100,-77,-75,-78,-86,-100,-84,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-83,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-88,-84,-79,-84,-79,-83,-100,-89,-100,-90,-79,-87,-100,-82,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-63,-63,-68,-68,-60,-82,-61,-83,-66,-66,-66,-73,-73,-73,-73,-72,-75,-73,-100,-65,-65,-58,-58,-58,-58,-76,-75,-80,-83,-72,-81,-100,-87,-65,-86,-65,-79,-73,-100,-78,-78,-78,-72,-72,-86,-100,-100,-78,-82,-77,-85,-83,-70,-83,-61,-66,-74,-73,-58,-58,-72,-87,-66,-86,-73,-87,-72,-78,-83,-79,-74,-57,-100,-82,-73,-100,-85,-84,-100,-71,-76,-80,-100,-100,-84,-75,-100,-100,-88,-67,-78,-74,-86,-86,-100,-64,-64,-78,-88,-64,-76,-78,-100,-100,-100,-76,-76,-78,-86,-100,-86,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-85,-100,-100,-100,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-88,-84,-75,-86,-75,-83,-100,-89,-100,-90,-76,-85,-85,-85,-75,-85,-85,-100,-83,-84,-85,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14.0
-63,-63,-100,-72,-62,-82,-62,-83,-67,-67,-67,-73,-73,-73,-100,-72,-75,-74,-100,-62,-62,-58,-58,-58,-58,-78,-75,-83,-83,-68,-100,-100,-100,-65,-100,-65,-79,-73,-87,-79,-78,-78,-72,-72,-100,-100,-100,-100,-83,-100,-86,-84,-72,-83,-62,-67,-100,-73,-58,-58,-68,-100,-66,-85,-73,-100,-72,-78,-84,-78,-74,-69,-100,-100,-100,-100,-82,-84,-100,-71,-75,-84,-100,-100,-85,-75,-100,-100,-88,-68,-100,-74,-100,-100,-100,-61,-62,-100,-88,-62,-75,-100,-100,-100,-100,-76,-75,-100,-86,-100,-86,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-87,-100,-100,-86,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-88,-85,-75,-86,-74,-84,-100,-89,-100,-90,-75,-85,-85,-85,-74,-85,-100,-100,-83,-84,-85,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
-64,-64,-72,-72,-61,-82,-61,-83,-66,-67,-67,-73,-67,-73,-100,-70,-75,-74,-100,-64,-65,-58,-58,-58,-58,-78,-75,-81,-83,-73,-80,-80,-100,-60,-100,-60,-79,-73,-87,-79,-78,-76,-72,-72,-100,-100,-100,-100,-83,-100,-86,-84,-72,-83,-61,-67,-100,-72,-58,-58,-73,-100,-61,-85,-72,-100,-72,-78,-84,-78,-74,-69,-100,-80,-100,-100,-82,-84,-100,-68,-74,-84,-100,-100,-85,-75,-80,-100,-88,-68,-100,-74,-100,-100,-100,-63,-62,-100,-88,-62,-74,-100,-100,-100,-100,-76,-74,-76,-86,-100,-86,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-85,-100,-100,-86,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-88,-86,-76,-85,-76,-84,-100,-89,-100,-90,-71,-85,-85,-85,-76,-86,-100,-100,-83,-84,-85,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15.0
