60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,44:48:c1:91:d0:01,44:48:c1:91:d0:00,b4:5d:50:e1:96:43,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,44:48:c1:91:d0:14,44:48:c1:91:d0:11,44:48:c1:91:d0:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,b4:5d:50:e1:96:41,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,44:48:c1:91:95:a2,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:14:10,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,38:17:c3:24:47:52,44:48:c1:91:95:a3,38:17:c3:24:47:51,38:17:c3:24:47:50,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,38:17:c3:1f:09:91,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:19:45:b2,38:17:c3:19:45:b1,72:32:b1:3e:1a:b8,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:95:a0,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f2,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,38:17:c3:19:45:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:19:45:a0,44:48:c1:91:95:b1,44:48:c1:91:95:b0,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a2,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:71,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:36:30,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:35:02,80:8d:b7:55:35:00,66:2a:2f:53:7c:99,80:8d:b7:55:35:12,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:01,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,38:17:c3:19:71:82,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,20:a6:cd:50:24:a2,38:17:c3:19:71:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:29:d0,38:17:c3:1e:ff:10,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,00:4e:35:df:06:40,38:17:c3:1f:22:30,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a0,00:4e:35:df:06:52,00:4e:35:df:06:41,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,x,y,label
-100,-100,-100,-100,-100,-100,-77,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-67,-100,-100,-100,-100,-68,-100,-100,-67,-58,-57,-58,-100,-100,-100,-80,-81,-80,-81,-81,-81,-82,-81,-88,-86,-86,-85,-87,-100,-86,-80,-87,-88,-89,-86,-86,-86,-100,-100,-100,-100,-72,-100,-79,-80,-80,-100,-100,-89,-79,-72,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-91,-91,-71,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-77,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-63,-100,-100,-100,-100,-64,-100,-100,-63,-60,-60,-60,-100,-100,-100,-80,-84,-83,-80,-75,-83,-83,-83,-86,-87,-86,-100,-100,-100,-86,-80,-89,-85,-85,-86,-86,-86,-100,-100,-100,-100,-74,-100,-79,-79,-80,-100,-100,-88,-79,-73,-84,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-88,-87,-73,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-65,-100,-100,-100,-100,-64,-100,-100,-64,-57,-57,-58,-100,-100,-100,-100,-82,-82,-80,-75,-81,-82,-81,-88,-87,-88,-86,-100,-100,-87,-80,-100,-87,-85,-85,-87,-86,-100,-100,-80,-80,-74,-100,-84,-78,-83,-100,-100,-88,-84,-73,-84,-100,-91,-100,-100,-100,-100,-79,-79,-100,-100,-88,-87,-73,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-65,-100,-100,-100,-100,-65,-100,-100,-65,-58,-59,-59,-100,-100,-100,-100,-82,-82,-100,-100,-81,-81,-81,-88,-87,-86,-86,-100,-100,-86,-100,-100,-87,-86,-85,-86,-100,-100,-100,-80,-83,-74,-100,-84,-78,-83,-100,-100,-89,-84,-74,-100,-84,-91,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-74,-100,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-58,-100,-100,-100,-100,-58,-100,-100,-59,-59,-59,-59,-100,-100,-100,-100,-82,-82,-100,-100,-82,-80,-100,-82,-88,-86,-85,-84,-91,-88,-100,-86,-82,-100,-84,-87,-86,-100,-100,-81,-100,-75,-100,-80,-75,-79,-100,-100,-100,-100,-75,-100,-100,-100,-84,-100,-100,-100,-74,-100,-100,-100,-100,-100,-74,-100,-100,-83,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-58,-100,-100,-100,-100,-58,-100,-100,-59,-59,-57,-59,-100,-100,-100,-100,-81,-81,-100,-86,-82,-80,-82,-83,-86,-86,-85,-84,-91,-86,-100,-92,-83,-83,-84,-87,-86,-100,-100,-81,-100,-73,-100,-80,-74,-79,-100,-100,-100,-100,-74,-100,-100,-100,-87,-100,-100,-100,-74,-73,-100,-100,-100,-100,-74,-100,-100,-83,-83,-100,-82,-83,-91,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-85,-100,-69,-70,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-61,-100,-100,-100,-100,-60,-100,-100,-59,-59,-58,-58,-100,-100,-100,-79,-81,-81,-100,-86,-81,-82,-81,-83,-86,-85,-85,-85,-100,-85,-100,-100,-83,-84,-84,-85,-87,-100,-100,-100,-100,-73,-100,-100,-75,-79,-100,-100,-100,-100,-74,-100,-100,-100,-87,-87,-88,-100,-74,-75,-100,-100,-100,-100,-74,-100,-100,-100,-82,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-85,-100,-69,-70,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-61,-100,-100,-100,-100,-60,-100,-100,-60,-57,-57,-58,-100,-100,-100,-82,-81,-81,-83,-84,-81,-83,-81,-83,-86,-86,-85,-85,-89,-85,-84,-87,-83,-84,-84,-85,-87,-100,-100,-100,-100,-73,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-83,-100,-86,-86,-86,-100,-74,-75,-100,-100,-100,-100,-74,-100,-100,-84,-82,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-70,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-61,-100,-100,-100,-100,-60,-100,-100,-60,-57,-57,-58,-100,-100,-100,-82,-80,-80,-83,-83,-81,-83,-81,-83,-86,-86,-85,-100,-89,-88,-84,-100,-83,-84,-100,-86,-90,-100,-100,-100,-100,-73,-100,-100,-75,-100,-100,-100,-85,-100,-73,-100,-83,-100,-86,-86,-85,-100,-74,-74,-100,-100,-87,-85,-74,-100,-100,-84,-82,-84,-82,-83,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-70,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-60,-100,-100,-100,-100,-60,-100,-100,-60,-58,-58,-58,-100,-100,-100,-82,-80,-81,-83,-83,-81,-82,-81,-83,-86,-85,-84,-84,-89,-85,-100,-100,-83,-84,-84,-85,-85,-81,-100,-82,-80,-73,-100,-78,-75,-78,-100,-100,-85,-79,-73,-100,-100,-100,-86,-87,-85,-100,-74,-74,-100,-100,-87,-85,-70,-100,-100,-83,-82,-80,-82,-83,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-86,-86,-74,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-64,-100,-100,-100,-100,-65,-100,-100,-64,-57,-58,-58,-100,-100,-100,-76,-80,-80,-100,-100,-78,-81,-79,-84,-84,-83,-84,-84,-92,-84,-100,-82,-83,-83,-83,-84,-100,-82,-100,-83,-84,-69,-100,-76,-75,-74,-100,-100,-83,-74,-71,-100,-100,-100,-86,-87,-100,-100,-100,-75,-100,-100,-82,-83,-68,-100,-100,-100,-84,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-72,-75,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-67,-100,-100,-100,-100,-67,-100,-100,-67,-57,-57,-58,-100,-100,-100,-76,-79,-81,-100,-100,-79,-81,-79,-85,-84,-83,-84,-84,-100,-84,-100,-80,-84,-84,-83,-84,-88,-82,-100,-83,-84,-69,-100,-76,-77,-74,-100,-100,-81,-74,-71,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-81,-81,-68,-100,-100,-100,-84,-100,-84,-83,-100,-87,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-87,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-65,-100,-100,-100,-100,-66,-100,-100,-65,-57,-57,-58,-100,-100,-100,-81,-80,-80,-82,-83,-79,-81,-80,-83,-84,-83,-83,-100,-100,-84,-100,-81,-83,-83,-84,-84,-88,-100,-100,-100,-100,-67,-100,-100,-77,-100,-100,-100,-81,-100,-67,-100,-81,-100,-100,-100,-88,-100,-76,-77,-100,-90,-81,-81,-68,-100,-100,-100,-87,-81,-86,-87,-100,-87,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-87,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-65,-100,-100,-100,-100,-66,-100,-100,-65,-59,-59,-59,-100,-100,-100,-79,-80,-80,-81,-82,-79,-81,-80,-84,-83,-82,-84,-100,-100,-83,-83,-82,-84,-84,-84,-84,-88,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-100,-82,-100,-67,-100,-81,-100,-100,-100,-88,-100,-76,-77,-100,-90,-82,-84,-67,-100,-100,-80,-86,-81,-86,-86,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-66,-100,-100,-100,-100,-67,-100,-100,-66,-59,-59,-59,-100,-100,-100,-79,-80,-78,-81,-82,-80,-79,-80,-84,-84,-83,-84,-85,-100,-83,-83,-81,-84,-84,-83,-84,-88,-100,-100,-100,-100,-68,-100,-100,-78,-100,-100,-100,-82,-100,-67,-100,-81,-91,-100,-100,-100,-100,-77,-77,-100,-100,-82,-84,-67,-100,-100,-80,-86,-81,-86,-86,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-66,-100,-100,-100,-100,-67,-100,-100,-66,-58,-58,-57,-100,-100,-100,-100,-77,-77,-100,-82,-80,-79,-80,-85,-84,-83,-83,-82,-100,-83,-100,-100,-84,-85,-82,-83,-100,-100,-100,-100,-100,-67,-100,-100,-78,-100,-100,-100,-82,-100,-67,-100,-81,-91,-100,-100,-100,-100,-77,-77,-100,-100,-82,-81,-67,-100,-100,-100,-86,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-58,-100,-100,-100,-100,-58,-100,-100,-58,-66,-64,-66,-100,-100,-100,-100,-81,-81,-100,-100,-81,-81,-83,-88,-85,-84,-83,-100,-90,-84,-100,-84,-100,-87,-84,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-100,-72,-73,-100,-90,-100,-100,-78,-100,-100,-78,-89,-77,-87,-87,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-58,-100,-100,-100,-100,-57,-100,-100,-58,-64,-64,-64,-100,-100,-100,-100,-81,-82,-100,-100,-83,-81,-83,-86,-83,-82,-83,-100,-88,-84,-100,-100,-87,-87,-84,-83,-86,-100,-100,-100,-100,-75,-100,-71,-100,-71,-100,-100,-100,-71,-79,-83,-78,-100,-100,-87,-100,-100,-72,-73,-100,-88,-100,-100,-78,-100,-100,-78,-89,-77,-89,-88,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-85,-80,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-59,-100,-100,-100,-100,-59,-100,-100,-59,-63,-63,-63,-100,-100,-100,-100,-81,-82,-100,-100,-83,-84,-83,-86,-84,-83,-83,-100,-88,-84,-100,-90,-87,-87,-83,-83,-85,-82,-100,-83,-82,-75,-100,-71,-70,-71,-100,-100,-88,-71,-76,-83,-100,-100,-100,-84,-100,-100,-70,-69,-100,-88,-100,-100,-100,-100,-100,-100,-89,-79,-89,-88,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-80,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-59,-100,-100,-100,-100,-59,-100,-100,-59,-61,-61,-61,-100,-100,-100,-83,-85,-87,-85,-83,-100,-84,-86,-85,-83,-83,-83,-100,-87,-83,-85,-85,-87,-86,-83,-83,-84,-82,-100,-83,-82,-75,-100,-70,-71,-70,-100,-100,-86,-71,-74,-100,-100,-100,-100,-85,-87,-100,-70,-70,-100,-91,-84,-84,-74,-100,-100,-100,-89,-79,-89,-88,-100,-100,-92,-100,-100,-100,-100,911,175,44
-100,-100,-100,-84,-83,-83,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-59,-100,-100,-100,-100,-59,-100,-100,-59,-59,-60,-59,-100,-100,-100,-83,-85,-85,-85,-83,-85,-100,-86,-85,-84,-83,-82,-100,-87,-83,-85,-100,-85,-86,-83,-83,-84,-100,-100,-84,-84,-73,-100,-70,-71,-70,-100,-100,-85,-71,-74,-100,-100,-100,-87,-87,-87,-100,-69,-70,-100,-91,-84,-84,-73,-100,-100,-100,-90,-100,-100,-88,-100,-100,-92,-100,-100,-100,-100,911,175,44
-100,-100,-100,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-59,-100,-100,-100,-100,-59,-100,-100,-59,-59,-60,-61,-100,-100,-100,-82,-85,-85,-82,-83,-85,-83,-85,-85,-85,-84,-84,-100,-90,-83,-100,-82,-85,-84,-83,-83,-84,-100,-100,-84,-82,-73,-100,-70,-71,-71,-100,-100,-85,-71,-74,-100,-100,-100,-87,-87,-87,-100,-71,-70,-100,-100,-84,-84,-73,-100,-100,-100,-89,-81,-100,-88,-100,-100,-100,-87,-100,-100,-100,911,175,44
-100,-100,-100,-100,-100,-100,-80,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-64,-100,-100,-100,-100,-63,-100,-100,-63,-68,-67,-69,-100,-100,-100,-100,-79,-80,-100,-100,-100,-80,-80,-88,-82,-82,-81,-80,-100,-83,-100,-100,-86,-86,-82,-82,-100,-100,-100,-84,-84,-100,-100,-67,-72,-67,-100,-100,-100,-67,-77,-100,-83,-100,-100,-100,-90,-100,-72,-72,-100,-100,-100,-100,-79,-100,-100,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,928,175,45
