38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:d0:14,b4:5d:50:e1:96:53,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:1f:09:93,20:a6:cd:42:0a:d0,38:17:c3:1f:14:12,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:92,38:17:c3:1f:14:11,b4:5d:50:e1:96:41,38:17:c3:24:47:51,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:b2,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:1f:19:d2,44:48:c1:91:d0:04,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:42,44:48:c1:91:95:a3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,38:17:c3:19:45:b0,38:17:c3:24:47:50,44:48:c1:91:95:b2,38:17:c3:1f:19:d0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:19:45:a2,38:17:c3:1f:00:a0,9c:d6:43:60:92:e0,38:17:c3:1f:00:a1,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,38:17:c3:1f:09:82,80:8d:b7:55:25:e3,38:17:c3:1f:09:90,38:17:c3:1f:09:80,20:a6:cd:42:13:f0,a8:bd:27:4c:aa:91,38:17:c3:19:45:a1,38:17:c3:1f:14:00,38:17:c3:22:61:90,38:17:c3:19:45:a0,66:2a:2f:53:7c:99,44:48:c1:91:95:a1,38:17:c3:24:56:50,72:32:b1:3e:1a:b7,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,44:48:c1:91:95:a2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:82,20:a6:cd:42:0b:e3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:62,20:a6:cd:42:0b:f3,08:36:c9:53:bf:8b,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f3,38:17:c3:19:36:30,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:e2,80:8d:b7:55:3a:50,80:8d:b7:55:25:e1,80:8d:b7:55:3a:41,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:02,38:17:c3:1e:ff:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:91,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,68:ff:7b:e4:af:39,38:17:c3:19:71:82,38:17:c3:19:71:92,00:4e:35:df:06:40,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:81,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:36:20,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:1f:22:31,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,38:17:c3:1f:22:32,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,80:8d:b7:55:39:c0,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:df:06:52,00:4e:35:df:06:42,00:4e:35:df:06:51,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,x,y,label
-48,-81,-48,-48,-100,-100,-100,-90,-100,-100,-100,-100,-91,-100,-100,-87,-100,-79,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-79,-88,-100,-100,-100,-100,-89,-91,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-52,-100,-51,-100,-51,-100,-100,-85,-86,-100,-88,-85,-100,-100,-80,-85,-100,-80,-100,-100,-100,-100,-100,-100,-100,-72,-100,-77,-86,-90,-100,-100,-79,-80,-80,-81,-86,-100,-100,-100,-79,-86,-81,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-81,-48,-48,-81,-100,-100,-86,-100,-90,-100,-100,-91,-100,-100,-86,-100,-81,-100,-100,-100,-100,-86,-81,-100,-100,-100,-100,-100,-78,-100,-87,-78,-100,-100,-89,-79,-88,-100,-100,-100,-100,-89,-91,-100,-81,-100,-100,-78,-100,-100,-100,-100,-100,-100,-55,-100,-51,-100,-51,-100,-100,-85,-86,-100,-87,-85,-100,-100,-80,-85,-100,-80,-100,-100,-100,-81,-100,-84,-100,-75,-84,-76,-85,-90,-100,-100,-80,-79,-80,-81,-86,-100,-80,-78,-80,-86,-81,-81,-86,-86,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-47,-82,-47,-47,-81,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-87,-100,-81,-100,-100,-100,-100,-87,-81,-100,-100,-100,-100,-100,-78,-100,-87,-78,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-78,-100,-100,-100,-100,-100,-100,-55,-100,-55,-100,-55,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-81,-100,-85,-100,-75,-84,-76,-85,-100,-100,-100,-80,-80,-80,-100,-86,-100,-79,-79,-80,-85,-81,-81,-86,-85,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-47,-81,-48,-48,-81,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-87,-100,-82,-100,-100,-100,-100,-87,-81,-100,-100,-100,-100,-100,-77,-100,-87,-77,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-82,-100,-100,-77,-100,-100,-100,-100,-100,-70,-55,-82,-55,-100,-55,-100,-100,-88,-86,-100,-87,-87,-100,-100,-83,-100,-100,-83,-100,-100,-100,-81,-100,-85,-100,-72,-85,-100,-84,-100,-100,-100,-80,-80,-80,-82,-85,-100,-80,-79,-80,-85,-81,-81,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-81,-48,-48,-81,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-88,-100,-81,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-92,-83,-85,-100,-100,-100,-100,-88,-100,-100,-81,-100,-100,-78,-100,-100,-100,-100,-100,-81,-55,-82,-55,-100,-55,-100,-100,-88,-86,-91,-87,-87,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-84,-100,-73,-83,-78,-84,-100,-100,-100,-80,-81,-81,-81,-84,-100,-79,-80,-80,-85,-82,-81,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-81,-48,-48,-81,-100,-100,-86,-100,-89,-100,-100,-100,-100,-100,-87,-100,-81,-100,-100,-100,-100,-88,-82,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-92,-87,-84,-100,-100,-100,-100,-88,-100,-100,-81,-100,-100,-78,-100,-100,-100,-100,-100,-81,-55,-100,-55,-91,-55,-100,-100,-86,-87,-92,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-84,-100,-72,-84,-75,-85,-100,-100,-100,-80,-80,-79,-81,-85,-100,-79,-80,-80,-85,-82,-81,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-44,-100,-44,-44,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-100,-76,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-77,-100,-100,-100,-100,-89,-100,-54,-74,-54,-100,-54,-100,-100,-100,-100,-90,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-100,-86,-87,-86,-100,-100,-100,-76,-83,-100,-76,-75,-76,-83,-76,-76,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-43,-85,-44,-44,-81,-100,-100,-89,-100,-92,-100,-100,-100,-100,-100,-86,-100,-76,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-81,-100,-100,-80,-100,-100,-100,-90,-86,-100,-100,-88,-100,-88,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-89,-83,-55,-74,-55,-90,-55,-81,-80,-100,-100,-81,-100,-100,-100,-100,-75,-81,-100,-75,-100,-100,-100,-100,-100,-100,-100,-73,-100,-77,-100,-86,-87,-86,-78,-78,-78,-76,-84,-100,-76,-76,-77,-84,-76,-77,-84,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-43,-87,-43,-44,-82,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-87,-100,-75,-100,-100,-100,-100,-86,-75,-100,-100,-100,-100,-100,-79,-100,-87,-79,-100,-100,-100,-90,-100,-100,-100,-89,-100,-89,-100,-100,-75,-100,-100,-79,-100,-100,-100,-100,-88,-83,-55,-76,-54,-91,-54,-82,-81,-100,-100,-90,-86,-100,-100,-100,-77,-82,-100,-77,-100,-100,-100,-100,-100,-100,-100,-70,-100,-77,-100,-100,-100,-100,-77,-78,-77,-76,-83,-100,-76,-76,-77,-83,-76,-77,-83,-82,-100,-88,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-87,-44,-44,-81,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-100,-74,-100,-100,-100,-100,-86,-74,-100,-100,-100,-100,-100,-79,-100,-87,-79,-100,-100,-100,-91,-87,-100,-100,-89,-100,-89,-100,-100,-74,-100,-100,-79,-100,-100,-100,-100,-88,-100,-55,-76,-54,-91,-55,-82,-82,-100,-88,-90,-88,-100,-100,-100,-77,-82,-100,-77,-100,-100,-100,-84,-100,-100,-100,-76,-100,-77,-100,-100,-100,-100,-78,-78,-78,-74,-83,-100,-77,-76,-78,-83,-76,-77,-83,-83,-100,-88,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-85,-44,-44,-81,-100,-100,-90,-100,-100,-91,-100,-100,-100,-100,-88,-100,-74,-100,-100,-100,-100,-86,-74,-100,-100,-100,-100,-100,-79,-100,-87,-79,-100,-100,-100,-91,-87,-100,-100,-91,-100,-100,-100,-100,-74,-100,-100,-79,-100,-100,-100,-100,-89,-81,-55,-100,-55,-90,-56,-82,-82,-100,-88,-91,-87,-100,-100,-100,-100,-82,-100,-76,-100,-100,-100,-84,-100,-100,-100,-71,-100,-81,-100,-87,-100,-86,-79,-79,-79,-76,-84,-100,-77,-77,-78,-83,-76,-76,-83,-84,-100,-87,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-85,-44,-44,-100,-100,-100,-90,-100,-91,-91,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-80,-100,-87,-79,-100,-100,-90,-90,-100,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-89,-81,-55,-100,-56,-88,-56,-82,-100,-100,-100,-91,-87,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-71,-100,-79,-100,-87,-86,-87,-79,-79,-79,-77,-84,-100,-77,-77,-74,-84,-77,-77,-83,-83,-100,-88,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-54,-100,-54,-54,-84,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-89,-100,-86,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-75,-100,-100,-100,-100,-100,-100,-55,-100,-55,-100,-55,-84,-85,-100,-100,-100,-88,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-82,-100,-100,-100,-70,-100,-75,-100,-100,-100,-100,-77,-77,-77,-79,-81,-100,-76,-76,-75,-81,-80,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-51,-80,-53,-53,-81,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,-91,-100,-83,-100,-100,-73,-100,-100,-100,-100,-100,-78,-54,-80,-54,-100,-54,-84,-85,-100,-100,-89,-91,-100,-100,-100,-81,-84,-100,-80,-91,-100,-100,-80,-100,-100,-100,-85,-100,-76,-100,-92,-100,-100,-78,-78,-78,-80,-80,-100,-76,-74,-76,-80,-72,-72,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-51,-80,-51,-51,-83,-100,-100,-100,-100,-92,-100,-100,-91,-100,-100,-87,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-74,-100,-89,-74,-100,-100,-100,-88,-92,-100,-100,-100,-100,-100,-91,-100,-85,-100,-100,-74,-100,-100,-100,-100,-100,-78,-55,-80,-55,-92,-55,-100,-100,-100,-100,-89,-87,-100,-100,-100,-81,-100,-100,-80,-94,-100,-100,-80,-100,-100,-100,-82,-100,-53,-100,-92,-100,-100,-78,-78,-77,-80,-81,-100,-75,-76,-76,-81,-79,-79,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-51,-80,-51,-51,-87,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-74,-100,-88,-74,-100,-100,-100,-90,-87,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-74,-100,-100,-100,-100,-100,-100,-55,-78,-55,-92,-55,-84,-85,-100,-100,-90,-89,-100,-100,-100,-76,-85,-100,-78,-94,-100,-100,-81,-100,-100,-100,-83,-100,-74,-100,-100,-100,-100,-78,-78,-78,-80,-81,-100,-75,-75,-76,-81,-80,-79,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-51,-80,-51,-51,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-74,-100,-88,-74,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-93,-100,-84,-100,-100,-74,-100,-100,-100,-100,-100,-100,-55,-78,-55,-89,-55,-84,-85,-100,-100,-90,-89,-100,-100,-100,-78,-85,-100,-78,-91,-100,-100,-80,-100,-100,-100,-72,-100,-76,-100,-100,-100,-100,-78,-78,-78,-80,-81,-100,-76,-76,-76,-81,-81,-80,-81,-81,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-51,-81,-51,-51,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-91,-100,-85,-100,-100,-74,-100,-100,-100,-100,-100,-100,-55,-78,-55,-90,-55,-100,-100,-100,-100,-80,-89,-100,-100,-100,-78,-100,-100,-78,-91,-100,-100,-80,-100,-100,-100,-72,-100,-75,-100,-100,-100,-100,-78,-78,-78,-79,-81,-100,-76,-76,-76,-81,-80,-80,-81,-81,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-52,-100,-52,-53,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-84,-100,-100,-86,-85,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-86,-79,-62,-77,-62,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-78,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-78,-86,-76,-100,-100,-100,-100,-78,-78,-78,-83,-86,-100,-75,-75,-75,-87,-83,-83,-86,-86,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
