b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:25:e3,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1f:01:91,2a:16:ad:ec:da:ab,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1e:ff:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:02,38:17:c3:1f:01:82,38:17:c3:1f:01:80,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,80:8d:b7:55:3a:51,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,20:a6:cd:50:24:b0,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1f:09:83,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:21,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,38:17:c3:1f:09:93,00:4e:35:df:06:40,b4:5d:50:e1:92:23,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,44:48:c1:a5:82:20,00:4e:35:de:e1:12,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:19:d7:62,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:41,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,38:17:c3:19:45:a0,38:17:c3:19:71:90,38:17:c3:19:55:50,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,b4:5d:50:e1:96:43,38:17:c3:1e:ff:00,00:4e:35:df:06:42,38:17:c3:1f:22:32,38:17:c3:1f:01:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,60:32:b1:3e:1a:b8,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:40,b4:5d:50:e1:92:33,38:17:c3:19:45:b0,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:09:91,38:17:c3:1f:09:92,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:45:b1,b4:5d:50:e1:92:31,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:08:50,38:17:c3:1f:08:52,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b3,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:08:41,00:4e:35:de:d7:53,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:30,38:17:c3:19:71:82,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,00:4e:35:df:0e:00,38:17:c3:1b:08:b1,38:17:c3:24:4f:10,00:4e:35:df:27:12,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-69,-61,-70,-70,-70,-65,-64,-65,-64,-78,-65,-64,-70,-70,-76,-70,-65,-64,-76,-80,-78,-80,-100,-70,-78,-78,-84,-100,-100,-100,-86,-100,-78,-100,-90,-100,-100,-100,-100,-85,-100,-61,-100,-85,-88,-87,-80,-64,-87,-61,-100,-100,-87,-75,-75,-75,-64,-64,-100,-100,-77,-82,-75,-80,-65,-78,-100,-100,-82,-82,-69,-69,-87,-100,-79,-79,-77,-82,-69,-100,-100,-86,-79,-85,-100,-100,-100,-100,-100,-76,-86,-100,-100,-100,-89,-79,-79,-100,-79,-100,-83,-100,-100,-100,-100,-80,-80,-100,-79,-85,-100,-86,-100,-100,-100,-100,-100,-100,-83,-84,-83,-81,-86,-81,-88,-85,-100,-100,-100,-100,-100,-100,-77,-86,-100,-100,-100,-100,-100,-77,-100,-83,-100,-100,-88,-77,-77,-89,-100,-92,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-72,-61,-72,-72,-72,-62,-67,-62,-67,-77,-62,-68,-68,-68,-75,-68,-63,-63,-80,-79,-79,-80,-100,-68,-76,-77,-84,-100,-100,-100,-90,-100,-77,-100,-100,-100,-100,-100,-100,-86,-100,-61,-87,-87,-89,-88,-81,-63,-89,-62,-100,-100,-85,-73,-74,-73,-64,-63,-100,-100,-77,-100,-74,-79,-64,-77,-100,-100,-83,-82,-69,-69,-89,-100,-81,-81,-76,-83,-68,-81,-100,-87,-81,-82,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-88,-78,-78,-80,-78,-100,-90,-100,-100,-100,-100,-78,-78,-100,-78,-100,-86,-86,-100,-100,-100,-100,-100,-100,-83,-84,-84,-80,-86,-80,-88,-85,-100,-100,-100,-100,-100,-100,-79,-86,-100,-100,-100,-100,-100,-79,-100,-81,-82,-82,-88,-79,-78,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-74,-62,-77,-78,-78,-57,-69,-57,-69,-79,-57,-69,-68,-68,-75,-68,-60,-61,-79,-80,-80,-82,-82,-68,-80,-81,-81,-100,-100,-100,-90,-100,-80,-82,-87,-90,-82,-100,-100,-85,-100,-61,-87,-84,-89,-88,-81,-61,-89,-61,-100,-100,-84,-76,-76,-76,-63,-64,-100,-100,-72,-86,-76,-80,-63,-81,-100,-100,-83,-76,-68,-69,-89,-86,-81,-81,-73,-77,-68,-81,-100,-87,-81,-83,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-86,-82,-82,-80,-80,-100,-90,-100,-100,-100,-84,-80,-80,-100,-80,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-100,-81,-82,-82,-89,-86,-86,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-73,-63,-73,-73,-72,-62,-66,-62,-66,-78,-62,-66,-73,-74,-73,-74,-62,-62,-75,-79,-79,-79,-78,-74,-76,-76,-81,-100,-100,-100,-91,-100,-76,-82,-87,-90,-82,-100,-100,-85,-100,-63,-100,-84,-91,-88,-78,-62,-89,-63,-100,-100,-85,-76,-76,-76,-65,-65,-100,-100,-77,-84,-77,-80,-65,-78,-100,-100,-81,-76,-67,-67,-100,-86,-80,-80,-77,-77,-67,-100,-100,-100,-80,-82,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-85,-78,-78,-80,-79,-100,-90,-100,-100,-100,-86,-79,-79,-100,-79,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-87,-100,-86,-82,-86,-100,-100,-100,-100,-100,-82,-100,-100,-100,-82,-88,-82,-82,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-72,-65,-77,-77,-77,-60,-66,-60,-66,-79,-60,-66,-71,-74,-72,-72,-63,-63,-60,-79,-80,-79,-78,-72,-77,-76,-100,-100,-100,-100,-91,-100,-76,-100,-87,-92,-100,-100,-100,-84,-100,-65,-100,-86,-91,-88,-79,-62,-89,-65,-100,-100,-84,-77,-76,-76,-63,-63,-83,-100,-77,-82,-76,-100,-64,-78,-100,-100,-82,-81,-66,-66,-100,-87,-81,-80,-77,-81,-66,-100,-100,-86,-80,-83,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-85,-77,-77,-80,-82,-100,-100,-100,-100,-100,-86,-79,-81,-100,-82,-100,-86,-87,-100,-100,-100,-100,-100,-100,-82,-83,-83,-80,-100,-80,-100,-100,-100,-100,-89,-87,-100,-88,-82,-86,-100,-100,-100,-100,-100,-82,-100,-83,-83,-83,-88,-82,-82,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-57,-65,-73,-73,-73,-64,-68,-64,-68,-100,-64,-68,-73,-73,-73,-74,-62,-63,-80,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-63,-89,-65,-100,-100,-80,-75,-76,-75,-70,-70,-100,-100,-74,-85,-75,-100,-70,-79,-100,-100,-78,-100,-70,-71,-100,-100,-78,-78,-73,-78,-100,-100,-100,-84,-75,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-79,-79,-78,-82,-100,-77,-100,-100,-100,-100,-81,-81,-100,-81,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-66,-65,-74,-73,-74,-67,-67,-67,-67,-77,-67,-67,-72,-72,-74,-72,-63,-63,-80,-77,-76,-85,-100,-72,-100,-100,-80,-100,-100,-100,-86,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-65,-100,-86,-100,-100,-85,-63,-89,-65,-100,-100,-77,-77,-76,-76,-68,-68,-100,-100,-73,-86,-77,-100,-68,-77,-100,-100,-79,-78,-70,-70,-100,-100,-78,-78,-73,-78,-70,-100,-100,-83,-75,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-78,-78,-78,-82,-100,-84,-100,-100,-100,-100,-83,-82,-100,-81,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-62,-64,-77,-77,-77,-65,-68,-65,-67,-78,-65,-68,-71,-71,-73,-71,-63,-63,-80,-74,-76,-88,-85,-71,-100,-100,-80,-100,-100,-100,-87,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-64,-86,-87,-100,-100,-80,-63,-89,-64,-100,-100,-83,-75,-75,-76,-68,-67,-86,-100,-73,-86,-76,-76,-67,-79,-100,-100,-78,-78,-69,-69,-86,-100,-100,-100,-73,-78,-69,-86,-100,-84,-83,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-89,-79,-80,-79,-79,-100,-83,-100,-100,-100,-100,-79,-79,-100,-79,-100,-84,-84,-100,-100,-100,-100,-100,-100,-81,-100,-100,-79,-100,-80,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-85,-85,-85,-100,-86,-100,-100,-100,-92,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-62,-64,-72,-72,-72,-64,-65,-64,-66,-76,-64,-66,-71,-72,-69,-71,-65,-63,-81,-76,-77,-85,-86,-71,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-86,-87,-92,-90,-86,-65,-91,-64,-100,-100,-79,-75,-75,-75,-69,-69,-86,-100,-73,-86,-76,-75,-68,-77,-100,-100,-78,-78,-69,-69,-87,-88,-100,-100,-73,-78,-69,-86,-100,-85,-81,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-86,-78,-76,-79,-78,-100,-83,-100,-100,-100,-84,-79,-78,-100,-79,-100,-84,-84,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-85,-85,-85,-88,-86,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-67,-64,-72,-72,-72,-66,-66,-66,-66,-76,-66,-66,-71,-72,-75,-72,-65,-64,-73,-76,-76,-85,-86,-72,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-64,-86,-100,-92,-89,-87,-64,-89,-64,-100,-100,-82,-76,-76,-75,-69,-69,-85,-100,-67,-85,-75,-76,-69,-77,-100,-100,-78,-100,-68,-68,-87,-85,-100,-100,-74,-78,-68,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-86,-77,-78,-78,-79,-100,-85,-100,-100,-100,-84,-79,-78,-100,-78,-100,-86,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-66,-65,-75,-75,-75,-64,-68,-64,-69,-79,-64,-68,-71,-71,-72,-71,-65,-65,-74,-74,-77,-87,-87,-71,-100,-100,-82,-100,-100,-100,-88,-100,-100,-82,-100,-91,-82,-100,-100,-100,-100,-65,-100,-87,-100,-89,-87,-64,-91,-65,-100,-100,-86,-75,-76,-76,-69,-69,-85,-100,-74,-85,-76,-76,-69,-77,-100,-100,-78,-78,-67,-68,-100,-85,-82,-82,-74,-80,-68,-100,-100,-85,-82,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-83,-77,-77,-78,-80,-100,-82,-100,-100,-100,-100,-80,-80,-100,-79,-100,-85,-84,-100,-100,-100,-100,-100,-100,-86,-100,-100,-78,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-100,-84,-85,-84,-100,-86,-86,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-68,-61,-73,-73,-73,-68,-66,-67,-66,-77,-68,-66,-74,-75,-76,-75,-100,-64,-78,-77,-78,-82,-83,-75,-80,-79,-100,-100,-100,-100,-100,-100,-80,-100,-88,-89,-100,-100,-100,-85,-100,-60,-87,-100,-100,-100,-82,-62,-90,-60,-100,-100,-80,-75,-74,-75,-71,-72,-88,-100,-74,-88,-75,-78,-72,-76,-100,-100,-100,-80,-61,-62,-87,-82,-74,-74,-75,-80,-61,-87,-100,-86,-74,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-77,-76,-84,-89,-100,-100,-100,-100,-100,-84,-88,-87,-100,-89,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-84,-100,-89,-100,-100,-100,-86,-100,-87,-87,-88,-88,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-86,-83,-90,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-62,-61,-74,-74,-73,-67,-65,-67,-66,-73,-67,-66,-71,-71,-68,-71,-100,-100,-100,-100,-100,-84,-83,-71,-100,-100,-80,-100,-100,-100,-100,-100,-100,-81,-88,-100,-79,-100,-100,-86,-100,-60,-86,-100,-100,-100,-82,-66,-91,-60,-100,-100,-81,-74,-74,-74,-68,-68,-100,-100,-75,-86,-74,-78,-68,-76,-100,-100,-80,-79,-62,-62,-86,-100,-76,-77,-76,-100,-63,-100,-100,-86,-77,-100,-100,-100,-100,-100,-100,-75,-86,-100,-100,-100,-100,-76,-78,-82,-85,-100,-100,-100,-100,-100,-100,-87,-86,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-87,-85,-82,-87,-84,-87,-100,-100,-100,-100,-87,-100,-86,-83,-87,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-91,-100,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-67,-61,-77,-76,-76,-68,-69,-68,-69,-78,-69,-69,-73,-73,-71,-72,-65,-100,-76,-78,-78,-82,-82,-72,-100,-80,-100,-100,-100,-100,-100,-100,-81,-100,-90,-100,-100,-100,-100,-85,-100,-61,-87,-100,-100,-100,-81,-65,-91,-61,-100,-100,-72,-73,-74,-73,-72,-71,-100,-100,-75,-100,-74,-78,-71,-77,-100,-100,-80,-80,-63,-63,-88,-100,-73,-73,-75,-80,-63,-88,-100,-85,-73,-87,-100,-100,-100,-100,-100,-75,-84,-100,-100,-100,-89,-78,-77,-83,-87,-100,-100,-100,-100,-100,-90,-87,-87,-100,-87,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-88,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-88,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-68,-61,-71,-71,-71,-68,-68,-67,-68,-72,-68,-68,-74,-74,-76,-74,-100,-64,-77,-100,-100,-83,-83,-75,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-61,-88,-100,-100,-100,-83,-100,-91,-61,-100,-100,-80,-75,-74,-75,-72,-72,-88,-100,-74,-90,-75,-100,-72,-76,-100,-100,-100,-80,-61,-62,-87,-82,-73,-73,-75,-100,-62,-87,-100,-86,-73,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-76,-76,-100,-87,-100,-100,-100,-100,-100,-84,-87,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-87,-83,-88,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-83,-90,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-70,-61,-76,-76,-76,-68,-67,-67,-67,-76,-68,-68,-75,-76,-75,-75,-64,-64,-76,-78,-77,-82,-83,-75,-80,-80,-100,-100,-100,-100,-89,-100,-80,-100,-100,-92,-100,-100,-100,-85,-100,-61,-87,-77,-100,-100,-82,-64,-90,-61,-100,-100,-81,-75,-75,-74,-72,-72,-100,-100,-76,-70,-74,-78,-71,-81,-100,-100,-80,-80,-62,-62,-100,-83,-74,-73,-76,-80,-62,-87,-100,-83,-74,-100,-100,-100,-100,-100,-100,-75,-85,-100,-100,-100,-100,-81,-81,-100,-88,-100,-81,-100,-100,-100,-100,-87,-88,-100,-88,-86,-85,-85,-100,-100,-100,-100,-100,-100,-88,-89,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-84,-88,-86,-100,-100,-100,-100,-83,-88,-100,-100,-100,-100,-82,-84,-90,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-61,-61,-75,-75,-74,-68,-68,-68,-69,-81,-68,-69,-74,-75,-74,-73,-64,-65,-78,-100,-100,-83,-83,-73,-100,-83,-80,-100,-100,-100,-100,-100,-82,-81,-88,-100,-79,-100,-100,-83,-100,-60,-86,-88,-88,-89,-83,-65,-90,-60,-100,-100,-80,-73,-73,-74,-74,-70,-100,-100,-77,-87,-74,-78,-72,-75,-100,-100,-80,-79,-63,-63,-88,-100,-78,-78,-77,-100,-63,-100,-100,-85,-78,-100,-100,-100,-100,-100,-100,-76,-84,-100,-100,-100,-100,-75,-75,-82,-90,-100,-81,-100,-100,-100,-82,-90,-89,-100,-89,-85,-85,-85,-100,-100,-100,-100,-100,-100,-86,-87,-85,-82,-87,-84,-87,-87,-100,-100,-100,-87,-100,-86,-83,-87,-87,-100,-100,-100,-88,-83,-100,-100,-100,-100,-100,-83,-83,-88,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-59,-55,-100,-100,-100,-69,-66,-69,-66,-80,-69,-66,-73,-74,-71,-74,-67,-68,-57,-100,-100,-100,-86,-74,-100,-82,-82,-100,-100,-100,-88,-100,-100,-80,-89,-100,-80,-100,-100,-82,-100,-55,-100,-87,-100,-100,-85,-68,-90,-55,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-74,-88,-100,-76,-71,-74,-100,-100,-79,-79,-65,-65,-100,-100,-82,-83,-74,-79,-65,-86,-100,-85,-83,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-100,-100,-75,-74,-100,-86,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-83,-100,-80,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-82,-89,-84,-84,-90,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-62,-54,-73,-73,-74,-75,-69,-75,-69,-77,-75,-69,-72,-72,-71,-73,-65,-64,-72,-76,-76,-100,-86,-72,-79,-80,-82,-100,-100,-100,-88,-100,-81,-80,-89,-100,-80,-100,-100,-82,-100,-54,-83,-84,-100,-100,-86,-65,-90,-54,-100,-100,-73,-74,-74,-73,-72,-74,-100,-100,-72,-88,-74,-76,-71,-74,-100,-100,-78,-79,-64,-64,-86,-80,-80,-80,-72,-78,-64,-84,-100,-85,-80,-100,-100,-100,-100,-100,-100,-72,-82,-100,-100,-100,-100,-74,-74,-79,-86,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-83,-83,-83,-100,-100,-100,-100,-100,-100,-86,-86,-87,-77,-83,-78,-80,-83,-100,-100,-100,-100,-100,-100,-82,-100,-100,-88,-100,-100,-100,-82,-100,-100,-80,-82,-88,-84,-82,-90,-91,-89,-100,-87,-100,-88,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
