38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a2,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:a0,44:48:c1:91:d0:02,44:48:c1:91:95:a1,44:48:c1:91:d0:00,38:17:c3:19:45:a1,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,38:17:c3:19:45:a2,a8:bd:27:4c:aa:82,38:17:c3:1f:19:d2,20:a6:cd:42:13:f2,a8:bd:27:4c:aa:93,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:11,38:17:c3:24:47:50,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,38:17:c3:1f:14:10,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:19:45:a0,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:1f:00:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:92,38:17:c3:1f:00:a0,38:17:c3:1f:09:80,a8:bd:27:4c:aa:91,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,ac:e2:d3:c4:08:e6,38:17:c3:22:61:90,38:17:c3:19:d7:70,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:35:01,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:90,68:ff:7b:e4:af:39,80:8d:b7:55:3a:41,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,20:a6:cd:50:24:a2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:12,68:ff:7b:e4:af:38,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,x,y,label
-45,-82,-100,-45,-45,-81,-82,-100,-92,-100,-100,-100,-100,-55,-100,-100,-89,-87,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-80,-87,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-84,-100,-83,-100,-100,-100,-88,-100,-92,-85,-100,-100,-100,-100,-100,-100,-84,-100,-80,-100,-100,-100,-84,-84,-100,-88,-100,-55,-100,-100,-100,-55,-88,-100,-100,-100,-81,-100,-84,-100,-100,-100,-84,-100,-87,-100,-100,-100,-100,-86,-100,-84,-84,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-45,-100,-100,-45,-45,-78,-83,-100,-90,-100,-100,-100,-100,-55,-100,-100,-89,-88,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-80,-89,-80,-86,-86,-100,-100,-100,-100,-100,-100,-100,-83,-100,-86,-85,-100,-82,-85,-100,-100,-88,-100,-91,-85,-87,-100,-100,-100,-100,-100,-86,-100,-80,-100,-100,-100,-83,-86,-100,-88,-100,-55,-100,-100,-100,-55,-88,-100,-100,-100,-88,-100,-81,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-86,-100,-81,-100,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-45,-82,-100,-45,-45,-84,-77,-100,-92,-100,-100,-100,-100,-55,-100,-100,-89,-86,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-80,-86,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,-83,-100,-86,-86,-100,-82,-85,-100,-100,-89,-100,-91,-85,-87,-100,-100,-100,-100,-100,-85,-100,-80,-100,-100,-100,-83,-86,-100,-88,-100,-55,-100,-87,-100,-55,-100,-100,-100,-100,-88,-100,-81,-100,-100,-100,-81,-100,-87,-100,-100,-100,-100,-86,-85,-81,-100,-84,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-45,-82,-81,-45,-45,-79,-77,-100,-92,-100,-100,-100,-100,-56,-100,-100,-90,-87,-89,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-80,-87,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,-83,-100,-85,-86,-100,-84,-85,-100,-100,-89,-100,-91,-87,-88,-100,-100,-100,-100,-100,-84,-100,-79,-100,-100,-100,-84,-86,-100,-88,-100,-56,-100,-87,-100,-56,-100,-100,-100,-100,-85,-100,-84,-100,-100,-100,-84,-100,-87,-100,-87,-93,-89,-86,-85,-84,-83,-84,-84,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-45,-77,-100,-45,-45,-84,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-84,-84,-83,-81,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-89,-100,-75,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-100,-83,-100,-82,-100,-82,-100,-100,-100,-76,-100,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-88,-100,-100,-91,-86,-88,-100,-87,-85,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-44,-80,-100,-44,-44,-84,-79,-100,-100,-100,-100,-100,-100,-53,-92,-100,-100,-87,-100,-100,-100,-87,-87,-86,-100,-100,-100,-100,-100,-84,-83,-84,-81,-84,-82,-82,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-89,-100,-76,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-83,-100,-83,-100,-84,-100,-100,-100,-75,-100,-100,-87,-100,-54,-85,-85,-100,-53,-85,-100,-100,-100,-81,-100,-84,-100,-100,-100,-82,-100,-88,-100,-100,-73,-86,-88,-100,-85,-84,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-45,-80,-79,-45,-45,-80,-84,-100,-100,-100,-100,-100,-100,-54,-92,-100,-87,-89,-100,-87,-100,-86,-86,-85,-100,-100,-100,-100,-100,-81,-80,-84,-78,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-82,-100,-83,-100,-85,-100,-100,-100,-76,-100,-100,-100,-100,-54,-86,-85,-100,-54,-85,-100,-100,-100,-81,-100,-85,-100,-100,-100,-82,-100,-87,-100,-100,-73,-100,-87,-100,-84,-84,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-44,-80,-79,-44,-44,-79,-78,-100,-100,-100,-100,-100,-100,-54,-100,-100,-87,-87,-100,-90,-100,-87,-87,-86,-100,-100,-100,-100,-100,-83,-82,-84,-81,-85,-83,-83,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-91,-100,-75,-100,-100,-100,-87,-100,-100,-87,-87,-100,-100,-100,-82,-100,-83,-100,-84,-100,-100,-100,-76,-100,-100,-90,-100,-54,-84,-86,-100,-54,-84,-100,-100,-100,-84,-100,-84,-100,-100,-100,-82,-100,-86,-87,-100,-100,-100,-87,-100,-84,-84,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-45,-79,-80,-45,-45,-78,-78,-100,-100,-100,-100,-100,-100,-54,-100,-100,-89,-86,-100,-90,-100,-87,-88,-86,-100,-100,-100,-100,-100,-83,-82,-83,-82,-83,-84,-83,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-89,-100,-73,-100,-100,-100,-89,-100,-100,-87,-87,-100,-100,-100,-82,-92,-84,-100,-84,-100,-100,-100,-75,-100,-100,-88,-100,-54,-85,-85,-100,-54,-86,-100,-100,-100,-85,-100,-84,-100,-100,-100,-59,-100,-87,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-44,-80,-80,-45,-45,-88,-78,-100,-100,-100,-100,-100,-100,-54,-90,-100,-90,-86,-100,-100,-100,-88,-86,-86,-100,-100,-100,-100,-100,-82,-82,-84,-82,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-76,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-82,-92,-84,-100,-84,-100,-100,-100,-76,-100,-100,-88,-100,-54,-86,-85,-100,-54,-86,-100,-100,-100,-82,-100,-84,-100,-100,-100,-58,-100,-87,-100,-100,-100,-100,-87,-100,-83,-82,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-41,-81,-100,-42,-42,-77,-76,-100,-92,-100,-100,-100,-100,-45,-100,-100,-90,-89,-100,-100,-100,-86,-85,-85,-100,-100,-100,-100,-100,-88,-88,-81,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-93,-85,-89,-100,-100,-100,-87,-92,-100,-100,-82,-100,-100,-100,-100,-87,-100,-100,-100,-45,-83,-83,-100,-45,-83,-100,-100,-100,-73,-100,-82,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-88,-100,-82,-82,-100,-84,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-42,-81,-100,-43,-43,-76,-77,-100,-92,-100,-100,-100,-100,-45,-100,-92,-89,-89,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-86,-85,-81,-79,-81,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-86,-100,-100,-100,-100,-93,-85,-88,-100,-100,-100,-87,-92,-78,-100,-82,-100,-100,-100,-100,-86,-100,-100,-100,-45,-83,-83,-100,-45,-83,-100,-100,-100,-74,-100,-82,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-87,-100,-83,-82,-100,-84,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-42,-80,-100,-42,-42,-72,-77,-100,-100,-100,-100,-100,-100,-45,-100,-92,-90,-89,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-88,-87,-83,-84,-83,-79,-79,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-87,-100,-79,-86,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-87,-90,-79,-100,-83,-100,-100,-100,-79,-86,-100,-100,-100,-45,-82,-83,-100,-45,-100,-100,-100,-100,-80,-100,-82,-100,-100,-100,-86,-100,-89,-100,-100,-100,-100,-89,-86,-82,-82,-86,-84,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-42,-81,-81,-43,-43,-77,-76,-100,-100,-100,-100,-100,-100,-45,-100,-100,-90,-89,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-88,-87,-83,-84,-83,-79,-79,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-87,-100,-79,-86,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-86,-90,-79,-100,-82,-100,-100,-100,-79,-100,-100,-100,-100,-45,-82,-82,-100,-45,-83,-100,-100,-100,-74,-100,-83,-100,-100,-100,-85,-100,-88,-100,-100,-100,-100,-88,-86,-82,-82,-86,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-42,-80,-81,-43,-43,-77,-77,-100,-100,-100,-100,-100,-100,-45,-100,-100,-92,-90,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-86,-87,-83,-84,-83,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-87,-91,-79,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-45,-82,-82,-100,-45,-83,-100,-100,-100,-79,-100,-82,-100,-100,-100,-85,-100,-87,-88,-100,-100,-87,-88,-100,-81,-83,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-42,-82,-100,-42,-43,-80,-76,-100,-100,-100,-100,-100,-100,-45,-100,-91,-89,-90,-100,-100,-100,-85,-87,-86,-100,-100,-100,-100,-100,-88,-87,-84,-82,-84,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-100,-100,-100,-87,-91,-79,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-45,-82,-83,-100,-45,-83,-100,-100,-100,-78,-100,-82,-100,-100,-100,-85,-89,-86,-88,-100,-100,-87,-86,-85,-82,-83,-86,-84,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-46,-81,-100,-47,-47,-100,-100,-100,-90,-100,-100,-100,-100,-51,-100,-100,-88,-100,-100,-100,-100,-85,-87,-88,-100,-100,-100,-100,-100,-100,-100,-81,-87,-81,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-77,-100,-100,-100,-89,-100,-92,-86,-100,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-88,-100,-50,-100,-100,-90,-50,-100,-87,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-91,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-46,-81,-83,-48,-48,-87,-84,-100,-91,-100,-100,-100,-100,-51,-89,-100,-90,-87,-100,-100,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-81,-81,-88,-81,-79,-80,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-88,-100,-77,-100,-100,-100,-88,-100,-92,-87,-90,-100,-100,-100,-86,-100,-80,-100,-81,-100,-100,-100,-78,-100,-100,-88,-100,-51,-87,-100,-90,-51,-100,-88,-100,-100,-81,-100,-80,-100,-100,-100,-74,-100,-86,-85,-84,-91,-85,-86,-82,-80,-79,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-47,-100,-84,-47,-47,-81,-84,-100,-91,-100,-100,-100,-100,-50,-89,-100,-90,-87,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-81,-83,-86,-83,-78,-78,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-87,-100,-78,-100,-100,-100,-88,-100,-92,-87,-90,-100,-100,-100,-86,-100,-78,-100,-83,-100,-100,-100,-78,-100,-100,-88,-100,-50,-87,-100,-100,-50,-100,-88,-100,-100,-83,-100,-84,-100,-100,-100,-77,-100,-85,-85,-84,-100,-85,-86,-83,-84,-84,-83,-83,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
