38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,02:54:af:fe:54:11,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,x,y,label
-72,-100,-72,-89,-100,-71,-76,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-76,-100,-100,-100,-100,-100,-100,-88,-79,-79,-100,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-76,-100,-65,-65,-100,-77,-100,-100,-100,-100,-100,-64,-72,-72,-80,-72,-80,-78,-65,-81,-81,-81,-81,-84,-89,-78,-79,-85,-79,-78,-85,-85,-100,-100,-84,-85,-84,-84,-84,-85,-84,-85,-100,-100,-85,-100,-91,-100,-87,-83,-84,-100,-87,-88,-87,-88,-89,-100,-87,-100,-85,-85,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-72,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-91,-77,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-58,-71,-71,-100,-71,-100,-79,-72,-85,-85,-84,-85,-80,-100,-76,-77,-83,-76,-76,-100,-100,-100,-100,-100,-100,-85,-85,-100,-85,-84,-80,-100,-100,-100,-100,-94,-100,-85,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-70,-89,-87,-70,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-78,-100,-100,-100,-100,-100,-100,-82,-77,-77,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-60,-72,-73,-100,-72,-100,-79,-71,-83,-82,-82,-83,-80,-100,-78,-78,-83,-78,-78,-100,-100,-100,-100,-86,-84,-85,-85,-100,-85,-85,-80,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-70,-89,-87,-70,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-77,-100,-100,-100,-100,-100,-100,-81,-77,-77,-88,-100,-100,-77,-76,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-58,-72,-72,-100,-71,-100,-100,-71,-83,-83,-82,-83,-81,-100,-78,-78,-82,-78,-78,-81,-82,-81,-100,-86,-84,-85,-85,-100,-86,-85,-78,-100,-82,-83,-100,-91,-100,-72,-86,-100,-100,-100,-100,-100,-100,-89,-90,-100,-88,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-70,-87,-100,-70,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-76,-100,-100,-100,-100,-100,-100,-81,-79,-79,-88,-100,-100,-79,-77,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-70,-70,-100,-78,-100,-100,-100,-100,-100,-62,-72,-73,-79,-71,-79,-77,-71,-83,-82,-82,-82,-80,-100,-78,-78,-82,-78,-78,-83,-82,-81,-100,-100,-100,-85,-86,-100,-85,-86,-80,-100,-82,-83,-100,-100,-100,-85,-86,-100,-87,-100,-100,-100,-100,-89,-90,-100,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-70,-87,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-76,-100,-100,-100,-100,-100,-100,-81,-78,-78,-100,-100,-100,-78,-76,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-100,-71,-71,-100,-79,-100,-100,-100,-100,-100,-62,-100,-71,-79,-72,-79,-79,-72,-83,-83,-83,-83,-80,-100,-78,-78,-100,-77,-77,-83,-100,-100,-100,-100,-100,-85,-84,-100,-85,-85,-77,-100,-100,-100,-84,-100,-100,-86,-87,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-71,-100,-70,-88,-100,-70,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-76,-100,-100,-100,-100,-100,-100,-81,-78,-78,-100,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-71,-71,-100,-79,-100,-100,-100,-100,-100,-59,-72,-72,-79,-72,-78,-78,-71,-83,-83,-83,-83,-79,-100,-78,-78,-100,-78,-78,-100,-100,-100,-100,-85,-86,-85,-85,-100,-85,-85,-78,-100,-84,-85,-84,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-69,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-91,-77,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-65,-65,-100,-75,-100,-100,-100,-100,-100,-71,-69,-100,-100,-68,-100,-100,-65,-83,-83,-83,-84,-79,-83,-80,-80,-78,-80,-80,-100,-100,-100,-100,-82,-82,-83,-83,-82,-83,-84,-87,-100,-83,-83,-84,-93,-100,-85,-100,-100,-85,-85,-84,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-85,-100,-69,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-91,-78,-77,-100,-100,-100,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-100,-65,-65,-100,-78,-100,-100,-100,-100,-100,-64,-70,-100,-100,-68,-100,-100,-65,-84,-84,-83,-84,-79,-85,-79,-80,-79,-79,-79,-100,-100,-100,-100,-82,-82,-84,-84,-82,-84,-85,-87,-100,-84,-83,-84,-93,-100,-84,-100,-85,-85,-87,-84,-86,-84,-88,-100,-86,-100,-100,-100,-100,-100,-100,-86,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-90,-100,-69,-79,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-92,-75,-100,-66,-67,-100,-77,-100,-100,-100,-100,-100,-70,-70,-100,-78,-69,-78,-77,-67,-84,-84,-84,-84,-83,-85,-77,-78,-79,-78,-77,-80,-80,-100,-100,-82,-82,-83,-83,-82,-83,-83,-100,-100,-84,-100,-100,-100,-100,-86,-85,-85,-100,-87,-84,-86,-84,-88,-90,-87,-91,-100,-100,-100,-100,-100,-100,-89,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-68,-90,-100,-68,-79,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-85,-74,-100,-67,-67,-100,-77,-100,-100,-100,-100,-100,-62,-68,-69,-78,-69,-78,-77,-67,-84,-84,-84,-84,-79,-100,-79,-79,-100,-79,-79,-80,-80,-80,-100,-82,-82,-83,-84,-82,-84,-83,-100,-85,-100,-100,-83,-100,-100,-78,-85,-85,-100,-85,-84,-86,-84,-88,-90,-86,-91,-100,-100,-100,-100,-100,-85,-89,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-88,-100,-69,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-76,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-85,-74,-100,-66,-67,-100,-80,-100,-100,-100,-100,-100,-69,-69,-69,-100,-69,-76,-77,-66,-84,-83,-84,-83,-79,-85,-78,-79,-86,-79,-79,-100,-100,-80,-100,-82,-82,-82,-84,-82,-84,-83,-100,-85,-83,-79,-77,-92,-100,-86,-100,-85,-100,-88,-84,-89,-85,-88,-100,-88,-100,-100,-100,-86,-100,-100,-85,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-69,-100,-69,-89,-100,-69,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-91,-100,-100,-66,-67,-100,-78,-100,-100,-100,-100,-100,-62,-69,-69,-100,-69,-76,-77,-66,-83,-84,-83,-83,-81,-85,-79,-79,-86,-79,-78,-80,-80,-80,-85,-82,-82,-84,-84,-82,-83,-84,-100,-85,-83,-83,-83,-91,-100,-84,-84,-85,-80,-87,-85,-87,-85,-90,-100,-87,-100,-78,-100,-86,-100,-100,-85,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-62,-100,-62,-93,-100,-61,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-100,-60,-60,-100,-84,-100,-100,-100,-100,-100,-65,-69,-69,-100,-68,-100,-100,-60,-84,-84,-84,-84,-80,-100,-86,-86,-83,-86,-87,-81,-81,-81,-77,-82,-100,-81,-80,-81,-81,-80,-100,-77,-100,-85,-100,-100,-100,-93,-100,-100,-100,-87,-86,-87,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-77,-89,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-62,-100,-62,-93,-100,-62,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-100,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-100,-59,-59,-100,-87,-100,-100,-100,-100,-100,-63,-69,-70,-82,-70,-82,-82,-59,-84,-83,-84,-84,-79,-86,-86,-90,-83,-86,-87,-83,-75,-82,-78,-81,-82,-81,-80,-82,-81,-81,-100,-77,-100,-85,-84,-100,-100,-90,-100,-100,-100,-86,-84,-86,-86,-87,-100,-87,-100,-100,-100,-100,-100,-100,-78,-89,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-61,-100,-61,-100,-100,-62,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-73,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-59,-59,-100,-84,-100,-100,-100,-100,-100,-63,-70,-70,-81,-70,-81,-81,-59,-84,-83,-84,-83,-84,-86,-100,-90,-83,-100,-100,-83,-82,-82,-78,-82,-82,-80,-80,-81,-80,-80,-100,-100,-83,-85,-84,-100,-100,-90,-100,-85,-100,-85,-87,-87,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-64,-100,-64,-100,-100,-64,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-69,-100,-60,-60,-100,-86,-100,-100,-100,-100,-100,-59,-69,-70,-82,-69,-82,-79,-60,-83,-84,-83,-83,-82,-100,-100,-100,-70,-100,-100,-100,-82,-82,-100,-82,-82,-81,-80,-83,-80,-80,-100,-100,-85,-85,-84,-92,-100,-90,-100,-85,-100,-85,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-63,-100,-63,-100,-100,-63,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-75,-100,-60,-60,-100,-88,-100,-100,-100,-100,-100,-64,-70,-70,-83,-70,-82,-82,-60,-84,-84,-84,-85,-81,-87,-100,-100,-85,-100,-100,-82,-81,-82,-100,-82,-82,-80,-80,-82,-80,-79,-100,-78,-84,-84,-84,-91,-100,-90,-100,-100,-100,-88,-87,-88,-87,-85,-100,-87,-100,-100,-100,-100,-100,-100,-78,-100,-86,-85,-100,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-63,-100,-63,-100,-100,-62,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-76,-75,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-76,-100,-60,-60,-100,-88,-100,-100,-100,-100,-100,-66,-69,-69,-83,-69,-82,-82,-60,-84,-85,-85,-85,-81,-87,-100,-100,-84,-100,-100,-82,-82,-82,-78,-81,-82,-80,-80,-82,-80,-79,-100,-78,-84,-84,-84,-91,-100,-100,-100,-100,-100,-87,-88,-85,-87,-88,-100,-85,-100,-100,-100,-100,-100,-100,-78,-100,-85,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-55,-100,-55,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-70,-100,-64,-64,-100,-79,-100,-100,-100,-100,-100,-60,-100,-100,-81,-100,-80,-81,-64,-89,-88,-89,-89,-80,-87,-80,-80,-80,-81,-81,-82,-82,-83,-84,-83,-82,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-90,-87,-83,-100,-83,-100,-85,-88,-87,-87,-86,-100,-86,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
