38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:55:51,ac:e2:d3:c4:08:e6,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:1e:ff:00,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:52,00:4e:35:df:06:42,38:17:c3:1e:ff:10,44:48:c1:a5:82:22,44:48:c1:a5:82:21,20:a6:cd:50:24:a2,00:4e:35:df:06:40,b4:5d:50:e1:92:33,44:48:c1:a5:82:20,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:55:52,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:32,00:4e:35:df:06:41,38:17:c3:19:45:a1,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:50,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,20:a6:cd:42:0b:e3,38:17:c3:19:45:a2,38:17:c3:19:45:a0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,60:32:b1:3e:1a:b7,38:17:c3:1f:09:83,20:a6:cd:42:0b:f0,00:4e:35:de:e1:00,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:43,38:17:c3:19:55:42,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:55:40,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,44:48:c1:91:95:b3,00:4e:35:de:e1:02,44:48:c1:91:95:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:41,00:4e:35:de:d7:52,00:4e:35:de:d7:42,00:4e:35:de:d7:50,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:19:71:90,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:19:71:80,00:4e:35:de:d7:40,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:32,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:12,00:4e:35:df:0e:01,00:4e:35:df:0e:11,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,x,y,timestamp
-55,-55,-46,-53,-53,-73,-73,-73,-74,-74,-68,-68,-65,-70,-70,-73,-73,-71,-71,-71,-69,-69,-83,-83,-76,-77,-72,-73,-75,-75,-71,-85,-81,-85,-85,-81,-78,-79,-100,-86,-86,-100,-84,-86,-86,-55,-53,-73,-68,-70,-73,-74,-71,-69,-83,-77,-74,-72,-84,-81,-79,-100,-85,-100,-87,-100,-87,-72,-71,-100,-100,-88,-71,-81,-86,-100,-100,-81,-81,-89,-100,-83,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,661,2343486377524
-54,-54,-48,-53,-52,-69,-73,-73,-75,-75,-68,-68,-67,-72,-73,-72,-72,-72,-72,-72,-69,-70,-81,-81,-76,-77,-100,-73,-76,-75,-100,-85,-82,-85,-83,-82,-79,-80,-100,-85,-86,-100,-78,-86,-87,-55,-52,-73,-68,-72,-72,-75,-72,-69,-82,-100,-76,-100,-84,-82,-79,-100,-86,-100,-86,-100,-88,-72,-71,-100,-100,-88,-71,-100,-100,-100,-100,-100,-100,-100,-100,-83,-88,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,661,2347244855139
-59,-59,-50,-54,-54,-74,-67,-67,-73,-73,-100,-68,-65,-67,-67,-73,-73,-100,-100,-67,-72,-72,-100,-100,-72,-100,-71,-71,-100,-100,-71,-79,-77,-79,-79,-77,-100,-100,-100,-85,-100,-100,-74,-85,-84,-59,-54,-67,-68,-67,-74,-73,-67,-71,-100,-100,-100,-100,-79,-100,-100,-100,-85,-87,-84,-100,-85,-69,-69,-100,-100,-88,-69,-85,-89,-100,-88,-85,-84,-100,-100,-100,-84,-85,-100,-89,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2394390465296
-58,-58,-49,-54,-54,-75,-66,-67,-74,-75,-68,-68,-65,-66,-66,-75,-75,-67,-67,-67,-71,-71,-81,-100,-73,-73,-71,-66,-76,-78,-71,-81,-77,-80,-80,-77,-100,-100,-100,-85,-100,-100,-74,-85,-84,-59,-54,-67,-68,-67,-75,-75,-67,-71,-81,-73,-76,-71,-81,-77,-100,-85,-85,-87,-85,-100,-85,-69,-69,-100,-100,-88,-69,-85,-89,-100,-88,-85,-85,-100,-100,-100,-84,-84,-100,-88,-83,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2398048308527
-59,-58,-49,-55,-55,-78,-67,-67,-75,-75,-67,-67,-66,-68,-68,-74,-73,-67,-67,-67,-69,-69,-80,-80,-74,-74,-71,-66,-76,-78,-100,-81,-77,-80,-80,-77,-78,-78,-83,-85,-85,-100,-74,-100,-85,-58,-55,-67,-67,-69,-74,-75,-67,-69,-80,-73,-76,-71,-81,-77,-78,-85,-85,-100,-85,-83,-84,-69,-69,-100,-100,-88,-69,-85,-89,-100,-87,-85,-84,-87,-100,-100,-84,-84,-100,-88,-85,-88,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2401878156835
-59,-59,-51,-55,-55,-78,-67,-67,-75,-75,-65,-66,-64,-67,-69,-74,-74,-67,-67,-67,-71,-71,-80,-80,-73,-73,-71,-100,-75,-75,-71,-80,-77,-80,-80,-77,-78,-78,-83,-85,-85,-100,-74,-100,-85,-59,-55,-68,-66,-68,-74,-75,-67,-71,-80,-73,-75,-71,-80,-77,-78,-100,-85,-100,-86,-83,-83,-69,-69,-100,-100,-88,-69,-85,-87,-100,-88,-84,-85,-87,-100,-100,-84,-84,-100,-88,-85,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2405863724374
-59,-59,-50,-55,-54,-78,-67,-67,-74,-74,-66,-66,-64,-67,-67,-74,-73,-68,-68,-68,-70,-71,-80,-80,-72,-73,-71,-71,-75,-75,-71,-79,-78,-80,-80,-78,-78,-77,-100,-85,-85,-100,-83,-100,-100,-59,-55,-67,-66,-67,-74,-74,-68,-71,-80,-73,-75,-71,-80,-78,-78,-100,-85,-88,-85,-83,-85,-69,-69,-100,-100,-88,-69,-86,-87,-100,-88,-86,-85,-100,-100,-100,-85,-85,-100,-88,-100,-87,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2409559543682
-58,-58,-49,-54,-54,-100,-66,-66,-74,-74,-67,-68,-65,-67,-67,-72,-72,-67,-67,-67,-69,-69,-80,-80,-72,-73,-71,-69,-77,-77,-71,-79,-78,-80,-80,-78,-78,-78,-100,-86,-86,-88,-74,-100,-100,-58,-53,-65,-66,-67,-72,-74,-67,-69,-80,-73,-78,-71,-81,-78,-78,-100,-86,-88,-86,-82,-83,-69,-69,-100,-100,-88,-69,-85,-89,-100,-88,-85,-85,-100,-100,-100,-83,-84,-100,-100,-82,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,644,2413355996297
-56,-56,-52,-53,-53,-74,-68,-68,-72,-72,-62,-62,-63,-69,-70,-71,-71,-71,-70,-70,-70,-70,-75,-76,-79,-79,-73,-100,-73,-73,-73,-79,-100,-80,-80,-85,-81,-81,-100,-80,-80,-100,-84,-85,-85,-56,-53,-68,-62,-69,-71,-72,-70,-70,-75,-79,-100,-100,-80,-85,-81,-77,-80,-87,-85,-81,-86,-68,-68,-100,-100,-85,-68,-85,-86,-87,-100,-85,-86,-84,-81,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2478233018455
-55,-55,-54,-53,-53,-71,-68,-68,-71,-71,-61,-61,-60,-69,-70,-69,-69,-72,-72,-72,-71,-71,-75,-75,-80,-79,-73,-100,-73,-73,-73,-80,-83,-79,-80,-85,-81,-81,-100,-80,-80,-86,-84,-84,-84,-55,-53,-67,-61,-69,-69,-72,-72,-71,-75,-78,-100,-73,-80,-85,-81,-77,-80,-86,-85,-81,-85,-69,-69,-100,-100,-85,-69,-86,-87,-87,-85,-86,-86,-85,-81,-83,-85,-84,-100,-100,-100,-100,-100,-85,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2482114598686
-55,-55,-52,-53,-53,-71,-67,-67,-72,-72,-61,-61,-59,-69,-69,-71,-71,-71,-70,-70,-71,-72,-75,-75,-79,-80,-73,-100,-73,-73,-100,-80,-84,-80,-80,-84,-100,-81,-75,-80,-80,-86,-80,-85,-85,-55,-53,-67,-61,-100,-71,-71,-70,-71,-75,-80,-72,-73,-80,-85,-81,-76,-80,-86,-85,-100,-85,-69,-69,-76,-100,-85,-69,-86,-86,-87,-85,-86,-86,-86,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2485923518686
-56,-56,-52,-53,-54,-71,-67,-67,-71,-71,-62,-61,-65,-68,-68,-70,-70,-70,-71,-71,-71,-72,-75,-75,-78,-79,-74,-100,-73,-73,-74,-80,-83,-80,-79,-83,-100,-80,-75,-80,-80,-87,-82,-84,-84,-56,-53,-67,-62,-100,-70,-71,-70,-71,-75,-80,-73,-75,-80,-83,-80,-77,-80,-100,-85,-82,-86,-69,-69,-77,-83,-85,-69,-100,-86,-100,-100,-86,-86,-85,-100,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2489698073148
-56,-56,-53,-54,-54,-73,-67,-67,-71,-71,-62,-62,-67,-67,-67,-70,-70,-71,-72,-71,-71,-70,-75,-75,-79,-79,-74,-100,-73,-72,-72,-80,-84,-80,-80,-83,-100,-80,-100,-80,-80,-87,-82,-86,-87,-56,-54,-67,-62,-67,-70,-71,-72,-71,-75,-100,-72,-75,-80,-83,-80,-76,-80,-100,-85,-82,-85,-100,-69,-76,-83,-85,-100,-100,-100,-100,-100,-100,-100,-86,-100,-83,-86,-86,-100,-100,-100,-100,-100,-100,-100,-82,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2493478321071
-57,-57,-54,-53,-53,-71,-68,-68,-71,-71,-61,-61,-65,-68,-68,-71,-70,-71,-71,-71,-71,-70,-75,-75,-81,-80,-73,-75,-100,-72,-73,-81,-83,-80,-80,-83,-100,-100,-76,-79,-79,-87,-81,-85,-85,-57,-53,-68,-60,-68,-71,-71,-71,-71,-75,-81,-72,-73,-81,-83,-100,-76,-80,-100,-85,-81,-86,-100,-68,-77,-82,-86,-69,-86,-88,-100,-86,-86,-86,-85,-81,-100,-86,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-84,-84,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,626,2497243647533
-55,-55,-52,-57,-57,-74,-68,-68,-73,-72,-65,-65,-64,-64,-65,-74,-74,-67,-67,-67,-100,-100,-76,-76,-75,-74,-100,-73,-72,-71,-100,-80,-75,-79,-80,-75,-100,-100,-76,-100,-100,-85,-83,-83,-83,-55,-57,-68,-66,-65,-74,-73,-67,-100,-100,-75,-71,-71,-80,-75,-100,-75,-100,-86,-83,-79,-87,-71,-71,-76,-80,-100,-71,-82,-85,-86,-100,-82,-81,-100,-80,-100,-88,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2540351738997
-56,-56,-53,-56,-56,-71,-68,-68,-73,-73,-65,-65,-65,-64,-65,-75,-76,-65,-66,-66,-70,-70,-78,-78,-74,-74,-71,-73,-74,-73,-70,-80,-75,-80,-80,-75,-100,-100,-75,-81,-81,-88,-83,-84,-84,-56,-56,-68,-65,-64,-76,-73,-65,-70,-78,-74,-71,-71,-80,-75,-100,-76,-81,-86,-83,-82,-87,-70,-71,-76,-80,-88,-72,-81,-85,-86,-88,-81,-81,-88,-80,-100,-87,-88,-100,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-84,-100,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2544154988997
-57,-56,-53,-56,-56,-71,-69,-69,-73,-73,-65,-65,-65,-65,-65,-74,-74,-66,-66,-66,-70,-70,-78,-78,-75,-73,-71,-73,-72,-72,-70,-79,-75,-79,-80,-75,-100,-100,-75,-81,-81,-88,-83,-85,-84,-56,-57,-69,-66,-65,-75,-73,-66,-70,-78,-74,-73,-71,-80,-75,-100,-76,-81,-100,-84,-81,-88,-71,-72,-76,-77,-88,-71,-81,-85,-100,-87,-81,-82,-88,-82,-100,-87,-87,-84,-100,-84,-100,-100,-88,-100,-100,-100,-100,-100,-84,-100,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2548125538305
-57,-57,-51,-57,-57,-72,-68,-68,-75,-76,-64,-65,-65,-65,-65,-73,-73,-66,-66,-66,-69,-69,-76,-76,-74,-75,-71,-73,-72,-71,-70,-78,-75,-79,-78,-75,-100,-100,-76,-81,-81,-88,-84,-84,-84,-57,-57,-68,-66,-66,-73,-76,-66,-69,-76,-75,-71,-100,-79,-76,-100,-77,-81,-88,-83,-81,-88,-70,-70,-76,-82,-85,-69,-82,-88,-88,-88,-82,-81,-87,-82,-100,-100,-87,-84,-100,-84,-100,-100,-100,-88,-100,-100,-100,-84,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2552098328382
-58,-58,-58,-56,-56,-68,-68,-68,-73,-73,-65,-65,-63,-65,-65,-74,-74,-65,-65,-66,-71,-72,-77,-77,-74,-74,-100,-71,-73,-73,-70,-78,-75,-78,-78,-75,-78,-78,-76,-82,-81,-86,-84,-85,-86,-58,-56,-68,-65,-65,-74,-73,-66,-72,-77,-74,-73,-100,-78,-76,-78,-77,-82,-86,-86,-100,-89,-70,-70,-76,-82,-87,-72,-82,-88,-86,-87,-82,-81,-87,-100,-100,-89,-88,-100,-100,-83,-100,-100,-87,-88,-100,-100,-100,-84,-100,-89,-93,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2556033131844
-56,-56,-53,-56,-56,-71,-69,-69,-73,-73,-65,-66,-65,-64,-64,-73,-73,-65,-66,-65,-70,-70,-77,-76,-74,-74,-100,-71,-72,-73,-70,-80,-76,-79,-80,-75,-78,-78,-76,-80,-81,-85,-100,-85,-86,-56,-56,-68,-66,-64,-74,-73,-66,-71,-77,-73,-73,-100,-78,-76,-78,-100,-81,-86,-86,-81,-89,-71,-71,-100,-82,-87,-72,-81,-88,-86,-88,-81,-81,-87,-81,-100,-89,-88,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,609,2559886178614
-61,-61,-47,-56,-56,-71,-67,-67,-79,-79,-63,-63,-65,-67,-66,-70,-70,-68,-68,-68,-74,-74,-80,-80,-71,-100,-71,-69,-73,-74,-72,-79,-77,-79,-78,-77,-79,-80,-100,-82,-82,-82,-78,-84,-81,-61,-56,-67,-64,-67,-69,-79,-69,-74,-81,-72,-74,-72,-79,-77,-100,-100,-82,-83,-84,-79,-87,-69,-69,-100,-79,-88,-70,-79,-88,-83,-87,-78,-78,-88,-79,-85,-87,-86,-100,-89,-83,-90,-100,-88,-100,-85,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,592,2606721771847
-61,-61,-53,-56,-56,-70,-68,-68,-79,-79,-62,-62,-63,-67,-66,-71,-71,-71,-71,-71,-74,-74,-81,-81,-75,-75,-72,-69,-73,-72,-72,-78,-79,-78,-78,-78,-100,-100,-100,-83,-84,-85,-77,-82,-82,-61,-56,-68,-62,-67,-71,-79,-71,-74,-81,-75,-74,-72,-78,-79,-100,-100,-83,-86,-82,-80,-88,-69,-69,-100,-79,-90,-69,-82,-85,-100,-100,-82,-82,-100,-79,-85,-100,-100,-100,-88,-83,-90,-100,-100,-100,-85,-100,-100,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,592,2610634822540
-57,-57,-52,-53,-56,-75,-68,-68,-79,-79,-69,-69,-66,-67,-100,-67,-67,-72,-72,-72,-75,-75,-79,-79,-71,-71,-72,-70,-72,-71,-72,-78,-83,-85,-85,-83,-100,-100,-80,-85,-85,-85,-79,-81,-81,-58,-56,-68,-70,-68,-67,-79,-72,-75,-79,-71,-71,-72,-85,-83,-100,-81,-84,-86,-81,-80,-87,-69,-69,-80,-100,-87,-70,-82,-85,-100,-88,-84,-82,-100,-79,-100,-100,-88,-82,-88,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,262,592,2614351428463
