60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:00,44:48:c1:91:d0:02,38:17:c3:1f:09:83,44:48:c1:91:95:a1,38:17:c3:1f:09:82,44:48:c1:91:95:a3,38:17:c3:1f:09:81,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:14:10,38:17:c3:19:45:b0,44:48:c1:91:d0:11,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a1,20:a6:cd:42:0a:c0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:aa:21,44:48:c1:91:aa:22,44:48:c1:91:d0:01,38:17:c3:19:45:a0,44:48:c1:91:aa:20,86:0d:8e:aa:25:a4,38:17:c3:1f:00:a2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,44:48:c1:91:d0:10,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,38:17:c3:1f:09:80,38:17:c3:24:47:50,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:b0,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:1f:09:91,a8:bd:27:4c:aa:92,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,b6:e6:2d:69:d5:58,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:62,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:19:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f0,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,ea:9e:b4:53:24:54,80:8d:b7:55:35:13,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,38:17:c3:19:71:91,80:8d:b7:55:35:12,80:8d:b7:55:29:d0,80:8d:b7:55:39:d0,80:8d:b7:55:35:11,38:17:c3:19:71:81,38:17:c3:1e:ff:10,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,38:17:c3:19:36:30,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d1,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,00:4e:35:df:06:40,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,80:8d:b7:55:4d:01,38:17:c3:1f:0e:11,38:17:c3:1f:22:22,38:17:c3:1f:22:21,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-76,-45,-100,-100,-100,-53,-53,-100,-53,-65,-100,-100,-100,-65,-65,-83,-100,-87,-100,-76,-87,-80,-76,-76,-79,-100,-80,-100,-88,-100,-100,-89,-89,-100,-81,-67,-67,-67,-100,-100,-100,-100,-100,-100,-75,-90,-100,-100,-77,-83,-83,-84,-75,-100,-75,-73,-75,-75,-77,-77,-78,-73,-100,-73,-100,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,720,4462066195418
-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-76,-46,-100,-100,-100,-53,-53,-100,-53,-63,-100,-100,-100,-63,-63,-100,-87,-86,-100,-78,-86,-80,-78,-76,-100,-100,-100,-100,-86,-100,-84,-89,-89,-80,-80,-67,-67,-67,-100,-100,-90,-89,-100,-100,-76,-89,-100,-100,-75,-100,-100,-100,-76,-100,-76,-76,-75,-75,-79,-80,-78,-75,-100,-75,-100,-85,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,720,4465787837496
-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-75,-56,-100,-100,-100,-53,-53,-100,-53,-65,-100,-100,-100,-65,-65,-80,-87,-86,-100,-77,-86,-82,-77,-100,-100,-100,-100,-100,-86,-89,-84,-90,-89,-80,-80,-67,-67,-68,-100,-100,-90,-89,-100,-100,-74,-89,-100,-100,-76,-100,-83,-100,-73,-100,-74,-76,-75,-75,-79,-80,-100,-76,-100,-77,-100,-86,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,720,4469447574957
-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-74,-44,-100,-100,-100,-54,-53,-100,-54,-64,-100,-100,-100,-64,-65,-82,-88,-87,-100,-77,-86,-82,-77,-100,-78,-100,-78,-79,-100,-89,-84,-89,-90,-81,-100,-67,-67,-67,-100,-100,-100,-89,-100,-100,-74,-100,-100,-100,-75,-100,-83,-86,-73,-100,-74,-76,-76,-76,-79,-78,-78,-72,-100,-77,-100,-85,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,720,4472972497496
-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-75,-45,-100,-100,-100,-53,-53,-100,-53,-65,-100,-100,-100,-65,-65,-82,-87,-87,-100,-78,-87,-100,-78,-100,-78,-100,-78,-78,-87,-100,-84,-88,-88,-81,-100,-67,-67,-67,-100,-100,-100,-91,-100,-100,-75,-100,-88,-100,-75,-100,-100,-86,-75,-100,-75,-75,-75,-75,-76,-78,-78,-75,-100,-75,-100,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,550,720,4476477404342
-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-44,-100,-100,-100,-63,-63,-100,-63,-72,-100,-100,-100,-72,-72,-78,-84,-83,-100,-100,-84,-81,-77,-78,-100,-81,-100,-100,-83,-86,-80,-86,-100,-83,-81,-72,-72,-72,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-76,-78,-78,-74,-75,-74,-74,-100,-76,-100,-83,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4518512356653
-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-44,-100,-100,-100,-63,-63,-100,-63,-69,-100,-100,-100,-69,-69,-78,-83,-83,-100,-77,-83,-80,-77,-78,-100,-81,-100,-100,-82,-85,-80,-86,-87,-83,-81,-71,-71,-71,-100,-100,-85,-85,-100,-87,-80,-100,-87,-100,-78,-100,-100,-100,-80,-100,-80,-74,-78,-78,-74,-75,-74,-73,-100,-73,-100,-83,-100,-83,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4522102892576
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-45,-100,-100,-100,-60,-60,-100,-60,-68,-100,-100,-100,-68,-68,-78,-81,-81,-100,-78,-81,-80,-78,-77,-100,-100,-100,-80,-81,-85,-80,-86,-86,-100,-100,-70,-70,-70,-100,-100,-85,-85,-100,-85,-79,-90,-85,-100,-79,-100,-100,-100,-79,-100,-79,-74,-79,-79,-100,-100,-75,-73,-100,-74,-100,-84,-100,-84,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4525974883576
-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-75,-45,-100,-100,-100,-61,-61,-100,-61,-68,-100,-100,-100,-68,-68,-78,-82,-81,-100,-78,-82,-100,-78,-78,-100,-100,-80,-81,-82,-86,-80,-86,-87,-100,-100,-70,-70,-70,-100,-91,-86,-85,-100,-85,-79,-88,-86,-100,-79,-100,-100,-100,-79,-100,-79,-76,-79,-79,-100,-100,-75,-73,-100,-74,-100,-84,-89,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4529709101499
-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-75,-53,-100,-100,-100,-61,-61,-100,-62,-67,-100,-100,-100,-67,-67,-100,-81,-81,-100,-77,-82,-100,-78,-77,-80,-100,-80,-80,-82,-85,-78,-86,-87,-100,-100,-71,-71,-71,-100,-91,-86,-85,-100,-100,-80,-90,-87,-100,-100,-100,-100,-100,-80,-100,-80,-73,-79,-100,-74,-100,-74,-74,-100,-73,-100,-84,-89,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4533413557269
-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-75,-45,-100,-100,-100,-61,-61,-100,-61,-67,-100,-100,-100,-67,-67,-77,-81,-81,-100,-77,-81,-81,-78,-77,-80,-100,-100,-80,-82,-85,-79,-86,-87,-100,-100,-70,-70,-70,-100,-100,-86,-100,-100,-86,-79,-90,-87,-100,-79,-100,-100,-100,-78,-100,-79,-75,-79,-79,-74,-75,-75,-75,-100,-75,-100,-85,-89,-84,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,565,720,4537019353885
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-41,-100,-100,-100,-57,-57,-100,-58,-67,-100,-100,-100,-67,-67,-100,-79,-79,-100,-74,-79,-75,-74,-75,-77,-75,-77,-77,-79,-86,-79,-100,-86,-84,-100,-69,-70,-71,-100,-100,-100,-100,-100,-86,-76,-100,-100,-100,-75,-100,-85,-82,-76,-100,-76,-65,-75,-75,-70,-70,-70,-65,-100,-65,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4578580972964
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-79,-41,-100,-100,-100,-58,-58,-100,-58,-66,-100,-100,-100,-66,-66,-100,-79,-79,-100,-73,-79,-78,-74,-73,-77,-78,-77,-77,-79,-86,-80,-87,-86,-84,-79,-67,-67,-66,-100,-100,-86,-86,-100,-86,-77,-87,-86,-100,-76,-100,-85,-82,-76,-100,-77,-66,-76,-76,-71,-70,-72,-66,-87,-66,-86,-84,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4582122855579
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-77,-41,-100,-100,-100,-58,-58,-100,-59,-67,-100,-100,-100,-67,-67,-77,-82,-82,-100,-73,-81,-78,-100,-73,-78,-78,-78,-77,-81,-86,-80,-87,-87,-100,-79,-67,-67,-67,-100,-100,-87,-87,-100,-100,-77,-87,-86,-100,-75,-100,-100,-100,-76,-100,-76,-66,-75,-75,-71,-71,-71,-67,-86,-66,-86,-84,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4585875709041
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-41,-100,-100,-100,-58,-58,-100,-58,-66,-100,-100,-100,-66,-66,-77,-81,-81,-100,-100,-80,-77,-100,-100,-78,-78,-78,-77,-80,-87,-80,-87,-87,-100,-78,-67,-67,-67,-100,-100,-87,-87,-100,-100,-77,-86,-100,-100,-75,-100,-100,-100,-77,-100,-77,-66,-75,-75,-71,-71,-72,-66,-86,-66,-86,-83,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4589567962888
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-41,-100,-100,-100,-58,-58,-100,-58,-65,-100,-100,-100,-65,-65,-76,-80,-80,-100,-100,-80,-78,-100,-100,-79,-77,-78,-78,-80,-88,-81,-87,-87,-100,-78,-67,-67,-67,-100,-100,-87,-88,-100,-100,-77,-86,-100,-100,-76,-100,-100,-100,-76,-100,-77,-66,-76,-76,-71,-71,-71,-66,-86,-66,-87,-83,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4593264174657
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-41,-100,-100,-100,-57,-57,-100,-57,-65,-100,-100,-100,-65,-65,-75,-80,-80,-100,-100,-80,-78,-100,-100,-77,-77,-77,-77,-80,-88,-80,-87,-87,-85,-78,-67,-67,-67,-100,-100,-87,-87,-100,-100,-77,-86,-100,-100,-76,-100,-100,-100,-77,-100,-76,-66,-76,-76,-71,-71,-71,-66,-86,-66,-87,-83,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,580,720,4596922711350
-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-77,-58,-100,-100,-100,-64,-64,-100,-64,-69,-100,-100,-100,-69,-69,-79,-100,-100,-100,-77,-86,-82,-77,-78,-78,-81,-77,-100,-100,-88,-79,-87,-87,-87,-82,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-72,-81,-100,-81,-100,-100,-100,-69,-71,-71,-77,-100,-100,-69,-100,-70,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4646131599814
-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-73,-50,-100,-100,-100,-65,-65,-100,-66,-66,-100,-100,-100,-66,-66,-79,-100,-100,-100,-75,-86,-82,-75,-76,-78,-81,-77,-100,-100,-87,-81,-88,-86,-87,-79,-76,-76,-76,-100,-100,-100,-100,-100,-100,-74,-90,-87,-100,-70,-81,-100,-81,-74,-100,-74,-69,-70,-70,-77,-100,-100,-69,-100,-69,-100,-86,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4649567349199
-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-73,-50,-100,-100,-100,-65,-65,-100,-65,-66,-100,-100,-100,-66,-66,-79,-85,-100,-100,-75,-85,-100,-75,-76,-77,-100,-77,-100,-85,-87,-81,-87,-86,-85,-79,-75,-76,-76,-100,-100,-87,-87,-100,-88,-77,-91,-100,-100,-70,-100,-100,-100,-76,-100,-76,-68,-70,-70,-74,-74,-74,-69,-100,-69,-100,-88,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4653170630815
-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-75,-50,-100,-100,-100,-65,-65,-100,-65,-68,-100,-100,-100,-67,-68,-77,-87,-87,-100,-100,-88,-78,-75,-100,-77,-78,-77,-76,-87,-87,-79,-87,-88,-85,-100,-76,-76,-75,-100,-100,-87,-87,-100,-87,-77,-91,-87,-100,-73,-100,-100,-100,-76,-100,-76,-69,-73,-73,-74,-74,-74,-69,-100,-69,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4656695315815
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-76,-47,-100,-100,-100,-63,-64,-100,-64,-68,-100,-100,-100,-68,-68,-75,-87,-87,-100,-77,-88,-78,-78,-77,-77,-78,-77,-76,-87,-100,-80,-86,-87,-100,-100,-75,-76,-75,-100,-100,-100,-87,-100,-87,-76,-100,-87,-100,-71,-100,-100,-100,-76,-100,-76,-69,-71,-71,-74,-74,-74,-69,-100,-69,-100,-86,-100,-100,-87,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4660417912969
-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-49,-100,-100,-100,-59,-63,-100,-63,-67,-100,-100,-100,-67,-67,-78,-100,-85,-100,-73,-85,-77,-73,-73,-76,-77,-77,-77,-85,-87,-83,-87,-88,-100,-78,-77,-77,-77,-100,-100,-86,-87,-100,-100,-76,-100,-100,-100,-71,-100,-100,-100,-76,-100,-76,-70,-70,-70,-100,-74,-74,-70,-100,-70,-100,-89,-100,-100,-87,-100,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,595,720,4663906934661
