60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,20:a6:cd:42:0a:d0,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,38:17:c3:1f:00:b2,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,44:48:c1:91:d0:00,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,38:17:c3:1f:14:01,44:48:c1:91:d0:04,38:17:c3:1f:14:02,38:17:c3:1f:09:82,38:17:c3:19:45:a2,38:17:c3:19:45:a1,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:91,44:48:c1:91:95:b3,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,44:48:c1:91:d0:11,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:a0,38:17:c3:1f:19:d0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:19:45:b1,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:93,38:17:c3:1f:09:80,a8:bd:27:4c:aa:82,44:48:c1:91:95:b0,44:48:c1:91:aa:22,ac:e2:d3:c4:08:e6,66:2a:2f:53:7c:99,86:0d:8e:aa:25:a4,b6:e6:2d:69:d5:58,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:e2,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:35:01,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:35:00,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:3a:41,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:39:c2,ea:9e:b4:53:24:54,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:3a:42,38:17:c3:1e:ff:10,80:8d:b7:55:3a:50,38:17:c3:19:71:90,38:17:c3:19:71:80,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:81,38:17:c3:19:71:82,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:71:92,38:17:c3:19:36:30,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:19:36:21,38:17:c3:19:36:22,80:8d:b7:55:39:c0,80:8d:b7:55:29:d0,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,x,y,timestamp
-81,-100,-73,-100,-100,-100,-73,-100,-100,-100,-84,-100,-72,-100,-100,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-85,-72,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-59,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-82,-75,-82,-100,-100,-100,-70,-71,-82,-82,-69,-80,-100,-100,-80,-100,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2245168388518
-81,-100,-72,-100,-100,-100,-72,-100,-100,-100,-85,-100,-77,-100,-100,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-86,-77,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-55,-82,-100,-100,-100,-100,-72,-100,-100,-100,-100,-76,-76,-85,-76,-84,-100,-72,-72,-66,-71,-85,-85,-69,-78,-79,-100,-77,-80,-83,-87,-81,-88,-100,-87,-81,-87,-100,-100,-100,-82,-100,-89,-100,-100,-86,-100,-100,-82,-91,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2248618223672
-81,-100,-75,-100,-100,-100,-75,-100,-100,-100,-85,-100,-81,-100,-100,-81,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-55,-82,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-75,-85,-75,-85,-73,-74,-74,-62,-63,-85,-85,-66,-74,-74,-75,-83,-74,-83,-88,-81,-87,-100,-88,-81,-88,-100,-100,-100,-82,-89,-89,-100,-100,-86,-100,-100,-82,-91,-89,-92,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2252107033211
-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-85,-100,-78,-100,-100,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-86,-77,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-61,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-75,-88,-75,-87,-74,-73,-73,-65,-64,-87,-85,-66,-80,-81,-80,-83,-81,-83,-85,-81,-85,-86,-85,-81,-85,-88,-100,-100,-100,-91,-87,-100,-100,-86,-100,-100,-100,-100,-89,-92,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2255559877442
-100,-100,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-62,-75,-100,-100,-100,-100,-69,-100,-100,-100,-100,-76,-75,-86,-76,-86,-76,-73,-73,-64,-65,-85,-85,-64,-78,-81,-81,-100,-81,-100,-85,-83,-85,-86,-85,-100,-86,-87,-100,-100,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2259144535980
-100,-100,-73,-100,-100,-100,-72,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-73,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-62,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-75,-86,-75,-86,-76,-74,-75,-64,-65,-85,-86,-65,-78,-81,-81,-79,-80,-79,-85,-83,-86,-84,-85,-100,-85,-87,-100,-100,-79,-100,-88,-100,-100,-100,-100,-100,-80,-100,-100,-100,-86,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,570,2262577810903
-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-63,-100,-100,-100,-100,-74,-100,-100,-100,-100,-76,-76,-79,-76,-80,-100,-72,-72,-63,-63,-80,-80,-63,-77,-82,-100,-100,-82,-100,-87,-80,-87,-100,-87,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2312826082830
-100,-100,-70,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-67,-74,-100,-100,-100,-100,-72,-100,-100,-100,-100,-76,-76,-80,-76,-80,-71,-71,-71,-63,-63,-80,-80,-63,-77,-82,-100,-80,-82,-100,-87,-80,-88,-80,-88,-81,-87,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2316293131291
-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-58,-74,-100,-100,-100,-100,-73,-100,-100,-100,-100,-77,-77,-79,-76,-80,-72,-72,-72,-63,-63,-79,-79,-62,-78,-82,-82,-80,-81,-100,-89,-80,-88,-80,-87,-81,-87,-89,-100,-100,-81,-100,-90,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-86,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2319694311061
-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-73,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-59,-74,-100,-100,-100,-100,-72,-100,-100,-100,-100,-76,-76,-79,-76,-79,-72,-72,-73,-63,-63,-80,-80,-63,-78,-82,-82,-80,-81,-100,-87,-81,-88,-81,-87,-81,-87,-90,-100,-100,-81,-100,-90,-100,-100,-87,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2323130082599
-100,-100,-71,-100,-100,-100,-70,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-59,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-77,-77,-80,-76,-80,-100,-72,-72,-64,-64,-80,-80,-64,-77,-82,-82,-100,-81,-100,-88,-80,-89,-80,-87,-81,-88,-90,-100,-100,-100,-91,-90,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2326739680907
-100,-100,-71,-100,-100,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-69,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-77,-77,-80,-77,-80,-100,-100,-72,-63,-64,-80,-80,-64,-78,-81,-81,-100,-81,-100,-87,-80,-88,-81,-87,-81,-88,-90,-100,-100,-100,-91,-90,-100,-100,-87,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,599,2330275886677
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-60,-77,-100,-100,-100,-100,-79,-100,-100,-100,-100,-72,-72,-83,-72,-83,-100,-100,-100,-61,-61,-83,-83,-61,-74,-76,-100,-79,-100,-80,-87,-78,-87,-79,-88,-79,-88,-87,-100,-100,-80,-88,-86,-100,-100,-85,-100,-100,-80,-100,-100,-90,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2373460650833
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-61,-78,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-76,-83,-76,-83,-76,-75,-75,-63,-63,-83,-83,-63,-80,-77,-77,-79,-100,-80,-87,-77,-87,-77,-88,-76,-88,-87,-100,-100,-80,-89,-86,-100,-100,-85,-100,-100,-80,-100,-100,-90,-100,-87,-86,-100,-100,-100,-100,-83,-84,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2376922120449
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-70,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-60,-74,-100,-100,-100,-100,-76,-100,-100,-100,-100,-75,-75,-86,-75,-86,-76,-76,-76,-64,-63,-86,-86,-64,-79,-77,-77,-79,-77,-100,-88,-77,-88,-77,-88,-76,-88,-87,-100,-88,-100,-89,-87,-100,-100,-100,-85,-85,-100,-100,-91,-89,-100,-86,-86,-100,-100,-100,-100,-83,-84,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2380509546911
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-59,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-74,-74,-86,-74,-86,-76,-76,-76,-64,-64,-86,-86,-63,-76,-77,-78,-100,-78,-81,-88,-100,-87,-100,-87,-100,-87,-87,-100,-89,-81,-88,-88,-100,-82,-100,-85,-85,-100,-89,-91,-89,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2384125794911
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-59,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-73,-73,-86,-73,-86,-76,-100,-76,-63,-63,-85,-85,-63,-79,-77,-77,-76,-77,-81,-88,-100,-87,-100,-87,-100,-87,-90,-100,-89,-80,-89,-89,-85,-82,-86,-100,-100,-79,-89,-100,-91,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2387682507680
-100,-100,-69,-100,-100,-100,-70,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-65,-75,-100,-100,-100,-100,-79,-100,-100,-100,-100,-74,-74,-86,-74,-86,-76,-75,-76,-63,-62,-85,-85,-63,-77,-78,-77,-76,-77,-80,-89,-100,-88,-77,-100,-100,-87,-91,-89,-100,-80,-88,-90,-85,-100,-85,-100,-100,-80,-100,-91,-91,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,628,2391224759065
-100,-100,-69,-100,-100,-100,-70,-100,-100,-100,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-58,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-75,-75,-83,-75,-84,-77,-78,-77,-62,-62,-84,-84,-63,-77,-75,-75,-100,-76,-77,-81,-83,-81,-100,-81,-83,-81,-87,-100,-100,-78,-90,-87,-100,-82,-81,-100,-100,-74,-88,-91,-89,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-80,-85,-85,-85,-85,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,657,2433508198760
-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-65,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-74,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-62,-83,-100,-100,-100,-100,-74,-100,-100,-100,-100,-71,-71,-83,-71,-83,-100,-78,-100,-60,-60,-83,-83,-60,-76,-77,-76,-100,-76,-77,-87,-100,-88,-76,-88,-75,-88,-86,-100,-100,-78,-90,-86,-100,-82,-82,-100,-100,-100,-88,-91,-89,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-85,-85,-85,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,657,2437051666452
-100,-100,-66,-100,-100,-100,-67,-100,-100,-100,-100,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-59,-78,-100,-100,-100,-100,-73,-100,-100,-100,-100,-69,-70,-88,-69,-88,-76,-100,-100,-61,-62,-83,-83,-61,-77,-77,-76,-78,-77,-100,-87,-75,-87,-75,-87,-75,-88,-88,-100,-100,-100,-90,-88,-100,-100,-84,-100,-100,-100,-86,-100,-100,-100,-88,-86,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-82,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,657,2440703624222
-87,-100,-72,-100,-100,-100,-72,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-66,-76,-100,-100,-100,-100,-73,-100,-100,-100,-100,-70,-70,-87,-70,-88,-76,-100,-78,-61,-62,-100,-100,-62,-78,-79,-76,-78,-77,-100,-87,-75,-88,-77,-88,-100,-88,-88,-100,-100,-100,-89,-88,-100,-100,-84,-100,-100,-100,-86,-92,-100,-100,-88,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-82,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,668,657,2444234318145
