60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,b4:5d:50:e1:96:41,38:17:c3:1f:14:01,b4:5d:50:e1:96:42,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:02,44:48:c1:91:d0:00,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,a8:bd:27:4c:aa:81,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:93,44:48:c1:91:d0:10,38:17:c3:24:47:51,44:48:c1:91:95:b3,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:80,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,38:17:c3:24:47:50,44:48:c1:91:d0:11,44:48:c1:91:95:b2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,20:a6:cd:42:0a:c2,66:2a:2f:53:7c:99,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:aa:22,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,44:48:c1:91:aa:20,a8:bd:27:4c:aa:90,44:48:c1:91:95:a1,44:48:c1:91:aa:21,ac:e2:d3:c4:08:e6,44:48:c1:91:95:a2,a8:bd:27:4c:aa:92,20:a6:cd:42:0b:e3,38:17:c3:1f:19:e0,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:f0,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,ea:9e:b4:53:24:54,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,20:a6:cd:50:24:a1,80:8d:b7:55:39:c1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:51,38:17:c3:1e:ff:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c0,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:b0,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:10,00:4e:35:de:e1:00,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,x,y,timestamp
-100,-100,-79,-79,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-46,-46,-46,-59,-59,-100,-75,-78,-78,-78,-83,-78,-73,-83,-88,-86,-74,-74,-75,-77,-77,-77,-82,-88,-83,-84,-100,-100,-100,-88,-88,-100,-85,-74,-83,-74,-100,-75,-83,-86,-75,-100,-78,-75,-75,-100,-100,-79,-79,-75,-100,-75,-100,-100,-76,-82,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,678,687,3124913937955
-100,-100,-80,-78,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-49,-48,-49,-59,-59,-100,-77,-78,-79,-80,-82,-81,-72,-82,-90,-86,-76,-77,-77,-77,-75,-77,-82,-88,-81,-84,-100,-100,-100,-88,-100,-100,-86,-74,-100,-74,-100,-75,-83,-86,-75,-100,-78,-77,-77,-100,-100,-78,-79,-77,-100,-75,-100,-100,-76,-82,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,678,687,3128442792263
-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-54,-52,-52,-55,-55,-100,-75,-75,-75,-75,-83,-100,-100,-83,-89,-100,-100,-100,-100,-76,-76,-76,-83,-90,-82,-83,-100,-100,-100,-88,-100,-100,-89,-72,-100,-72,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-79,-100,-81,-100,-100,-100,-100,-81,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3156153195726
-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-52,-52,-54,-56,-56,-100,-79,-75,-75,-76,-85,-80,-76,-84,-88,-100,-100,-100,-100,-76,-76,-76,-84,-88,-84,-84,-100,-100,-100,-89,-88,-88,-88,-74,-100,-74,-100,-73,-100,-87,-75,-100,-78,-100,-100,-100,-100,-78,-79,-100,-81,-75,-100,-88,-75,-81,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3159651805034
-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-52,-52,-53,-55,-55,-100,-77,-76,-77,-77,-86,-81,-78,-85,-88,-100,-81,-81,-81,-76,-76,-76,-86,-89,-85,-84,-100,-100,-100,-88,-88,-88,-88,-74,-100,-74,-100,-75,-100,-87,-75,-100,-82,-100,-100,-100,-100,-82,-81,-100,-100,-75,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3163217372649
-100,-100,-79,-79,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-52,-52,-52,-100,-77,-76,-77,-77,-85,-81,-78,-85,-88,-100,-80,-81,-81,-76,-76,-76,-85,-88,-85,-83,-100,-100,-100,-88,-88,-88,-100,-74,-100,-74,-100,-74,-100,-91,-76,-100,-82,-100,-100,-100,-100,-82,-81,-100,-100,-76,-100,-100,-76,-79,-79,-100,-100,-100,-100,-86,-85,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3166948191034
-100,-100,-79,-79,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-51,-51,-52,-53,-53,-100,-76,-77,-78,-78,-85,-78,-78,-85,-88,-100,-80,-81,-81,-75,-75,-76,-84,-88,-85,-83,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-74,-100,-91,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-79,-77,-86,-100,-100,-100,-85,-85,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3170623645419
-100,-100,-78,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-50,-50,-50,-53,-53,-100,-76,-77,-78,-78,-85,-81,-80,-84,-89,-100,-78,-100,-78,-74,-74,-74,-84,-90,-85,-79,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-81,-100,-100,-74,-100,-100,-74,-100,-78,-85,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,695,687,3174256919112
-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-55,-55,-55,-62,-62,-100,-100,-77,-76,-77,-82,-100,-81,-82,-100,-100,-80,-81,-80,-75,-74,-100,-82,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-71,-100,-78,-74,-100,-100,-100,-78,-78,-100,-78,-72,-100,-100,-100,-78,-78,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3214525991114
-100,-100,-79,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-55,-55,-55,-65,-65,-100,-100,-77,-76,-78,-89,-100,-78,-89,-88,-100,-80,-81,-80,-75,-74,-100,-82,-88,-82,-82,-100,-100,-100,-90,-88,-88,-100,-67,-100,-67,-100,-67,-100,-100,-77,-100,-76,-75,-75,-100,-100,-77,-78,-75,-78,-77,-100,-100,-78,-77,-76,-85,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3218007044806
-100,-100,-84,-82,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-54,-54,-54,-66,-66,-100,-79,-81,-82,-78,-88,-100,-78,-89,-88,-100,-80,-81,-80,-77,-78,-78,-82,-88,-82,-83,-100,-100,-100,-90,-88,-88,-88,-69,-100,-69,-100,-69,-100,-100,-76,-100,-76,-75,-75,-100,-100,-76,-76,-75,-77,-76,-100,-100,-76,-77,-76,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3221510225730
-100,-100,-81,-82,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-54,-54,-54,-67,-67,-100,-80,-81,-82,-81,-88,-100,-80,-88,-88,-100,-80,-80,-81,-77,-77,-78,-100,-88,-88,-82,-100,-100,-100,-90,-88,-88,-88,-68,-100,-68,-100,-68,-100,-100,-75,-100,-75,-75,-75,-100,-100,-74,-75,-75,-77,-76,-100,-100,-76,-77,-76,-82,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3224875934038
-100,-100,-82,-82,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-54,-54,-54,-67,-67,-100,-80,-81,-81,-81,-88,-100,-80,-87,-87,-88,-80,-80,-81,-78,-78,-77,-87,-87,-87,-83,-100,-100,-100,-90,-100,-87,-88,-68,-100,-68,-100,-68,-100,-88,-76,-100,-75,-100,-100,-100,-100,-75,-75,-100,-77,-76,-100,-100,-76,-77,-77,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3228577063192
-100,-100,-82,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-81,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-55,-55,-55,-64,-64,-100,-77,-78,-78,-78,-87,-100,-100,-88,-87,-88,-79,-79,-80,-77,-77,-77,-88,-87,-87,-83,-100,-100,-100,-100,-100,-87,-88,-67,-100,-68,-100,-68,-100,-88,-76,-100,-74,-100,-100,-100,-100,-75,-75,-100,-77,-76,-100,-100,-76,-77,-77,-84,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,712,687,3232145841653
-100,-100,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-58,-58,-58,-62,-63,-100,-78,-77,-78,-78,-83,-100,-79,-84,-85,-88,-78,-100,-77,-77,-76,-76,-84,-85,-84,-80,-100,-100,-100,-100,-100,-85,-88,-71,-100,-71,-100,-70,-83,-100,-75,-100,-78,-100,-100,-100,-100,-78,-78,-100,-72,-100,-100,-100,-76,-72,-72,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3274196558733
-100,-100,-82,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-58,-58,-58,-63,-63,-100,-77,-77,-77,-77,-83,-83,-80,-84,-88,-88,-80,-81,-77,-77,-78,-78,-84,-85,-84,-80,-100,-100,-100,-100,-100,-85,-86,-71,-82,-72,-100,-71,-82,-100,-75,-100,-78,-100,-100,-100,-100,-78,-77,-100,-75,-76,-100,-100,-76,-75,-75,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3277828923964
-100,-100,-78,-78,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-84,-100,-100,-100,-84,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-56,-56,-64,-64,-100,-76,-78,-78,-78,-86,-82,-80,-85,-87,-100,-80,-81,-100,-77,-78,-78,-86,-87,-86,-79,-100,-100,-100,-100,-87,-87,-86,-71,-82,-71,-100,-71,-82,-88,-74,-100,-100,-100,-73,-100,-100,-100,-77,-100,-73,-74,-100,-100,-74,-74,-73,-84,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3281299399656
-100,-100,-79,-78,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-85,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-84,-84,-100,-100,-100,-84,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-56,-56,-56,-63,-63,-100,-75,-78,-77,-78,-86,-82,-79,-82,-86,-100,-82,-82,-82,-78,-78,-78,-83,-87,-83,-79,-100,-100,-100,-100,-86,-86,-100,-71,-100,-73,-100,-71,-100,-88,-75,-100,-81,-73,-73,-100,-100,-81,-81,-73,-73,-75,-100,-100,-76,-74,-73,-84,-100,-100,-100,-83,-83,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3284957840118
-100,-100,-81,-82,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-84,-100,-100,-100,-84,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-57,-57,-57,-62,-62,-100,-73,-100,-78,-100,-87,-82,-77,-86,-86,-88,-82,-82,-82,-78,-77,-78,-86,-87,-86,-80,-100,-100,-100,-88,-86,-86,-88,-100,-83,-73,-100,-71,-100,-100,-74,-100,-77,-73,-73,-100,-100,-77,-77,-73,-74,-74,-100,-100,-74,-74,-74,-85,-100,-100,-100,-85,-86,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3288745911888
-100,-100,-81,-82,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-56,-56,-56,-63,-63,-100,-76,-77,-77,-77,-86,-82,-82,-85,-88,-88,-80,-100,-80,-77,-77,-77,-85,-88,-85,-79,-100,-100,-100,-88,-88,-88,-88,-71,-83,-71,-100,-71,-100,-100,-75,-100,-77,-73,-73,-100,-100,-77,-77,-73,-74,-74,-100,-100,-74,-74,-74,-85,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,729,687,3292387885965
-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-65,-65,-100,-76,-73,-74,-73,-84,-100,-79,-82,-100,-89,-77,-77,-100,-100,-79,-80,-83,-100,-84,-81,-100,-100,-100,-85,-100,-100,-100,-100,-100,-69,-100,-100,-100,-90,-72,-100,-77,-73,-73,-100,-100,-77,-77,-73,-100,-72,-85,-84,-72,-100,-100,-82,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,747,687,3334358996583
-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-57,-57,-57,-70,-70,-100,-73,-75,-74,-73,-87,-100,-75,-87,-88,-88,-77,-77,-100,-72,-72,-72,-87,-88,-87,-81,-100,-100,-100,-86,-88,-88,-100,-67,-100,-68,-100,-67,-100,-90,-73,-100,-80,-73,-73,-100,-100,-80,-80,-73,-76,-73,-86,-85,-73,-76,-76,-85,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,747,687,3337776690275
