60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,9c:d6:43:60:92:e0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:00,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:09:83,b4:5d:50:e1:96:41,38:17:c3:1f:09:82,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:14:11,38:17:c3:1f:09:91,38:17:c3:1f:09:92,20:a6:cd:42:0a:c1,38:17:c3:1f:09:90,38:17:c3:1f:09:93,38:17:c3:1f:14:12,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b0,38:17:c3:1f:14:10,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:90,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:24:47:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:02,44:48:c1:91:d0:10,44:48:c1:91:d0:12,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:1f:09:81,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:19:45:b1,38:17:c3:19:45:b2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,44:48:c1:91:aa:32,a8:bd:27:4c:aa:82,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c3,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:e1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:36:30,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,66:2a:2f:53:7c:99,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:03,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:35:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1e:ff:10,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:19:71:81,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:19:71:91,80:8d:b7:55:3a:40,38:17:c3:19:71:92,68:ff:7b:e4:af:39,38:17:c3:19:71:80,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:35:01,38:17:c3:1e:ff:12,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,38:17:c3:19:36:31,38:17:c3:1e:ff:01,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:b1,38:17:c3:1f:22:30,20:a6:cd:50:24:b2,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,00:4e:35:df:06:52,80:8d:b7:55:29:c2,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,00:4e:35:df:06:50,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,x,y,timestamp
-100,-85,-55,-55,-56,-100,-55,-55,-100,-100,-100,-93,-100,-100,-90,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-92,-78,-100,-100,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-55,-100,-100,-100,-87,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-79,-85,-79,-79,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,326,675,1672389526547
-79,-86,-56,-56,-56,-100,-55,-55,-100,-100,-100,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-93,-100,-78,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-78,-78,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,326,675,1673737597202
-100,-87,-51,-51,-51,-100,-54,-54,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-93,-100,-91,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-77,-77,-91,-91,-100,-91,-100,-54,-100,-100,-87,-100,-100,-100,-100,-87,-100,-72,-78,-100,-100,-100,-100,-100,-100,-81,-85,-81,-81,-81,-100,-100,-100,-100,-79,-100,-100,-86,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1723720177181
-100,-87,-50,-50,-50,-100,-55,-55,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-93,-76,-100,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-91,-91,-93,-91,-100,-100,-100,-100,-100,-78,-79,-80,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-80,-80,-80,-83,-84,-100,-79,-100,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1725177571702
-82,-87,-49,-49,-50,-100,-55,-56,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-83,-76,-77,-100,-100,-100,-100,-81,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-80,-100,-100,-100,-100,-100,-100,-79,-84,-79,-79,-80,-84,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1726554854599
-81,-86,-49,-49,-49,-100,-55,-55,-100,-100,-100,-89,-100,-100,-100,-100,-88,-100,-100,-100,-100,-75,-100,-100,-100,-100,-93,-75,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-82,-76,-76,-100,-100,-100,-100,-100,-55,-100,-100,-86,-87,-100,-100,-100,-100,-100,-73,-78,-100,-100,-100,-100,-100,-100,-79,-85,-80,-80,-79,-85,-100,-92,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1727949738280
-100,-88,-47,-48,-47,-100,-55,-55,-100,-100,-100,-90,-100,-100,-100,-100,-87,-100,-88,-100,-100,-74,-100,-100,-100,-100,-100,-76,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-77,-77,-89,-90,-100,-89,-100,-55,-100,-100,-100,-100,-100,-100,-100,-87,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1729410062071
-81,-87,-49,-48,-48,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-88,-100,-100,-74,-100,-100,-100,-100,-100,-75,-100,-100,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-82,-82,-83,-77,-77,-89,-88,-100,-90,-100,-56,-100,-100,-86,-86,-100,-100,-100,-86,-100,-74,-81,-100,-100,-100,-100,-100,-100,-79,-83,-79,-79,-79,-84,-100,-100,-100,-100,-81,-100,-86,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,341,675,1730796767834
-83,-88,-54,-54,-54,-100,-59,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-92,-92,-81,-100,-100,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-78,-82,-77,-77,-77,-81,-81,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1779775314172
-100,-100,-53,-53,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-82,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-76,-100,-75,-76,-76,-100,-100,-100,-79,-79,-79,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1781192930042
-83,-100,-54,-53,-53,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-94,-92,-84,-100,-100,-75,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-87,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-76,-82,-76,-77,-77,-100,-82,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1782552186740
-87,-100,-54,-55,-54,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-85,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-78,-100,-100,-100,-100,-100,-100,-82,-88,-82,-83,-82,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1783922876200
-100,-100,-55,-54,-55,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-85,-82,-81,-82,-87,-86,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1785333670767
-82,-90,-54,-54,-54,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-57,-100,-100,-91,-100,-100,-100,-100,-90,-100,-77,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-84,-83,-100,-100,-100,-81,-82,-81,-100,-100,-100,-93,-100,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,356,675,1786714733821
-85,-92,-60,-60,-60,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-92,-93,-83,-100,-100,-70,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-70,-71,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-84,-81,-81,-81,-84,-85,-89,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1835295056317
-100,-100,-61,-61,-61,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-93,-100,-85,-100,-100,-71,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-87,-70,-70,-100,-100,-100,-100,-100,-66,-100,-100,-93,-100,-100,-100,-100,-100,-100,-73,-79,-100,-100,-100,-100,-100,-100,-82,-100,-82,-82,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1836677278799
-84,-100,-63,-64,-63,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-84,-100,-100,-73,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-87,-87,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-79,-100,-100,-100,-100,-100,-100,-82,-100,-82,-82,-82,-100,-100,-88,-80,-80,-80,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1838071185187
-85,-100,-60,-60,-60,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-95,-82,-100,-100,-74,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-87,-87,-73,-73,-100,-100,-100,-100,-100,-64,-100,-100,-91,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-81,-83,-80,-80,-79,-82,-82,-100,-100,-100,-80,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1839392274902
-83,-100,-60,-62,-61,-100,-65,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-72,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-80,-64,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-80,-100,-100,-100,-100,-100,-100,-81,-83,-81,-80,-81,-82,-82,-100,-79,-79,-79,-100,-88,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1840774017332
-80,-100,-60,-59,-59,-100,-64,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-85,-100,-100,-73,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-100,-88,-100,-73,-73,-100,-100,-100,-100,-81,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-79,-100,-100,-100,-100,-100,-100,-80,-83,-79,-79,-79,-83,-83,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,371,675,1842058150272
-84,-100,-57,-56,-56,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-100,-100,-77,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-66,-100,-100,-100,-90,-100,-100,-100,-100,-100,-71,-76,-100,-100,-100,-100,-100,-100,-76,-80,-76,-75,-77,-79,-79,-100,-79,-78,-79,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,386,675,1891414132012
-100,-100,-56,-57,-56,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-81,-100,-100,-100,-100,-100,-100,-76,-79,-77,-77,-77,-79,-78,-100,-78,-78,-79,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,386,675,1892754098239
