b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:03,38:17:c3:1f:01:92,80:8d:b7:55:39:d2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,80:8d:b7:55:35:01,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:91,80:8d:b7:55:35:00,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1f:01:81,38:17:c3:1f:01:80,44:48:c1:a5:82:30,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:50,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,20:a6:cd:50:24:a0,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:19:55:52,38:17:c3:1e:ff:11,38:17:c3:19:55:51,60:32:b1:3e:1a:b7,38:17:c3:19:d7:60,b4:5d:50:e1:92:33,00:4e:35:df:06:52,38:17:c3:1e:ff:12,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,66:2a:2f:53:7c:99,38:17:c3:19:71:90,38:17:c3:1f:01:82,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:42,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,a8:bd:27:4c:bd:30,68:ff:7b:e4:af:39,00:4e:35:df:06:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:23,b4:5d:50:e1:92:32,72:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,38:17:c3:1f:22:32,00:4e:35:de:e1:00,38:17:c3:1f:09:90,00:4e:35:de:e1:11,38:17:c3:1e:ff:01,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:52,00:4e:35:de:e1:10,b4:5d:50:e1:96:51,38:17:c3:1e:ff:00,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:e1:02,00:4e:35:de:e1:01,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:51,38:17:c3:1f:08:52,72:32:b1:3e:1a:b7,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:d7:51,38:17:c3:19:71:92,00:4e:35:df:0e:12,38:17:c3:19:71:91,00:4e:35:de:d7:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,38:17:c3:19:55:42,00:4e:35:df:0e:10,38:17:c3:19:36:30,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1f:22:21,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:02,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-33,-73,-68,-81,-81,-81,-72,-72,-100,-74,-100,-100,-56,-100,-86,-56,-100,-56,-86,-78,-100,-71,-100,-79,-68,-69,-69,-77,-81,-77,-77,-77,-100,-100,-68,-68,-68,-67,-86,-86,-67,-67,-87,-100,-100,-100,-100,-84,-81,-100,-91,-89,-91,-100,-80,-79,-100,-80,-91,-89,-81,-75,-100,-75,-75,-90,-71,-71,-72,-71,-71,-86,-92,-100,-100,-84,-100,-100,-100,-100,-81,-81,-79,-100,-100,-81,-88,-100,-81,-83,-100,-80,-100,-100,-100,-90,-100,-100,-100,-90,-87,-100,-84,-100,-100,-100,-100,-83,-100,-100,-100,-100,-89,-89,-88,-88,-88,-85,-100,-100,-100,-88,-89,-85,-100,-85,-86,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,429,13948787012110
-100,-71,-100,-100,-100,-100,-72,-72,-73,-72,-100,-100,-58,-85,-85,-55,-100,-57,-83,-100,-100,-68,-100,-100,-100,-100,-100,-79,-100,-77,-78,-78,-100,-100,-69,-70,-69,-62,-86,-86,-66,-62,-87,-100,-100,-100,-100,-100,-100,-100,-90,-87,-100,-100,-100,-78,-91,-100,-85,-88,-80,-76,-100,-76,-75,-100,-72,-71,-72,-71,-71,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-86,-80,-100,-86,-100,-100,-100,-100,-83,-84,-80,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-91,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-88,-100,-89,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,429,13951428248467
-33,-100,-70,-81,-81,-81,-100,-100,-100,-100,-100,-100,-60,-87,-86,-55,-100,-60,-86,-100,-100,-71,-100,-81,-72,-71,-69,-77,-100,-77,-77,-78,-100,-100,-70,-70,-70,-67,-100,-100,-66,-67,-100,-100,-100,-100,-100,-87,-76,-78,-90,-100,-89,-77,-78,-77,-91,-100,-85,-88,-80,-77,-100,-76,-77,-92,-71,-100,-71,-71,-71,-86,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-79,-100,-100,-100,-89,-83,-80,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-89,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-87,-86,-86,-100,-100,-100,-100,-88,-88,-100,-100,-87,-88,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,429,13954130689257
-35,-100,-67,-82,-82,-82,-100,-100,-100,-100,-79,-100,-61,-86,-85,-61,-100,-61,-86,-80,-80,-66,-100,-81,-100,-100,-100,-77,-100,-76,-77,-77,-100,-100,-73,-73,-73,-54,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-78,-78,-91,-100,-100,-78,-77,-75,-91,-76,-100,-100,-87,-82,-90,-77,-76,-85,-100,-76,-77,-77,-77,-82,-100,-100,-100,-100,-100,-100,-100,-100,-79,-87,-88,-100,-100,-79,-100,-100,-79,-84,-100,-88,-84,-100,-100,-85,-100,-100,-100,-85,-80,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-86,-86,-88,-100,-87,-89,-100,-88,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14006318677945
-34,-88,-68,-100,-100,-100,-76,-76,-76,-76,-100,-100,-62,-86,-85,-61,-100,-63,-86,-80,-80,-70,-100,-81,-69,-67,-100,-76,-100,-77,-76,-76,-100,-100,-66,-66,-66,-57,-88,-88,-56,-56,-87,-100,-100,-80,-100,-88,-100,-100,-90,-100,-100,-100,-79,-79,-89,-79,-100,-100,-81,-76,-89,-76,-76,-85,-100,-71,-77,-77,-77,-88,-88,-100,-82,-81,-100,-100,-100,-100,-80,-82,-83,-100,-100,-79,-100,-100,-100,-77,-100,-82,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-86,-100,-84,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14008981444929
-100,-71,-100,-100,-100,-100,-75,-76,-76,-76,-76,-100,-63,-86,-86,-62,-100,-62,-86,-79,-79,-64,-100,-79,-100,-100,-100,-75,-100,-75,-76,-75,-100,-100,-65,-65,-65,-57,-88,-100,-57,-57,-100,-100,-100,-80,-100,-87,-100,-100,-91,-100,-100,-100,-100,-80,-100,-79,-100,-100,-82,-74,-100,-75,-74,-85,-100,-71,-76,-75,-75,-86,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-100,-78,-100,-88,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-85,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-87,-87,-88,-100,-88,-90,-94,-100,-100,-100,-100,-80,-100,-100,-100,-81,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14011650493633
-33,-71,-70,-82,-83,-81,-76,-75,-75,-75,-100,-100,-64,-84,-85,-62,-100,-64,-84,-80,-81,-66,-100,-80,-67,-65,-66,-76,-100,-77,-77,-77,-100,-100,-65,-64,-65,-58,-89,-100,-58,-58,-100,-100,-100,-100,-100,-100,-75,-75,-90,-100,-100,-75,-100,-79,-100,-79,-100,-100,-84,-77,-100,-76,-76,-87,-100,-71,-74,-75,-75,-87,-88,-100,-100,-100,-100,-100,-100,-100,-79,-84,-84,-100,-100,-79,-89,-100,-79,-81,-100,-84,-100,-100,-100,-85,-100,-100,-100,-86,-82,-100,-82,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-88,-89,-100,-100,-93,-87,-86,-88,-100,-86,-89,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14014300284574
-33,-72,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-87,-85,-61,-100,-63,-85,-100,-80,-69,-100,-80,-68,-66,-66,-75,-100,-75,-76,-75,-100,-100,-66,-66,-66,-57,-87,-100,-57,-58,-100,-100,-100,-100,-100,-100,-76,-76,-89,-100,-100,-76,-100,-81,-90,-80,-100,-100,-83,-75,-90,-74,-75,-84,-100,-73,-76,-76,-76,-84,-89,-100,-100,-100,-100,-100,-100,-100,-80,-83,-82,-100,-100,-80,-89,-83,-75,-77,-100,-83,-83,-100,-100,-85,-100,-100,-100,-85,-85,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-89,-88,-100,-100,-92,-84,-84,-83,-100,-85,-90,-93,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14017075362038
-100,-100,-63,-100,-100,-100,-76,-76,-75,-76,-78,-100,-63,-84,-85,-64,-100,-63,-85,-78,-79,-68,-100,-100,-100,-100,-100,-76,-100,-76,-76,-75,-100,-100,-66,-67,-67,-56,-89,-100,-57,-57,-100,-100,-100,-83,-100,-86,-100,-100,-92,-100,-100,-100,-100,-100,-90,-100,-100,-100,-79,-76,-92,-77,-77,-86,-100,-100,-100,-100,-76,-87,-91,-100,-100,-82,-100,-100,-100,-100,-100,-82,-79,-100,-100,-100,-100,-100,-100,-79,-87,-79,-85,-100,-100,-84,-100,-100,-100,-86,-87,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,412,14019748308085
-38,-100,-69,-100,-100,-100,-73,-74,-73,-74,-100,-100,-63,-82,-83,-60,-100,-63,-82,-78,-100,-75,-100,-78,-100,-100,-100,-73,-76,-72,-72,-73,-100,-100,-68,-68,-67,-58,-100,-100,-57,-58,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-78,-86,-72,-100,-75,-75,-77,-81,-88,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-81,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-85,-100,-82,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-91,-100,-100,-100,-87,-87,-88,-100,-86,-87,-100,-88,-100,-100,-100,-80,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14084034952979
-33,-100,-68,-100,-100,-100,-73,-72,-73,-73,-78,-100,-65,-82,-83,-61,-100,-65,-82,-79,-79,-100,-100,-80,-71,-71,-71,-72,-100,-72,-72,-72,-100,-100,-65,-65,-65,-59,-91,-100,-59,-58,-100,-100,-100,-84,-100,-100,-68,-68,-100,-100,-100,-68,-77,-77,-100,-77,-100,-100,-88,-75,-100,-77,-76,-85,-100,-100,-74,-73,-74,-79,-90,-100,-100,-100,-100,-100,-100,-100,-79,-100,-87,-100,-100,-79,-89,-87,-79,-85,-85,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-87,-86,-86,-100,-87,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14086713847308
-33,-88,-71,-100,-100,-100,-72,-73,-73,-73,-80,-100,-64,-82,-81,-62,-100,-66,-82,-80,-80,-100,-100,-80,-71,-70,-71,-71,-77,-71,-72,-71,-100,-100,-65,-64,-64,-57,-100,-100,-57,-56,-100,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-69,-77,-100,-100,-100,-100,-100,-86,-78,-100,-78,-78,-86,-75,-74,-75,-74,-75,-79,-89,-100,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-78,-91,-100,-78,-82,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-88,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-88,-90,-88,-100,-100,-100,-89,-90,-100,-100,-100,-88,-89,-88,-78,-87,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-78,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14089478885969
-33,-100,-74,-100,-100,-100,-73,-73,-74,-72,-82,-100,-63,-100,-100,-59,-100,-64,-100,-79,-79,-78,-100,-81,-67,-100,-100,-72,-77,-73,-73,-72,-100,-100,-66,-67,-67,-60,-90,-100,-59,-60,-100,-100,-100,-82,-100,-100,-100,-68,-100,-100,-100,-100,-77,-77,-100,-78,-100,-100,-87,-75,-100,-75,-75,-86,-71,-71,-100,-100,-73,-81,-88,-100,-82,-83,-100,-100,-100,-100,-79,-100,-87,-100,-100,-100,-100,-84,-100,-82,-88,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-89,-78,-87,-88,-100,-87,-100,-100,-100,-78,-100,-100,-100,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14092130186650
-33,-68,-70,-79,-100,-100,-71,-71,-71,-71,-80,-89,-63,-84,-83,-62,-88,-64,-83,-80,-80,-79,-88,-80,-68,-69,-100,-73,-77,-72,-72,-73,-100,-100,-66,-66,-66,-62,-89,-91,-62,-63,-89,-100,-100,-79,-100,-100,-100,-71,-100,-100,-100,-100,-76,-77,-100,-77,-100,-100,-100,-77,-100,-77,-78,-87,-100,-71,-75,-74,-74,-80,-85,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-86,-100,-100,-86,-100,-100,-85,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-80,-87,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14094843749264
-32,-72,-70,-100,-100,-100,-100,-100,-100,-100,-82,-100,-65,-85,-83,-61,-100,-65,-84,-81,-81,-63,-100,-81,-68,-68,-68,-73,-100,-73,-73,-73,-100,-100,-72,-71,-71,-57,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-68,-100,-79,-100,-100,-100,-100,-87,-77,-100,-76,-76,-87,-72,-72,-100,-74,-74,-81,-89,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-90,-100,-100,-84,-87,-100,-100,-100,-100,-86,-100,-100,-100,-85,-87,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-90,-91,-100,-85,-100,-89,-90,-90,-100,-91,-87,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,394,14097580886933
-34,-100,-68,-83,-100,-100,-75,-75,-76,-75,-100,-100,-65,-83,-82,-63,-100,-64,-82,-78,-77,-72,-100,-77,-71,-72,-100,-74,-75,-74,-75,-74,-100,-100,-68,-67,-67,-58,-88,-88,-58,-57,-88,-100,-100,-79,-100,-87,-71,-71,-100,-100,-100,-100,-73,-72,-100,-72,-100,-100,-85,-79,-100,-78,-77,-100,-100,-100,-100,-77,-77,-85,-88,-100,-78,-100,-100,-100,-100,-100,-80,-100,-85,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-86,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-88,-100,-88,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14150473815952
-33,-100,-100,-100,-100,-100,-76,-76,-76,-77,-100,-100,-63,-84,-83,-63,-100,-63,-100,-77,-78,-72,-100,-78,-70,-100,-100,-74,-100,-74,-74,-74,-100,-100,-68,-67,-68,-60,-87,-100,-60,-60,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-85,-77,-100,-76,-77,-88,-100,-100,-81,-81,-81,-84,-88,-100,-100,-78,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-100,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-85,-85,-100,-100,-92,-90,-90,-90,-100,-89,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14153163867782
-34,-75,-72,-100,-100,-100,-74,-74,-74,-73,-100,-88,-66,-82,-83,-62,-88,-66,-83,-78,-79,-73,-85,-78,-70,-70,-100,-74,-73,-74,-74,-74,-100,-100,-69,-70,-70,-59,-87,-100,-59,-60,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-72,-72,-100,-72,-100,-100,-87,-77,-100,-77,-77,-88,-74,-100,-82,-82,-82,-83,-88,-100,-100,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-82,-100,-76,-86,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-92,-87,-86,-89,-100,-88,-88,-90,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14155814896640
-34,-100,-76,-100,-100,-100,-74,-74,-73,-74,-100,-100,-64,-85,-84,-62,-89,-63,-84,-79,-79,-71,-90,-79,-68,-100,-100,-74,-75,-74,-74,-74,-100,-100,-71,-71,-71,-60,-100,-100,-60,-60,-100,-100,-100,-78,-100,-100,-100,-73,-100,-100,-100,-100,-72,-72,-100,-72,-100,-100,-87,-78,-100,-78,-80,-88,-100,-75,-80,-79,-79,-84,-87,-100,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-84,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-100,-100,-78,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-86,-86,-87,-100,-86,-88,-100,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14158485685552
-35,-100,-73,-100,-82,-100,-76,-76,-76,-76,-100,-100,-65,-85,-85,-62,-92,-66,-86,-78,-77,-72,-90,-78,-100,-100,-100,-75,-73,-75,-74,-75,-100,-100,-68,-68,-69,-60,-89,-88,-60,-60,-87,-100,-100,-80,-100,-85,-100,-72,-100,-100,-100,-72,-72,-72,-100,-73,-100,-100,-85,-79,-100,-79,-80,-88,-100,-100,-79,-80,-80,-84,-89,-100,-100,-80,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-80,-77,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-85,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-90,-92,-100,-100,-91,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14161148819151
-36,-100,-72,-100,-100,-100,-76,-76,-75,-76,-100,-88,-64,-100,-82,-61,-89,-64,-83,-78,-78,-72,-87,-78,-100,-71,-100,-73,-100,-73,-73,-73,-100,-100,-74,-73,-74,-61,-89,-88,-62,-62,-89,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-70,-74,-100,-74,-100,-100,-84,-75,-100,-76,-75,-85,-100,-100,-79,-79,-78,-84,-88,-100,-79,-80,-100,-100,-100,-100,-79,-87,-84,-100,-100,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-91,-86,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,246,377,14163812450770
