72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:14,b4:5d:50:e1:96:40,44:48:c1:91:d0:04,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,9c:d6:43:60:92:e0,38:17:c3:24:47:50,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:19:d0,44:48:c1:91:95:a3,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:83,38:17:c3:1f:09:80,38:17:c3:1f:09:82,38:17:c3:1f:14:10,38:17:c3:1f:09:81,38:17:c3:1f:14:11,44:48:c1:91:95:a1,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:19:45:b0,00:4e:35:de:d7:43,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,38:17:c3:22:5e:f0,38:17:c3:1f:00:a1,38:17:c3:1f:14:12,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:83,38:17:c3:1f:09:90,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:92,b6:e6:2d:69:d5:58,38:17:c3:19:36:30,44:48:c1:91:95:a2,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,ac:e2:d3:c4:08:e6,44:48:c1:91:95:a0,38:17:c3:19:45:a2,38:17:c3:19:d7:70,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:71,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:3a:41,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,80:8d:b7:55:3a:40,80:8d:b7:55:3a:50,80:8d:b7:55:25:e2,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,b0:be:76:f8:30:5e,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:35:00,80:8d:b7:55:35:01,38:17:c3:19:71:90,80:8d:b7:55:35:02,80:8d:b7:55:25:e0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:b0,38:17:c3:1e:ff:02,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,20:a6:cd:50:24:a0,80:8d:b7:55:29:c2,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1f:0e:11,20:a6:cd:50:24:b1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1f:22:31,80:8d:b7:55:29:d1,00:4e:35:df:06:52,38:17:c3:1f:22:32,00:4e:35:df:06:50,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,x,y,timestamp
-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-85,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-60,-60,-100,-100,-54,-60,-65,-100,-100,-79,-78,-83,-79,-79,-85,-82,-86,-100,-86,-83,-84,-100,-85,-100,-86,-100,-100,-84,-84,-85,-100,-86,-100,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-87,-87,-94,-100,-100,-89,-100,-87,-100,-88,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,631,697,3015827699180
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-51,-100,-100,-100,-100,-100,-89,-100,-100,-100,-51,-100,-100,-59,-100,-100,-100,-51,-59,-100,-100,-100,-80,-80,-100,-81,-79,-85,-100,-85,-100,-84,-100,-82,-82,-84,-82,-88,-100,-100,-82,-83,-87,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-83,-90,-82,-100,-100,-86,-100,-100,-100,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,631,697,3018406935427
-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-59,-60,-100,-100,-49,-59,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-83,-83,-100,-84,-100,-83,-100,-87,-85,-90,-84,-84,-85,-85,-84,-100,-84,-100,-89,-100,-100,-100,-100,-100,-100,-82,-83,-87,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,631,697,3021052362200
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-61,-60,-100,-100,-50,-61,-78,-100,-100,-79,-79,-100,-79,-78,-86,-83,-86,-83,-86,-83,-82,-82,-85,-80,-100,-100,-90,-82,-83,-85,-86,-86,-100,-87,-100,-88,-88,-100,-100,-100,-100,-100,-84,-83,-89,-100,-100,-100,-91,-100,-100,-91,-100,-100,-100,-100,-81,-81,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,631,697,3023607200997
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-57,-57,-100,-100,-48,-57,-100,-100,-100,-84,-85,-100,-84,-83,-88,-82,-88,-82,-88,-81,-85,-100,-88,-100,-86,-100,-87,-86,-86,-100,-85,-84,-94,-84,-100,-88,-88,-100,-100,-100,-100,-100,-79,-79,-100,-83,-86,-87,-91,-82,-82,-100,-79,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,648,697,3066921053697
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-58,-58,-100,-100,-47,-58,-100,-100,-100,-87,-87,-100,-86,-86,-90,-83,-88,-84,-89,-83,-87,-100,-100,-100,-100,-100,-87,-85,-86,-85,-86,-85,-92,-85,-100,-86,-88,-100,-100,-100,-100,-100,-79,-79,-87,-100,-100,-100,-93,-82,-82,-100,-80,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,648,697,3069485836400
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-57,-57,-100,-100,-48,-57,-78,-100,-100,-88,-89,-100,-87,-87,-88,-100,-87,-100,-88,-100,-89,-81,-87,-81,-87,-100,-88,-88,-88,-100,-100,-100,-91,-86,-100,-86,-87,-100,-100,-100,-100,-100,-81,-81,-85,-85,-86,-87,-100,-84,-85,-100,-81,-86,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,648,697,3072168453074
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-56,-56,-100,-100,-48,-56,-100,-100,-100,-86,-86,-100,-87,-87,-88,-84,-89,-83,-88,-83,-86,-100,-89,-100,-87,-85,-87,-86,-86,-100,-85,-85,-93,-85,-100,-87,-87,-100,-100,-100,-100,-100,-79,-79,-85,-83,-87,-100,-92,-85,-100,-100,-100,-85,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,648,697,3074829570995
-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-56,-55,-100,-100,-48,-56,-100,-100,-100,-84,-84,-100,-84,-84,-89,-100,-89,-100,-88,-100,-86,-100,-88,-100,-90,-100,-100,-86,-86,-92,-100,-85,-100,-84,-100,-100,-100,-100,-100,-81,-83,-81,-79,-79,-100,-100,-84,-84,-92,-100,-100,-100,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,648,697,3077281498531
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-56,-56,-100,-100,-48,-56,-100,-100,-100,-85,-85,-100,-84,-85,-88,-100,-88,-100,-88,-100,-86,-100,-89,-100,-100,-100,-87,-85,-86,-92,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-78,-78,-88,-85,-100,-100,-91,-100,-100,-100,-78,-100,-100,-100,-78,-78,-100,-88,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,648,697,3079840438474
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-63,-100,-100,-59,-100,-100,-100,-100,-83,-84,-100,-84,-83,-89,-100,-90,-86,-89,-100,-83,-100,-92,-100,-100,-100,-100,-83,-82,-100,-100,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-80,-91,-100,-83,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,665,697,3125275975239
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-85,-85,-100,-85,-85,-87,-100,-87,-88,-87,-100,-87,-100,-87,-81,-85,-100,-87,-86,-86,-100,-85,-85,-100,-85,-100,-88,-88,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-100,-100,-100,-81,-100,-100,-86,-100,-81,-100,-81,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,697,3127840794037
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-58,-58,-100,-100,-62,-57,-80,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-87,-89,-87,-86,-82,-90,-82,-86,-84,-90,-85,-86,-88,-100,-84,-100,-84,-100,-89,-100,-100,-100,-100,-100,-100,-81,-81,-80,-84,-88,-100,-100,-84,-83,-90,-82,-100,-93,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,697,3130422302054
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-58,-58,-100,-100,-61,-58,-100,-100,-100,-83,-83,-82,-83,-83,-89,-89,-90,-100,-90,-100,-86,-100,-89,-100,-84,-100,-88,-86,-86,-85,-100,-100,-100,-84,-100,-88,-88,-100,-100,-77,-76,-76,-81,-82,-82,-83,-85,-85,-100,-100,-83,-92,-82,-85,-100,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,697,3133065569297
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-58,-58,-100,-100,-62,-58,-100,-100,-100,-84,-85,-83,-84,-84,-90,-100,-88,-100,-89,-100,-86,-100,-89,-100,-100,-100,-100,-87,-87,-85,-100,-84,-100,-84,-100,-100,-89,-100,-100,-75,-77,-76,-81,-81,-87,-100,-84,-84,-100,-83,-82,-92,-81,-100,-100,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,697,3135643626012
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-57,-58,-100,-100,-62,-57,-100,-100,-100,-83,-85,-100,-84,-84,-91,-100,-90,-88,-100,-100,-86,-100,-100,-100,-86,-100,-91,-86,-86,-100,-84,-84,-100,-85,-100,-88,-88,-100,-100,-100,-100,-100,-83,-84,-80,-100,-86,-100,-100,-100,-83,-94,-100,-86,-100,-80,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,697,3138303105391
-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-69,-70,-100,-100,-58,-69,-100,-100,-100,-79,-80,-100,-79,-80,-83,-100,-83,-84,-82,-100,-84,-100,-82,-100,-100,-100,-100,-84,-85,-88,-83,-84,-89,-83,-79,-100,-86,-100,-90,-100,-77,-77,-74,-74,-78,-100,-85,-100,-94,-81,-100,-100,-73,-85,-91,-80,-100,-100,-100,-79,-89,-100,-100,-100,-100,-91,-100,-88,-100,-100,-100,-100,682,697,3184911447170
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-67,-67,-100,-100,-62,-67,-100,-100,-100,-86,-85,-80,-85,-85,-84,-100,-85,-100,-84,-100,-79,-100,-84,-100,-100,-100,-89,-80,-80,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-75,-75,-74,-76,-76,-79,-100,-85,-86,-90,-100,-100,-100,-76,-86,-100,-79,-74,-74,-100,-79,-100,-88,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,682,697,3187566242382
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-65,-65,-100,-100,-63,-65,-82,-100,-100,-86,-85,-100,-84,-85,-85,-100,-85,-100,-86,-100,-81,-100,-85,-100,-100,-100,-91,-82,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-80,-76,-77,-78,-79,-83,-100,-91,-100,-79,-89,-100,-83,-100,-77,-77,-77,-100,-78,-90,-100,-100,-100,-80,-92,-100,-100,-100,-100,-100,-100,682,697,3190228714991
-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-65,-65,-100,-100,-61,-65,-100,-100,-100,-86,-85,-80,-86,-84,-84,-100,-84,-100,-84,-100,-81,-100,-85,-100,-100,-100,-100,-82,-83,-100,-85,-85,-100,-85,-100,-100,-100,-100,-100,-72,-72,-72,-76,-77,-78,-80,-100,-100,-95,-100,-79,-100,-76,-82,-100,-77,-100,-83,-100,-77,-100,-100,-100,-100,-83,-92,-100,-100,-100,-100,-100,-100,682,697,3192785607173
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-65,-65,-100,-100,-61,-65,-100,-100,-100,-85,-84,-100,-84,-83,-84,-100,-84,-100,-84,-100,-80,-84,-83,-100,-89,-83,-87,-80,-80,-100,-84,-84,-100,-84,-100,-87,-100,-100,-100,-73,-72,-72,-77,-76,-78,-100,-83,-83,-100,-81,-80,-100,-76,-82,-100,-78,-79,-77,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,682,697,3195459471866
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-65,-66,-100,-100,-62,-66,-100,-100,-100,-86,-85,-82,-87,-85,-84,-84,-85,-85,-84,-84,-80,-100,-84,-100,-100,-100,-89,-81,-80,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-72,-72,-72,-76,-76,-78,-81,-100,-100,-100,-81,-100,-100,-76,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,682,697,3198106866088
