38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:39:c2,44:48:c1:a5:82:31,80:8d:b7:55:39:c0,ac:e2:d3:c4:08:e6,44:48:c1:a5:82:30,80:8d:b7:55:39:c1,44:48:c1:a5:82:32,b0:be:76:f8:30:5e,44:48:c1:a5:82:22,44:48:c1:a5:82:20,44:48:c1:a5:82:21,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:3a:50,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:f2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1e:ff:12,38:17:c3:19:d7:60,38:17:c3:19:45:b2,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,66:2a:2f:53:7c:99,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,20:a6:cd:50:24:b1,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,38:17:c3:1e:ff:02,b4:5d:50:e1:96:53,38:17:c3:1e:ff:00,b4:5d:50:e1:96:51,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:70,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:d7:61,20:a6:cd:50:24:b0,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,20:a6:cd:50:24:a0,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:19:45:b1,38:17:c3:1f:01:80,00:4e:35:df:06:42,00:4e:35:df:06:40,b4:5d:50:e1:92:33,00:4e:35:df:06:41,20:a6:cd:42:0b:e3,68:ff:7b:e4:af:38,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,38:17:c3:1f:09:90,72:32:b1:3e:1a:b8,38:17:c3:1f:09:83,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:71:90,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,b4:5d:50:e1:92:31,b4:5d:50:e1:92:30,38:17:c3:19:45:b0,38:17:c3:19:71:92,b4:5d:50:e1:92:32,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,38:17:c3:1f:08:50,38:17:c3:1f:08:51,38:17:c3:1f:08:52,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,38:17:c3:19:55:41,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,38:17:c3:19:55:40,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,00:4e:35:de:d7:43,38:17:c3:1f:22:31,72:32:b1:3e:1a:b7,00:4e:35:df:0e:12,38:17:c3:19:71:91,a8:bd:27:4c:bd:22,00:4e:35:de:e1:00,38:17:c3:19:36:31,38:17:c3:1f:22:32,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:42,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1f:22:20,00:4e:35:df:0e:00,a8:bd:27:4c:bd:20,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-78,-77,-77,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-58,-79,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,471,82,5251999837360
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-76,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-58,-79,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,471,82,5254558269699
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-48,-49,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,471,82,5257118543027
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-89,-90,-100,-100,-89,-100,-100,-100,-100,-100,-78,-78,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-50,-50,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-92,-100,-58,-79,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,471,82,5259680291980
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-89,-90,-100,-100,-89,-100,-100,-100,-100,-100,-78,-77,-77,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-81,-77,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-50,-51,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-59,-78,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,471,82,5262238182391
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-92,-100,-64,-76,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-90,-93,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-89,488,82,5307299321671
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-91,-100,-64,-78,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-88,488,82,5309857188020
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-64,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-91,488,82,5312414086920
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-83,-78,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-50,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-88,-100,-63,-78,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-90,488,82,5314981709416
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-49,-49,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-92,-100,-64,-77,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,488,82,5317539329254
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-50,-50,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-78,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,488,82,5320099002061
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-88,-100,-67,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5364837458862
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-88,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5367398065367
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-67,-82,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5369955354684
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-92,-100,-68,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5372513071657
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-47,-47,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-88,-100,-100,-88,-100,-68,-81,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5375078668371
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-47,-49,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-87,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,82,5377635847064
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-81,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-57,-56,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-87,-100,-100,-86,-100,-65,-79,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-88,-89,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,521,82,5417684614491
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-88,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,521,82,5420247974538
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-91,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-87,-100,-100,-86,-100,-65,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,521,82,5422803180834
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-81,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-56,-55,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-87,-100,-100,-85,-100,-66,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-85,-86,-100,-100,-100,-100,-88,-65,-89,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,521,82,5425359665516
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-91,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-56,-55,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-65,-80,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,521,82,5427920609417
