60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:11,44:48:c1:91:d0:14,9c:d6:43:60:92:e0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a2,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:00:a1,44:48:c1:91:d0:04,38:17:c3:1f:19:d1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,44:48:c1:91:95:b1,38:17:c3:1f:09:83,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:d0:02,38:17:c3:19:45:b2,44:48:c1:91:d0:01,38:17:c3:19:45:b1,38:17:c3:24:47:52,38:17:c3:19:45:b0,38:17:c3:1f:09:92,38:17:c3:24:47:50,38:17:c3:24:47:51,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:93,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a0,38:17:c3:22:5e:f0,20:a6:cd:42:13:f0,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:40,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,44:48:c1:91:d0:00,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c1,44:48:c1:91:95:a2,44:48:c1:91:95:a1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c0,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:24:56:50,a8:bd:27:4c:aa:82,b4:5d:50:e1:96:43,38:17:c3:19:45:a2,38:17:c3:19:45:a0,ac:e2:d3:c4:08:e6,38:17:c3:1a:cf:d0,38:17:c3:19:45:a1,38:17:c3:22:61:90,38:17:c3:19:d7:70,44:48:c1:91:95:a0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,72:32:b1:3e:1a:b7,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,ea:9e:b4:53:24:54,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:71:81,68:ff:7b:e4:af:39,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,38:17:c3:1e:ff:12,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:1e:ff:01,80:8d:b7:55:29:c1,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:50,80:8d:b7:55:29:c0,20:a6:cd:50:24:b2,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,x,y,timestamp
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-91,-91,-100,-78,-100,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-100,-100,-100,-78,-100,-82,-82,-82,-82,-82,-73,-82,-82,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-86,-100,-100,-86,-100,-91,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,619,2257258369967
-95,-100,-72,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-87,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-71,-100,-100,-100,-71,-100,-100,-100,-77,-100,-81,-82,-80,-79,-79,-68,-80,-81,-100,-100,-69,-72,-76,-92,-100,-100,-83,-84,-100,-90,-90,-89,-82,-87,-87,-83,-100,-100,-87,-87,-100,-100,-100,-89,-88,-91,-100,-100,-90,-100,-89,-100,-90,-88,-87,-90,-90,-91,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,619,2259924812368
-91,-100,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-91,-100,-100,-100,-100,-74,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-72,-100,-100,-100,-84,-100,-83,-84,-87,-87,-86,-69,-83,-84,-74,-74,-70,-74,-82,-100,-100,-100,-82,-83,-89,-89,-87,-86,-83,-85,-87,-83,-100,-100,-100,-100,-100,-100,-92,-90,-91,-88,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,619,2262571024299
-100,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-90,-88,-100,-77,-100,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-89,-100,-71,-100,-100,-100,-85,-100,-79,-79,-88,-89,-89,-74,-79,-79,-75,-75,-74,-75,-81,-89,-90,-89,-84,-82,-100,-88,-87,-86,-83,-86,-86,-83,-100,-88,-85,-100,-100,-90,-100,-100,-100,-87,-100,-90,-87,-100,-91,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-90,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,619,2265245478940
-100,-100,-88,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-100,-77,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-61,-100,-79,-100,-71,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-73,-80,-79,-76,-76,-73,-75,-100,-90,-90,-100,-83,-83,-100,-88,-88,-87,-83,-87,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-91,-87,-100,-90,-100,-90,-88,-100,-100,-100,-100,-100,-100,-92,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,619,2267902671340
-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-100,-74,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-70,-100,-100,-100,-75,-100,-82,-82,-80,-80,-80,-70,-82,-82,-73,-73,-71,-73,-100,-100,-100,-100,-85,-85,-100,-88,-89,-85,-85,-85,-84,-84,-100,-100,-100,-100,-100,-100,-87,-100,-87,-90,-88,-88,-89,-100,-90,-100,-88,-88,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2322165775548
-100,-100,-74,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-69,-100,-100,-100,-70,-100,-100,-100,-100,-100,-82,-82,-81,-80,-80,-71,-82,-81,-73,-73,-70,-73,-100,-93,-100,-100,-85,-85,-100,-88,-89,-85,-84,-85,-85,-85,-100,-100,-100,-83,-100,-100,-87,-100,-87,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2324720203146
-100,-100,-73,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-91,-100,-73,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-71,-100,-100,-100,-75,-100,-84,-84,-80,-79,-79,-70,-85,-84,-73,-73,-70,-72,-100,-100,-100,-100,-85,-84,-100,-89,-89,-85,-83,-86,-84,-84,-100,-100,-100,-100,-100,-88,-100,-85,-100,-89,-89,-100,-89,-100,-100,-92,-89,-89,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2327283879756
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-90,-90,-100,-75,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-77,-100,-83,-83,-81,-81,-81,-70,-83,-82,-73,-72,-69,-73,-100,-100,-100,-100,-100,-100,-89,-89,-90,-85,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-88,-100,-90,-92,-90,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2329961517991
-100,-100,-73,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-90,-100,-75,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-71,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-71,-82,-82,-71,-71,-70,-71,-100,-100,-100,-100,-84,-84,-100,-88,-88,-85,-83,-86,-86,-84,-100,-100,-100,-100,-100,-100,-87,-87,-87,-88,-100,-100,-88,-100,-89,-96,-90,-89,-84,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2332504307880
-100,-100,-88,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-90,-100,-76,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-75,-100,-100,-100,-70,-100,-100,-100,-77,-100,-82,-83,-100,-78,-100,-71,-82,-82,-72,-100,-71,-100,-100,-100,-100,-100,-85,-84,-85,-89,-88,-86,-84,-85,-86,-85,-100,-100,-100,-100,-100,-100,-86,-87,-86,-88,-100,-100,-88,-100,-90,-100,-89,-89,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,643,2335174045073
-100,-100,-75,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-73,-100,-100,-72,-75,-72,-73,-100,-89,-100,-89,-85,-84,-84,-86,-87,-86,-82,-87,-86,-84,-100,-100,-100,-100,-100,-90,-100,-100,-100,-87,-100,-90,-86,-100,-89,-100,-100,-90,-100,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-85,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2384420654146
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-62,-100,-75,-100,-66,-100,-100,-100,-100,-100,-80,-81,-83,-83,-83,-70,-80,-80,-71,-72,-70,-71,-81,-100,-100,-100,-87,-89,-86,-86,-86,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-100,-92,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2386987038516
-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-63,-100,-74,-100,-67,-100,-100,-100,-100,-100,-81,-81,-82,-100,-100,-69,-81,-81,-74,-73,-68,-73,-78,-100,-100,-100,-86,-87,-82,-88,-86,-91,-85,-100,-100,-85,-86,-100,-87,-87,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-89,-100,-100,-100,-100,-88,-100,-90,-100,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2389560508512
-100,-87,-74,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-64,-100,-75,-100,-65,-100,-100,-100,-100,-100,-81,-82,-83,-100,-100,-69,-81,-82,-71,-71,-69,-100,-100,-100,-100,-100,-87,-87,-84,-89,-89,-88,-86,-89,-89,-87,-85,-100,-85,-88,-100,-100,-100,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2392222801902
-96,-100,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-61,-100,-74,-100,-65,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-70,-81,-81,-73,-73,-70,-73,-100,-100,-100,-100,-86,-88,-100,-88,-89,-91,-86,-100,-100,-85,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2394870091280
-100,-100,-78,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-71,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-65,-100,-100,-100,-100,-100,-81,-81,-84,-100,-100,-70,-81,-81,-73,-72,-69,-72,-100,-100,-100,-100,-87,-92,-84,-100,-100,-89,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,667,2397431563098
-94,-100,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-84,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-63,-100,-78,-100,-66,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-66,-84,-84,-75,-75,-66,-75,-82,-93,-100,-100,-80,-81,-100,-85,-84,-85,-81,-86,-87,-81,-100,-86,-100,-86,-100,-100,-84,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,692,2444560292897
-92,-89,-60,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-76,-100,-70,-100,-78,-100,-66,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-67,-82,-82,-71,-70,-66,-70,-100,-100,-100,-100,-87,-86,-100,-87,-88,-86,-86,-86,-86,-87,-100,-80,-82,-83,-100,-100,-100,-100,-100,-87,-100,-90,-86,-100,-90,-100,-91,-90,-100,-87,-88,-88,-88,-89,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-93,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,692,2447205903265
-100,-100,-68,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-78,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-64,-100,-100,-100,-100,-100,-84,-83,-84,-82,-82,-65,-83,-83,-72,-71,-65,-71,-82,-100,-100,-100,-87,-91,-82,-86,-87,-87,-87,-87,-86,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-100,-89,-100,-89,-90,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,576,692,2449864526238
