38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,b4:5d:50:e1:96:52,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,20:a6:cd:42:0a:d1,44:48:c1:91:d0:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:01,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,a8:bd:27:4c:aa:82,44:48:c1:91:d0:00,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c0,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:24:47:51,38:17:c3:1f:09:93,44:48:c1:91:95:a3,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:81,38:17:c3:1f:09:82,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:31,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:09:80,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a0,38:17:c3:1f:09:81,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,20:a6:cd:42:13:e1,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:22:5e:f0,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,72:32:b1:3e:1a:b8,44:48:c1:91:95:a1,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f1,b0:b8:67:3d:c2:f0,38:17:c3:19:d7:70,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:02,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:1c:12,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,44:48:c1:91:9d:50,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,38:17:c3:1f:19:c2,44:48:c1:91:95:a2,b6:e6:2d:69:d5:58,38:17:c3:1f:19:f0,38:17:c3:1f:19:c0,86:0d:8e:aa:25:a4,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:35:02,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:29:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:00,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,68:ff:7b:e4:af:38,20:a6:cd:50:24:b2,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,20:a6:cd:50:24:a1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:02,38:17:c3:1f:22:30,00:4e:35:df:06:52,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1e:ff:12,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1e:ff:10,38:17:c3:19:36:20,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,00:4e:35:df:06:42,38:17:c3:1f:22:32,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:de:e1:11,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:de:e1:10,44:48:c1:a5:82:30,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,x,y,label
-69,-100,-70,-70,-100,-100,-100,-100,-100,-86,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-88,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-58,-100,-90,-100,-69,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-73,-100,-69,-100,-100,-100,-87,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-77,-73,-77,-73,-77,-77,-64,-73,-64,-64,-64,-64,-74,-74,-74,-74,-74,-79,-74,-77,-73,-73,-82,-100,-79,-79,-74,-89,-79,-80,-82,-82,-100,-76,-79,-100,-76,-100,-84,-87,-87,-86,-87,-87,-87,-86,-84,-85,-82,-82,-82,-100,-82,-84,-100,-100,-100,-100,-80,-80,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-66,-100,-66,-66,-100,-100,-100,-100,-100,-85,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-65,-100,-90,-100,-73,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-72,-100,-69,-100,-100,-100,-85,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-81,-73,-81,-100,-81,-81,-58,-73,-61,-61,-64,-58,-74,-78,-78,-77,-78,-76,-78,-77,-73,-73,-82,-100,-79,-76,-78,-82,-76,-75,-83,-83,-77,-76,-79,-77,-76,-84,-84,-82,-81,-85,-85,-85,-87,-86,-84,-85,-83,-83,-83,-84,-82,-82,-82,-79,-100,-100,-80,-80,-86,-87,-100,-85,-80,-83,-84,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-66,-100,-68,-68,-100,-100,-100,-100,-100,-85,-75,-74,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-73,-90,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-81,-100,-81,-100,-80,-80,-59,-100,-61,-60,-60,-59,-100,-78,-78,-74,-78,-76,-78,-100,-100,-100,-82,-100,-79,-77,-80,-82,-76,-76,-82,-82,-77,-100,-78,-77,-100,-84,-81,-82,-81,-85,-85,-85,-100,-100,-100,-100,-83,-83,-84,-84,-82,-83,-82,-82,-100,-100,-100,-81,-86,-87,-80,-100,-80,-83,-84,-82,-83,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-67,-100,-68,-68,-100,-100,-100,-100,-100,-85,-75,-74,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-73,-90,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-73,-100,-69,-100,-100,-100,-85,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-84,-74,-85,-100,-84,-84,-59,-100,-62,-62,-63,-59,-87,-78,-78,-74,-78,-77,-78,-100,-100,-100,-82,-100,-82,-76,-80,-81,-77,-76,-82,-82,-77,-83,-78,-77,-78,-82,-81,-81,-81,-83,-83,-83,-100,-100,-86,-100,-83,-83,-83,-83,-82,-83,-82,-81,-100,-100,-100,-81,-87,-87,-80,-83,-82,-83,-84,-82,-83,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-67,-100,-68,-68,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-73,-88,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-100,-100,-100,-100,-68,-69,-100,-100,-100,-100,-100,-76,-100,-70,-100,-100,-100,-85,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-84,-74,-85,-100,-84,-84,-59,-100,-62,-62,-63,-59,-75,-79,-79,-72,-79,-76,-78,-78,-76,-76,-83,-77,-83,-76,-79,-81,-77,-77,-82,-82,-100,-78,-78,-77,-78,-82,-84,-81,-81,-83,-83,-83,-100,-100,-86,-100,-83,-83,-83,-82,-82,-83,-82,-81,-80,-81,-80,-81,-87,-87,-80,-83,-82,-100,-100,-82,-100,-80,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-68,-100,-68,-68,-100,-100,-100,-100,-100,-100,-71,-73,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-73,-89,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-73,-100,-70,-100,-100,-100,-81,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-74,-84,-100,-84,-84,-59,-74,-62,-62,-62,-59,-75,-79,-79,-75,-79,-76,-79,-78,-76,-76,-82,-75,-82,-76,-72,-81,-77,-76,-82,-82,-77,-78,-77,-78,-78,-82,-84,-81,-81,-83,-83,-83,-100,-90,-86,-100,-83,-83,-83,-81,-100,-100,-100,-81,-80,-81,-80,-82,-87,-87,-83,-82,-82,-100,-100,-81,-100,-82,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-67,-100,-68,-68,-100,-100,-100,-100,-100,-86,-71,-72,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-73,-89,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-73,-100,-69,-100,-100,-100,-81,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-84,-74,-84,-100,-84,-84,-59,-74,-62,-62,-62,-59,-75,-79,-79,-72,-78,-77,-79,-78,-76,-76,-82,-75,-79,-77,-79,-81,-77,-76,-81,-81,-77,-78,-77,-78,-78,-83,-84,-81,-81,-83,-83,-83,-100,-89,-100,-100,-82,-83,-83,-82,-81,-81,-81,-82,-80,-81,-81,-82,-87,-87,-83,-82,-82,-100,-100,-82,-100,-82,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-68,-100,-69,-69,-100,-100,-100,-100,-100,-86,-71,-72,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-72,-89,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-73,-87,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-73,-100,-69,-100,-100,-100,-81,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-84,-74,-85,-100,-84,-85,-66,-74,-62,-62,-62,-66,-100,-75,-75,-72,-75,-77,-75,-100,-100,-100,-80,-75,-81,-78,-79,-81,-78,-77,-80,-80,-78,-100,-78,-78,-100,-83,-100,-81,-81,-85,-85,-85,-100,-89,-100,-100,-84,-83,-83,-82,-83,-83,-83,-82,-100,-100,-81,-84,-87,-100,-84,-82,-82,-100,-100,-82,-100,-84,-100,-87,-87,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-67,-100,-70,-70,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-74,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-80,-100,-80,-100,-80,-80,-62,-76,-59,-59,-59,-61,-100,-75,-75,-75,-75,-79,-75,-100,-100,-100,-80,-100,-63,-79,-79,-78,-79,-78,-80,-80,-78,-100,-78,-78,-100,-100,-100,-78,-78,-84,-83,-83,-87,-86,-100,-86,-86,-83,-86,-82,-83,-83,-83,-76,-100,-100,-100,-84,-86,-100,-84,-100,-77,-100,-100,-76,-100,-84,-85,-87,-87,-87,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-69,-100,-69,-69,-100,-100,-100,-100,-100,-100,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-77,-76,-77,-100,-77,-77,-60,-76,-62,-63,-63,-60,-71,-79,-79,-75,-79,-79,-79,-100,-100,-100,-80,-100,-63,-80,-79,-77,-79,-79,-80,-80,-78,-100,-78,-78,-100,-100,-100,-77,-77,-85,-85,-84,-87,-86,-100,-86,-85,-84,-85,-82,-83,-83,-83,-76,-100,-100,-100,-79,-86,-100,-84,-100,-77,-100,-100,-77,-100,-84,-85,-87,-87,-87,-84,-85,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-78,-75,-78,-100,-78,-78,-61,-76,-63,-62,-62,-61,-74,-79,-80,-84,-79,-80,-80,-74,-100,-74,-81,-74,-84,-80,-79,-78,-80,-79,-80,-80,-78,-100,-79,-71,-100,-100,-100,-77,-77,-86,-84,-85,-87,-88,-100,-86,-85,-86,-85,-82,-100,-100,-82,-77,-100,-100,-100,-79,-86,-100,-100,-100,-77,-100,-100,-77,-100,-78,-86,-100,-100,-100,-100,-86,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-78,-76,-78,-76,-78,-78,-62,-75,-62,-63,-63,-61,-68,-79,-80,-78,-79,-79,-80,-74,-100,-74,-81,-74,-85,-79,-84,-78,-80,-79,-81,-80,-78,-100,-79,-71,-100,-100,-83,-77,-77,-85,-85,-84,-100,-88,-87,-100,-86,-86,-85,-100,-100,-100,-82,-77,-100,-100,-86,-79,-85,-100,-100,-100,-77,-100,-100,-77,-100,-78,-84,-100,-100,-100,-100,-85,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-68,-100,-69,-69,-100,-100,-100,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-84,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-78,-76,-78,-76,-78,-78,-62,-75,-63,-62,-62,-61,-78,-79,-79,-74,-79,-79,-79,-74,-75,-74,-81,-75,-82,-79,-84,-77,-79,-79,-80,-80,-78,-100,-79,-71,-100,-83,-83,-77,-77,-85,-85,-85,-100,-87,-87,-100,-86,-86,-85,-83,-82,-100,-82,-77,-100,-100,-86,-78,-85,-100,-100,-82,-77,-100,-100,-77,-100,-79,-84,-100,-100,-100,-100,-85,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-70,-87,-72,-73,-100,-100,-100,-100,-100,-86,-69,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-75,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-69,-100,-100,-100,-84,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-79,-75,-79,-75,-79,-78,-61,-75,-57,-58,-58,-61,-75,-78,-78,-72,-78,-76,-78,-74,-75,-73,-74,-75,-84,-76,-85,-77,-76,-76,-74,-73,-78,-75,-100,-100,-75,-83,-83,-77,-77,-80,-81,-80,-100,-87,-86,-100,-86,-86,-85,-83,-82,-100,-82,-77,-100,-100,-86,-78,-87,-100,-100,-82,-77,-100,-100,-77,-100,-79,-84,-89,-88,-89,-100,-85,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-70,-87,-71,-71,-100,-100,-100,-100,-100,-86,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-77,-88,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-76,-100,-69,-100,-100,-100,-85,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-76,-79,-76,-79,-78,-62,-76,-58,-58,-59,-63,-78,-79,-79,-76,-79,-76,-78,-74,-74,-74,-73,-100,-83,-76,-85,-100,-76,-76,-73,-73,-77,-76,-77,-77,-75,-100,-84,-100,-100,-80,-81,-81,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-82,-87,-88,-81,-100,-100,-100,-100,-100,-100,-81,-100,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-71,-87,-71,-71,-100,-100,-100,-100,-100,-86,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-80,-88,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-75,-100,-69,-100,-100,-100,-85,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-78,-75,-78,-76,-78,-78,-62,-76,-58,-58,-58,-63,-75,-78,-78,-76,-78,-76,-78,-74,-74,-74,-74,-100,-83,-76,-85,-100,-76,-76,-73,-73,-77,-75,-77,-77,-75,-100,-84,-100,-100,-80,-80,-80,-100,-100,-85,-100,-87,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-82,-87,-88,-81,-100,-100,-100,-100,-100,-100,-81,-100,-89,-88,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
