60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,b4:5d:50:e1:96:43,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:24:47:51,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,44:48:c1:91:95:b1,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,38:17:c3:1f:09:90,a8:bd:27:4c:aa:90,38:17:c3:22:5e:f1,38:17:c3:22:5e:f0,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:01,38:17:c3:1f:14:02,a8:bd:27:4c:aa:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:19:d7:70,72:32:b1:3e:1a:b7,92:32:4b:b2:cc:47,b4:5d:50:e1:96:40,38:17:c3:1a:cf:d0,44:48:c1:91:95:a0,44:48:c1:91:95:a1,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:19:45:a2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f2,38:17:c3:22:5e:f2,44:48:c1:91:95:a2,b4:5d:50:e1:96:42,38:17:c3:19:d7:71,38:17:c3:1f:09:80,66:2a:2f:53:7c:99,b0:b8:67:3d:c2:f0,b0:b8:67:3d:c2:f1,38:17:c3:19:45:a0,b0:b8:67:3d:c2:f2,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:e2,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,44:48:c1:91:9d:50,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:aa:21,20:a6:cd:42:13:e1,20:a6:cd:42:13:e0,38:17:c3:1f:19:c0,38:17:c3:19:45:a1,38:17:c3:22:5e:e1,38:17:c3:1f:09:81,80:8d:b7:55:25:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,86:0d:8e:aa:25:a4,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:29:d0,80:8d:b7:55:25:e0,80:8d:b7:55:25:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:00,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:10,68:ff:7b:e4:af:39,20:a6:cd:50:24:a1,38:17:c3:19:71:90,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,00:4e:35:df:06:52,80:8d:b7:55:39:c2,38:17:c3:19:36:22,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:01,38:17:c3:19:36:20,38:17:c3:1f:0e:10,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:71:81,38:17:c3:1f:0e:11,38:17:c3:19:71:82,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:de:e1:12,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:40,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:de:e1:10,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:10,80:8d:b7:55:4d:11,x,y,label
-100,-73,-74,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-77,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-47,-100,-82,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-47,-47,-77,-74,-77,-72,-73,-76,-100,-100,-77,-73,-73,-75,-80,-80,-81,-80,-80,-80,-79,-78,-77,-78,-75,-75,-78,-81,-85,-72,-72,-75,-87,-67,-87,-67,-84,-84,-77,-67,-83,-100,-100,-75,-75,-86,-88,-100,-100,-76,-77,-71,-100,-88,-70,-71,-100,-100,-100,-85,-86,-100,-100,-100,-76,-76,-76,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-84,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-47,-47,-76,-74,-76,-72,-100,-76,-100,-100,-76,-100,-100,-75,-80,-79,-81,-81,-79,-80,-81,-78,-77,-77,-75,-75,-78,-81,-85,-72,-72,-74,-82,-67,-87,-67,-84,-85,-77,-67,-83,-100,-100,-74,-74,-86,-88,-100,-100,-76,-77,-70,-100,-87,-70,-71,-100,-100,-100,-86,-85,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-84,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-47,-47,-76,-74,-76,-72,-100,-76,-100,-100,-76,-100,-100,-75,-80,-79,-81,-81,-79,-80,-81,-78,-77,-77,-75,-75,-78,-81,-85,-72,-72,-74,-82,-67,-87,-67,-84,-85,-77,-67,-83,-100,-100,-74,-74,-86,-88,-100,-100,-76,-77,-70,-100,-87,-70,-71,-100,-100,-100,-86,-85,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-75,-74,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-83,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-47,-47,-76,-71,-76,-72,-100,-76,-100,-100,-76,-100,-100,-76,-79,-80,-81,-81,-80,-80,-79,-77,-100,-77,-75,-100,-78,-81,-84,-73,-72,-75,-82,-67,-100,-67,-85,-84,-77,-67,-100,-100,-100,-75,-75,-86,-88,-100,-100,-77,-77,-71,-100,-89,-71,-71,-100,-100,-100,-85,-85,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-75,-74,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-77,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-83,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-57,-56,-77,-76,-77,-68,-100,-77,-100,-100,-77,-74,-73,-76,-83,-82,-78,-78,-82,-82,-54,-80,-79,-80,-76,-77,-80,-78,-82,-69,-69,-66,-100,-64,-86,-65,-82,-82,-79,-64,-83,-100,-100,-66,-67,-85,-100,-85,-100,-79,-79,-71,-100,-89,-71,-71,-100,-100,-100,-83,-83,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-69,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-53,-55,-78,-75,-79,-69,-100,-79,-100,-100,-78,-74,-73,-76,-81,-81,-78,-78,-81,-81,-83,-80,-79,-80,-76,-77,-80,-78,-82,-69,-69,-68,-100,-64,-86,-64,-82,-82,-78,-64,-83,-100,-100,-68,-68,-85,-100,-85,-100,-79,-79,-68,-100,-100,-100,-69,-100,-100,-100,-86,-84,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-82,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-53,-56,-53,-79,-75,-78,-69,-100,-79,-100,-100,-78,-74,-74,-79,-81,-81,-78,-78,-81,-82,-79,-80,-74,-73,-78,-79,-74,-78,-86,-69,-69,-68,-100,-63,-86,-64,-86,-86,-82,-64,-83,-100,-100,-68,-68,-85,-100,-85,-100,-81,-81,-69,-100,-85,-70,-69,-85,-84,-84,-83,-84,-100,-85,-100,-72,-73,-73,-88,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-79,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-57,-53,-79,-75,-79,-69,-100,-79,-100,-100,-78,-74,-74,-78,-82,-82,-78,-78,-82,-81,-81,-81,-74,-73,-78,-78,-74,-78,-86,-68,-68,-68,-100,-63,-88,-62,-86,-87,-81,-64,-85,-100,-100,-68,-68,-85,-100,-83,-100,-82,-82,-69,-100,-85,-68,-68,-85,-84,-84,-85,-85,-100,-85,-100,-72,-73,-73,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-84,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-57,-53,-78,-75,-78,-68,-100,-78,-100,-100,-78,-74,-74,-78,-82,-82,-78,-78,-82,-82,-81,-81,-74,-76,-78,-78,-74,-78,-86,-68,-68,-68,-57,-63,-88,-62,-86,-87,-82,-64,-85,-100,-100,-68,-68,-84,-100,-83,-100,-82,-82,-69,-100,-86,-68,-68,-85,-84,-84,-85,-85,-100,-85,-100,-100,-73,-73,-88,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-57,-100,-84,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-71,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-56,-54,-79,-76,-79,-68,-100,-78,-100,-100,-79,-74,-74,-78,-82,-82,-78,-78,-81,-82,-81,-82,-75,-75,-77,-77,-75,-78,-86,-68,-68,-68,-85,-64,-88,-64,-86,-85,-79,-65,-85,-100,-100,-68,-68,-85,-100,-84,-100,-82,-82,-68,-100,-81,-67,-68,-85,-100,-82,-85,-84,-100,-85,-100,-75,-74,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-55,-100,-82,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-75,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-78,-73,-77,-66,-100,-77,-100,-100,-77,-75,-75,-78,-78,-78,-80,-81,-77,-78,-83,-79,-76,-76,-78,-79,-76,-80,-81,-67,-66,-68,-85,-69,-100,-68,-81,-81,-78,-69,-82,-100,-100,-68,-68,-85,-87,-83,-100,-78,-78,-71,-100,-81,-71,-68,-85,-82,-82,-84,-85,-100,-85,-100,-73,-74,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-55,-100,-82,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-75,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-78,-73,-77,-66,-100,-77,-100,-100,-77,-75,-75,-78,-78,-78,-80,-81,-77,-78,-83,-79,-76,-76,-78,-79,-76,-80,-81,-67,-66,-68,-85,-69,-100,-68,-81,-81,-78,-69,-82,-100,-100,-68,-68,-85,-87,-83,-100,-78,-78,-71,-100,-81,-71,-68,-85,-82,-82,-84,-85,-100,-85,-100,-73,-74,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-55,-100,-82,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-75,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-78,-73,-77,-66,-100,-77,-100,-100,-77,-75,-75,-78,-78,-78,-80,-81,-77,-78,-83,-79,-76,-76,-78,-79,-76,-80,-81,-67,-66,-68,-85,-69,-100,-68,-81,-81,-78,-69,-82,-100,-100,-68,-68,-85,-87,-83,-100,-78,-78,-71,-100,-81,-71,-68,-85,-82,-82,-84,-85,-100,-85,-100,-73,-74,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-55,-100,-82,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-75,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-78,-73,-77,-66,-100,-77,-100,-100,-77,-75,-75,-78,-78,-78,-80,-81,-77,-78,-83,-79,-76,-76,-78,-79,-76,-80,-81,-67,-66,-68,-85,-69,-100,-68,-81,-81,-78,-69,-82,-100,-100,-68,-68,-85,-87,-83,-100,-78,-78,-71,-100,-81,-71,-68,-85,-82,-82,-84,-85,-100,-85,-100,-73,-74,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-84,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-77,-73,-77,-66,-100,-77,-100,-100,-77,-75,-75,-80,-78,-78,-81,-81,-77,-78,-83,-79,-76,-76,-78,-79,-77,-81,-81,-67,-66,-68,-100,-69,-84,-68,-81,-80,-76,-69,-82,-84,-84,-68,-68,-85,-87,-83,-100,-78,-78,-73,-100,-86,-73,-100,-100,-82,-100,-84,-85,-100,-100,-100,-73,-74,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-85,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-56,-77,-74,-78,-67,-74,-77,-100,-100,-77,-73,-74,-80,-78,-78,-80,-81,-78,-78,-100,-80,-76,-77,-80,-81,-77,-81,-81,-67,-67,-69,-80,-68,-84,-68,-80,-81,-78,-68,-100,-84,-84,-68,-68,-85,-87,-81,-100,-77,-78,-73,-100,-86,-72,-72,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-78,-78,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-85,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-56,-61,-56,-76,-76,-76,-67,-74,-76,-100,-100,-75,-73,-74,-75,-76,-76,-80,-80,-76,-76,-100,-79,-100,-78,-75,-75,-100,-80,-86,-66,-67,-69,-79,-64,-84,-65,-84,-84,-75,-64,-100,-84,-84,-69,-69,-85,-86,-81,-100,-75,-75,-67,-100,-100,-67,-67,-100,-81,-100,-84,-83,-100,-100,-100,-69,-69,-69,-100,-100,-84,-100,-100,-100,-100,-100,-100,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
