38:17:c3:1f:00:a0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:d0:14,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:1f:19:d2,38:17:c3:24:47:52,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:aa:32,38:17:c3:22:61:91,ac:e2:d3:c4:08:e6,92:32:4b:b2:cc:47,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,44:48:c1:91:d0:01,20:a6:cd:42:0a:c2,44:48:c1:91:d0:11,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:09:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,20:a6:cd:42:13:e0,38:17:c3:22:61:90,66:2a:2f:53:7c:99,44:48:c1:91:d0:00,20:a6:cd:42:0a:c3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a3,44:48:c1:91:95:a0,44:48:c1:91:95:a1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e1,44:48:c1:91:aa:31,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:19:45:a0,44:48:c1:91:95:a2,38:17:c3:1f:19:f0,44:48:c1:91:aa:30,38:17:c3:1a:cf:d0,44:48:c1:91:9d:50,38:17:c3:1f:09:82,44:48:c1:91:aa:21,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:80,38:17:c3:1f:19:c0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,38:17:c3:22:5e:f2,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,20:a6:cd:42:0b:f3,38:17:c3:22:5e:f1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:f0,38:17:c3:19:d7:70,38:17:c3:1f:19:f2,38:17:c3:1f:19:e1,38:17:c3:1f:19:f1,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,38:17:c3:19:36:30,80:8d:b7:55:35:10,38:17:c3:19:36:31,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,b0:be:76:f8:30:5e,20:a6:cd:50:24:a0,80:8d:b7:55:3a:40,20:a6:cd:50:24:a2,38:17:c3:1e:ff:10,68:ff:7b:e4:af:38,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,80:8d:b7:55:29:d1,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,38:17:c3:19:71:91,80:8d:b7:55:35:02,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,38:17:c3:19:71:80,38:17:c3:19:71:81,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:50,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,80:8d:b7:55:29:c0,38:17:c3:1f:22:32,00:4e:35:de:e1:12,00:4e:35:df:06:41,80:8d:b7:55:29:c1,00:4e:35:df:06:42,00:4e:35:df:06:40,00:4e:35:df:06:51,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:10,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-70,-85,-85,-79,-83,-70,-70,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-69,-100,-100,-100,-80,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-72,-100,-100,-72,-68,-100,-100,-100,-68,-72,-63,-68,-72,-100,-68,-63,-63,-68,-81,-81,-79,-100,-80,-80,-85,-83,-100,-80,-87,-78,-79,-79,-83,-85,-83,-83,-83,-83,-84,-82,-100,-100,-86,-100,-100,-100,-85,-86,-87,-87,-88,-100,-86,-86,-87,-100,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,124,25
-67,-86,-100,-79,-83,-66,-66,-100,-69,-69,-80,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-69,-100,-100,-100,-83,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-75,-100,-100,-75,-71,-100,-100,-100,-70,-75,-71,-69,-75,-100,-100,-63,-63,-68,-81,-81,-81,-86,-80,-80,-85,-84,-100,-80,-86,-78,-79,-79,-83,-83,-83,-82,-81,-81,-80,-82,-79,-80,-79,-100,-80,-100,-100,-88,-86,-88,-88,-84,-86,-84,-88,-100,-100,-100,-87,-83,-80,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-67,-87,-100,-100,-79,-70,-71,-100,-70,-70,-80,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-70,-100,-100,-100,-83,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-70,-100,-100,-100,-70,-76,-70,-70,-76,-66,-66,-100,-100,-66,-76,-80,-80,-86,-79,-79,-86,-84,-100,-80,-86,-100,-78,-100,-84,-83,-84,-84,-81,-81,-82,-78,-79,-79,-84,-100,-80,-100,-84,-88,-87,-88,-88,-83,-86,-82,-88,-84,-84,-100,-86,-82,-79,-80,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-69,-87,-100,-100,-79,-69,-69,-100,-70,-70,-80,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-71,-100,-100,-100,-84,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-75,-100,-100,-75,-71,-100,-100,-100,-70,-75,-71,-70,-75,-66,-66,-100,-100,-67,-76,-80,-81,-86,-80,-80,-85,-83,-87,-80,-86,-79,-78,-79,-83,-82,-83,-83,-80,-80,-80,-79,-79,-78,-85,-100,-77,-100,-84,-87,-87,-88,-88,-83,-86,-84,-88,-84,-84,-100,-84,-81,-79,-80,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-70,-87,-100,-100,-79,-70,-69,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-71,-100,-100,-100,-85,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-76,-100,-100,-77,-70,-100,-100,-100,-70,-76,-72,-70,-76,-67,-67,-100,-100,-68,-82,-82,-82,-86,-83,-82,-86,-84,-85,-100,-87,-79,-78,-79,-83,-84,-83,-84,-80,-80,-80,-79,-100,-78,-85,-100,-79,-100,-84,-87,-87,-88,-88,-84,-86,-85,-88,-84,-84,-100,-84,-84,-79,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-68,-100,-100,-100,-100,-68,-68,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-70,-100,-100,-100,-85,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-76,-100,-100,-76,-70,-100,-100,-100,-70,-76,-71,-70,-76,-67,-68,-72,-71,-68,-82,-81,-81,-86,-81,-81,-86,-84,-85,-80,-87,-79,-100,-79,-83,-84,-83,-84,-81,-81,-80,-80,-80,-78,-85,-100,-79,-100,-83,-86,-87,-88,-88,-84,-86,-85,-88,-84,-84,-100,-84,-84,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-67,-100,-100,-100,-100,-68,-69,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-70,-100,-100,-100,-84,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-76,-100,-100,-76,-70,-100,-100,-100,-70,-76,-71,-70,-76,-68,-68,-72,-72,-68,-79,-82,-82,-85,-81,-82,-86,-84,-85,-80,-87,-79,-100,-79,-83,-83,-84,-84,-80,-81,-80,-79,-81,-80,-85,-100,-80,-100,-83,-86,-87,-88,-87,-84,-86,-85,-88,-100,-84,-100,-100,-84,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-70,-100,-86,-81,-100,-70,-70,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-71,-100,-100,-100,-81,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-82,-68,-100,-100,-100,-68,-82,-63,-68,-82,-64,-64,-74,-73,-64,-78,-82,-82,-84,-81,-82,-85,-84,-86,-80,-87,-77,-77,-77,-83,-83,-83,-84,-83,-83,-84,-78,-81,-80,-80,-85,-80,-84,-83,-86,-100,-88,-87,-84,-100,-85,-88,-100,-84,-84,-100,-84,-100,-100,-89,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-70,-100,-87,-63,-100,-70,-70,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-71,-100,-100,-100,-81,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-78,-100,-100,-78,-67,-100,-100,-100,-66,-77,-72,-66,-78,-62,-64,-71,-72,-61,-78,-77,-77,-84,-77,-77,-87,-80,-86,-100,-90,-77,-77,-77,-81,-76,-81,-81,-83,-82,-81,-78,-100,-81,-85,-85,-100,-82,-84,-100,-100,-85,-85,-81,-100,-82,-85,-85,-83,-82,-100,-82,-100,-100,-100,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-71,-100,-87,-63,-82,-70,-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-70,-100,-100,-100,-84,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-100,-100,-78,-69,-100,-100,-100,-68,-77,-72,-69,-78,-63,-63,-71,-71,-64,-78,-78,-79,-83,-78,-78,-83,-79,-82,-100,-90,-77,-77,-77,-80,-76,-79,-79,-82,-81,-82,-78,-100,-78,-84,-85,-84,-82,-85,-100,-100,-86,-85,-82,-100,-82,-87,-85,-85,-82,-82,-82,-100,-100,-90,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-74,-84,-87,-63,-82,-73,-74,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-70,-100,-100,-100,-81,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-75,-69,-100,-100,-100,-68,-75,-71,-69,-74,-63,-64,-71,-71,-63,-100,-78,-79,-84,-79,-79,-84,-80,-84,-100,-90,-100,-100,-100,-79,-76,-80,-80,-82,-82,-82,-79,-100,-79,-86,-100,-84,-82,-87,-100,-100,-86,-85,-81,-100,-82,-86,-86,-85,-82,-82,-82,-100,-100,-90,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-84,-86,-85,-82,-72,-73,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-70,-100,-100,-100,-82,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-75,-68,-100,-100,-100,-68,-75,-71,-68,-74,-63,-63,-71,-71,-63,-100,-79,-78,-85,-78,-79,-84,-79,-83,-100,-100,-100,-74,-100,-80,-100,-80,-79,-82,-82,-82,-79,-100,-79,-85,-100,-84,-100,-86,-100,-100,-86,-85,-81,-100,-82,-86,-87,-85,-100,-73,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-84,-84,-84,-100,-73,-72,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-70,-100,-100,-100,-82,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-75,-100,-100,-75,-69,-100,-100,-100,-68,-75,-68,-69,-75,-63,-63,-71,-71,-63,-100,-79,-79,-83,-79,-79,-84,-79,-84,-79,-100,-100,-74,-100,-80,-82,-80,-79,-81,-82,-82,-79,-100,-79,-83,-100,-79,-100,-86,-87,-100,-86,-85,-82,-100,-83,-85,-87,-85,-100,-73,-81,-77,-100,-100,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-100,-84,-84,-100,-73,-72,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-69,-100,-100,-100,-88,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-76,-100,-100,-76,-65,-100,-100,-100,-64,-75,-72,-64,-76,-63,-63,-71,-71,-63,-73,-77,-77,-83,-77,-77,-83,-78,-83,-76,-100,-73,-73,-100,-79,-81,-79,-79,-81,-80,-80,-79,-74,-77,-83,-100,-77,-100,-86,-87,-100,-87,-87,-81,-100,-81,-88,-87,-84,-100,-79,-81,-75,-100,-88,-82,-100,-100,-81,-78,-79,-82,-82,-89,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-72,-100,-84,-84,-100,-100,-59,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-70,-100,-100,-100,-88,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-76,-100,-100,-76,-65,-100,-100,-100,-65,-76,-73,-65,-76,-63,-63,-73,-73,-63,-73,-76,-77,-84,-77,-76,-83,-79,-83,-77,-85,-73,-73,-100,-79,-81,-80,-79,-81,-80,-80,-77,-74,-77,-100,-100,-74,-85,-100,-85,-85,-88,-87,-82,-86,-82,-88,-100,-84,-100,-79,-81,-75,-76,-88,-100,-100,-100,-100,-78,-79,-82,-82,-89,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-72,-100,-84,-83,-100,-71,-70,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-70,-100,-100,-100,-89,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-76,-100,-100,-77,-65,-100,-100,-100,-65,-76,-73,-65,-76,-63,-63,-73,-73,-63,-71,-77,-76,-83,-77,-76,-83,-78,-83,-76,-85,-73,-72,-100,-79,-83,-78,-78,-81,-80,-81,-78,-75,-78,-82,-100,-78,-85,-100,-85,-85,-87,-88,-81,-86,-82,-87,-100,-84,-100,-81,-81,-75,-75,-88,-100,-81,-100,-80,-80,-80,-84,-85,-89,-83,-80,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-83,-85,-100,-71,-73,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-70,-100,-100,-100,-89,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-76,-100,-100,-76,-65,-100,-100,-100,-65,-76,-73,-65,-76,-63,-63,-73,-73,-63,-73,-77,-76,-83,-77,-76,-85,-79,-83,-76,-86,-73,-72,-73,-78,-83,-79,-78,-81,-81,-81,-77,-75,-77,-82,-100,-78,-85,-83,-85,-86,-88,-89,-81,-86,-82,-87,-100,-100,-100,-81,-81,-75,-75,-88,-100,-80,-100,-80,-80,-80,-84,-85,-100,-83,-80,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
