60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,38:17:c3:24:47:51,38:17:c3:24:47:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,44:48:c1:91:d0:04,44:48:c1:91:95:b1,38:17:c3:1f:09:82,44:48:c1:91:95:a3,38:17:c3:1f:09:83,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,44:48:c1:91:95:b3,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,b4:5d:50:e1:96:50,38:17:c3:1f:14:00,20:a6:cd:42:0a:c2,38:17:c3:1f:09:80,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:1f:09:81,38:17:c3:1f:00:a2,44:48:c1:91:d0:02,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:b0,38:17:c3:1f:09:90,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,44:48:c1:91:95:b2,38:17:c3:1f:09:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a0,38:17:c3:19:45:a1,a8:bd:27:4c:aa:80,72:32:b1:3e:1a:b7,44:48:c1:91:d0:00,20:a6:cd:42:13:e1,38:17:c3:19:36:30,38:17:c3:22:61:90,44:48:c1:91:95:a1,20:a6:cd:42:13:e2,44:48:c1:91:95:a2,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,38:17:c3:19:36:32,20:a6:cd:42:0b:e3,38:17:c3:1f:19:c2,38:17:c3:19:d7:70,20:a6:cd:42:13:f0,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:f3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,68:ff:7b:e4:af:39,80:8d:b7:55:35:10,80:8d:b7:55:35:01,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,80:8d:b7:55:39:c0,38:17:c3:19:71:91,38:17:c3:19:71:90,80:8d:b7:55:39:d0,ea:9e:b4:53:24:54,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:92,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,38:17:c3:19:71:81,20:a6:cd:50:24:a1,38:17:c3:19:71:82,38:17:c3:19:71:80,80:8d:b7:55:29:d0,68:ff:7b:e4:af:38,38:17:c3:19:36:31,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1e:ff:00,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,80:8d:b7:55:39:d2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b0,00:4e:35:df:06:41,38:17:c3:1f:22:32,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:22,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:4d:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,x,y,timestamp
-100,-74,-74,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-74,-78,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-52,-100,-100,-100,-100,-49,-100,-100,-100,-56,-56,-100,-55,-100,-52,-52,-100,-100,-77,-79,-79,-76,-78,-81,-79,-78,-85,-79,-100,-79,-80,-78,-79,-79,-79,-80,-79,-82,-81,-82,-100,-100,-77,-77,-77,-100,-100,-100,-87,-85,-88,-88,-100,-78,-78,-100,-78,-100,-100,-85,-100,-100,-80,-80,-80,-82,-82,-100,-89,-100,-100,-87,-87,-89,-100,-100,-87,-92,-91,-90,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,652,676,2679285095592
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-92,-100,-51,-100,-100,-100,-100,-47,-91,-100,-100,-53,-53,-100,-53,-100,-51,-50,-100,-100,-78,-75,-75,-100,-75,-81,-100,-76,-85,-83,-85,-83,-100,-100,-100,-100,-100,-82,-82,-80,-80,-100,-100,-100,-76,-77,-76,-86,-100,-100,-100,-85,-85,-87,-100,-81,-81,-100,-80,-100,-100,-80,-100,-100,-100,-80,-100,-100,-100,-100,-88,-100,-80,-89,-100,-91,-100,-100,-100,-100,-92,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2709316582455
-100,-74,-74,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-74,-79,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-92,-100,-51,-100,-100,-100,-100,-47,-91,-100,-100,-53,-53,-100,-53,-100,-51,-51,-100,-100,-78,-75,-75,-80,-75,-81,-100,-75,-84,-83,-85,-84,-100,-100,-100,-100,-100,-83,-83,-81,-81,-100,-100,-100,-76,-77,-76,-86,-100,-100,-89,-85,-86,-87,-100,-81,-81,-100,-80,-100,-100,-80,-100,-100,-79,-79,-100,-80,-80,-100,-90,-100,-81,-89,-87,-89,-90,-100,-100,-100,-87,-100,-90,-100,-88,-87,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2714494592245
-100,-77,-77,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-50,-100,-100,-100,-100,-48,-100,-100,-100,-42,-53,-100,-53,-100,-50,-50,-100,-100,-77,-75,-75,-77,-75,-81,-100,-75,-87,-83,-100,-84,-79,-100,-80,-100,-79,-83,-83,-81,-81,-100,-100,-100,-77,-77,-77,-100,-100,-100,-89,-86,-86,-100,-100,-81,-100,-100,-100,-100,-100,-80,-100,-100,-79,-79,-100,-80,-80,-80,-90,-81,-78,-89,-88,-90,-88,-100,-100,-100,-87,-100,-87,-100,-87,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2719975520420
-100,-74,-74,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-52,-100,-100,-100,-100,-45,-100,-100,-100,-53,-53,-100,-53,-100,-51,-51,-100,-100,-78,-75,-75,-77,-75,-100,-79,-75,-87,-81,-100,-81,-80,-80,-79,-79,-79,-82,-82,-100,-100,-80,-80,-80,-77,-77,-77,-100,-100,-100,-91,-86,-100,-100,-100,-81,-78,-100,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-80,-91,-81,-82,-89,-89,-89,-88,-100,-100,-100,-88,-100,-88,-89,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2725037442970
-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-51,-100,-100,-100,-100,-54,-100,-90,-100,-54,-54,-100,-54,-100,-51,-51,-100,-100,-60,-75,-75,-66,-75,-100,-80,-75,-74,-82,-100,-82,-80,-80,-79,-79,-79,-82,-82,-100,-100,-80,-80,-80,-77,-77,-77,-87,-89,-89,-91,-84,-86,-85,-88,-100,-78,-100,-79,-100,-100,-78,-100,-100,-100,-80,-80,-79,-79,-82,-90,-82,-81,-100,-89,-89,-100,-100,-100,-100,-90,-100,-89,-89,-90,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2730390497395
-100,-73,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-92,-100,-50,-100,-100,-100,-100,-49,-100,-90,-100,-54,-51,-100,-54,-100,-50,-50,-100,-100,-78,-74,-74,-78,-74,-82,-80,-74,-84,-82,-100,-82,-80,-100,-79,-81,-80,-82,-82,-82,-82,-80,-100,-100,-77,-77,-77,-86,-89,-87,-89,-86,-87,-86,-88,-80,-79,-100,-80,-100,-100,-79,-100,-100,-100,-80,-80,-78,-79,-81,-92,-82,-82,-91,-87,-100,-100,-90,-100,-100,-88,-100,-89,-100,-87,-87,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,672,676,2735842323174
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-54,-100,-100,-100,-100,-46,-100,-100,-100,-52,-52,-100,-52,-100,-54,-54,-100,-100,-78,-78,-78,-100,-79,-84,-82,-78,-84,-86,-100,-84,-83,-81,-82,-81,-84,-85,-84,-84,-83,-80,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-77,-100,-100,-100,-100,-100,-81,-81,-72,-100,-100,-79,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2768288469360
-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-56,-100,-100,-100,-100,-52,-100,-100,-100,-52,-52,-100,-52,-100,-56,-56,-100,-100,-79,-79,-78,-86,-79,-85,-82,-79,-83,-83,-100,-84,-83,-80,-82,-81,-83,-84,-83,-84,-84,-80,-81,-81,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-77,-100,-100,-82,-100,-100,-81,-80,-72,-81,-81,-80,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2772368734879
-100,-76,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-57,-100,-100,-100,-100,-43,-100,-100,-100,-52,-52,-100,-52,-100,-57,-57,-100,-100,-79,-78,-78,-81,-77,-85,-100,-78,-83,-85,-100,-85,-84,-80,-85,-100,-82,-85,-85,-84,-84,-81,-81,-81,-100,-73,-100,-100,-100,-100,-100,-87,-100,-100,-100,-77,-78,-100,-77,-100,-100,-79,-100,-100,-82,-81,-81,-79,-80,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2776567114305
-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-55,-100,-100,-100,-100,-52,-100,-100,-100,-52,-52,-100,-52,-100,-55,-55,-100,-100,-76,-78,-78,-85,-78,-86,-83,-78,-83,-84,-100,-85,-85,-100,-85,-100,-83,-85,-84,-86,-85,-80,-80,-80,-100,-100,-100,-100,-100,-100,-90,-87,-100,-100,-100,-77,-78,-100,-78,-100,-100,-79,-100,-100,-82,-82,-81,-79,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2780802039407
-100,-76,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-76,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-91,-100,-55,-100,-100,-100,-100,-53,-100,-100,-100,-52,-52,-100,-52,-100,-55,-55,-100,-100,-70,-78,-78,-81,-78,-86,-81,-78,-85,-84,-100,-85,-84,-100,-84,-82,-84,-85,-84,-85,-86,-80,-80,-80,-74,-74,-74,-100,-100,-100,-90,-88,-100,-100,-100,-79,-78,-100,-79,-100,-100,-100,-100,-100,-82,-82,-81,-100,-100,-100,-100,-100,-80,-100,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2785007505343
-100,-76,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-76,-79,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-100,-55,-100,-100,-100,-100,-51,-100,-100,-100,-52,-52,-100,-52,-100,-55,-55,-100,-100,-80,-78,-78,-82,-78,-85,-82,-78,-82,-84,-100,-86,-83,-81,-83,-82,-84,-84,-85,-85,-86,-73,-71,-72,-74,-74,-74,-100,-100,-100,-91,-87,-100,-100,-100,-76,-76,-100,-76,-100,-100,-80,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,693,676,2789319104404
-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-56,-100,-100,-100,-100,-45,-100,-100,-100,-58,-58,-100,-58,-100,-56,-56,-100,-100,-80,-100,-100,-84,-100,-83,-80,-82,-87,-82,-84,-84,-100,-80,-100,-79,-84,-83,-83,-83,-84,-85,-100,-85,-100,-100,-100,-100,-100,-90,-100,-100,-86,-86,-100,-73,-77,-100,-75,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2827033220900
-100,-76,-76,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-76,-82,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-56,-100,-100,-100,-100,-55,-100,-100,-100,-58,-58,-100,-58,-100,-56,-56,-100,-100,-80,-83,-82,-84,-100,-84,-80,-82,-74,-84,-84,-83,-83,-81,-100,-79,-83,-84,-83,-84,-83,-85,-100,-85,-72,-73,-73,-100,-100,-90,-91,-100,-86,-86,-100,-76,-76,-100,-76,-100,-100,-84,-100,-100,-76,-100,-76,-100,-100,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2831106531784
-100,-76,-76,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-76,-82,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-56,-100,-100,-100,-100,-51,-100,-100,-100,-59,-59,-100,-58,-100,-56,-56,-100,-100,-79,-83,-82,-84,-83,-84,-80,-83,-89,-84,-100,-84,-83,-80,-84,-79,-83,-83,-83,-84,-83,-85,-100,-100,-73,-73,-73,-100,-100,-100,-91,-100,-87,-100,-100,-76,-76,-100,-76,-100,-100,-84,-100,-100,-77,-77,-76,-100,-100,-79,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2835435024647
-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-56,-100,-100,-100,-100,-56,-100,-100,-100,-59,-59,-100,-58,-100,-56,-56,-100,-100,-83,-83,-100,-84,-83,-83,-80,-83,-89,-83,-88,-84,-86,-80,-84,-81,-84,-83,-84,-83,-84,-86,-86,-85,-73,-71,-72,-100,-100,-100,-90,-100,-87,-100,-100,-76,-76,-100,-76,-100,-100,-83,-100,-100,-77,-77,-76,-85,-85,-79,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2839718677822
-100,-76,-76,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-76,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-56,-100,-100,-100,-100,-50,-100,-100,-100,-57,-57,-100,-58,-100,-56,-56,-100,-100,-81,-85,-84,-85,-83,-83,-73,-84,-100,-83,-92,-83,-84,-81,-84,-74,-84,-83,-83,-83,-84,-86,-86,-85,-73,-71,-72,-87,-100,-100,-93,-100,-100,-88,-100,-76,-76,-100,-76,-100,-100,-83,-100,-100,-100,-100,-100,-85,-85,-79,-100,-78,-79,-100,-100,-87,-100,-100,-100,-100,-87,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2843993797716
-100,-76,-76,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-100,-100,-100,-76,-83,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-56,-100,-100,-100,-100,-48,-100,-100,-100,-58,-58,-100,-58,-100,-56,-56,-100,-100,-81,-85,-84,-85,-83,-83,-80,-83,-100,-84,-90,-83,-85,-80,-84,-80,-84,-83,-83,-83,-84,-86,-100,-100,-100,-100,-100,-87,-100,-100,-90,-100,-87,-88,-100,-75,-75,-100,-75,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-79,-100,-78,-79,-100,-88,-87,-100,-100,-100,-100,-87,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,713,676,2848286663965
-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-64,-79,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-56,-100,-100,-100,-100,-55,-100,-100,-100,-61,-61,-100,-61,-100,-56,-56,-100,-100,-78,-79,-79,-82,-79,-80,-79,-79,-92,-84,-86,-84,-84,-80,-83,-80,-82,-85,-84,-79,-79,-77,-77,-77,-100,-100,-100,-100,-88,-88,-86,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-73,-100,-100,-100,-100,-87,-100,-76,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,733,676,2886987107127
