38:17:c3:1f:00:b1,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:10,66:2a:2f:53:7c:99,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:14,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,44:48:c1:91:95:a3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:d0:11,38:17:c3:24:47:50,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:50,44:48:c1:91:95:b2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,72:32:b1:3e:1a:b7,44:48:c1:91:95:b0,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:90,38:17:c3:1f:00:a2,38:17:c3:1f:09:82,38:17:c3:1f:09:81,38:17:c3:1f:00:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c1,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:83,44:48:c1:91:d0:02,38:17:c3:1f:09:80,44:48:c1:91:d0:01,44:48:c1:91:d0:00,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a0,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:d7:70,44:48:c1:91:95:a1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,80:8d:b7:55:25:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,38:17:c3:19:36:30,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,68:ff:7b:e4:af:39,80:8d:b7:55:25:e0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:40,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:12,38:17:c3:19:71:91,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:71:92,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:19:71:82,38:17:c3:1e:ff:00,38:17:c3:19:71:80,80:8d:b7:55:39:c0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:52,38:17:c3:1f:22:30,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,00:4e:35:df:06:50,00:4e:35:de:e1:12,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,x,y,timestamp
-70,-71,-71,-82,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-81,-87,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-46,-100,-100,-100,-91,-100,-100,-100,-79,-46,-46,-100,-100,-100,-58,-58,-100,-100,-100,-58,-100,-100,-77,-77,-77,-77,-77,-100,-100,-79,-83,-82,-79,-79,-79,-80,-79,-79,-83,-100,-80,-91,-80,-80,-82,-100,-82,-82,-80,-100,-84,-100,-91,-78,-100,-100,-100,-100,-100,-100,-80,-100,-80,-80,-80,-100,-80,-100,-100,-79,-80,-80,-80,-80,-80,-100,-88,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,564,659,3157355709992
-70,-71,-70,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-46,-100,-100,-100,-89,-100,-100,-100,-81,-46,-46,-100,-100,-100,-58,-58,-100,-100,-100,-58,-100,-100,-78,-78,-76,-78,-77,-100,-100,-78,-83,-83,-79,-79,-78,-80,-100,-80,-83,-91,-80,-92,-80,-80,-79,-100,-82,-82,-79,-78,-84,-100,-90,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-80,-100,-100,-79,-80,-80,-80,-79,-80,-100,-88,-100,-100,-100,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,564,659,3161605566605
-69,-69,-69,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-56,-100,-100,-100,-92,-100,-100,-100,-83,-100,-100,-100,-100,-100,-52,-52,-100,-100,-100,-52,-100,-100,-83,-81,-80,-80,-81,-100,-100,-100,-81,-81,-100,-100,-100,-81,-80,-71,-80,-100,-80,-91,-80,-80,-100,-90,-81,-82,-81,-71,-85,-100,-100,-71,-100,-100,-100,-100,-100,-76,-76,-100,-100,-79,-76,-100,-80,-100,-100,-79,-79,-80,-82,-81,-81,-91,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3197429662841
-69,-69,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-56,-100,-100,-100,-92,-100,-100,-100,-83,-56,-57,-100,-100,-100,-53,-53,-100,-100,-100,-53,-100,-100,-82,-81,-81,-81,-81,-100,-100,-85,-82,-81,-84,-85,-84,-81,-80,-71,-81,-88,-81,-91,-80,-80,-100,-88,-81,-82,-81,-71,-85,-100,-100,-71,-100,-100,-100,-100,-100,-75,-76,-100,-81,-81,-76,-100,-81,-100,-100,-79,-79,-80,-81,-81,-82,-91,-86,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3201723667110
-100,-100,-100,-79,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-86,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-52,-100,-100,-100,-91,-100,-100,-100,-81,-52,-52,-100,-100,-100,-53,-53,-100,-100,-100,-53,-100,-100,-83,-78,-77,-77,-78,-100,-100,-87,-83,-83,-86,-87,-86,-100,-100,-71,-84,-88,-81,-100,-80,-81,-82,-88,-82,-82,-81,-71,-100,-100,-91,-71,-100,-100,-100,-90,-90,-75,-76,-100,-81,-81,-76,-100,-81,-100,-100,-80,-80,-79,-82,-100,-82,-100,-86,-100,-100,-88,-88,-88,-88,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3206223224765
-100,-100,-100,-79,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-88,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-88,-100,-52,-100,-100,-100,-91,-100,-100,-100,-79,-52,-52,-100,-100,-100,-53,-53,-100,-100,-100,-53,-100,-100,-84,-78,-78,-78,-78,-100,-100,-86,-84,-84,-85,-85,-86,-78,-78,-72,-84,-100,-79,-89,-81,-81,-82,-100,-82,-82,-81,-72,-100,-100,-89,-72,-100,-100,-100,-90,-90,-75,-75,-100,-100,-100,-75,-100,-77,-100,-100,-81,-81,-80,-82,-81,-100,-100,-100,-100,-100,-88,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3210705946170
-100,-100,-100,-79,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-88,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-88,-100,-52,-100,-100,-100,-93,-100,-100,-100,-80,-52,-52,-100,-100,-100,-53,-54,-100,-100,-100,-53,-100,-100,-84,-78,-78,-78,-77,-100,-100,-85,-84,-84,-85,-85,-85,-78,-79,-72,-84,-100,-79,-89,-81,-81,-82,-100,-83,-82,-81,-72,-100,-100,-90,-72,-100,-100,-100,-90,-100,-76,-75,-100,-77,-100,-76,-100,-77,-100,-100,-80,-81,-80,-100,-81,-100,-100,-100,-100,-89,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3215123619293
-72,-72,-72,-79,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-86,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-52,-100,-100,-100,-92,-100,-100,-100,-81,-52,-52,-100,-100,-100,-53,-53,-100,-100,-100,-53,-100,-100,-83,-78,-77,-77,-78,-100,-100,-85,-84,-84,-85,-85,-85,-78,-78,-100,-84,-89,-79,-87,-100,-81,-82,-100,-82,-82,-81,-100,-85,-100,-89,-100,-100,-100,-100,-92,-90,-75,-75,-100,-77,-77,-76,-100,-77,-100,-100,-80,-81,-80,-100,-100,-83,-100,-100,-100,-89,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,579,659,3219547791010
-100,-100,-73,-80,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-79,-58,-58,-100,-100,-100,-56,-56,-100,-100,-100,-56,-100,-100,-81,-81,-81,-80,-81,-100,-100,-81,-82,-82,-82,-82,-82,-80,-80,-76,-82,-88,-81,-100,-81,-81,-86,-86,-85,-84,-81,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-75,-75,-100,-73,-73,-74,-100,-73,-100,-100,-79,-79,-80,-80,-80,-81,-100,-85,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3253237402507
-72,-72,-73,-80,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-84,-88,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-79,-54,-54,-100,-100,-100,-55,-55,-100,-100,-100,-55,-100,-100,-80,-80,-80,-80,-80,-100,-100,-83,-82,-82,-83,-83,-83,-80,-80,-76,-82,-88,-81,-100,-82,-82,-85,-86,-86,-85,-81,-76,-100,-100,-91,-76,-100,-100,-100,-100,-100,-76,-76,-100,-73,-73,-76,-100,-74,-100,-100,-84,-83,-89,-80,-80,-81,-90,-85,-100,-100,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3257549067245
-72,-72,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-81,-56,-56,-100,-100,-100,-54,-54,-100,-100,-100,-54,-100,-100,-80,-81,-81,-80,-81,-100,-100,-82,-82,-82,-82,-82,-82,-79,-79,-100,-82,-82,-80,-85,-82,-82,-85,-100,-86,-85,-81,-100,-100,-88,-91,-100,-100,-100,-100,-100,-100,-76,-76,-100,-73,-73,-76,-100,-74,-100,-100,-83,-84,-81,-100,-100,-100,-90,-100,-100,-100,-100,-84,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3262103158962
-71,-71,-71,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-85,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-82,-55,-55,-100,-100,-100,-54,-54,-100,-100,-100,-54,-100,-100,-83,-81,-83,-82,-82,-100,-100,-82,-80,-80,-83,-83,-82,-81,-81,-100,-80,-82,-81,-85,-81,-82,-83,-100,-84,-84,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-75,-76,-100,-75,-75,-76,-100,-75,-100,-100,-83,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3266422265523
-71,-73,-73,-80,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-85,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-80,-57,-57,-100,-100,-100,-55,-55,-100,-100,-100,-55,-100,-100,-85,-81,-80,-80,-81,-100,-100,-82,-82,-83,-83,-82,-83,-80,-80,-74,-82,-100,-81,-100,-81,-80,-86,-87,-85,-87,-81,-75,-86,-90,-89,-75,-100,-100,-100,-100,-100,-75,-75,-100,-74,-75,-76,-100,-74,-100,-100,-100,-100,-80,-81,-81,-81,-88,-88,-100,-100,-100,-85,-85,-86,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3270781405105
-76,-76,-77,-80,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-80,-89,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-81,-57,-57,-100,-100,-100,-55,-55,-100,-100,-100,-55,-100,-100,-84,-80,-80,-80,-76,-100,-100,-83,-81,-81,-83,-82,-82,-80,-80,-74,-81,-100,-81,-91,-82,-82,-86,-87,-85,-84,-82,-75,-86,-100,-90,-75,-100,-100,-100,-100,-100,-75,-75,-100,-73,-73,-75,-100,-73,-100,-100,-100,-100,-80,-84,-81,-81,-88,-88,-100,-100,-100,-85,-85,-87,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,594,659,3275302167864
-70,-70,-70,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-61,-100,-100,-100,-92,-100,-100,-100,-77,-62,-61,-100,-100,-100,-62,-62,-100,-100,-100,-62,-100,-100,-78,-76,-76,-76,-76,-100,-100,-100,-82,-82,-100,-100,-100,-74,-100,-71,-82,-83,-100,-84,-78,-78,-100,-86,-78,-79,-78,-71,-100,-85,-89,-71,-84,-84,-100,-89,-90,-71,-71,-84,-71,-72,-71,-100,-71,-100,-84,-100,-100,-100,-78,-78,-79,-100,-91,-100,-100,-100,-86,-87,-86,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3311617299985
-70,-70,-70,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-61,-100,-100,-100,-92,-100,-100,-100,-74,-61,-61,-100,-100,-100,-63,-64,-100,-100,-100,-63,-100,-100,-77,-75,-75,-75,-75,-100,-100,-80,-82,-82,-81,-81,-82,-76,-76,-70,-83,-83,-76,-83,-77,-77,-79,-87,-79,-78,-77,-70,-100,-86,-91,-70,-88,-84,-84,-90,-90,-71,-71,-87,-71,-75,-71,-100,-75,-100,-85,-100,-82,-82,-74,-74,-75,-100,-87,-100,-100,-100,-85,-85,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3315969732640
-70,-70,-70,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-89,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-79,-62,-62,-100,-100,-100,-63,-63,-100,-100,-100,-63,-100,-100,-80,-74,-73,-74,-74,-100,-100,-83,-81,-81,-82,-82,-81,-76,-75,-70,-81,-81,-76,-83,-84,-76,-78,-87,-78,-78,-77,-70,-100,-88,-91,-70,-88,-100,-84,-90,-91,-100,-70,-87,-76,-75,-70,-100,-76,-100,-85,-80,-80,-81,-75,-74,-74,-89,-87,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3320467269461
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-89,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-78,-62,-62,-100,-100,-100,-63,-63,-100,-100,-100,-63,-100,-100,-77,-74,-74,-75,-74,-100,-100,-82,-81,-81,-83,-82,-83,-76,-76,-100,-81,-84,-75,-88,-84,-77,-79,-100,-78,-79,-77,-100,-100,-88,-90,-100,-100,-100,-100,-89,-90,-69,-70,-100,-76,-75,-70,-100,-77,-100,-100,-80,-79,-80,-75,-74,-74,-89,-89,-100,-100,-100,-86,-86,-86,-100,-91,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3325002400136
-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-89,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-79,-62,-62,-100,-100,-100,-63,-63,-100,-100,-100,-63,-100,-100,-78,-73,-74,-75,-75,-100,-100,-81,-82,-82,-83,-82,-82,-75,-75,-100,-82,-86,-75,-87,-76,-77,-78,-100,-78,-78,-76,-100,-100,-87,-90,-100,-87,-100,-100,-90,-89,-70,-69,-87,-76,-76,-70,-100,-76,-100,-100,-79,-79,-80,-75,-100,-100,-100,-87,-100,-100,-100,-86,-85,-86,-100,-91,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3329377479041
-70,-71,-71,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-89,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-78,-63,-63,-100,-100,-100,-62,-63,-100,-100,-100,-63,-100,-100,-81,-75,-75,-75,-75,-100,-100,-82,-81,-81,-82,-82,-82,-75,-75,-100,-81,-83,-75,-86,-77,-71,-78,-100,-78,-78,-77,-100,-100,-87,-90,-100,-87,-100,-100,-89,-89,-70,-70,-87,-76,-76,-70,-100,-76,-100,-100,-79,-79,-80,-75,-74,-100,-91,-87,-100,-100,-100,-84,-85,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,609,659,3333734212893
-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-79,-55,-55,-100,-100,-100,-60,-60,-100,-100,-100,-60,-100,-100,-82,-76,-76,-76,-76,-100,-100,-80,-88,-86,-80,-80,-80,-80,-80,-100,-87,-100,-80,-100,-100,-79,-83,-100,-100,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-87,-72,-72,-100,-72,-72,-73,-100,-73,-100,-100,-100,-100,-100,-75,-76,-77,-100,-84,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-84,-83,-91,-100,-100,-100,-100,-100,-100,-100,-100,624,659,3375231808190
