38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,b0:be:76:f8:30:5e,00:4e:35:df:06:51,38:17:c3:19:55:50,38:17:c3:1e:fc:a0,38:17:c3:19:55:40,38:17:c3:1e:fc:b0,38:17:c3:24:58:b0,00:4e:35:df:06:52,38:17:c3:24:58:b2,38:17:c3:24:58:b1,00:4e:35:df:06:50,68:ff:7b:e4:af:39,80:8d:b7:55:3a:50,38:17:c3:24:58:a2,70:56:81:c9:91:ab,38:17:c3:1f:08:50,32:f7:72:50:57:3b,38:17:c3:24:58:a0,66:2a:2f:53:7c:99,38:17:c3:24:58:a1,68:ff:7b:e4:af:38,64:e5:99:c3:13:3c,00:4e:35:de:e1:12,80:8d:b7:55:3a:51,00:4e:35:df:06:40,80:8d:b7:55:3a:52,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:06:42,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:25:f2,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,80:8d:b7:55:35:11,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,44:48:c1:a5:82:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:19:d7:72,38:17:c3:19:d7:71,60:32:b1:3e:1a:b8,80:8d:b7:55:39:d0,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,38:17:c3:19:d7:70,38:17:c3:1f:0e:12,80:8d:b7:55:35:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:01,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:01:91,38:17:c3:1f:01:92,20:a6:cd:50:24:b1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,38:17:c3:1f:09:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:62,44:48:c1:a5:82:20,38:17:c3:1e:ff:10,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,44:48:c1:a5:82:21,80:8d:b7:55:3a:40,38:17:c3:19:d7:61,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:19:45:a1,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:1f:22:30,38:17:c3:19:45:a0,80:8d:b7:55:25:e1,38:17:c3:19:45:b1,20:a6:cd:50:24:a1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:32,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,72:32:b1:3e:1a:b7,38:17:c3:1f:09:92,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,00:4e:35:df:06:41,38:17:c3:1f:01:82,00:4e:35:de:e1:11,b4:5d:50:e1:92:21,20:a6:cd:50:24:a2,b4:5d:50:e1:92:20,20:a6:cd:42:0b:e3,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:10,38:17:c3:1e:ff:00,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,38:17:c3:1f:09:83,b4:5d:50:e1:92:31,00:4e:35:de:e1:02,38:17:c3:1f:09:91,00:4e:35:de:e1:00,00:4e:35:de:e1:01,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,00:4e:35:df:0e:11,44:48:c1:91:95:b3,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1f:22:20,38:17:c3:19:36:30,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1b:08:b0,00:4e:35:df:27:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,x,y,timestamp
-80,-80,-100,-100,-77,-76,-86,-86,-41,-73,-77,-100,-76,-85,-100,-73,-100,-100,-72,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-91,-82,-75,-74,-77,-100,-100,-100,-74,-86,-86,-80,-83,-83,-100,-78,-79,-100,-100,-84,-87,-100,-86,-100,-84,-100,-100,-100,-100,-86,-79,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-62,-100,-62,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,128,2787991553467
-78,-78,-100,-100,-100,-100,-100,-100,-42,-71,-100,-100,-100,-100,-100,-71,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-92,-100,-100,-100,-83,-73,-71,-73,-100,-100,-100,-71,-81,-81,-84,-83,-83,-100,-85,-85,-100,-100,-84,-100,-100,-100,-100,-80,-100,-100,-100,-100,-81,-84,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-65,-100,-100,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2825546294963
-78,-78,-100,-100,-100,-100,-83,-83,-42,-73,-100,-100,-100,-84,-100,-73,-100,-100,-74,-88,-76,-100,-100,-100,-100,-100,-92,-100,-100,-83,-83,-76,-71,-75,-100,-100,-100,-71,-80,-80,-87,-83,-83,-91,-85,-87,-92,-100,-83,-85,-100,-85,-100,-86,-100,-100,-100,-100,-80,-86,-90,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-83,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-65,-100,-100,-69,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2830552235065
-78,-78,-100,-100,-78,-78,-85,-84,-43,-72,-78,-100,-100,-84,-100,-72,-100,-100,-72,-88,-76,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-76,-70,-75,-100,-100,-100,-70,-79,-79,-86,-74,-73,-91,-85,-85,-90,-100,-86,-86,-100,-87,-100,-82,-100,-100,-100,-100,-80,-85,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-66,-100,-100,-100,-100,-66,-100,-66,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2835097342824
-78,-77,-91,-90,-78,-78,-85,-84,-44,-73,-77,-100,-100,-84,-100,-73,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-59,-83,-73,-70,-73,-100,-100,-100,-71,-82,-82,-86,-80,-80,-90,-85,-85,-89,-100,-84,-86,-100,-88,-100,-84,-100,-100,-100,-100,-82,-85,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-67,-100,-100,-100,-100,-67,-100,-66,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2839647999853
-79,-80,-91,-90,-81,-82,-85,-85,-43,-73,-80,-100,-68,-85,-100,-72,-100,-100,-73,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-75,-66,-75,-100,-100,-100,-71,-82,-81,-84,-79,-80,-91,-84,-84,-91,-100,-84,-100,-100,-87,-100,-85,-100,-100,-100,-100,-82,-84,-91,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-63,-100,-63,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2844194109800
-74,-74,-100,-100,-80,-81,-85,-84,-43,-74,-75,-100,-81,-85,-100,-74,-100,-100,-74,-88,-73,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-73,-71,-73,-100,-100,-100,-71,-80,-80,-85,-78,-79,-89,-85,-85,-90,-100,-88,-90,-90,-88,-100,-85,-100,-100,-100,-100,-80,-85,-90,-88,-100,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-63,-100,-63,-68,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,111,2848725212715
-74,-74,-100,-100,-77,-77,-84,-85,-38,-73,-74,-100,-77,-85,-100,-73,-100,-100,-72,-100,-75,-100,-100,-100,-100,-100,-93,-100,-100,-81,-82,-75,-72,-75,-100,-100,-100,-72,-83,-83,-81,-79,-79,-100,-82,-81,-100,-100,-85,-84,-86,-100,-100,-87,-100,-100,-100,-100,-83,-81,-91,-85,-100,-87,-100,-87,-88,-100,-100,-87,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-69,-100,-69,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2881155485983
-78,-78,-100,-100,-78,-77,-85,-84,-45,-73,-78,-100,-78,-85,-100,-73,-100,-100,-73,-100,-79,-100,-100,-100,-100,-100,-85,-100,-100,-81,-86,-79,-72,-79,-100,-100,-100,-74,-86,-87,-84,-78,-78,-100,-82,-85,-100,-100,-84,-85,-86,-86,-100,-84,-100,-100,-100,-100,-87,-85,-90,-86,-100,-87,-100,-87,-88,-100,-100,-87,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-74,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-70,-100,-69,-70,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2885411545461
-77,-77,-100,-100,-78,-78,-84,-83,-41,-75,-77,-100,-79,-84,-100,-74,-100,-100,-73,-100,-78,-100,-100,-100,-100,-100,-89,-100,-100,-100,-83,-78,-74,-78,-100,-100,-100,-74,-84,-85,-83,-78,-78,-100,-83,-83,-100,-100,-83,-86,-100,-86,-100,-84,-100,-100,-100,-100,-85,-83,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-84,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-67,-100,-66,-66,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2889705996136
-78,-77,-100,-100,-77,-77,-86,-85,-42,-73,-78,-100,-76,-86,-100,-73,-100,-100,-72,-100,-76,-100,-100,-100,-100,-100,-90,-100,-100,-100,-84,-76,-73,-76,-100,-100,-100,-74,-84,-84,-83,-77,-78,-89,-84,-85,-90,-100,-85,-86,-100,-87,-100,-100,-100,-100,-100,-100,-84,-84,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-69,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2893919577020
-77,-77,-100,-100,-76,-79,-84,-84,-45,-76,-77,-100,-80,-84,-100,-76,-100,-100,-76,-100,-77,-100,-100,-100,-100,-100,-91,-100,-100,-80,-86,-78,-74,-78,-100,-100,-100,-74,-84,-84,-83,-79,-80,-89,-82,-85,-90,-100,-84,-86,-100,-86,-100,-100,-100,-100,-100,-100,-84,-81,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-67,-100,-67,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2898055837800
-77,-77,-100,-100,-79,-79,-86,-88,-44,-73,-77,-100,-79,-87,-100,-73,-100,-100,-73,-84,-78,-100,-100,-100,-100,-100,-90,-100,-100,-80,-85,-78,-73,-79,-100,-100,-100,-73,-85,-85,-82,-80,-79,-89,-79,-81,-100,-100,-84,-86,-89,-87,-100,-86,-100,-100,-100,-100,-85,-82,-91,-86,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-69,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,94,2902305551392
-82,-83,-100,-100,-81,-81,-100,-100,-47,-75,-83,-100,-80,-100,-100,-75,-100,-100,-75,-100,-78,-100,-100,-100,-100,-100,-84,-100,-100,-78,-88,-78,-76,-78,-100,-100,-100,-75,-88,-87,-86,-81,-82,-100,-86,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-63,-100,-63,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2932914921224
-81,-82,-88,-100,-80,-81,-100,-100,-48,-74,-81,-100,-80,-100,-100,-75,-100,-100,-74,-100,-77,-100,-100,-100,-100,-100,-87,-86,-100,-80,-87,-77,-76,-77,-100,-100,-100,-76,-85,-85,-86,-83,-83,-89,-85,-86,-90,-100,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-85,-91,-100,-100,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-63,-100,-63,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2936983054452
-81,-81,-87,-100,-80,-80,-100,-100,-47,-75,-82,-100,-80,-100,-87,-74,-100,-100,-74,-100,-77,-100,-100,-100,-100,-100,-86,-86,-100,-84,-87,-77,-76,-77,-100,-100,-100,-76,-85,-84,-100,-83,-83,-89,-86,-100,-90,-100,-73,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-85,-92,-100,-100,-90,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-63,-100,-63,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2941160287627
-81,-81,-87,-100,-81,-81,-100,-100,-47,-75,-82,-100,-81,-100,-87,-74,-87,-100,-74,-100,-78,-100,-100,-100,-100,-87,-92,-88,-100,-79,-87,-78,-76,-78,-100,-100,-100,-76,-84,-85,-100,-83,-82,-89,-86,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-63,-100,-63,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2945317232574
-76,-76,-100,-88,-78,-78,-100,-100,-49,-68,-76,-100,-78,-100,-87,-68,-87,-100,-68,-100,-76,-87,-100,-100,-100,-85,-69,-86,-100,-79,-81,-76,-73,-76,-100,-100,-100,-76,-84,-85,-100,-83,-82,-86,-82,-100,-86,-82,-100,-83,-100,-82,-100,-81,-100,-100,-100,-100,-86,-80,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-74,-100,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-63,-100,-63,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2949460511634
-76,-76,-100,-88,-78,-78,-100,-100,-47,-68,-76,-100,-78,-100,-83,-68,-100,-100,-68,-100,-76,-87,-100,-100,-100,-85,-77,-86,-100,-80,-81,-76,-73,-76,-100,-100,-100,-73,-80,-80,-100,-85,-100,-86,-82,-100,-86,-83,-86,-82,-100,-81,-100,-78,-100,-100,-100,-100,-81,-80,-86,-82,-100,-100,-100,-100,-83,-100,-82,-100,-81,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-100,-100,-83,-100,-100,-100,-100,-100,-72,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-64,-100,-64,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,252,77,2953872633820
