38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,86:0d:8e:aa:25:a4,80:8d:b7:55:4d:01,38:17:c3:1f:19:c1,00:4e:35:df:06:51,bc:42:8c:64:49:70,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d1,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:1a:cf:d2,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,x,y,label
-60,-63,-60,-59,-59,-59,-67,-76,-76,-75,-74,-80,-79,-76,-76,-79,-81,-80,-81,-81,-80,-85,-85,-81,-82,-82,-67,-76,-79,-81,-80,-79,-86,-82,-86,-86,-70,-77,-86,-85,-67,-74,-84,-83,-84,-74,-84,-88,-85,-79,-80,-71,-71,-78,-78,-78,-79,-83,-89,-94,-83,-84,-81,-78,-83,-86,-81,-85,-100,-100,-74,-74,-90,-97,-87,-74,-97,-92,-98,-97,-82,-79,-81,-97,-100,-100,-82,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-96,-97,-100,-100,-97,-100,-100,-100,-100,-87,-88,350,243,1
-60,-63,-60,-59,-59,-59,-67,-76,-76,-75,-74,-80,-79,-76,-76,-79,-81,-80,-81,-81,-80,-85,-85,-81,-82,-82,-67,-76,-79,-81,-80,-79,-86,-82,-86,-86,-70,-77,-86,-85,-67,-74,-84,-83,-84,-74,-84,-88,-85,-79,-80,-71,-71,-78,-78,-78,-79,-83,-89,-94,-83,-84,-81,-78,-83,-86,-81,-85,-100,-100,-74,-74,-90,-97,-87,-74,-97,-92,-98,-97,-82,-79,-81,-97,-100,-100,-82,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-96,-97,-100,-100,-97,-100,-100,-100,-100,-87,-88,350,243,1
-60,-65,-60,-65,-67,-60,-62,-82,-80,-81,-84,-85,-85,-82,-82,-85,-85,-86,-84,-84,-87,-100,-100,-73,-73,-89,-62,-82,-85,-88,-86,-82,-91,-74,-85,-86,-67,-74,-91,-85,-62,-81,-78,-78,-76,-81,-82,-97,-82,-81,-82,-68,-86,-80,-80,-80,-83,-97,-100,-95,-91,-97,-100,-80,-89,-93,-100,-97,-100,-100,-80,-81,-97,-100,-97,-80,-100,-100,-100,-100,-100,-89,-96,-100,-100,-100,-100,-98,-88,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,226,2
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-57,-66,-58,-68,-69,-58,-61,-82,-78,-83,-85,-86,-85,-82,-82,-86,-87,-86,-85,-85,-86,-100,-98,-71,-71,-90,-61,-82,-86,-91,-86,-85,-91,-71,-87,-87,-65,-65,-88,-87,-61,-87,-81,-77,-75,-90,-77,-97,-86,-86,-84,-66,-80,-82,-82,-82,-82,-100,-97,-91,-89,-100,-97,-82,-87,-90,-94,-94,-100,-100,-86,-90,-97,-100,-100,-85,-100,-100,-100,-100,-94,-86,-96,-100,-100,-100,-92,-98,-94,-93,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,209,3
-54,-66,-54,-68,-73,-54,-64,-79,-85,-80,-93,-88,-90,-79,-79,-88,-94,-86,-97,-90,-86,-100,-98,-72,-72,-92,-64,-79,-88,-93,-86,-95,-98,-72,-88,-89,-69,-75,-90,-89,-64,-97,-83,-79,-76,-97,-79,-100,-92,-82,-81,-75,-73,-85,-85,-85,-90,-100,-91,-89,-89,-100,-100,-85,-91,-87,-97,-100,-100,-100,-90,-97,-100,-100,-97,-93,-100,-100,-100,-100,-97,-90,-100,-100,-100,-97,-97,-98,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-88,350,192,4
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,192,4
-60,-65,-60,-66,-67,-60,-62,-84,-81,-82,-84,-85,-85,-84,-84,-85,-85,-86,-84,-84,-87,-98,-100,-73,-73,-92,-61,-83,-85,-88,-87,-81,-91,-74,-85,-86,-66,-73,-90,-85,-62,-81,-82,-81,-78,-81,-85,-100,-83,-82,-82,-67,-86,-80,-80,-80,-82,-100,-100,-95,-91,-100,-97,-80,-89,-95,-100,-97,-100,-100,-81,-81,-100,-100,-100,-81,-100,-100,-100,-100,-100,-89,-93,-100,-100,-100,-100,-100,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,192,4
-54,-67,-54,-69,-71,-54,-63,-80,-81,-81,-89,-88,-90,-80,-79,-88,-92,-86,-94,-88,-86,-100,-96,-72,-72,-92,-63,-80,-88,-90,-86,-92,-96,-72,-86,-87,-68,-68,-90,-87,-63,-94,-84,-79,-76,-94,-79,-97,-89,-82,-79,-68,-80,-84,-84,-84,-90,-100,-92,-90,-89,-100,-97,-85,-88,-87,-97,-97,-100,-100,-86,-94,-100,-100,-97,-89,-100,-100,-100,-100,-94,-90,-100,-100,-100,-100,-94,-98,-97,-100,-97,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,350,192,4
