80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:4d:00,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,20:a6:cd:50:24:a2,38:17:c3:1f:00:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:1f:22:20,80:8d:b7:55:4d:10,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,38:17:c3:1f:00:a0,38:17:c3:1f:00:a1,80:8d:b7:55:39:d1,20:a6:cd:42:0b:e3,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:42:0b:f3,38:17:c3:1f:08:50,20:a6:cd:42:0b:f0,00:4e:35:df:06:41,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,00:4e:35:de:e1:11,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b8,38:17:c3:19:36:32,38:17:c3:19:36:30,38:17:c3:1f:09:93,38:17:c3:19:36:31,72:32:b1:3e:1a:b7,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,a8:bd:27:4c:aa:91,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:09:83,38:17:c3:1f:14:00,38:17:c3:1f:09:92,38:17:c3:1f:14:01,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,b4:5d:50:e1:96:53,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,44:48:c1:91:d0:14,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:04,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,44:48:c1:91:d0:12,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,b4:5d:50:e1:96:51,38:17:c3:24:47:50,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,44:48:c1:91:95:a3,b4:5d:50:e1:96:41,38:17:c3:1f:19:d1,20:a6:cd:42:0a:c1,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,44:48:c1:91:95:a2,38:17:c3:1f:09:82,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,38:17:c3:22:5e:f2,44:48:c1:91:95:a0,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:24:56:50,38:17:c3:1f:19:c1,86:0d:8e:aa:25:a4,44:48:c1:91:aa:30,x,y,label
-100,-74,-100,-100,-80,-79,-74,-100,-74,-80,-90,-84,-84,-85,-85,-100,-100,-92,-76,-100,-100,-75,-100,-100,-72,-70,-70,-82,-100,-82,-90,-90,-95,-85,-74,-100,-89,-100,-83,-100,-82,-100,-100,-84,-100,-92,-88,-89,-88,-93,-82,-100,-100,-100,-100,-82,-82,-100,-100,-76,-100,-100,-100,-100,-90,-68,-70,-69,-68,-100,-88,-90,-100,-90,-88,-89,-83,-91,-83,-100,-100,-89,-85,-85,-100,-100,-100,-89,-76,-75,-89,-80,-100,-100,-88,-100,-100,-75,-100,-74,-100,-73,-72,-100,-92,-91,-78,-75,-78,-91,-90,-90,-89,-100,-88,-90,-81,-80,-84,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-73,-100,-100,-81,-80,-75,-100,-71,-79,-90,-81,-80,-80,-80,-100,-100,-92,-74,-100,-100,-74,-100,-100,-70,-68,-69,-84,-100,-84,-90,-90,-95,-82,-72,-100,-89,-100,-84,-100,-84,-100,-100,-84,-100,-92,-88,-89,-88,-93,-82,-100,-100,-100,-100,-82,-83,-100,-100,-82,-100,-100,-100,-100,-88,-69,-79,-69,-68,-100,-90,-91,-100,-90,-88,-89,-84,-100,-86,-100,-100,-89,-85,-85,-100,-100,-100,-89,-83,-81,-89,-80,-100,-100,-89,-100,-100,-73,-100,-72,-100,-72,-74,-100,-92,-91,-76,-75,-78,-91,-90,-90,-89,-100,-88,-90,-81,-80,-84,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-71,-100,-100,-80,-81,-75,-100,-71,-80,-90,-81,-80,-80,-80,-100,-100,-92,-70,-100,-100,-69,-100,-100,-69,-69,-69,-88,-100,-86,-90,-90,-95,-88,-70,-100,-89,-100,-89,-100,-87,-100,-100,-84,-100,-92,-88,-89,-88,-93,-85,-100,-100,-100,-100,-83,-84,-100,-100,-82,-100,-100,-100,-100,-89,-69,-62,-67,-67,-100,-90,-91,-100,-90,-88,-89,-86,-100,-90,-100,-100,-89,-89,-90,-100,-100,-100,-88,-83,-81,-89,-77,-100,-100,-89,-100,-100,-73,-100,-73,-100,-73,-70,-100,-92,-93,-78,-79,-76,-91,-90,-90,-90,-100,-88,-92,-84,-80,-84,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-74,-90,-91,-78,-78,-75,-100,-71,-77,-90,-84,-85,-84,-84,-100,-100,-92,-72,-100,-88,-69,-86,-89,-70,-69,-70,-88,-91,-86,-100,-90,-91,-88,-70,-100,-93,-100,-87,-100,-86,-100,-86,-84,-100,-90,-88,-89,-88,-93,-79,-87,-89,-87,-89,-79,-78,-88,-90,-80,-90,-90,-100,-100,-89,-74,-69,-75,-75,-100,-88,-90,-85,-87,-87,-86,-81,-86,-87,-100,-100,-89,-88,-87,-100,-90,-100,-91,-81,-81,-89,-84,-100,-88,-90,-100,-100,-79,-100,-79,-100,-80,-79,-100,-90,-89,-84,-84,-85,-91,-85,-91,-89,-88,-88,-92,-81,-87,-80,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-72,-90,-91,-78,-77,-73,-100,-73,-75,-91,-84,-86,-84,-84,-100,-100,-92,-71,-100,-88,-90,-86,-89,-71,-72,-70,-87,-91,-87,-100,-90,-91,-89,-70,-100,-91,-100,-87,-100,-87,-100,-86,-84,-100,-95,-88,-89,-88,-93,-80,-87,-89,-87,-89,-80,-80,-88,-90,-80,-90,-90,-100,-100,-88,-73,-65,-72,-75,-100,-88,-90,-85,-86,-87,-87,-82,-86,-88,-100,-100,-89,-88,-88,-100,-90,-100,-90,-81,-81,-88,-83,-100,-88,-90,-100,-100,-79,-100,-79,-100,-80,-79,-100,-90,-88,-84,-84,-85,-91,-90,-90,-89,-88,-88,-92,-81,-87,-80,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-76,-90,-91,-80,-79,-76,-100,-76,-79,-85,-86,-87,-86,-85,-100,-100,-93,-71,-100,-88,-72,-86,-89,-68,-70,-70,-88,-91,-89,-100,-91,-91,-86,-71,-100,-88,-100,-88,-100,-88,-100,-86,-84,-100,-89,-88,-89,-91,-93,-82,-87,-89,-87,-89,-81,-81,-88,-90,-77,-90,-90,-100,-100,-91,-76,-67,-77,-76,-100,-88,-90,-85,-88,-89,-88,-86,-86,-92,-100,-100,-89,-88,-89,-100,-90,-100,-91,-77,-75,-89,-80,-100,-88,-90,-100,-100,-80,-100,-76,-100,-75,-77,-100,-90,-91,-84,-83,-82,-91,-85,-91,-89,-88,-92,-92,-80,-87,-81,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-76,-90,-91,-77,-77,-72,-100,-74,-77,-91,-85,-84,-84,-84,-100,-100,-92,-71,-100,-88,-89,-86,-89,-71,-70,-70,-87,-91,-88,-100,-90,-91,-87,-71,-100,-91,-100,-87,-100,-87,-100,-86,-84,-100,-88,-88,-89,-86,-93,-78,-87,-89,-87,-89,-79,-79,-88,-90,-79,-90,-90,-100,-100,-90,-74,-70,-74,-73,-100,-88,-90,-85,-87,-88,-88,-80,-86,-87,-100,-100,-89,-89,-87,-100,-90,-100,-89,-80,-81,-90,-83,-100,-88,-90,-100,-100,-78,-100,-79,-100,-79,-79,-100,-90,-89,-86,-86,-85,-91,-90,-90,-89,-88,-88,-92,-81,-87,-80,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-74,-90,-91,-77,-76,-72,-100,-73,-75,-91,-84,-86,-84,-84,-100,-100,-92,-70,-100,-88,-71,-86,-89,-71,-70,-70,-86,-91,-86,-100,-90,-92,-85,-71,-100,-92,-100,-86,-100,-88,-100,-86,-84,-100,-88,-88,-89,-86,-93,-80,-87,-89,-87,-89,-81,-79,-88,-90,-80,-90,-90,-100,-100,-90,-73,-69,-72,-72,-100,-88,-90,-85,-86,-86,-87,-83,-86,-89,-100,-100,-89,-88,-88,-100,-90,-100,-89,-81,-81,-88,-84,-100,-88,-90,-100,-100,-79,-100,-79,-100,-79,-78,-100,-90,-89,-84,-85,-85,-91,-90,-90,-89,-88,-88,-92,-81,-87,-80,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-76,-90,-91,-79,-77,-72,-100,-74,-79,-91,-85,-84,-85,-85,-100,-100,-92,-74,-100,-88,-73,-86,-89,-72,-71,-69,-86,-91,-86,-90,-90,-90,-87,-74,-100,-90,-100,-86,-100,-87,-100,-86,-84,-100,-88,-88,-89,-86,-93,-80,-87,-89,-87,-89,-80,-80,-88,-90,-82,-90,-90,-100,-100,-89,-73,-64,-72,-72,-100,-88,-90,-85,-85,-87,-85,-84,-86,-89,-100,-100,-89,-87,-88,-100,-90,-100,-90,-83,-81,-89,-79,-100,-88,-90,-100,-100,-79,-100,-79,-100,-79,-79,-100,-90,-90,-85,-84,-84,-91,-90,-90,-89,-88,-88,-92,-81,-87,-80,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-71,-90,-91,-80,-79,-72,-100,-71,-79,-85,-88,-85,-86,-86,-100,-100,-93,-68,-100,-88,-71,-86,-89,-71,-62,-64,-85,-91,-85,-86,-91,-91,-89,-70,-100,-88,-100,-87,-91,-85,-89,-86,-84,-100,-89,-88,-89,-87,-93,-85,-87,-89,-87,-89,-86,-86,-88,-90,-77,-90,-90,-100,-100,-89,-71,-67,-73,-72,-100,-88,-90,-85,-88,-88,-88,-86,-86,-89,-100,-100,-89,-88,-89,-100,-90,-100,-88,-77,-75,-88,-80,-100,-88,-90,-100,-100,-77,-100,-76,-100,-75,-77,-100,-90,-89,-83,-83,-82,-91,-85,-91,-89,-88,-89,-92,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-71,-90,-91,-78,-80,-70,-100,-73,-79,-85,-87,-87,-86,-87,-100,-100,-93,-71,-100,-88,-72,-86,-89,-65,-61,-63,-84,-91,-85,-86,-91,-91,-89,-71,-100,-88,-100,-85,-91,-85,-89,-86,-84,-100,-89,-87,-89,-87,-93,-82,-87,-89,-87,-89,-83,-83,-88,-90,-77,-90,-90,-100,-100,-90,-68,-62,-69,-68,-100,-88,-90,-85,-88,-87,-87,-86,-86,-87,-100,-100,-90,-87,-86,-100,-90,-100,-88,-78,-76,-88,-80,-100,-88,-90,-100,-100,-77,-100,-76,-100,-75,-75,-100,-90,-90,-84,-84,-83,-95,-85,-91,-89,-88,-89,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-75,-90,-91,-76,-79,-75,-100,-75,-77,-85,-87,-87,-86,-87,-100,-100,-93,-72,-100,-88,-74,-86,-89,-62,-64,-65,-86,-91,-86,-86,-91,-91,-88,-72,-100,-89,-100,-86,-91,-85,-89,-86,-85,-100,-89,-87,-88,-87,-92,-82,-87,-89,-87,-89,-82,-83,-88,-90,-77,-90,-90,-100,-100,-87,-68,-65,-68,-66,-100,-90,-90,-85,-87,-88,-89,-82,-86,-87,-100,-100,-90,-85,-87,-100,-90,-100,-87,-79,-76,-88,-81,-100,-88,-90,-100,-100,-76,-100,-76,-100,-77,-75,-100,-90,-89,-84,-85,-84,-95,-85,-91,-89,-88,-89,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-75,-90,-91,-78,-77,-75,-100,-75,-77,-85,-84,-84,-84,-84,-100,-100,-93,-74,-100,-88,-72,-86,-89,-66,-64,-64,-85,-91,-84,-86,-92,-92,-88,-72,-100,-89,-100,-85,-91,-84,-89,-86,-88,-100,-86,-87,-88,-87,-91,-82,-87,-89,-87,-89,-82,-83,-88,-90,-76,-90,-90,-100,-100,-89,-68,-63,-69,-68,-100,-90,-90,-86,-87,-87,-86,-83,-86,-86,-100,-100,-88,-88,-87,-100,-90,-100,-87,-79,-76,-87,-78,-100,-88,-90,-100,-100,-76,-100,-77,-100,-77,-78,-100,-90,-89,-90,-84,-83,-95,-85,-91,-89,-88,-89,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-75,-90,-91,-77,-80,-75,-100,-75,-76,-85,-83,-84,-84,-82,-100,-100,-93,-69,-100,-88,-70,-86,-89,-64,-66,-66,-87,-91,-88,-86,-92,-92,-91,-70,-100,-91,-100,-87,-91,-87,-89,-86,-88,-100,-90,-87,-88,-87,-91,-85,-87,-89,-87,-89,-84,-84,-88,-90,-77,-90,-90,-100,-100,-89,-67,-74,-67,-67,-100,-90,-90,-86,-87,-87,-87,-83,-90,-92,-100,-100,-88,-93,-89,-100,-90,-100,-92,-79,-77,-90,-80,-100,-88,-90,-100,-100,-77,-100,-75,-100,-76,-76,-100,-90,-90,-86,-84,-85,-95,-85,-91,-89,-88,-89,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-71,-90,-91,-81,-81,-71,-100,-68,-81,-85,-87,-86,-87,-87,-100,-100,-93,-71,-100,-88,-72,-86,-89,-66,-62,-62,-87,-91,-87,-86,-92,-92,-92,-73,-100,-92,-100,-88,-91,-87,-89,-86,-88,-100,-90,-87,-88,-87,-91,-81,-87,-89,-87,-89,-81,-82,-88,-90,-79,-87,-88,-100,-100,-89,-72,-62,-70,-71,-100,-90,-90,-86,-89,-88,-90,-85,-90,-92,-100,-100,-88,-93,-89,-100,-90,-100,-89,-75,-80,-90,-85,-100,-88,-90,-100,-100,-77,-100,-78,-100,-76,-76,-100,-90,-92,-85,-87,-86,-95,-85,-91,-89,-88,-89,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-90,-91,-84,-81,-71,-100,-67,-82,-86,-80,-81,-82,-80,-100,-100,-93,-70,-100,-88,-69,-86,-90,-59,-58,-58,-80,-91,-80,-86,-89,-91,-84,-70,-100,-90,-100,-80,-91,-79,-89,-86,-86,-100,-90,-86,-89,-79,-91,-81,-87,-89,-87,-89,-81,-81,-88,-90,-80,-87,-89,-100,-100,-88,-70,-69,-71,-70,-100,-87,-88,-86,-85,-85,-86,-81,-68,-83,-100,-100,-87,-81,-80,-100,-90,-100,-87,-81,-79,-87,-80,-100,-88,-87,-100,-100,-80,-100,-80,-100,-79,-79,-100,-90,-90,-80,-80,-82,-95,-85,-91,-89,-88,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-69,-90,-91,-79,-82,-66,-100,-68,-81,-85,-80,-80,-82,-81,-100,-100,-93,-70,-100,-88,-72,-86,-90,-64,-62,-62,-85,-91,-85,-86,-92,-92,-86,-72,-100,-89,-100,-86,-91,-85,-89,-86,-86,-100,-90,-87,-88,-87,-91,-85,-87,-89,-87,-89,-82,-82,-88,-90,-79,-87,-88,-100,-100,-88,-72,-69,-72,-73,-100,-90,-90,-86,-88,-88,-87,-82,-90,-90,-100,-100,-88,-89,-89,-100,-90,-100,-89,-80,-80,-90,-78,-100,-88,-90,-100,-100,-78,-100,-78,-100,-78,-80,-100,-90,-92,-82,-81,-82,-95,-85,-91,-89,-88,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-67,-90,-91,-85,-84,-66,-100,-68,-85,-85,-79,-80,-80,-80,-100,-100,-93,-72,-100,-88,-72,-86,-90,-60,-57,-57,-79,-91,-78,-86,-92,-91,-86,-72,-100,-90,-100,-78,-91,-79,-89,-86,-86,-100,-90,-86,-86,-84,-91,-80,-87,-89,-87,-89,-80,-80,-88,-90,-79,-87,-90,-100,-100,-88,-70,-63,-71,-71,-100,-90,-89,-86,-85,-86,-86,-81,-68,-90,-100,-100,-86,-86,-85,-100,-90,-100,-90,-79,-79,-87,-81,-100,-88,-89,-100,-100,-80,-100,-80,-100,-79,-79,-100,-90,-92,-81,-82,-81,-95,-85,-91,-89,-88,-89,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
