38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:fc:a0,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:19:45:a1,38:17:c3:19:55:42,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:45:a0,38:17:c3:19:d7:61,38:17:c3:19:55:40,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,20:a6:cd:42:0b:e3,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,9e:2b:77:8e:45:c7,38:17:c3:1f:09:93,80:8d:b7:55:4d:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,b4:5d:50:e1:96:43,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f0,44:48:c1:91:95:b2,38:17:c3:1f:00:b0,44:48:c1:91:95:b3,20:a6:cd:50:24:a0,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,00:4e:35:df:0e:12,b4:5d:50:e1:92:22,00:4e:35:df:0e:11,00:4e:35:de:e1:02,a8:bd:27:4c:bd:22,38:17:c3:1f:08:51,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:22:21,b4:5d:50:e1:96:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:52,38:17:c3:1f:22:22,44:48:c1:91:95:b0,44:48:c1:91:95:b1,b4:5d:50:e1:92:21,38:17:c3:1f:22:20,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:43,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,00:4e:35:df:0e:10,38:17:c3:1f:08:40,b4:5d:50:e1:92:20,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:41,38:17:c3:19:71:82,38:17:c3:1f:08:42,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:24:58:b0,0a:05:a7:e3:d9:82,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:1b:08:b0,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:19:71:81,00:4e:35:df:27:12,38:17:c3:19:71:80,x,y,label
-90,-89,-100,-100,-89,-93,-83,-100,-77,-100,-76,-100,-84,-100,-85,-100,-100,-77,-81,-83,-77,-82,-80,-82,-82,-100,-92,-100,-90,-90,-90,-88,-100,-88,-89,-88,-88,-88,-100,-91,-100,-100,-91,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-70,-69,-100,-100,-100,-100,-92,-90,-91,-90,-100,-84,-83,-88,-76,-75,-45,-75,-76,-81,-81,-81,-100,-68,-68,-67,-92,-100,-84,-100,-100,-100,-100,-92,-75,-75,-75,-100,-91,-100,-84,-85,-73,-74,-94,-85,-82,-80,-87,-88,-82,-88,-85,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-87,-69,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-60,-60,-60,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-86,-84,-85,-95,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-89,-89,-100,-100,-89,-93,-83,-100,-77,-100,-77,-100,-84,-100,-85,-100,-100,-77,-81,-83,-77,-83,-80,-82,-82,-100,-92,-100,-90,-90,-90,-87,-100,-89,-89,-88,-88,-89,-100,-90,-100,-100,-91,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-93,-91,-93,-100,-86,-83,-88,-76,-75,-44,-77,-77,-81,-82,-80,-100,-66,-66,-67,-92,-100,-84,-100,-100,-100,-100,-91,-75,-76,-74,-100,-91,-100,-84,-85,-73,-74,-94,-85,-82,-80,-90,-92,-81,-91,-85,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-89,-68,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-66,-100,-100,-100,-60,-59,-60,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-84,-85,-83,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-89,-89,-100,-100,-89,-93,-83,-100,-75,-100,-75,-100,-84,-100,-85,-100,-100,-76,-81,-83,-77,-83,-80,-83,-83,-100,-92,-100,-90,-90,-90,-87,-100,-88,-89,-88,-88,-89,-100,-87,-100,-100,-95,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-72,-71,-100,-100,-100,-100,-92,-92,-91,-93,-100,-86,-87,-88,-84,-77,-38,-79,-80,-82,-81,-80,-100,-66,-65,-74,-92,-100,-84,-100,-100,-100,-100,-90,-75,-76,-74,-100,-91,-100,-84,-85,-84,-84,-94,-85,-81,-82,-86,-85,-81,-86,-83,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-88,-71,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-58,-59,-60,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-86,-85,-86,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-89,-89,-100,-100,-89,-93,-83,-100,-76,-100,-77,-100,-84,-100,-85,-100,-100,-78,-81,-86,-77,-87,-80,-88,-86,-100,-92,-100,-90,-90,-90,-85,-100,-85,-89,-88,-88,-84,-100,-86,-100,-100,-91,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-72,-100,-100,-100,-100,-92,-92,-91,-93,-100,-84,-87,-88,-74,-76,-47,-76,-76,-81,-81,-80,-100,-67,-68,-68,-92,-100,-84,-100,-100,-100,-100,-90,-76,-76,-75,-100,-91,-75,-84,-85,-74,-74,-94,-88,-85,-85,-86,-85,-86,-86,-91,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-88,-70,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-64,-64,-64,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-88,-86,-83,-82,-82,-89,-86,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36.0
-89,-89,-100,-100,-89,-93,-83,-100,-75,-100,-79,-100,-84,-100,-85,-100,-100,-76,-81,-85,-77,-85,-80,-85,-86,-100,-92,-100,-90,-90,-90,-83,-100,-83,-89,-88,-88,-83,-100,-84,-100,-100,-90,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-69,-74,-100,-100,-100,-100,-92,-92,-91,-93,-100,-84,-87,-88,-77,-75,-41,-76,-76,-85,-83,-83,-100,-67,-68,-73,-91,-100,-84,-100,-100,-100,-100,-89,-76,-77,-76,-100,-91,-75,-87,-86,-78,-76,-94,-88,-83,-83,-86,-85,-83,-86,-91,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-88,-68,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-100,-100,-100,-62,-63,-61,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-78,-79,-79,-81,-89,-84,-80,-80,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-89,-89,-100,-100,-89,-93,-83,-100,-75,-100,-79,-100,-84,-100,-85,-100,-100,-76,-81,-86,-77,-87,-80,-87,-88,-100,-92,-100,-90,-90,-90,-87,-100,-87,-89,-88,-88,-87,-100,-85,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-74,-100,-100,-100,-100,-92,-92,-91,-93,-100,-84,-87,-88,-79,-79,-39,-80,-79,-83,-84,-84,-100,-70,-69,-69,-93,-100,-84,-100,-100,-100,-100,-89,-79,-78,-79,-100,-91,-75,-88,-88,-78,-78,-94,-88,-79,-80,-87,-86,-80,-88,-86,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-88,-68,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-59,-61,-61,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-78,-78,-79,-82,-89,-83,-81,-82,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-89,-89,-100,-100,-88,-93,-83,-100,-80,-100,-80,-100,-84,-100,-85,-100,-100,-76,-81,-85,-77,-85,-80,-86,-84,-100,-92,-100,-90,-90,-90,-86,-100,-85,-89,-88,-89,-85,-100,-86,-100,-100,-92,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-73,-100,-100,-100,-100,-92,-92,-91,-93,-100,-88,-87,-88,-75,-77,-39,-77,-80,-83,-84,-84,-100,-70,-68,-67,-93,-100,-84,-100,-100,-100,-100,-89,-79,-79,-79,-100,-91,-77,-87,-87,-76,-75,-94,-87,-83,-83,-89,-88,-83,-88,-88,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-85,-68,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-100,-60,-60,-61,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-78,-77,-77,-81,-89,-83,-81,-81,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-90,-88,-100,-100,-88,-93,-83,-100,-78,-100,-75,-100,-84,-100,-85,-100,-100,-79,-81,-86,-77,-85,-80,-85,-86,-100,-92,-100,-90,-90,-90,-86,-100,-84,-89,-88,-89,-86,-100,-84,-100,-100,-89,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-73,-100,-100,-100,-100,-92,-92,-91,-93,-100,-88,-90,-88,-75,-77,-40,-77,-78,-88,-87,-87,-100,-66,-66,-66,-94,-100,-84,-100,-100,-100,-100,-92,-79,-79,-79,-100,-91,-77,-75,-87,-74,-74,-94,-87,-81,-83,-86,-86,-82,-86,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-90,-72,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-100,-62,-64,-62,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-81,-80,-80,-80,-89,-84,-82,-82,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-90,-88,-100,-100,-88,-93,-83,-100,-76,-100,-81,-100,-84,-100,-85,-100,-100,-80,-81,-89,-77,-88,-80,-89,-88,-100,-92,-100,-90,-90,-90,-84,-100,-84,-89,-88,-89,-86,-100,-86,-100,-100,-91,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-75,-100,-100,-100,-100,-92,-92,-91,-93,-100,-88,-90,-88,-79,-79,-39,-77,-76,-84,-84,-85,-100,-64,-65,-67,-92,-100,-84,-100,-100,-100,-100,-89,-77,-77,-79,-100,-91,-75,-88,-89,-80,-79,-94,-88,-85,-85,-87,-87,-82,-87,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-90,-71,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-100,-59,-58,-59,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-78,-78,-78,-83,-89,-84,-82,-81,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-88,-89,-100,-100,-89,-93,-83,-100,-80,-100,-81,-100,-84,-100,-85,-100,-100,-79,-81,-87,-77,-86,-80,-85,-87,-100,-92,-100,-90,-90,-90,-84,-100,-85,-89,-88,-89,-85,-100,-86,-100,-100,-88,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-75,-100,-100,-100,-100,-92,-92,-91,-93,-100,-88,-90,-88,-76,-77,-39,-77,-77,-84,-84,-84,-100,-67,-65,-66,-92,-100,-84,-100,-100,-100,-100,-89,-79,-79,-79,-100,-91,-78,-88,-89,-76,-76,-94,-88,-81,-81,-89,-88,-81,-87,-89,-100,-100,-100,-100,-100,-100,-100,-89,-100,-86,-90,-71,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-59,-59,-59,-87,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-100,-80,-79,-79,-83,-89,-84,-81,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37.0
-87,-87,-100,-100,-87,-93,-83,-100,-79,-100,-81,-100,-84,-100,-85,-100,-100,-79,-77,-86,-77,-85,-76,-85,-86,-100,-100,-100,-90,-90,-90,-83,-100,-82,-89,-88,-89,-82,-100,-82,-100,-100,-79,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-95,-91,-93,-100,-85,-87,-88,-71,-78,-47,-77,-78,-85,-87,-86,-100,-66,-66,-68,-89,-100,-80,-100,-100,-100,-100,-89,-72,-72,-73,-100,-100,-71,-86,-85,-70,-70,-94,-86,-84,-83,-89,-88,-83,-89,-91,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-89,-59,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-52,-52,-53,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-78,-89,-82,-78,-79,-81,-82,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-87,-87,-100,-100,-88,-93,-83,-100,-79,-100,-76,-100,-84,-100,-85,-100,-100,-76,-77,-86,-77,-85,-76,-86,-85,-100,-100,-100,-90,-90,-90,-83,-100,-82,-89,-88,-89,-83,-100,-82,-100,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-95,-91,-93,-100,-85,-85,-87,-70,-80,-52,-78,-79,-84,-83,-83,-100,-66,-66,-66,-89,-100,-82,-100,-100,-100,-100,-89,-73,-74,-73,-100,-100,-71,-86,-85,-71,-70,-94,-86,-84,-84,-89,-88,-83,-89,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-89,-65,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-100,-100,-56,-56,-56,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-79,-89,-83,-84,-78,-83,-85,-90,-88,-89,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-87,-88,-100,-100,-87,-93,-83,-100,-79,-100,-78,-100,-84,-100,-85,-100,-100,-79,-77,-86,-77,-85,-76,-85,-86,-100,-100,-100,-90,-90,-90,-83,-100,-84,-89,-88,-89,-83,-100,-83,-100,-100,-83,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-95,-91,-93,-100,-87,-87,-86,-73,-78,-48,-79,-76,-84,-84,-85,-100,-65,-66,-66,-89,-100,-76,-100,-100,-100,-100,-89,-73,-74,-73,-100,-100,-71,-83,-83,-70,-71,-94,-83,-85,-83,-89,-88,-84,-89,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-89,-59,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-100,-100,-100,-53,-53,-53,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-80,-78,-89,-85,-79,-78,-84,-85,-89,-88,-90,-92,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-87,-87,-100,-100,-87,-93,-83,-100,-79,-100,-78,-100,-84,-100,-85,-100,-100,-79,-77,-87,-77,-86,-76,-85,-85,-100,-100,-100,-90,-90,-90,-82,-100,-83,-89,-88,-89,-83,-100,-83,-100,-100,-83,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-92,-91,-92,-100,-87,-86,-86,-70,-76,-49,-79,-77,-84,-83,-83,-100,-67,-66,-68,-89,-100,-76,-100,-100,-100,-100,-91,-73,-73,-73,-100,-100,-71,-84,-83,-71,-70,-94,-84,-83,-84,-89,-88,-83,-89,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-59,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-100,-53,-53,-53,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-79,-80,-79,-89,-85,-78,-78,-83,-84,-89,-88,-88,-92,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-87,-88,-100,-100,-87,-93,-83,-100,-79,-100,-76,-100,-84,-100,-85,-100,-100,-76,-79,-85,-77,-86,-76,-86,-86,-100,-100,-100,-90,-90,-90,-83,-100,-83,-89,-88,-89,-82,-100,-83,-100,-100,-81,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-70,-100,-100,-100,-100,-92,-91,-91,-92,-100,-86,-86,-87,-72,-78,-49,-79,-77,-86,-85,-87,-100,-66,-67,-68,-89,-100,-78,-100,-100,-100,-100,-91,-72,-74,-73,-100,-100,-71,-83,-83,-71,-72,-94,-84,-84,-84,-89,-88,-82,-89,-92,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-58,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-59,-100,-100,-100,-52,-53,-53,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-80,-89,-85,-79,-78,-85,-84,-89,-89,-90,-92,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-89,-87,-100,-100,-88,-93,-83,-100,-78,-100,-77,-100,-84,-100,-85,-100,-100,-79,-79,-86,-77,-85,-76,-84,-85,-100,-100,-100,-90,-90,-90,-83,-100,-83,-89,-88,-89,-84,-100,-83,-100,-100,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-68,-69,-100,-100,-100,-100,-92,-91,-91,-92,-100,-86,-86,-87,-72,-78,-49,-79,-77,-84,-85,-86,-100,-67,-66,-67,-89,-100,-77,-100,-100,-100,-100,-91,-74,-74,-74,-100,-100,-72,-83,-83,-70,-72,-94,-84,-84,-83,-89,-88,-83,-89,-90,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-60,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-59,-100,-100,-100,-53,-53,-53,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-80,-78,-89,-84,-77,-78,-84,-84,-90,-89,-91,-92,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38.0
-86,-89,-100,-100,-86,-93,-83,-100,-81,-100,-79,-100,-84,-100,-85,-100,-100,-77,-78,-82,-77,-82,-76,-82,-81,-100,-100,-100,-90,-90,-90,-83,-100,-92,-89,-100,-89,-90,-100,-82,-100,-100,-82,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-77,-100,-100,-100,-100,-92,-91,-91,-92,-100,-91,-86,-89,-76,-78,-44,-78,-78,-84,-82,-84,-100,-68,-67,-63,-91,-100,-80,-100,-100,-100,-100,-91,-73,-73,-73,-100,-100,-76,-83,-83,-77,-77,-94,-84,-80,-81,-89,-88,-81,-89,-91,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-58,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-52,-51,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-84,-85,-81,-100,-86,-80,-80,-85,-86,-89,-89,-89,-92,-88,-86,-87,-82,-82,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39.0
-86,-89,-100,-100,-86,-93,-83,-100,-80,-100,-80,-100,-84,-100,-85,-100,-100,-80,-78,-82,-77,-82,-76,-82,-82,-100,-100,-100,-90,-90,-90,-83,-100,-91,-89,-100,-89,-90,-100,-82,-100,-100,-91,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-78,-100,-100,-100,-100,-92,-91,-91,-92,-100,-91,-86,-89,-77,-76,-41,-79,-80,-84,-82,-84,-100,-65,-62,-63,-89,-100,-80,-100,-100,-100,-100,-91,-73,-73,-73,-100,-100,-76,-83,-83,-77,-78,-94,-84,-81,-78,-89,-88,-81,-89,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-58,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-52,-51,-50,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-80,-100,-87,-79,-81,-88,-88,-89,-89,-89,-92,-88,-88,-87,-82,-82,-82,-100,-100,-100,-100,-100,530.8,799.6000000000007,39.0
-85,-87,-100,-100,-87,-93,-83,-100,-76,-100,-79,-100,-84,-100,-85,-100,-100,-79,-78,-81,-77,-84,-76,-82,-82,-100,-100,-100,-90,-90,-90,-83,-100,-91,-89,-100,-89,-91,-100,-82,-100,-100,-88,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-78,-100,-100,-100,-100,-92,-91,-91,-92,-100,-91,-86,-89,-76,-79,-42,-79,-79,-86,-84,-85,-100,-66,-64,-63,-90,-100,-80,-100,-100,-100,-100,-93,-73,-73,-73,-100,-100,-76,-83,-83,-76,-77,-94,-84,-78,-80,-89,-88,-80,-89,-91,-100,-100,-100,-100,-100,-100,-100,-90,-100,-86,-89,-58,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-100,-51,-51,-51,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-84,-81,-100,-87,-80,-81,-88,-86,-91,-89,-89,-92,-88,-88,-87,-82,-82,-82,-100,-100,-100,-100,-100,530.8,799.6000000000007,39.0
