80:8d:b7:55:29:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:51,00:4e:35:df:06:52,38:17:c3:1f:22:21,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:00:a0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1f:22:31,38:17:c3:1e:ff:01,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,00:4e:35:df:06:50,38:17:c3:1f:22:20,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:02,20:a6:cd:42:0b:e3,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,00:4e:35:df:06:42,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:23,38:17:c3:1f:08:50,00:4e:35:df:06:41,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,00:4e:35:df:06:40,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:1f:09:83,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:aa:83,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:09:81,22:ad:56:24:6b:8b,a8:bd:27:4c:aa:81,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:24:47:50,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,f0:ab:54:14:10:2c,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:02,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:b1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:22:5e:f0,x,y,label
-100,-82,-82,-82,-77,-89,-100,-90,-89,-77,-73,-76,-100,-77,-75,-100,-89,-91,-87,-86,-86,-86,-90,-66,-90,-66,-100,-100,-100,-72,-71,-71,-85,-89,-87,-100,-93,-100,-85,-65,-93,-100,-90,-100,-87,-100,-86,-86,-75,-89,-90,-100,-89,-84,-83,-83,-91,-84,-86,-89,-87,-90,-86,-86,-89,-77,-78,-87,-89,-89,-85,-100,-100,-89,-90,-65,-64,-65,-64,-100,-85,-86,-90,-88,-87,-86,-88,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-79,-100,-78,-79,-100,-100,-100,-80,-80,-80,-100,-93,-89,-89,-89,-90,-93,-89,-89,-88,-91,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-83,-82,-83,-78,-89,-100,-90,-89,-74,-74,-78,-100,-77,-76,-100,-90,-91,-82,-82,-82,-81,-90,-67,-90,-66,-100,-100,-100,-71,-71,-72,-87,-89,-86,-100,-93,-100,-83,-67,-93,-100,-90,-100,-87,-100,-86,-86,-76,-90,-91,-100,-89,-84,-84,-83,-91,-86,-86,-89,-87,-90,-85,-85,-89,-77,-75,-87,-87,-86,-84,-100,-100,-89,-90,-62,-70,-64,-65,-100,-83,-85,-91,-88,-87,-81,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-77,-100,-78,-78,-100,-100,-100,-81,-81,-81,-100,-93,-91,-89,-89,-91,-93,-89,-89,-91,-91,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-81,-82,-83,-75,-89,-100,-90,-89,-74,-74,-75,-100,-76,-72,-100,-91,-89,-82,-82,-82,-81,-90,-65,-90,-65,-100,-100,-100,-72,-72,-72,-85,-89,-85,-100,-93,-100,-79,-65,-94,-100,-88,-100,-86,-100,-86,-86,-82,-90,-92,-100,-89,-84,-84,-83,-91,-86,-86,-89,-87,-90,-86,-86,-89,-82,-82,-88,-86,-87,-84,-100,-100,-89,-90,-64,-59,-63,-64,-100,-83,-85,-90,-86,-87,-81,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-79,-100,-81,-80,-100,-100,-100,-81,-81,-81,-100,-93,-92,-80,-89,-91,-93,-88,-88,-88,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-91,-89,-93,-75,-89,-100,-90,-89,-76,-73,-72,-100,-75,-73,-100,-91,-87,-85,-84,-84,-84,-90,-89,-90,-70,-100,-100,-100,-73,-71,-71,-88,-89,-86,-100,-93,-100,-85,-72,-90,-100,-89,-100,-87,-100,-86,-86,-77,-89,-92,-100,-89,-80,-78,-80,-91,-82,-86,-89,-87,-90,-81,-81,-89,-78,-76,-88,-88,-88,-79,-100,-100,-89,-90,-69,-64,-67,-68,-100,-83,-82,-91,-81,-88,-81,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-80,-79,-100,-80,-80,-100,-100,-100,-79,-82,-80,-100,-92,-89,-80,-89,-91,-93,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-84,-85,-86,-73,-89,-100,-90,-87,-78,-77,-72,-100,-73,-77,-100,-85,-89,-77,-77,-78,-76,-91,-65,-90,-65,-87,-92,-100,-64,-65,-65,-85,-88,-84,-87,-89,-100,-79,-66,-87,-100,-83,-100,-86,-100,-86,-86,-78,-90,-92,-100,-90,-81,-78,-81,-91,-84,-86,-89,-88,-90,-84,-83,-91,-77,-77,-87,-89,-88,-80,-100,-100,-85,-86,-66,-66,-66,-66,-100,-83,-82,-91,-81,-83,-81,-83,-78,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-84,-84,-100,-83,-84,-100,-100,-100,-85,-83,-83,-100,-92,-89,-91,-87,-87,-92,-93,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-85,-84,-86,-72,-86,-100,-90,-87,-79,-78,-75,-100,-74,-77,-100,-85,-88,-77,-77,-78,-76,-90,-67,-91,-66,-87,-92,-100,-64,-65,-65,-86,-88,-85,-87,-89,-100,-80,-66,-89,-100,-83,-100,-86,-100,-84,-86,-78,-90,-89,-100,-86,-82,-79,-80,-91,-83,-87,-89,-87,-90,-84,-82,-90,-78,-80,-88,-89,-88,-81,-100,-100,-86,-85,-66,-65,-65,-66,-100,-83,-82,-91,-81,-83,-81,-81,-79,-100,-100,-88,-100,-100,-100,-100,-100,-80,-90,-84,-84,-100,-84,-85,-100,-100,-100,-84,-83,-82,-100,-92,-89,-89,-87,-87,-92,-93,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-84,-84,-85,-73,-86,-100,-90,-87,-79,-77,-74,-100,-74,-79,-100,-86,-89,-77,-78,-78,-77,-91,-66,-88,-67,-87,-92,-100,-65,-66,-65,-84,-88,-85,-87,-89,-100,-82,-67,-88,-100,-83,-100,-86,-100,-84,-86,-80,-92,-93,-100,-86,-82,-78,-79,-91,-83,-88,-89,-87,-90,-83,-83,-89,-79,-78,-88,-88,-87,-81,-100,-100,-85,-86,-67,-59,-67,-66,-100,-83,-82,-91,-81,-81,-81,-81,-82,-100,-100,-88,-100,-100,-100,-100,-100,-63,-90,-84,-84,-100,-84,-83,-100,-100,-100,-84,-85,-85,-100,-94,-88,-89,-87,-87,-91,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-86,-85,-86,-73,-86,-100,-90,-87,-78,-77,-74,-100,-74,-81,-100,-86,-89,-77,-78,-78,-77,-91,-66,-90,-66,-87,-92,-100,-66,-65,-65,-84,-88,-84,-87,-89,-100,-80,-65,-89,-100,-83,-100,-85,-100,-85,-86,-77,-92,-91,-100,-86,-82,-78,-82,-91,-82,-86,-89,-88,-90,-84,-82,-89,-76,-77,-88,-86,-87,-81,-100,-100,-85,-85,-67,-64,-65,-66,-100,-83,-82,-90,-81,-80,-81,-82,-82,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-84,-85,-100,-84,-84,-100,-100,-100,-84,-85,-85,-100,-94,-86,-89,-88,-88,-91,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-85,-85,-85,-74,-86,-100,-87,-87,-74,-75,-75,-100,-70,-75,-100,-86,-89,-77,-77,-77,-78,-91,-65,-90,-66,-87,-92,-100,-66,-64,-65,-84,-88,-86,-87,-89,-100,-80,-67,-87,-100,-83,-100,-85,-100,-85,-86,-77,-88,-92,-100,-84,-83,-82,-79,-91,-83,-86,-89,-88,-90,-83,-84,-90,-79,-78,-86,-85,-85,-82,-100,-100,-85,-86,-65,-67,-66,-66,-100,-86,-82,-90,-81,-80,-81,-82,-82,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-83,-83,-100,-82,-82,-100,-100,-100,-86,-85,-85,-100,-94,-88,-89,-88,-89,-91,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-87,-87,-86,-75,-86,-100,-87,-87,-74,-75,-74,-100,-74,-75,-100,-86,-85,-79,-78,-78,-78,-93,-64,-84,-58,-87,-92,-100,-66,-66,-67,-86,-88,-85,-87,-89,-100,-88,-65,-90,-100,-83,-100,-85,-100,-84,-86,-80,-88,-88,-100,-90,-83,-82,-79,-91,-87,-86,-89,-89,-90,-86,-86,-84,-77,-79,-86,-85,-85,-82,-100,-100,-86,-86,-66,-66,-65,-66,-100,-86,-82,-90,-82,-80,-81,-83,-73,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-86,-85,-100,-86,-85,-100,-100,-100,-86,-85,-85,-100,-94,-86,-89,-86,-87,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-82,-83,-83,-70,-86,-100,-86,-87,-73,-72,-69,-100,-70,-76,-100,-91,-88,-77,-77,-77,-77,-83,-63,-84,-64,-87,-92,-91,-62,-62,-62,-81,-88,-81,-87,-88,-100,-85,-62,-92,-86,-83,-100,-81,-87,-81,-86,-78,-86,-88,-100,-92,-83,-82,-79,-91,-82,-87,-89,-89,-90,-82,-81,-84,-80,-79,-86,-85,-85,-82,-100,-100,-90,-89,-72,-70,-72,-71,-100,-86,-82,-86,-80,-80,-81,-81,-81,-100,-100,-88,-100,-100,-100,-100,-100,-83,-90,-79,-78,-100,-78,-79,-94,-100,-100,-87,-88,-87,-100,-94,-84,-89,-84,-85,-91,-93,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-83,-83,-85,-68,-87,-100,-87,-86,-75,-75,-69,-100,-71,-76,-100,-91,-88,-77,-76,-78,-77,-85,-64,-84,-55,-87,-92,-91,-61,-62,-62,-81,-88,-81,-87,-88,-100,-86,-62,-90,-86,-83,-100,-81,-87,-81,-86,-77,-87,-88,-100,-92,-83,-82,-79,-91,-82,-87,-89,-89,-90,-82,-82,-84,-77,-77,-85,-85,-85,-82,-100,-100,-89,-89,-70,-59,-71,-71,-100,-86,-82,-88,-80,-80,-81,-81,-81,-100,-100,-88,-100,-100,-100,-100,-100,-83,-90,-79,-79,-100,-80,-80,-94,-100,-100,-87,-88,-87,-100,-94,-85,-89,-84,-86,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-85,-84,-84,-71,-86,-100,-86,-87,-74,-73,-70,-100,-71,-76,-100,-88,-88,-77,-76,-78,-77,-84,-62,-83,-63,-87,-92,-91,-61,-61,-61,-81,-88,-81,-87,-89,-100,-82,-63,-90,-86,-83,-100,-82,-87,-81,-86,-77,-88,-86,-100,-89,-83,-82,-78,-91,-81,-87,-89,-89,-90,-81,-81,-83,-78,-79,-85,-85,-85,-82,-100,-100,-89,-88,-72,-65,-71,-71,-100,-86,-81,-87,-82,-82,-82,-85,-81,-100,-100,-88,-100,-100,-100,-100,-100,-84,-90,-80,-80,-100,-78,-80,-94,-100,-100,-79,-87,-81,-100,-94,-86,-89,-84,-84,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-84,-83,-83,-69,-87,-100,-87,-89,-75,-73,-70,-100,-68,-76,-100,-91,-88,-76,-76,-77,-76,-83,-64,-82,-64,-87,-92,-91,-63,-63,-62,-81,-88,-81,-87,-93,-100,-84,-62,-90,-86,-83,-100,-81,-87,-81,-86,-77,-89,-88,-100,-89,-83,-83,-78,-91,-81,-87,-89,-89,-90,-81,-80,-83,-79,-77,-85,-85,-85,-82,-100,-100,-89,-91,-72,-58,-71,-72,-100,-86,-82,-86,-82,-82,-81,-85,-81,-100,-100,-88,-100,-100,-100,-100,-100,-83,-90,-80,-79,-100,-79,-79,-94,-100,-100,-79,-87,-81,-100,-94,-85,-89,-85,-85,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-84,-84,-83,-70,-86,-100,-87,-87,-73,-77,-70,-100,-70,-76,-100,-89,-88,-76,-76,-77,-76,-83,-64,-83,-64,-87,-92,-91,-61,-61,-62,-82,-88,-82,-87,-90,-100,-85,-62,-91,-86,-83,-100,-82,-87,-82,-86,-78,-87,-87,-100,-90,-83,-82,-79,-91,-81,-87,-89,-89,-89,-81,-82,-83,-80,-80,-85,-85,-86,-82,-100,-100,-88,-87,-70,-64,-70,-70,-100,-86,-82,-87,-80,-81,-82,-85,-81,-100,-100,-88,-100,-100,-100,-100,-100,-82,-90,-78,-79,-100,-80,-79,-94,-100,-100,-79,-87,-81,-100,-94,-84,-89,-85,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-82,-81,-82,-71,-86,-100,-88,-88,-73,-77,-68,-100,-70,-72,-100,-89,-86,-77,-77,-78,-77,-84,-62,-85,-65,-87,-92,-91,-62,-61,-60,-82,-88,-83,-87,-90,-100,-81,-64,-91,-86,-83,-100,-83,-87,-82,-86,-78,-83,-82,-100,-88,-82,-83,-82,-91,-86,-87,-89,-89,-89,-86,-86,-85,-79,-78,-87,-85,-86,-83,-100,-100,-87,-89,-72,-66,-73,-72,-100,-86,-84,-83,-80,-81,-82,-85,-82,-100,-100,-88,-100,-100,-100,-100,-100,-81,-90,-77,-77,-100,-77,-77,-94,-100,-100,-79,-78,-81,-100,-94,-85,-89,-84,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-84,-83,-83,-83,-65,-86,-100,-88,-86,-76,-73,-66,-100,-66,-76,-100,-88,-87,-77,-76,-77,-77,-83,-62,-84,-61,-87,-92,-91,-61,-62,-61,-77,-88,-77,-87,-90,-100,-82,-61,-91,-86,-83,-85,-77,-87,-77,-88,-80,-81,-81,-100,-85,-83,-83,-81,-91,-81,-87,-82,-89,-83,-82,-81,-84,-79,-79,-87,-87,-89,-85,-100,-100,-88,-88,-68,-59,-69,-68,-100,-86,-84,-80,-83,-84,-82,-85,-79,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-84,-84,-88,-83,-84,-94,-91,-89,-81,-80,-81,-90,-94,-87,-89,-87,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-84,-84,-85,-86,-66,-89,-100,-88,-88,-76,-76,-65,-100,-66,-76,-100,-89,-83,-77,-77,-77,-76,-83,-62,-84,-62,-87,-92,-91,-63,-63,-63,-77,-87,-77,-87,-92,-100,-87,-62,-91,-86,-84,-85,-77,-87,-77,-87,-81,-80,-80,-100,-77,-84,-83,-82,-91,-81,-87,-82,-89,-83,-80,-79,-84,-79,-77,-87,-88,-87,-84,-100,-100,-86,-87,-69,-60,-68,-67,-100,-86,-84,-80,-85,-85,-82,-85,-79,-100,-100,-88,-100,-100,-100,-100,-100,-80,-90,-84,-84,-88,-84,-84,-94,-91,-89,-80,-79,-79,-90,-94,-87,-89,-87,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-84,-84,-84,-84,-65,-89,-100,-88,-87,-72,-76,-65,-100,-64,-76,-100,-88,-83,-77,-77,-77,-77,-82,-62,-84,-54,-87,-92,-91,-62,-61,-62,-77,-87,-77,-87,-89,-100,-86,-59,-91,-86,-88,-85,-77,-87,-76,-87,-79,-80,-82,-100,-85,-83,-82,-82,-89,-80,-87,-82,-89,-83,-82,-81,-84,-79,-79,-89,-88,-87,-83,-100,-100,-88,-87,-68,-59,-68,-69,-100,-86,-84,-80,-82,-84,-82,-83,-80,-100,-100,-88,-100,-100,-100,-100,-100,-76,-90,-84,-83,-88,-84,-84,-94,-91,-89,-78,-78,-79,-90,-94,-87,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-84,-83,-84,-84,-66,-89,-100,-88,-87,-73,-76,-67,-100,-66,-73,-100,-86,-83,-77,-77,-77,-77,-84,-62,-83,-62,-87,-92,-91,-63,-63,-62,-77,-87,-77,-87,-88,-100,-91,-62,-91,-86,-76,-85,-77,-87,-78,-87,-81,-81,-81,-100,-86,-83,-84,-82,-89,-80,-87,-82,-89,-83,-81,-79,-83,-78,-78,-87,-85,-87,-84,-100,-100,-86,-88,-68,-60,-70,-68,-100,-86,-84,-81,-82,-84,-82,-83,-80,-100,-100,-88,-100,-100,-100,-100,-100,-78,-90,-83,-84,-88,-83,-83,-94,-91,-89,-82,-78,-79,-90,-94,-89,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
