38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,38:17:c3:19:45:a0,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,b4:5d:50:e1:92:23,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:de:e1:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,20:a6:cd:50:24:a1,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:55:41,20:a6:cd:42:0b:f1,38:17:c3:1f:09:90,00:4e:35:de:e1:00,68:ff:7b:e4:af:39,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e3,00:4e:35:de:e1:02,38:17:c3:1f:08:50,38:17:c3:1f:08:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:01,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:30,44:48:c1:91:95:b3,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,44:48:c1:91:95:b2,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,00:4e:35:de:d7:50,b4:5d:50:e1:92:20,38:17:c3:1f:08:52,00:4e:35:de:d7:51,38:17:c3:1f:08:41,00:4e:35:de:d7:41,00:4e:35:df:0e:11,00:4e:35:de:d7:43,00:4e:35:de:d7:42,38:17:c3:1e:fc:b0,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:df:0e:10,38:17:c3:1e:fc:b1,38:17:c3:1f:08:42,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,70:56:81:c9:91:ab,56:13:79:14:54:6d,64:e5:99:c3:13:3c,38:17:c3:1e:fc:a2,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:32,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,a8:bd:27:4c:bd:31,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,32:f7:72:50:57:3b,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1f:0f:90,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,00:4e:35:df:27:12,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:02,00:4e:35:de:d7:40,x,y,label
-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-91,-92,-100,-100,-100,-100,-100,-92,-93,-89,-100,-100,-100,-78,-88,-59,-76,-79,-69,-69,-100,-100,-76,-76,-75,-89,-100,-100,-100,-100,-100,-100,-92,-80,-100,-100,-79,-78,-100,-100,-100,-87,-87,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-69,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-76,-88,-100,-100,-78,-100,-100,-100,-76,-100,-100,-49,-100,-100,-100,-100,-61,-88,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-60,-88,-100,-100,-90,-87,-88,-100,-100,-59,-100,-100,-100,-100,-84,-100,-90,-92,-92,-49,-100,-100,-51,-100,-100,-100,-87,-90,-88,-100,-90,-100,-90,-86,-86,-100,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-92,-93,-89,-100,-100,-100,-77,-90,-59,-81,-80,-69,-69,-100,-100,-80,-80,-80,-80,-100,-100,-100,-100,-100,-100,-92,-81,-100,-100,-81,-82,-100,-100,-100,-92,-90,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-69,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-88,-100,-100,-78,-100,-100,-100,-80,-100,-100,-48,-100,-100,-100,-100,-61,-87,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-60,-87,-100,-100,-87,-87,-88,-100,-100,-59,-100,-100,-100,-100,-84,-100,-90,-92,-92,-49,-100,-100,-49,-100,-100,-100,-87,-90,-88,-100,-90,-100,-90,-86,-86,-100,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-92,-93,-89,-100,-100,-100,-77,-90,-59,-81,-80,-69,-68,-100,-100,-76,-78,-76,-83,-100,-100,-100,-100,-100,-100,-92,-81,-100,-100,-80,-80,-100,-100,-100,-89,-90,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-69,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-75,-88,-100,-100,-78,-100,-100,-100,-77,-100,-100,-49,-100,-100,-100,-100,-60,-87,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-100,-100,-60,-85,-100,-100,-88,-89,-89,-100,-100,-61,-100,-100,-100,-100,-84,-100,-91,-90,-92,-49,-100,-100,-49,-100,-100,-100,-87,-90,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-94,-93,-89,-100,-100,-100,-77,-89,-61,-81,-79,-68,-68,-100,-100,-77,-77,-78,-90,-100,-100,-100,-100,-100,-100,-92,-80,-100,-100,-81,-81,-100,-100,-100,-90,-90,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-68,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-80,-88,-100,-100,-78,-100,-100,-100,-78,-100,-100,-49,-100,-100,-100,-100,-61,-89,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-60,-90,-100,-100,-87,-88,-88,-100,-100,-61,-100,-100,-100,-100,-84,-100,-91,-90,-92,-49,-100,-100,-49,-100,-100,-100,-87,-86,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-94,-93,-89,-100,-100,-100,-77,-87,-58,-75,-79,-72,-71,-100,-100,-79,-82,-81,-90,-100,-100,-100,-100,-100,-100,-93,-81,-100,-100,-79,-81,-100,-100,-100,-87,-88,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-71,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-88,-100,-100,-79,-100,-100,-100,-78,-100,-100,-48,-100,-100,-100,-100,-61,-85,-100,-100,-100,-100,-100,-100,-85,-92,-100,-100,-100,-100,-100,-60,-85,-100,-100,-87,-88,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-91,-90,-92,-49,-100,-100,-48,-100,-100,-100,-87,-86,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-94,-93,-91,-100,-100,-100,-78,-89,-60,-76,-79,-66,-65,-100,-100,-75,-75,-74,-85,-100,-100,-100,-100,-100,-100,-93,-80,-100,-100,-81,-79,-100,-100,-100,-89,-92,-100,-100,-88,-90,-100,-100,-86,-100,-94,-100,-100,-65,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-88,-100,-100,-79,-100,-100,-100,-78,-100,-100,-48,-100,-100,-100,-100,-62,-86,-100,-100,-100,-100,-100,-100,-85,-92,-100,-100,-100,-100,-100,-61,-85,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-91,-90,-92,-48,-100,-100,-48,-100,-100,-100,-89,-86,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,346.20000000000005,799.6000000000007,52.0
-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-95,-92,-100,-100,-100,-100,-100,-94,-94,-91,-100,-100,-100,-76,-90,-55,-74,-75,-68,-69,-100,-100,-78,-77,-77,-87,-100,-100,-100,-100,-100,-100,-93,-81,-100,-100,-81,-80,-100,-100,-100,-90,-92,-100,-100,-88,-90,-100,-100,-100,-100,-94,-100,-100,-70,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-93,-100,-100,-73,-100,-100,-100,-76,-100,-100,-48,-100,-100,-100,-100,-62,-82,-100,-100,-100,-100,-100,-100,-83,-89,-100,-100,-100,-100,-100,-61,-82,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-89,-88,-92,-50,-100,-100,-51,-100,-84,-100,-87,-86,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-96,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-95,-92,-100,-100,-100,-100,-100,-93,-94,-91,-100,-100,-100,-75,-88,-54,-75,-75,-68,-67,-100,-100,-78,-79,-79,-82,-100,-100,-100,-100,-100,-100,-93,-81,-100,-100,-81,-81,-100,-100,-100,-89,-87,-100,-100,-88,-90,-100,-100,-100,-100,-94,-100,-100,-67,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-93,-100,-100,-77,-100,-100,-100,-77,-100,-100,-49,-100,-100,-100,-100,-61,-82,-100,-100,-100,-100,-100,-100,-83,-89,-100,-100,-100,-100,-100,-61,-82,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-88,-88,-92,-49,-100,-100,-48,-100,-84,-100,-91,-86,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-90,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-95,-92,-100,-100,-100,-100,-100,-92,-94,-91,-100,-100,-100,-75,-87,-58,-77,-77,-67,-68,-100,-100,-75,-76,-76,-87,-100,-100,-100,-100,-100,-100,-94,-80,-100,-100,-80,-80,-100,-100,-100,-87,-87,-100,-100,-88,-90,-100,-100,-100,-100,-94,-100,-100,-68,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-75,-89,-100,-100,-77,-100,-100,-100,-77,-100,-100,-50,-100,-100,-100,-100,-59,-84,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-100,-100,-100,-59,-84,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-90,-88,-92,-49,-100,-100,-49,-100,-87,-100,-89,-88,-88,-100,-90,-100,-90,-86,-86,-95,-85,-86,-86,-94,-100,-100,-92,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-95,-92,-100,-100,-100,-100,-100,-90,-93,-91,-100,-100,-100,-76,-87,-57,-77,-77,-69,-69,-100,-100,-78,-80,-80,-84,-100,-100,-100,-100,-100,-100,-94,-81,-100,-100,-81,-79,-100,-100,-100,-88,-87,-100,-100,-88,-90,-100,-100,-100,-100,-94,-100,-100,-68,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-75,-90,-100,-100,-77,-100,-100,-100,-77,-100,-100,-49,-100,-100,-100,-100,-59,-83,-100,-100,-100,-100,-100,-100,-83,-90,-100,-100,-100,-100,-100,-60,-84,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-90,-88,-92,-49,-100,-100,-49,-100,-87,-100,-90,-88,-88,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-89,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-93,-92,-91,-100,-100,-100,-77,-87,-56,-77,-74,-68,-69,-100,-100,-78,-80,-80,-85,-100,-100,-100,-100,-100,-100,-94,-80,-100,-100,-80,-80,-100,-100,-100,-87,-87,-100,-100,-88,-90,-100,-100,-100,-100,-94,-100,-100,-69,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-73,-90,-100,-100,-76,-100,-100,-100,-73,-100,-100,-49,-100,-100,-100,-100,-58,-82,-100,-100,-100,-100,-100,-100,-82,-90,-100,-100,-100,-100,-100,-59,-82,-100,-100,-89,-89,-88,-100,-100,-60,-100,-100,-100,-100,-84,-100,-89,-89,-92,-49,-100,-100,-49,-100,-87,-100,-89,-89,-88,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-94,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-92,-90,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-93,-92,-91,-100,-100,-100,-77,-87,-56,-77,-74,-69,-69,-100,-100,-78,-80,-80,-82,-100,-100,-100,-100,-100,-100,-93,-81,-100,-100,-80,-79,-100,-100,-100,-86,-87,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-100,-68,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-73,-91,-100,-100,-73,-100,-100,-100,-73,-100,-100,-49,-100,-100,-100,-100,-60,-84,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-100,-100,-100,-60,-84,-100,-100,-89,-89,-88,-100,-100,-58,-100,-100,-100,-100,-84,-100,-88,-89,-92,-49,-100,-100,-50,-100,-87,-100,-88,-88,-88,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-100,332.00000000000006,799.6000000000007,53.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-93,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-89,-88,-90,-92,-100,-100,-100,-71,-90,-58,-74,-74,-72,-72,-100,-100,-80,-79,-78,-94,-100,-100,-100,-100,-100,-100,-93,-86,-100,-100,-86,-86,-100,-100,-100,-87,-86,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-90,-72,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-74,-93,-100,-100,-76,-100,-100,-100,-76,-100,-100,-54,-100,-100,-100,-100,-60,-78,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-100,-100,-100,-67,-78,-100,-100,-89,-89,-88,-100,-100,-68,-100,-100,-100,-100,-84,-100,-87,-87,-92,-54,-100,-100,-53,-100,-87,-100,-83,-88,-88,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-100,317.80000000000007,799.6000000000007,54.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-87,-89,-88,-92,-100,-100,-100,-76,-90,-57,-75,-76,-72,-72,-100,-100,-76,-77,-78,-86,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-87,-86,-100,-100,-100,-87,-86,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-88,-73,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-80,-93,-100,-100,-78,-100,-100,-100,-76,-100,-100,-53,-100,-100,-100,-100,-68,-80,-100,-100,-100,-100,-100,-100,-80,-91,-100,-100,-100,-100,-100,-68,-80,-100,-100,-89,-89,-88,-100,-100,-68,-100,-100,-100,-100,-77,-100,-90,-88,-89,-54,-100,-100,-53,-100,-87,-100,-82,-82,-82,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-100,317.80000000000007,799.6000000000007,54.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-89,-88,-88,-92,-100,-100,-100,-75,-89,-59,-75,-76,-71,-70,-100,-100,-79,-80,-79,-88,-100,-100,-100,-100,-100,-100,-93,-86,-100,-100,-87,-85,-100,-100,-100,-87,-86,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-88,-73,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-80,-93,-100,-100,-80,-100,-100,-100,-76,-100,-100,-52,-100,-100,-100,-100,-67,-80,-100,-100,-100,-100,-100,-100,-80,-91,-100,-100,-100,-100,-100,-67,-79,-100,-100,-89,-89,-88,-100,-100,-68,-100,-100,-100,-100,-77,-100,-89,-88,-89,-53,-100,-100,-53,-100,-87,-100,-82,-82,-82,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-87,317.80000000000007,799.6000000000007,54.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-92,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-89,-88,-88,-92,-100,-100,-100,-76,-89,-59,-76,-75,-71,-70,-100,-100,-79,-80,-79,-85,-100,-100,-100,-100,-100,-100,-93,-86,-100,-100,-87,-85,-100,-100,-100,-87,-86,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-88,-73,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-74,-93,-100,-100,-76,-100,-100,-100,-77,-100,-100,-52,-100,-100,-100,-100,-67,-80,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-100,-67,-79,-100,-100,-89,-89,-88,-100,-100,-68,-100,-100,-100,-100,-77,-100,-88,-88,-89,-53,-100,-100,-53,-100,-87,-100,-82,-82,-82,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-87,317.80000000000007,799.6000000000007,54.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-92,-92,-100,-100,-100,-100,-87,-88,-88,-92,-100,-100,-100,-75,-89,-58,-76,-73,-73,-72,-100,-100,-76,-75,-75,-85,-100,-100,-100,-100,-100,-100,-93,-86,-100,-100,-86,-86,-100,-100,-100,-87,-86,-100,-100,-88,-89,-100,-100,-100,-100,-94,-100,-89,-71,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-78,-93,-100,-100,-78,-100,-100,-100,-79,-100,-100,-54,-100,-100,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-80,-89,-100,-100,-100,-100,-100,-67,-79,-100,-100,-89,-89,-88,-100,-100,-65,-100,-100,-100,-100,-77,-100,-88,-89,-89,-52,-100,-100,-52,-100,-87,-100,-91,-89,-82,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-87,317.80000000000007,799.6000000000007,54.0
-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-92,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-93,-92,-100,-100,-100,-100,-88,-87,-90,-92,-100,-100,-100,-75,-89,-59,-74,-75,-74,-74,-100,-100,-79,-82,-82,-91,-100,-100,-100,-100,-100,-100,-93,-86,-100,-100,-88,-86,-100,-100,-100,-87,-88,-100,-100,-88,-89,-100,-100,-90,-100,-93,-100,-88,-74,-100,-89,-88,-100,-100,-100,-90,-90,-88,-100,-100,-80,-93,-100,-100,-77,-100,-100,-100,-75,-100,-100,-54,-100,-100,-100,-100,-64,-77,-100,-100,-100,-100,-100,-100,-77,-87,-100,-100,-100,-100,-100,-65,-77,-100,-100,-89,-89,-88,-100,-100,-65,-100,-100,-100,-100,-77,-100,-88,-86,-89,-54,-100,-100,-53,-100,-87,-100,-86,-85,-82,-100,-90,-100,-90,-86,-88,-95,-81,-81,-81,-94,-100,-100,-91,-89,-89,-90,-87,317.80000000000007,799.6000000000007,54.0
