60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:51,38:17:c3:19:45:b2,20:a6:cd:42:0a:d1,38:17:c3:19:45:b1,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:43,38:17:c3:1f:09:81,44:48:c1:91:d0:04,38:17:c3:1f:09:82,44:48:c1:91:d0:02,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c2,b4:5d:50:e1:96:40,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,9c:d6:43:60:92:e0,38:17:c3:1f:09:80,44:48:c1:91:d0:11,38:17:c3:24:47:50,38:17:c3:1f:19:d0,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:01,44:48:c1:91:95:a1,44:48:c1:91:d0:14,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:93,44:48:c1:91:95:a2,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,44:48:c1:91:d0:00,44:48:c1:91:95:a0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:19:45:b0,a8:bd:27:4c:aa:80,38:17:c3:19:45:a0,38:17:c3:1f:09:90,44:48:c1:91:95:b2,38:17:c3:1f:09:91,66:2a:2f:53:7c:99,38:17:c3:1f:09:92,ac:e2:d3:c4:08:e6,b6:e6:2d:69:d5:58,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,44:48:c1:91:95:b1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,b0:be:76:f8:30:5e,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:25:f1,02:54:af:fe:54:11,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:3a:42,80:8d:b7:55:35:11,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,38:17:c3:1e:ff:10,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:00,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,38:17:c3:19:71:90,80:8d:b7:55:29:c2,00:4e:35:df:06:42,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:df:06:41,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:32,38:17:c3:1f:22:31,x,y,label
-100,-79,-79,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-85,-100,-100,-100,-89,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-54,-54,-54,-55,-100,-100,-100,-55,-79,-77,-83,-89,-80,-78,-77,-80,-89,-81,-78,-100,-100,-89,-88,-83,-100,-89,-79,-100,-90,-79,-78,-100,-100,-100,-100,-81,-81,-100,-80,-77,-78,-78,-100,-100,-100,-100,-87,-77,-77,-84,-84,-70,-70,-100,-100,-70,-84,-100,-77,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-55,-55,-55,-66,-100,-100,-100,-66,-100,-81,-79,-83,-79,-78,-78,-79,-83,-79,-77,-100,-100,-82,-86,-84,-100,-86,-80,-100,-100,-81,-80,-100,-100,-100,-72,-100,-100,-72,-100,-75,-75,-75,-72,-100,-100,-100,-87,-100,-100,-82,-83,-68,-68,-100,-100,-69,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-56,-56,-56,-65,-100,-100,-100,-65,-80,-79,-79,-84,-79,-78,-78,-79,-83,-78,-78,-84,-100,-84,-86,-83,-86,-86,-80,-86,-90,-81,-80,-100,-100,-100,-71,-82,-100,-72,-82,-78,-78,-77,-72,-100,-100,-90,-86,-100,-100,-82,-83,-69,-69,-100,-100,-69,-83,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-83,-100,-84,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-85,-100,-85,-100,-100,-100,-87,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-55,-55,-55,-66,-100,-100,-100,-66,-78,-79,-79,-83,-78,-77,-78,-78,-84,-78,-78,-84,-100,-84,-86,-82,-86,-86,-83,-86,-90,-83,-83,-100,-100,-100,-71,-79,-79,-71,-80,-78,-78,-78,-71,-100,-100,-90,-88,-100,-100,-82,-83,-68,-68,-100,-100,-68,-83,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-86,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-56,-56,-56,-67,-100,-100,-100,-67,-78,-81,-85,-83,-78,-77,-100,-78,-83,-77,-78,-84,-100,-84,-86,-84,-86,-86,-80,-86,-90,-80,-80,-100,-100,-100,-72,-80,-80,-73,-80,-77,-77,-77,-72,-100,-100,-88,-86,-78,-78,-100,-100,-68,-68,-100,-100,-68,-100,-100,-79,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-56,-56,-56,-67,-100,-100,-100,-67,-100,-80,-85,-83,-77,-100,-100,-78,-83,-77,-100,-83,-100,-83,-85,-84,-85,-85,-79,-86,-89,-80,-80,-100,-100,-100,-72,-78,-78,-71,-78,-78,-78,-78,-72,-100,-100,-89,-85,-79,-79,-100,-100,-68,-68,-100,-100,-68,-100,-100,-80,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-87,-87,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-87,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-56,-56,-58,-67,-100,-100,-100,-67,-100,-80,-100,-83,-78,-78,-78,-78,-83,-77,-78,-84,-100,-84,-86,-84,-86,-86,-79,-85,-90,-100,-100,-100,-100,-100,-72,-78,-78,-72,-77,-78,-78,-77,-72,-100,-89,-89,-85,-79,-79,-100,-100,-68,-68,-100,-100,-68,-100,-100,-78,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-56,-56,-56,-62,-100,-100,-100,-61,-100,-77,-85,-83,-100,-81,-80,-100,-83,-100,-81,-83,-100,-82,-87,-83,-87,-86,-77,-100,-87,-100,-100,-100,-100,-100,-100,-77,-78,-100,-77,-76,-76,-76,-100,-87,-87,-100,-84,-100,-100,-100,-100,-68,-67,-100,-100,-67,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-80,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-56,-56,-56,-61,-100,-100,-100,-61,-80,-77,-85,-84,-100,-81,-81,-100,-84,-100,-81,-84,-100,-84,-86,-83,-86,-86,-77,-86,-88,-77,-77,-100,-100,-100,-68,-78,-78,-68,-78,-76,-76,-76,-68,-88,-88,-100,-85,-75,-100,-100,-100,-68,-68,-100,-100,-68,-100,-100,-75,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-57,-57,-57,-62,-100,-100,-100,-62,-80,-78,-84,-83,-76,-81,-79,-76,-84,-77,-81,-85,-100,-84,-88,-82,-86,-87,-77,-88,-88,-76,-77,-100,-100,-100,-68,-78,-78,-68,-78,-80,-80,-80,-67,-88,-88,-100,-85,-76,-75,-100,-100,-68,-69,-100,-100,-69,-100,-100,-75,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-54,-54,-54,-61,-100,-100,-100,-61,-100,-77,-80,-84,-77,-78,-79,-77,-84,-78,-79,-83,-100,-83,-86,-83,-85,-86,-78,-86,-100,-78,-78,-100,-100,-100,-68,-78,-78,-68,-78,-78,-78,-78,-68,-100,-100,-100,-84,-76,-75,-83,-100,-69,-69,-100,-100,-69,-83,-100,-75,-100,-100,-85,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-79,-79,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-58,-58,-58,-60,-100,-100,-100,-61,-81,-77,-80,-82,-76,-79,-79,-76,-82,-76,-79,-83,-100,-83,-87,-84,-86,-87,-78,-86,-100,-78,-78,-100,-100,-100,-68,-77,-78,-68,-77,-78,-78,-78,-68,-87,-100,-100,-84,-77,-100,-83,-100,-70,-70,-100,-100,-70,-83,-100,-77,-100,-100,-84,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-79,-79,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-86,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-58,-57,-57,-60,-100,-100,-100,-60,-83,-78,-82,-84,-76,-78,-100,-76,-83,-76,-79,-83,-100,-83,-87,-82,-86,-87,-78,-86,-88,-78,-78,-100,-100,-100,-67,-77,-78,-67,-78,-75,-100,-100,-68,-87,-88,-100,-84,-77,-100,-100,-100,-68,-69,-100,-100,-69,-100,-100,-77,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-83,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-59,-59,-59,-66,-100,-100,-100,-65,-77,-73,-100,-86,-75,-80,-81,-76,-86,-76,-80,-86,-100,-86,-90,-82,-100,-100,-81,-100,-88,-100,-81,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-87,-87,-88,-85,-100,-100,-100,-100,-66,-66,-88,-88,-66,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-83,-100,-100,-82,-82,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-59,-59,-59,-65,-100,-100,-100,-65,-80,-73,-78,-87,-76,-81,-81,-76,-86,-76,-80,-86,-100,-86,-90,-81,-100,-100,-81,-100,-88,-100,-81,-100,-100,-100,-69,-79,-100,-70,-77,-76,-76,-76,-69,-88,-87,-88,-84,-70,-70,-100,-100,-66,-66,-88,-88,-66,-100,-100,-71,-100,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-83,-100,-100,-82,-86,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-84,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-60,-59,-59,-63,-100,-100,-100,-63,-76,-73,-80,-86,-75,-80,-80,-76,-86,-77,-79,-86,-100,-86,-88,-81,-100,-88,-81,-100,-88,-100,-82,-100,-100,-100,-69,-80,-80,-69,-80,-76,-76,-76,-69,-88,-87,-88,-84,-72,-71,-100,-100,-66,-67,-88,-88,-66,-100,-100,-70,-83,-100,-84,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-80,-80,-100,-100,-86,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-83,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-60,-60,-60,-65,-100,-100,-100,-64,-78,-73,-80,-83,-75,-80,-79,-76,-82,-77,-79,-82,-100,-83,-88,-83,-88,-88,-78,-88,-88,-77,-77,-100,-100,-100,-71,-78,-78,-71,-78,-78,-77,-78,-70,-89,-88,-89,-83,-69,-69,-100,-100,-67,-66,-100,-100,-67,-100,-100,-69,-83,-100,-83,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-80,-80,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-60,-60,-60,-64,-100,-100,-100,-63,-75,-73,-80,-84,-76,-79,-79,-76,-83,-76,-80,-84,-100,-84,-87,-82,-86,-86,-78,-87,-88,-77,-77,-100,-100,-100,-69,-77,-78,-69,-77,-78,-77,-78,-69,-89,-88,-89,-82,-71,-69,-100,-100,-67,-67,-100,-100,-67,-100,-100,-71,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-100,-100,-100,-85,-84,-100,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-60,-60,-60,-64,-100,-100,-100,-63,-75,-73,-81,-83,-76,-79,-78,-76,-84,-76,-78,-83,-100,-83,-87,-83,-86,-87,-100,-87,-100,-100,-100,-100,-100,-100,-71,-77,-100,-71,-79,-77,-77,-77,-71,-100,-100,-89,-82,-69,-100,-100,-100,-67,-67,-100,-100,-67,-100,-100,-69,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,894,175,43
-100,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-57,-57,-57,-75,-100,-100,-100,-75,-74,-75,-100,-85,-76,-77,-77,-76,-85,-77,-77,-85,-100,-85,-87,-81,-87,-87,-78,-87,-88,-78,-78,-100,-84,-100,-72,-76,-76,-71,-76,-69,-69,-70,-72,-87,-86,-90,-100,-72,-73,-100,-100,-72,-72,-100,-89,-73,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-56,-56,-57,-74,-100,-100,-100,-74,-74,-75,-100,-83,-76,-77,-76,-78,-83,-77,-77,-83,-100,-83,-88,-82,-88,-88,-78,-87,-88,-78,-78,-100,-100,-100,-72,-76,-76,-72,-76,-72,-72,-71,-72,-100,-100,-90,-100,-72,-72,-81,-81,-72,-72,-100,-89,-73,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-57,-57,-57,-75,-100,-100,-100,-75,-79,-77,-100,-84,-77,-77,-76,-77,-82,-77,-77,-84,-100,-83,-88,-82,-88,-88,-79,-87,-87,-78,-77,-100,-100,-100,-71,-75,-75,-70,-75,-72,-72,-71,-71,-87,-86,-90,-88,-74,-74,-81,-81,-71,-71,-100,-89,-72,-81,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-57,-56,-57,-75,-100,-100,-100,-75,-79,-76,-100,-84,-77,-77,-77,-76,-84,-77,-77,-84,-100,-84,-88,-82,-100,-88,-78,-88,-87,-77,-77,-100,-100,-100,-71,-75,-75,-71,-76,-70,-70,-70,-71,-87,-88,-100,-88,-74,-74,-82,-82,-71,-71,-100,-100,-71,-81,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,911,175,44
