38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:03,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:3a:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:19:d7:70,44:48:c1:a5:82:20,80:8d:b7:55:25:f0,80:8d:b7:55:25:e0,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:51,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,38:17:c3:19:55:52,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,38:17:c3:19:55:50,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:52,b4:5d:50:e1:96:50,20:a6:cd:50:24:b1,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,38:17:c3:19:45:a2,00:4e:35:df:06:50,b4:5d:50:e1:96:43,38:17:c3:19:45:a1,b4:5d:50:e1:92:21,80:8d:b7:55:3a:40,38:17:c3:19:45:a0,80:8d:b7:55:3a:41,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:00,00:4e:35:de:e1:12,00:4e:35:de:e1:01,b4:5d:50:e1:92:20,38:17:c3:1f:09:83,00:4e:35:de:e1:02,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,a8:bd:27:4c:bd:31,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,38:17:c3:1f:08:41,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:d7:50,00:4e:35:de:d7:52,38:17:c3:1f:22:30,00:4e:35:de:d7:51,38:17:c3:19:71:90,00:4e:35:de:d7:43,a8:bd:27:4c:bd:22,38:17:c3:1f:22:20,38:17:c3:1f:08:50,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:80,38:17:c3:1f:22:32,38:17:c3:19:71:81,38:17:c3:1f:08:51,70:56:81:c9:91:ab,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:12,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:4f:11,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,00:4e:35:de:d7:40,00:4e:35:de:d7:41,00:4e:35:de:d7:42,x,y,label
-68,-68,-27,-63,-70,-70,-73,-77,-77,-77,-77,-76,-100,-100,-78,-63,-63,-100,-100,-83,-82,-100,-100,-52,-52,-82,-82,-82,-74,-100,-100,-80,-76,-79,-100,-100,-87,-88,-80,-68,-70,-77,-77,-87,-63,-100,-82,-89,-52,-83,-100,-100,-87,-80,-83,-57,-58,-55,-55,-74,-69,-84,-69,-76,-57,-55,-100,-74,-80,-100,-68,-80,-68,-80,-100,-88,-100,-76,-100,-100,-100,-100,-100,-83,-83,-100,-81,-100,-100,-84,-68,-100,-68,-80,-80,-81,-83,-81,-84,-100,-81,-100,-75,-76,-83,-100,-87,-82,-100,-87,-100,-100,-86,-100,-100,-100,-88,-85,-86,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-68,-68,-28,-62,-70,-70,-72,-75,-75,-75,-76,-76,-100,-100,-74,-63,-63,-100,-100,-83,-83,-100,-100,-52,-52,-84,-84,-85,-74,-100,-100,-80,-82,-80,-100,-86,-87,-87,-80,-68,-70,-75,-76,-87,-62,-100,-83,-89,-52,-84,-80,-100,-86,-79,-84,-57,-57,-56,-56,-74,-69,-86,-69,-79,-57,-56,-100,-74,-100,-100,-68,-80,-69,-80,-100,-88,-100,-79,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-82,-68,-100,-68,-80,-80,-80,-82,-80,-84,-100,-80,-100,-100,-76,-83,-100,-86,-82,-100,-87,-100,-100,-86,-100,-100,-100,-88,-100,-100,-89,-89,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-67,-67,-27,-61,-72,-72,-73,-77,-77,-77,-76,-76,-100,-87,-75,-60,-60,-100,-100,-83,-83,-100,-100,-54,-54,-83,-83,-82,-73,-100,-100,-100,-82,-80,-100,-86,-100,-87,-79,-67,-72,-77,-76,-88,-60,-100,-83,-90,-55,-82,-80,-100,-86,-79,-87,-54,-54,-61,-61,-73,-70,-86,-70,-81,-54,-61,-100,-73,-80,-100,-68,-82,-70,-82,-100,-86,-100,-80,-100,-100,-100,-100,-100,-81,-81,-100,-82,-100,-100,-81,-69,-100,-69,-79,-80,-78,-82,-83,-100,-100,-83,-100,-100,-79,-82,-100,-86,-82,-100,-87,-100,-100,-86,-100,-100,-100,-89,-100,-100,-89,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-67,-67,-25,-62,-70,-70,-73,-76,-76,-76,-75,-75,-87,-87,-74,-64,-64,-100,-100,-81,-83,-100,-100,-52,-52,-82,-82,-83,-74,-100,-100,-80,-81,-80,-100,-100,-100,-100,-81,-67,-70,-76,-75,-87,-64,-100,-100,-88,-52,-83,-80,-100,-87,-81,-83,-57,-58,-57,-57,-74,-67,-100,-68,-80,-57,-57,-100,-74,-80,-100,-69,-79,-67,-79,-100,-86,-100,-80,-100,-100,-100,-100,-100,-83,-83,-100,-79,-100,-100,-83,-70,-100,-69,-81,-81,-81,-82,-80,-83,-100,-81,-77,-77,-77,-83,-100,-86,-82,-100,-85,-100,-100,-85,-100,-100,-100,-89,-100,-85,-89,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-67,-67,-26,-62,-70,-70,-73,-76,-76,-76,-75,-75,-87,-87,-74,-64,-64,-100,-100,-83,-83,-100,-100,-52,-52,-83,-84,-84,-74,-100,-100,-80,-81,-80,-100,-100,-100,-100,-82,-67,-70,-76,-75,-87,-64,-100,-82,-88,-52,-84,-80,-100,-88,-81,-84,-57,-57,-57,-57,-74,-67,-100,-67,-80,-57,-57,-100,-74,-100,-100,-70,-80,-67,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-83,-82,-100,-79,-100,-100,-83,-70,-100,-70,-82,-82,-81,-85,-80,-83,-100,-81,-78,-78,-78,-83,-100,-86,-82,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-85,-88,-88,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-75,-76,-29,-67,-100,-100,-65,-75,-76,-75,-100,-100,-100,-100,-74,-61,-61,-100,-100,-100,-100,-100,-100,-64,-64,-82,-82,-82,-73,-100,-100,-74,-74,-74,-100,-100,-100,-100,-81,-75,-100,-75,-100,-100,-61,-100,-100,-89,-64,-82,-100,-100,-88,-82,-84,-55,-54,-60,-60,-73,-77,-78,-100,-75,-55,-60,-100,-73,-100,-100,-66,-84,-76,-84,-100,-100,-100,-75,-100,-100,-100,-100,-100,-80,-78,-100,-84,-100,-100,-100,-66,-100,-66,-81,-81,-100,-81,-100,-100,-100,-100,-77,-77,-77,-81,-100,-100,-80,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-88,-88,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-76,-76,-29,-67,-77,-77,-58,-76,-75,-75,-72,-100,-100,-100,-73,-61,-61,-100,-100,-100,-100,-100,-100,-63,-63,-81,-81,-81,-72,-100,-100,-75,-76,-75,-100,-100,-100,-100,-79,-76,-77,-76,-72,-100,-61,-100,-100,-87,-63,-81,-75,-100,-89,-79,-74,-57,-57,-61,-61,-72,-74,-74,-74,-75,-57,-61,-100,-72,-100,-100,-66,-84,-74,-84,-100,-89,-100,-75,-100,-100,-100,-100,-100,-79,-75,-100,-84,-100,-100,-76,-66,-100,-66,-79,-80,-83,-84,-82,-100,-100,-100,-78,-77,-78,-84,-100,-88,-83,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-88,-88,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-76,-77,-30,-69,-77,-77,-62,-74,-74,-74,-72,-72,-100,-100,-69,-61,-61,-100,-100,-82,-100,-88,-100,-63,-64,-81,-82,-81,-72,-100,-100,-74,-76,-74,-100,-100,-100,-100,-79,-77,-77,-74,-72,-100,-61,-100,-82,-87,-63,-81,-74,-100,-89,-79,-75,-57,-57,-61,-61,-72,-73,-77,-74,-75,-57,-61,-100,-72,-76,-100,-100,-76,-75,-77,-100,-89,-100,-75,-100,-100,-100,-100,-100,-79,-76,-100,-76,-100,-100,-76,-100,-100,-100,-79,-79,-83,-83,-82,-77,-100,-83,-78,-78,-78,-84,-100,-87,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-77,-76,-31,-68,-100,-100,-63,-74,-74,-74,-73,-73,-100,-100,-77,-61,-61,-100,-100,-82,-100,-88,-100,-62,-62,-81,-82,-82,-74,-100,-100,-76,-77,-75,-100,-100,-100,-100,-79,-77,-100,-74,-73,-100,-61,-100,-82,-100,-62,-81,-76,-100,-100,-79,-75,-56,-56,-61,-61,-74,-73,-77,-73,-76,-56,-61,-100,-74,-76,-100,-100,-78,-73,-78,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-76,-100,-78,-100,-100,-76,-68,-100,-100,-79,-79,-100,-81,-83,-77,-100,-83,-78,-78,-78,-81,-100,-87,-81,-88,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-76,-76,-29,-66,-100,-100,-63,-74,-74,-74,-72,-72,-100,-100,-71,-61,-61,-100,-100,-82,-100,-88,-87,-63,-63,-81,-81,-82,-73,-100,-100,-76,-73,-74,-100,-100,-100,-100,-79,-76,-100,-74,-68,-100,-61,-100,-100,-87,-63,-82,-76,-100,-100,-78,-76,-57,-56,-61,-61,-73,-74,-77,-74,-75,-57,-61,-100,-73,-76,-100,-68,-77,-74,-77,-100,-100,-100,-75,-100,-100,-100,-100,-100,-80,-75,-100,-77,-100,-100,-100,-69,-100,-68,-79,-79,-100,-80,-83,-100,-100,-100,-79,-79,-80,-81,-100,-100,-81,-87,-100,-100,-100,-100,-100,-100,-86,-92,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-76,-76,-28,-66,-100,-100,-63,-74,-74,-74,-72,-72,-100,-100,-70,-61,-61,-100,-100,-82,-100,-88,-87,-64,-64,-81,-81,-82,-72,-100,-100,-100,-74,-74,-100,-100,-100,-100,-79,-76,-100,-74,-68,-100,-61,-100,-100,-87,-63,-82,-74,-100,-88,-79,-83,-56,-56,-60,-60,-72,-74,-77,-76,-76,-56,-61,-100,-72,-75,-100,-69,-82,-74,-82,-100,-100,-100,-76,-100,-100,-100,-100,-100,-79,-75,-100,-82,-100,-100,-75,-69,-100,-68,-79,-78,-100,-80,-100,-100,-100,-100,-79,-79,-80,-80,-100,-100,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-79,-80,-25,-67,-100,-100,-62,-76,-76,-75,-75,-76,-100,-100,-70,-63,-63,-100,-100,-80,-80,-100,-100,-64,-64,-82,-82,-82,-70,-100,-100,-78,-78,-77,-100,-100,-100,-100,-82,-80,-100,-76,-76,-100,-63,-100,-80,-100,-64,-82,-78,-100,-89,-83,-80,-61,-61,-69,-69,-70,-69,-86,-69,-76,-61,-69,-100,-70,-75,-100,-63,-100,-100,-100,-100,-88,-100,-76,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-100,-78,-63,-100,-63,-82,-82,-79,-85,-100,-77,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-79,-79,-35,-69,-75,-76,-64,-77,-76,-77,-73,-74,-100,-100,-75,-63,-63,-100,-100,-79,-80,-100,-100,-63,-63,-80,-80,-80,-72,-100,-100,-77,-78,-77,-100,-100,-83,-86,-82,-79,-75,-77,-74,-100,-63,-100,-80,-90,-63,-80,-77,-100,-86,-82,-78,-64,-64,-72,-72,-72,-70,-86,-70,-74,-64,-72,-100,-72,-73,-100,-63,-100,-70,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-79,-77,-100,-100,-100,-100,-78,-63,-100,-63,-82,-82,-79,-85,-100,-78,-100,-80,-100,-100,-100,-100,-100,-87,-85,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-79,-79,-36,-69,-76,-75,-65,-77,-77,-77,-73,-74,-100,-100,-74,-63,-63,-100,-100,-79,-80,-100,-100,-63,-63,-78,-79,-78,-73,-100,-100,-77,-75,-77,-100,-100,-83,-86,-81,-79,-76,-77,-73,-100,-63,-100,-80,-90,-64,-78,-77,-100,-86,-81,-78,-64,-64,-71,-71,-73,-71,-84,-71,-74,-64,-72,-100,-73,-74,-100,-62,-100,-71,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-62,-100,-62,-81,-81,-80,-91,-80,-78,-100,-81,-75,-75,-75,-100,-100,-87,-100,-100,-87,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-79,-79,-31,-68,-76,-75,-63,-76,-76,-76,-74,-74,-100,-100,-76,-64,-64,-100,-100,-80,-80,-100,-100,-64,-64,-80,-80,-80,-72,-100,-100,-77,-75,-77,-100,-100,-100,-87,-81,-79,-76,-76,-74,-100,-64,-100,-80,-100,-64,-80,-77,-100,-86,-81,-80,-63,-63,-72,-72,-72,-72,-84,-72,-75,-63,-71,-100,-72,-74,-100,-62,-81,-72,-81,-100,-86,-100,-75,-100,-100,-100,-100,-100,-78,-78,-100,-81,-100,-100,-100,-63,-100,-62,-81,-81,-80,-91,-81,-78,-100,-81,-77,-77,-77,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-82,-82,-88,-100,-100,-89,-89,-100,-100,-91,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-80,-80,-33,-68,-100,-75,-64,-76,-76,-76,-74,-74,-100,-100,-64,-63,-63,-100,-100,-80,-80,-100,-100,-64,-64,-80,-80,-80,-72,-100,-100,-77,-75,-78,-100,-100,-100,-87,-81,-80,-100,-76,-74,-100,-63,-100,-80,-90,-64,-80,-77,-100,-86,-81,-78,-64,-64,-71,-71,-72,-72,-86,-71,-73,-64,-71,-100,-72,-74,-100,-61,-76,-71,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-78,-100,-76,-100,-100,-100,-61,-100,-61,-81,-81,-100,-83,-80,-100,-100,-100,-76,-76,-76,-83,-100,-86,-83,-100,-86,-100,-100,-86,-100,-82,-82,-88,-100,-100,-89,-89,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-80,-80,-33,-68,-75,-75,-63,-78,-78,-78,-74,-75,-100,-100,-71,-63,-63,-100,-100,-80,-80,-100,-100,-64,-64,-80,-80,-80,-73,-100,-100,-78,-72,-78,-100,-100,-84,-100,-81,-80,-76,-78,-75,-100,-63,-100,-82,-90,-64,-80,-78,-100,-100,-81,-80,-64,-64,-71,-71,-73,-71,-86,-71,-73,-64,-71,-100,-73,-73,-100,-61,-76,-71,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-77,-100,-100,-100,-62,-100,-62,-81,-81,-100,-85,-81,-100,-92,-100,-76,-76,-76,-85,-100,-100,-86,-100,-86,-100,-100,-86,-100,-83,-100,-90,-100,-100,-100,-90,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-81,-81,-32,-71,-100,-100,-61,-80,-81,-80,-69,-69,-100,-100,-67,-67,-67,-100,-100,-81,-82,-100,-100,-66,-66,-82,-82,-82,-69,-100,-100,-75,-78,-75,-100,-100,-87,-100,-83,-82,-100,-81,-69,-100,-67,-100,-82,-100,-66,-82,-75,-100,-100,-83,-78,-53,-53,-72,-72,-69,-69,-100,-70,-100,-54,-72,-100,-69,-100,-100,-100,-75,-70,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-75,-100,-100,-100,-100,-100,-100,-83,-83,-82,-100,-100,-100,-100,-82,-100,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-80,-80,-33,-71,-100,-76,-66,-79,-80,-80,-69,-69,-100,-100,-67,-66,-66,-100,-100,-81,-82,-90,-100,-65,-65,-82,-82,-82,-71,-100,-100,-76,-74,-76,-100,-100,-87,-100,-83,-82,-76,-80,-69,-100,-66,-100,-82,-89,-65,-82,-76,-100,-100,-83,-83,-54,-54,-73,-72,-71,-71,-100,-71,-73,-54,-73,-100,-71,-74,-100,-64,-76,-71,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-79,-100,-100,-76,-100,-100,-100,-65,-100,-65,-83,-83,-81,-83,-81,-100,-100,-82,-77,-76,-77,-82,-100,-100,-83,-91,-100,-100,-100,-100,-100,-85,-100,-87,-100,-100,-86,-86,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-81,-81,-34,-72,-100,-76,-67,-79,-79,-78,-69,-69,-100,-100,-65,-67,-67,-100,-100,-81,-82,-90,-100,-65,-65,-81,-82,-81,-70,-100,-100,-77,-75,-77,-100,-100,-87,-100,-84,-82,-76,-79,-69,-100,-67,-100,-82,-90,-65,-82,-76,-100,-100,-83,-79,-54,-54,-74,-73,-70,-71,-100,-71,-74,-54,-73,-100,-70,-74,-100,-65,-77,-71,-77,-100,-100,-100,-74,-100,-100,-100,-100,-100,-80,-100,-100,-77,-100,-100,-100,-65,-100,-65,-84,-84,-81,-87,-81,-100,-100,-82,-77,-76,-77,-87,-100,-100,-83,-91,-100,-100,-100,-100,-100,-85,-100,-87,-81,-100,-88,-88,-100,-88,-100,-100,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-79,-79,-30,-72,-76,-77,-66,-78,-78,-78,-69,-69,-100,-100,-69,-67,-67,-100,-100,-100,-82,-90,-100,-69,-69,-83,-84,-83,-69,-100,-100,-77,-74,-77,-100,-100,-86,-100,-85,-79,-76,-76,-69,-100,-66,-100,-100,-90,-69,-83,-76,-100,-100,-84,-81,-54,-54,-74,-74,-69,-71,-100,-71,-72,-54,-74,-100,-69,-72,-100,-65,-76,-71,-76,-100,-100,-100,-72,-100,-100,-100,-100,-100,-81,-100,-100,-77,-100,-100,-85,-65,-100,-65,-84,-85,-81,-83,-81,-86,-100,-82,-77,-75,-77,-83,-100,-100,-83,-91,-100,-100,-100,-100,-100,-85,-100,-87,-81,-100,-88,-88,-100,-88,-100,-100,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-79,-79,-31,-67,-76,-77,-61,-78,-78,-79,-69,-69,-100,-100,-68,-63,-63,-100,-100,-80,-81,-88,-100,-69,-69,-82,-82,-82,-72,-100,-100,-78,-74,-100,-100,-100,-84,-100,-82,-79,-76,-78,-69,-100,-63,-100,-80,-88,-69,-83,-100,-100,-89,-82,-84,-55,-55,-70,-70,-72,-71,-100,-71,-75,-55,-70,-100,-72,-75,-100,-61,-79,-71,-79,-100,-100,-100,-75,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-83,-61,-100,-61,-83,-83,-79,-84,-80,-83,-100,-81,-75,-75,-75,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
