60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:00,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:19:d2,44:48:c1:91:95:a0,38:17:c3:19:45:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:19:45:a2,44:48:c1:91:95:a1,38:17:c3:1f:19:d1,44:48:c1:91:d0:12,a8:bd:27:4c:aa:83,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:09:91,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:19:45:a0,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:c0,38:17:c3:1f:09:90,66:2a:2f:53:7c:99,38:17:c3:1f:00:a2,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:09:83,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:c2,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:1f:19:e1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:62,38:17:c3:19:d7:70,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,38:17:c3:19:36:22,38:17:c3:19:36:20,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:36:21,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:19:71:90,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,38:17:c3:19:71:91,80:8d:b7:55:39:c2,38:17:c3:19:71:92,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:3a:51,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:12,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:1e:ff:10,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:de:e1:00,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:de:e1:01,38:17:c3:1f:22:30,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,x,y,label
-100,-100,-75,-75,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-71,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-87,-87,-74,-73,-65,-73,-88,-75,-76,-76,-66,-67,-87,-73,-79,-82,-80,-80,-81,-88,-100,-83,-84,-88,-89,-89,-82,-100,-100,-100,-85,-87,-83,-83,-100,-100,-84,-88,-86,-88,-86,-87,-100,-87,-83,-88,-100,-100,-83,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-75,-75,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-87,-86,-74,-73,-67,-73,-87,-75,-75,-75,-67,-67,-87,-73,-81,-81,-81,-80,-80,-89,-100,-100,-100,-88,-89,-88,-82,-81,-80,-100,-84,-100,-100,-83,-100,-100,-84,-88,-86,-88,-88,-88,-88,-87,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-86,-78,-78,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-86,-87,-76,-72,-65,-72,-88,-100,-100,-79,-65,-66,-86,-72,-80,-82,-79,-78,-78,-87,-82,-83,-82,-87,-100,-88,-82,-80,-80,-81,-100,-89,-100,-100,-100,-100,-85,-88,-88,-100,-100,-88,-100,-100,-84,-87,-90,-86,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-75,-75,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-66,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-82,-82,-100,-71,-64,-71,-82,-100,-100,-100,-63,-63,-82,-71,-75,-79,-77,-77,-77,-100,-77,-78,-100,-89,-100,-100,-82,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-76,-76,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-71,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-86,-86,-100,-71,-63,-71,-87,-100,-81,-100,-63,-63,-87,-70,-77,-79,-76,-76,-76,-88,-75,-78,-77,-89,-100,-100,-83,-77,-77,-78,-83,-88,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-75,-75,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-83,-83,-74,-72,-64,-72,-84,-80,-80,-80,-64,-64,-84,-71,-78,-78,-78,-78,-78,-88,-78,-78,-77,-87,-100,-100,-84,-79,-78,-78,-83,-88,-100,-100,-82,-83,-100,-86,-86,-86,-88,-85,-100,-100,-84,-100,-100,-83,-84,-83,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-75,-75,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-66,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-76,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-83,-83,-73,-71,-64,-71,-83,-80,-80,-80,-65,-65,-83,-71,-74,-78,-77,-77,-78,-88,-78,-79,-79,-88,-88,-88,-84,-79,-78,-78,-83,-88,-100,-100,-83,-83,-100,-86,-86,-87,-88,-87,-100,-100,-84,-100,-100,-83,-83,-82,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-78,-78,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-66,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-76,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-84,-84,-80,-72,-65,-72,-84,-100,-100,-100,-65,-65,-84,-72,-77,-78,-78,-77,-77,-87,-78,-79,-79,-87,-87,-87,-83,-100,-79,-78,-86,-100,-100,-100,-83,-82,-100,-86,-86,-85,-100,-85,-88,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-78,-78,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-84,-84,-80,-71,-65,-72,-84,-80,-100,-80,-65,-66,-84,-71,-77,-78,-78,-77,-77,-87,-78,-78,-78,-87,-87,-87,-83,-100,-78,-78,-86,-100,-100,-100,-100,-82,-100,-86,-86,-86,-89,-86,-88,-100,-100,-100,-100,-100,-82,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-70,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-78,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-82,-83,-76,-70,-62,-70,-82,-74,-74,-74,-62,-62,-83,-70,-75,-81,-76,-76,-100,-83,-78,-78,-78,-83,-83,-82,-83,-77,-77,-77,-100,-89,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-83,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-78,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-84,-84,-76,-68,-61,-69,-84,-74,-74,-74,-61,-61,-85,-69,-79,-81,-76,-76,-76,-83,-77,-78,-78,-83,-83,-82,-81,-77,-77,-76,-82,-85,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-83,-84,-83,-83,-86,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-69,-70,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-83,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-86,-86,-77,-67,-59,-67,-86,-76,-77,-76,-59,-60,-86,-67,-79,-79,-77,-77,-76,-86,-75,-75,-76,-86,-86,-86,-84,-77,-77,-76,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-90,-100,-100,-100,-86,-100,-100,-100,-82,-82,-81,-86,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-74,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-72,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-86,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-85,-86,-77,-69,-59,-69,-86,-76,-79,-77,-60,-60,-86,-69,-77,-78,-77,-77,-77,-84,-76,-77,-76,-84,-84,-84,-83,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-88,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-83,-85,-100,-82,-83,-81,-100,-100,-100,-83,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-74,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-66,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-72,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-82,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-84,-84,-100,-68,-60,-68,-85,-77,-77,-77,-59,-59,-84,-68,-77,-78,-75,-75,-75,-83,-75,-75,-76,-83,-83,-83,-81,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-88,-100,-88,-100,-100,-100,-100,-89,-100,-100,-100,-100,-86,-83,-100,-80,-83,-81,-100,-100,-100,-83,-83,-82,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-75,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-67,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-81,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-85,-85,-76,-67,-60,-67,-85,-77,-78,-77,-60,-60,-85,-67,-76,-77,-75,-75,-75,-83,-76,-75,-100,-84,-83,-84,-83,-100,-78,-100,-100,-100,-100,-87,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-83,-100,-80,-81,-80,-100,-100,-100,-84,-83,-82,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-86,-86,-100,-70,-66,-70,-86,-74,-74,-74,-66,-67,-86,-70,-81,-100,-100,-100,-100,-84,-100,-100,-100,-83,-84,-83,-83,-100,-100,-100,-81,-100,-100,-100,-85,-84,-100,-86,-86,-86,-100,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-75,-74,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-80,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-85,-85,-72,-68,-63,-68,-85,-74,-74,-74,-63,-63,-85,-68,-82,-78,-78,-78,-78,-85,-100,-100,-100,-85,-85,-85,-81,-100,-77,-77,-81,-100,-100,-100,-85,-84,-100,-85,-86,-86,-100,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-73,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-79,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-88,-88,-76,-68,-65,-69,-88,-75,-75,-76,-64,-65,-88,-68,-80,-78,-77,-77,-77,-85,-100,-100,-81,-85,-85,-85,-84,-100,-77,-77,-80,-86,-100,-100,-100,-100,-100,-85,-85,-86,-100,-86,-86,-100,-100,-100,-87,-100,-100,-100,-86,-100,-100,-100,-82,-83,-84,-100,-100,-100,-100,-100,-100,-88,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-66,-66,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-71,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-79,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-84,-84,-76,-69,-67,-69,-84,-75,-75,-76,-64,-65,-84,-69,-80,-100,-76,-75,-75,-84,-79,-79,-79,-84,-85,-84,-84,-77,-78,-77,-81,-86,-100,-100,-100,-83,-100,-86,-85,-87,-100,-86,-86,-100,-100,-100,-89,-100,-100,-100,-86,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-79,-79,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-72,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-71,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-81,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-85,-85,-100,-69,-66,-69,-85,-76,-76,-76,-66,-65,-85,-69,-82,-78,-76,-77,-76,-83,-79,-79,-79,-83,-83,-83,-84,-77,-78,-77,-80,-88,-100,-100,-100,-83,-100,-85,-85,-87,-100,-86,-100,-100,-83,-100,-88,-100,-84,-83,-100,-100,-82,-100,-81,-82,-81,-100,-100,-100,-100,-82,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-100,-76,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-71,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-87,-88,-73,-69,-65,-69,-88,-76,-75,-74,-65,-65,-85,-69,-69,-78,-76,-77,-77,-83,-79,-79,-80,-83,-83,-83,-82,-100,-100,-100,-80,-88,-100,-100,-100,-100,-100,-85,-86,-85,-100,-100,-88,-100,-83,-100,-88,-100,-84,-83,-88,-100,-82,-100,-80,-80,-81,-100,-100,-100,-100,-82,-82,-88,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
-100,-86,-77,-77,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-74,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-86,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-86,-86,-80,-70,-60,-70,-86,-100,-100,-100,-60,-60,-85,-70,-100,-81,-100,-100,-100,-89,-100,-79,-100,-89,-100,-100,-81,-80,-81,-80,-81,-87,-100,-100,-100,-82,-100,-85,-86,-85,-100,-86,-87,-100,-82,-100,-88,-82,-83,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,707,175,32
