b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:1f:01:80,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:3a:41,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:32,44:48:c1:a5:82:31,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,00:4e:35:df:06:42,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,00:4e:35:df:06:41,38:17:c3:19:45:a1,80:8d:b7:55:3a:51,38:17:c3:19:45:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:b1,00:4e:35:df:06:52,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,38:17:c3:19:45:b1,38:17:c3:19:55:50,b4:5d:50:e1:92:33,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:20,00:4e:35:df:06:40,80:8d:b7:55:39:c0,00:4e:35:df:06:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:02,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,b4:5d:50:e1:92:20,38:17:c3:1f:09:93,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,b4:5d:50:e1:92:31,00:4e:35:de:e1:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:51,00:4e:35:de:e1:01,38:17:c3:19:55:52,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:21,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:41,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:38,00:4e:35:de:d7:43,38:17:c3:1f:22:31,00:4e:35:df:0e:12,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:40,x,y,timestamp
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-78,-100,-100,-79,-100,-87,-100,-100,-100,-79,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-100,-79,-100,-80,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-57,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-100,-100,-85,-85,-85,-100,-100,-85,-85,-85,-100,-100,-81,-80,-81,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,268,17,25427111722590
-44,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-78,-100,-100,-79,-100,-87,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-80,-100,-80,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-58,-100,-100,-100,-100,-100,-83,-100,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-79,-65,-100,-100,-100,-83,-85,-100,-100,-85,-84,-84,-100,-100,-81,-81,-81,-85,-85,-86,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,268,17,25430259648266
-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-79,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-84,-100,-100,-100,-58,-100,-100,-100,-100,-100,-83,-100,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-68,-65,-100,-100,-100,-84,-87,-100,-100,-100,-84,-84,-100,-100,-81,-81,-81,-100,-100,-100,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,268,17,25433341155088
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-78,-100,-100,-78,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-58,-100,-100,-100,-100,-83,-83,-84,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-100,-100,-100,-85,-87,-100,-100,-100,-85,-85,-100,-100,-81,-81,-80,-100,-100,-100,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,268,17,25436425757222
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-79,-100,-100,-78,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-100,-82,-100,-100,-100,-100,-79,-100,-80,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-58,-100,-100,-100,-100,-83,-83,-84,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-85,-100,-100,-100,-100,-85,-85,-100,-100,-80,-80,-81,-100,-100,-100,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,268,17,25439510973627
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-82,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-61,-100,-100,-100,-100,-82,-82,-83,-100,-60,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-100,-87,-100,-100,-100,-100,-86,-87,-100,-100,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,283,17,25520321114273
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-77,-100,-100,-78,-100,-82,-100,-100,-100,-82,-100,-81,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-58,-100,-100,-100,-100,-82,-82,-83,-100,-57,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-65,-100,-100,-100,-88,-100,-100,-100,-100,-86,-87,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,283,17,25523378634533
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-77,-100,-100,-78,-100,-83,-100,-100,-100,-79,-100,-81,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-58,-100,-100,-100,-100,-82,-82,-83,-100,-57,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-65,-100,-100,-100,-87,-100,-100,-100,-100,-88,-88,-100,-100,-83,-83,-83,-86,-84,-85,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,283,17,25526111500417
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-77,-100,-100,-74,-100,-82,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-81,-88,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-84,-84,-84,-100,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-65,-100,-100,-100,-89,-100,-100,-100,-100,-89,-90,-100,-80,-83,-83,-83,-86,-77,-85,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,283,17,25529196164426
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-74,-100,-83,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-60,-100,-100,-100,-100,-84,-84,-84,-100,-59,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-100,-100,-89,-100,-100,-100,-100,-87,-87,-100,-80,-82,-82,-83,-100,-83,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,283,17,25532276270675
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-83,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-83,-100,-59,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-100,-100,-88,-100,-100,-100,-100,-88,-87,-100,-100,-82,-82,-82,-100,-83,-100,-100,-100,-89,-88,-88,-88,-100,-100,-100,-100,283,17,25535407489736
-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-75,-100,-100,-74,-100,-89,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-91,-100,-100,-100,-100,-74,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-83,-84,-83,-100,-60,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-64,-100,-100,-100,-84,-100,-100,-100,-100,-84,-84,-100,-78,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25582954097062
-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-90,-74,-100,-100,-73,-100,-89,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-90,-100,-100,-100,-100,-74,-100,-76,-89,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-83,-82,-82,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-62,-100,-100,-100,-83,-100,-100,-100,-100,-83,-83,-100,-76,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25586049807113
-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-74,-100,-100,-73,-100,-89,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-90,-100,-100,-100,-100,-74,-100,-76,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-83,-82,-82,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-100,-100,-100,-83,-100,-100,-100,-100,-83,-83,-100,-76,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25589176637997
-34,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-74,-100,-100,-73,-100,-90,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-82,-83,-100,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-100,-100,-100,-84,-100,-100,-100,-100,-84,-85,-100,-76,-85,-85,-85,-86,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25592248526017
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-74,-100,-100,-75,-100,-88,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-82,-82,-82,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-63,-100,-100,-100,-84,-100,-100,-100,-100,-84,-85,-100,-76,-85,-86,-84,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25595382084870
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-41,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-74,-100,-100,-75,-100,-88,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-82,-84,-83,-100,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-64,-63,-100,-100,-100,-84,-100,-100,-100,-100,-84,-83,-100,-77,-85,-86,-84,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,299,17,25598590713098
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,-90,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-83,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-90,-85,-88,-100,-100,-100,-74,-100,-100,-100,-100,-86,-86,-85,-100,-56,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-81,-80,-80,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,315,17,25650429998182
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-90,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-83,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-85,-88,-100,-100,-100,-60,-100,-100,-100,-100,-87,-86,-85,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-79,-80,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,315,17,25653401842973
-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-50,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-73,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-89,-100,-100,-100,-100,-72,-100,-71,-89,-100,-100,-100,-100,-100,-100,-100,-88,-87,-85,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-57,-100,-100,-100,-100,-86,-100,-86,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-79,-80,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,315,17,25656397180211
-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-50,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-72,-100,-100,-72,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-89,-100,-100,-100,-100,-72,-100,-71,-89,-100,-100,-100,-100,-100,-100,-100,-88,-87,-84,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-57,-100,-100,-100,-100,-86,-100,-86,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-79,-78,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,315,17,25659511356304
-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-72,-100,-100,-72,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-90,-100,-100,-100,-100,-72,-100,-72,-87,-100,-100,-100,-100,-100,-100,-100,-88,-87,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-86,-100,-100,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-80,-81,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,315,17,25662654333125
-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-72,-100,-100,-73,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-89,-100,-100,-100,-100,-72,-100,-73,-87,-100,-100,-100,-100,-100,-100,-100,-86,-87,-84,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-100,-100,-100,-58,-100,-100,-100,-100,-86,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-80,-80,-80,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,315,17,25665726322030
