72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,38:17:c3:1f:14:11,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:d0:04,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:24:47:52,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:c1,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:21,44:48:c1:91:aa:31,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:19:45:a1,38:17:c3:1f:09:93,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,38:17:c3:1f:09:90,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,38:17:c3:1f:19:f0,38:17:c3:22:5e:f0,b4:5d:50:e1:96:41,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:42,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:83,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:24:56:41,38:17:c3:24:56:42,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,38:17:c3:1f:09:82,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,86:0d:8e:aa:25:a4,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:09:81,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,20:a6:cd:42:13:e1,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:aa:20,38:17:c3:1f:19:c0,20:a6:cd:42:13:e0,66:2a:2f:53:7c:99,20:a6:cd:42:0a:c0,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:00,20:a6:cd:42:0b:e3,b6:e6:2d:69:d5:58,38:17:c3:19:36:30,38:17:c3:1a:cf:d1,20:a6:cd:42:0b:f0,44:48:c1:91:9d:50,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,38:17:c3:1f:19:f1,92:32:4b:b2:cc:47,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:51,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:19:71:90,68:ff:7b:e4:af:38,80:8d:b7:55:39:d1,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a1,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:19:36:20,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,80:8d:b7:55:29:d2,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:32,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:12,00:4e:35:df:06:40,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:0e:00,b4:5d:50:e1:92:23,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-86,-87,-63,-63,-61,-61,-100,-83,-83,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-63,-61,-83,-100,-100,-100,-100,-67,-100,-100,-100,-100,-72,-100,-100,-100,-63,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-84,-79,-100,-72,-72,-85,-100,-100,-100,-72,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-59,-100,-100,-100,-65,-100,-73,-73,-65,-100,-100,-100,-100,-100,-62,-62,-62,-65,-65,-78,-68,-67,-67,-85,-85,-84,-84,-85,-84,-100,-100,-100,-100,-86,-85,-100,-84,-85,-86,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,651,1765262641929
-100,-87,-63,-64,-61,-61,-100,-83,-83,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-66,-65,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-63,-61,-83,-100,-100,-100,-100,-66,-100,-100,-100,-100,-73,-100,-100,-100,-61,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-79,-77,-100,-100,-100,-85,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-85,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-58,-100,-100,-100,-66,-100,-73,-73,-65,-100,-100,-100,-100,-100,-62,-62,-61,-65,-65,-79,-68,-67,-100,-84,-84,-100,-84,-84,-85,-100,-100,-100,-100,-85,-85,-100,-84,-85,-85,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,651,1771103406614
-84,-100,-69,-69,-68,-68,-100,-84,-84,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-69,-68,-83,-100,-100,-100,-100,-66,-100,-100,-100,-100,-67,-100,-100,-100,-60,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-79,-80,-100,-100,-100,-85,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-85,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-41,-100,-100,-100,-68,-100,-67,-67,-68,-100,-100,-100,-100,-100,-62,-63,-62,-68,-68,-79,-68,-67,-100,-80,-80,-100,-81,-79,-84,-100,-100,-81,-80,-85,-83,-100,-84,-85,-85,-100,-100,-100,-100,-100,-83,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1797249114677
-86,-100,-69,-69,-68,-68,-100,-83,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-66,-67,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-68,-68,-83,-100,-100,-100,-100,-67,-100,-100,-100,-100,-68,-100,-100,-100,-60,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-79,-100,-100,-100,-84,-100,-100,-100,-100,-63,-100,-100,-100,-67,-100,-67,-68,-67,-100,-100,-100,-100,-100,-62,-62,-62,-67,-67,-80,-67,-67,-72,-81,-80,-100,-80,-80,-85,-100,-75,-81,-80,-84,-84,-100,-84,-85,-86,-82,-82,-83,-100,-100,-84,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1802649583894
-86,-100,-69,-69,-68,-68,-100,-83,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-66,-67,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-68,-68,-83,-100,-100,-100,-100,-67,-100,-100,-100,-100,-68,-100,-100,-100,-60,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-79,-100,-100,-100,-84,-100,-100,-100,-100,-63,-100,-100,-100,-67,-100,-67,-68,-67,-100,-100,-100,-100,-100,-62,-62,-62,-67,-67,-80,-67,-67,-72,-81,-80,-100,-80,-80,-85,-100,-75,-81,-80,-84,-84,-100,-84,-85,-86,-82,-82,-83,-100,-100,-84,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1808187044881
-85,-100,-70,-70,-68,-68,-100,-83,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-68,-68,-84,-100,-100,-100,-100,-66,-100,-100,-100,-100,-68,-100,-100,-100,-60,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-84,-100,-100,-100,-100,-61,-100,-100,-100,-67,-100,-68,-68,-67,-100,-100,-100,-100,-100,-62,-63,-62,-67,-67,-81,-67,-67,-67,-81,-80,-79,-79,-80,-85,-100,-76,-100,-100,-84,-83,-100,-84,-85,-85,-82,-82,-82,-87,-100,-84,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1813826754619
-85,-100,-69,-69,-68,-68,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-69,-68,-83,-100,-100,-100,-100,-66,-100,-100,-100,-100,-69,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-100,-100,-100,-100,-62,-100,-100,-100,-66,-100,-69,-69,-66,-100,-100,-100,-100,-100,-100,-62,-62,-66,-66,-81,-67,-67,-67,-80,-80,-79,-80,-80,-85,-100,-81,-100,-100,-85,-84,-100,-83,-85,-85,-82,-82,-82,-87,-100,-83,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1819561937585
-85,-100,-69,-69,-68,-68,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-69,-68,-83,-100,-100,-100,-100,-66,-100,-100,-100,-100,-69,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-84,-100,-100,-100,-100,-64,-100,-100,-100,-68,-100,-69,-69,-68,-100,-100,-100,-100,-100,-62,-63,-62,-67,-67,-81,-68,-67,-67,-80,-80,-81,-80,-80,-86,-100,-81,-100,-100,-86,-83,-100,-83,-85,-85,-83,-83,-82,-87,-100,-82,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,651,1825102059094
-85,-100,-66,-66,-64,-64,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-64,-85,-100,-100,-100,-87,-67,-100,-100,-100,-100,-65,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-60,-100,-86,-100,-71,-100,-65,-65,-71,-100,-86,-87,-100,-100,-64,-64,-64,-71,-71,-78,-65,-65,-65,-79,-80,-81,-79,-79,-86,-100,-78,-77,-78,-86,-83,-100,-83,-85,-85,-83,-83,-100,-86,-82,-82,-85,-100,-100,-84,-82,-83,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1872361852774
-100,-86,-66,-67,-55,-56,-100,-85,-85,-100,-100,-100,-100,-100,-88,-100,-88,-88,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-65,-85,-100,-100,-100,-88,-66,-100,-100,-100,-100,-66,-100,-100,-100,-64,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-100,-100,-87,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-60,-100,-87,-100,-71,-100,-65,-66,-70,-100,-86,-87,-100,-100,-64,-64,-64,-70,-71,-77,-65,-65,-66,-80,-80,-100,-79,-79,-83,-100,-78,-78,-78,-83,-83,-100,-81,-83,-83,-100,-100,-100,-86,-82,-82,-85,-100,-89,-85,-82,-83,-87,-88,-83,-83,-83,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1878110572928
-87,-86,-66,-66,-65,-65,-100,-86,-85,-100,-100,-100,-100,-100,-88,-100,-88,-88,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-66,-87,-100,-100,-100,-88,-66,-100,-100,-100,-100,-66,-100,-100,-100,-58,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-80,-100,-100,-100,-86,-100,-100,-100,-87,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-61,-100,-85,-100,-71,-100,-65,-65,-71,-100,-86,-87,-100,-100,-64,-64,-64,-71,-71,-79,-65,-65,-66,-80,-80,-100,-79,-79,-83,-89,-78,-78,-78,-83,-83,-100,-81,-83,-83,-100,-100,-100,-86,-82,-82,-85,-100,-89,-83,-82,-83,-87,-88,-83,-83,-83,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1884225857092
-87,-86,-66,-66,-65,-65,-100,-86,-85,-100,-100,-100,-100,-100,-88,-100,-88,-88,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-66,-87,-100,-100,-100,-88,-66,-100,-100,-100,-100,-66,-100,-100,-100,-58,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-80,-100,-100,-100,-86,-100,-100,-100,-87,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-61,-100,-85,-100,-71,-100,-65,-65,-71,-100,-86,-87,-100,-100,-64,-64,-64,-71,-71,-79,-65,-65,-66,-80,-80,-100,-79,-79,-83,-89,-78,-78,-78,-83,-83,-100,-81,-83,-83,-100,-100,-100,-86,-82,-82,-85,-100,-89,-83,-82,-83,-87,-88,-83,-83,-83,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1890386184590
-87,-100,-66,-66,-65,-65,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-65,-86,-100,-100,-100,-100,-66,-100,-100,-100,-100,-66,-100,-100,-100,-63,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-60,-100,-86,-100,-71,-100,-65,-65,-71,-100,-87,-86,-100,-100,-64,-64,-66,-71,-71,-79,-66,-100,-66,-79,-80,-100,-79,-79,-83,-90,-78,-79,-100,-82,-82,-88,-83,-82,-82,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-88,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1896270735317
-85,-100,-67,-66,-65,-65,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-66,-65,-87,-100,-100,-100,-100,-66,-100,-100,-100,-100,-65,-100,-100,-100,-61,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-62,-100,-87,-100,-71,-100,-65,-65,-71,-100,-88,-85,-100,-100,-64,-64,-66,-71,-71,-79,-66,-66,-66,-79,-79,-79,-79,-79,-82,-89,-78,-79,-100,-83,-83,-88,-83,-83,-82,-81,-81,-100,-89,-83,-83,-100,-100,-100,-84,-100,-83,-100,-89,-100,-100,-100,-86,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,465,651,1902004217398
-85,-100,-69,-70,-68,-68,-100,-80,-80,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-81,-100,-100,-100,-100,-71,-100,-100,-100,-100,-69,-100,-100,-100,-56,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-100,-87,-100,-76,-100,-69,-69,-76,-100,-88,-85,-100,-100,-74,-73,-73,-76,-76,-78,-62,-62,-62,-80,-80,-80,-80,-80,-82,-89,-77,-100,-77,-81,-81,-88,-82,-81,-82,-78,-80,-100,-84,-78,-81,-100,-100,-52,-82,-78,-77,-100,-89,-100,-100,-100,-86,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,480,651,1932209944626
-85,-100,-68,-68,-68,-68,-100,-83,-83,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-82,-100,-100,-100,-100,-72,-100,-100,-100,-100,-70,-100,-100,-100,-56,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-65,-100,-100,-100,-89,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-79,-100,-100,-100,-76,-100,-100,-100,-100,-68,-100,-86,-100,-76,-100,-70,-70,-76,-100,-86,-85,-100,-100,-74,-73,-74,-76,-76,-78,-63,-63,-62,-80,-80,-80,-80,-80,-82,-89,-76,-76,-77,-83,-83,-87,-82,-82,-82,-78,-80,-100,-84,-78,-81,-100,-100,-52,-82,-79,-77,-100,-100,-100,-100,-100,-87,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,480,651,1938122259832
-85,-100,-68,-68,-67,-67,-100,-82,-82,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-82,-100,-100,-100,-100,-72,-100,-100,-100,-100,-70,-100,-100,-100,-57,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-83,-100,-100,-100,-89,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-79,-100,-100,-100,-49,-100,-100,-100,-100,-67,-100,-86,-100,-76,-100,-70,-70,-76,-100,-86,-85,-100,-100,-74,-73,-74,-76,-76,-77,-62,-62,-62,-79,-79,-80,-79,-80,-82,-89,-77,-73,-75,-82,-82,-89,-82,-82,-83,-78,-80,-100,-83,-78,-81,-100,-100,-52,-85,-78,-77,-100,-100,-100,-100,-100,-88,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,480,651,1944132713996
