38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,38:17:c3:1f:00:b0,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,00:4e:35:df:06:42,80:8d:b7:55:3a:42,38:17:c3:19:55:40,38:17:c3:1f:22:32,38:17:c3:1f:22:31,b4:5d:50:e1:92:23,38:17:c3:19:71:92,00:4e:35:de:e1:11,72:32:b1:3e:1a:b8,00:4e:35:de:e1:10,38:17:c3:1f:08:50,20:a6:cd:50:24:a2,38:17:c3:19:45:a2,38:17:c3:19:45:a0,20:a6:cd:50:24:a0,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:1f:09:91,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:e3,38:17:c3:19:55:41,38:17:c3:19:55:42,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b3,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:52,00:4e:35:de:e1:02,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:42,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,00:4e:35:de:d7:43,38:17:c3:19:36:30,38:17:c3:1f:08:41,00:4e:35:df:0e:10,38:17:c3:1f:08:40,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:11,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:19:71:80,00:4e:35:de:d7:42,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,label
-100,-100,-82,-100,-81,-100,-81,-100,-89,-77,-88,-79,-89,-78,-79,-87,-87,-85,-100,-89,-88,-85,-82,-100,-82,-100,-89,-91,-82,-100,-82,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-81,-75,-69,-45,-69,-100,-82,-100,-100,-68,-68,-66,-94,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-73,-100,-100,-100,-100,-73,-72,-100,-85,-87,-74,-73,-92,-86,-81,-87,-90,-87,-80,-84,-70,-85,-78,-100,-100,-100,-100,-82,-100,-82,-92,-100,-100,-100,-100,-100,-100,-100,-66,-100,-77,-76,-100,-66,-72,-100,-100,-100,-100,-84,-84,-100,-85,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-89,-100,-100,-100,-86,-100,-100,-100,-85,-77,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-100,-100,-82,-100,-81,-100,-81,-100,-86,-77,-86,-77,-88,-77,-77,-87,-87,-85,-100,-89,-88,-85,-81,-100,-82,-100,-89,-91,-82,-100,-82,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-82,-72,-69,-43,-68,-100,-77,-100,-100,-69,-68,-68,-94,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-70,-100,-100,-100,-100,-71,-71,-100,-85,-87,-73,-72,-92,-86,-79,-88,-89,-90,-80,-84,-69,-80,-78,-100,-100,-100,-100,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-77,-76,-100,-66,-66,-100,-100,-100,-100,-85,-86,-100,-87,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-87,-100,-100,-100,-87,-100,-100,-100,-88,-77,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-100,-100,-81,-100,-82,-100,-82,-100,-83,-74,-83,-73,-83,-74,-74,-86,-85,-86,-100,-85,-86,-85,-86,-100,-86,-100,-89,-91,-85,-100,-87,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-79,-67,-44,-70,-100,-83,-100,-100,-69,-67,-67,-95,-94,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-68,-100,-100,-100,-100,-68,-68,-100,-86,-86,-79,-79,-100,-87,-79,-86,-88,-87,-79,-84,-70,-79,-75,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-74,-78,-100,-62,-60,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,-100,-75,-73,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-75,-89,-88,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-82,-100,-81,-100,-81,-100,-87,-75,-88,-74,-88,-74,-89,-83,-85,-85,-100,-85,-86,-85,-83,-100,-84,-100,-89,-91,-84,-100,-83,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-69,-71,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-80,-67,-45,-67,-100,-82,-100,-100,-67,-68,-66,-95,-94,-100,-90,-100,-100,-100,-100,-100,-100,-100,-87,-67,-91,-100,-100,-100,-67,-66,-100,-86,-86,-80,-80,-100,-85,-79,-86,-90,-87,-79,-84,-71,-79,-75,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-74,-78,-100,-62,-63,-100,-100,-100,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,-100,-76,-74,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-75,-89,-88,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-82,-100,-81,-100,-81,-100,-86,-72,-86,-73,-84,-73,-72,-84,-85,-85,-100,-85,-86,-85,-85,-100,-85,-100,-89,-91,-86,-100,-84,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-77,-68,-44,-68,-100,-82,-100,-100,-63,-64,-64,-95,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-91,-70,-91,-100,-100,-100,-71,-71,-100,-91,-89,-77,-77,-100,-88,-75,-89,-88,-87,-75,-84,-70,-74,-77,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-74,-78,-100,-62,-59,-100,-100,-100,-100,-85,-86,-100,-86,-100,-100,-100,-100,-100,-100,-76,-74,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-75,-89,-88,-88,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-83,-100,-83,-100,-83,-100,-85,-73,-84,-74,-84,-74,-74,-85,-85,-85,-100,-91,-86,-85,-85,-100,-85,-100,-89,-91,-85,-100,-85,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-78,-70,-57,-68,-100,-79,-100,-100,-69,-68,-64,-92,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-91,-67,-92,-100,-100,-100,-66,-67,-100,-87,-87,-78,-77,-100,-87,-75,-89,-88,-87,-76,-84,-70,-76,-79,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-79,-79,-100,-65,-65,-100,-100,-100,-100,-85,-86,-100,-85,-100,-100,-100,-100,-100,-100,-76,-74,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-75,-89,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-83,-100,-83,-100,-83,-100,-85,-74,-84,-75,-84,-74,-74,-85,-85,-85,-100,-91,-86,-85,-86,-100,-86,-100,-89,-91,-86,-100,-86,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-79,-71,-49,-71,-100,-80,-100,-100,-65,-67,-67,-92,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-91,-67,-92,-100,-100,-100,-67,-67,-100,-87,-88,-79,-78,-100,-86,-75,-89,-88,-87,-75,-86,-72,-74,-79,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-80,-80,-100,-65,-63,-100,-100,-100,-100,-89,-87,-100,-91,-100,-100,-100,-100,-100,-100,-76,-74,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-73,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-81,-100,-80,-100,-81,-100,-86,-77,-86,-77,-85,-77,-77,-86,-86,-87,-100,-91,-86,-85,-83,-100,-84,-100,-89,-91,-83,-100,-83,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-80,-79,-70,-51,-69,-100,-83,-100,-100,-67,-65,-65,-92,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-91,-68,-92,-100,-100,-100,-68,-67,-100,-87,-88,-79,-78,-100,-86,-75,-88,-87,-86,-75,-86,-67,-74,-79,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-78,-76,-100,-64,-63,-100,-100,-100,-100,-84,-85,-100,-86,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-100,-100,-85,-100,-85,-100,-86,-100,-82,-82,-82,-82,-82,-82,-82,-83,-84,-82,-100,-91,-86,-85,-85,-100,-85,-100,-89,-91,-84,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-75,-76,-49,-77,-100,-81,-100,-100,-70,-71,-73,-92,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-91,-70,-92,-100,-100,-100,-69,-68,-100,-87,-88,-75,-75,-100,-86,-78,-88,-88,-86,-79,-86,-75,-78,-79,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-78,-76,-100,-64,-63,-100,-100,-100,-100,-84,-86,-100,-87,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-70,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-85,-100,-86,-100,-85,-100,-81,-81,-83,-80,-85,-81,-81,-84,-84,-83,-100,-91,-86,-85,-86,-100,-86,-100,-89,-91,-86,-100,-86,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-75,-80,-57,-78,-100,-84,-100,-100,-74,-75,-74,-93,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-90,-68,-92,-100,-100,-100,-69,-69,-100,-85,-86,-75,-73,-100,-85,-79,-88,-88,-86,-79,-86,-81,-82,-79,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-78,-76,-100,-63,-65,-100,-100,-100,-100,-84,-87,-100,-87,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-89,-100,-100,-100,-87,-100,-100,-100,-88,-73,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-85,-100,-87,-100,-85,-100,-82,-80,-82,-81,-83,-82,-81,-84,-83,-83,-100,-91,-86,-85,-86,-100,-87,-100,-89,-91,-86,-100,-86,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-76,-79,-52,-79,-100,-86,-100,-100,-75,-72,-76,-90,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-92,-69,-91,-100,-100,-100,-69,-69,-100,-84,-85,-74,-74,-100,-86,-79,-88,-89,-86,-79,-83,-82,-82,-83,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-82,-82,-100,-64,-61,-100,-100,-100,-100,-86,-87,-100,-86,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-71,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-85,-100,-86,-100,-87,-100,-83,-81,-82,-81,-82,-81,-81,-84,-85,-83,-100,-91,-86,-85,-85,-100,-86,-100,-89,-91,-86,-100,-86,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-76,-77,-48,-76,-100,-84,-100,-100,-73,-74,-71,-94,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-70,-91,-100,-100,-100,-69,-69,-100,-86,-86,-76,-76,-100,-86,-79,-88,-89,-86,-79,-83,-78,-81,-83,-100,-100,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-82,-82,-100,-65,-63,-100,-100,-100,-100,-86,-89,-100,-89,-100,-100,-100,-100,-100,-100,-71,-74,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-71,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-84,-100,-85,-100,-85,-100,-83,-80,-82,-81,-82,-82,-81,-83,-84,-84,-100,-91,-86,-85,-84,-100,-85,-100,-89,-91,-86,-100,-84,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-76,-72,-48,-75,-100,-83,-100,-100,-71,-72,-73,-91,-94,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-69,-91,-100,-100,-100,-70,-70,-100,-86,-86,-77,-76,-100,-86,-78,-89,-89,-86,-81,-83,-79,-78,-83,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-82,-82,-100,-65,-63,-100,-100,-100,-100,-86,-89,-100,-89,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-72,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-85,-100,-85,-100,-86,-100,-82,-81,-83,-82,-82,-82,-82,-82,-84,-85,-100,-91,-86,-85,-85,-100,-84,-100,-89,-91,-85,-100,-85,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-77,-75,-49,-76,-100,-85,-100,-100,-74,-72,-73,-91,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-71,-91,-100,-100,-100,-69,-69,-100,-86,-86,-76,-76,-100,-86,-82,-89,-89,-86,-82,-83,-79,-82,-83,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-84,-82,-100,-62,-63,-100,-100,-100,-100,-86,-87,-100,-89,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-74,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-86,-100,-86,-100,-85,-100,-84,-81,-83,-86,-84,-87,-88,-87,-88,-87,-100,-91,-86,-85,-85,-100,-84,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-81,-77,-53,-77,-100,-87,-100,-100,-74,-75,-74,-90,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-75,-90,-100,-100,-100,-74,-75,-100,-85,-86,-81,-81,-100,-85,-81,-89,-89,-86,-77,-83,-78,-77,-77,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-80,-78,-100,-61,-60,-100,-100,-100,-100,-89,-88,-100,-89,-100,-100,-100,-100,-100,-100,-73,-70,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-74,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-86,-100,-86,-100,-85,-100,-82,-86,-81,-87,-81,-87,-86,-87,-88,-87,-100,-91,-86,-85,-87,-100,-85,-100,-100,-100,-87,-100,-85,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-88,-79,-54,-73,-100,-87,-100,-100,-74,-73,-74,-90,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-75,-87,-100,-100,-100,-75,-76,-100,-85,-86,-88,-87,-100,-84,-76,-89,-89,-86,-77,-83,-73,-76,-77,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-80,-79,-100,-62,-62,-100,-100,-100,-100,-89,-88,-100,-89,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-68,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-86,-100,-86,-100,-85,-100,-83,-87,-83,-87,-83,-88,-87,-87,-88,-87,-100,-91,-86,-85,-87,-100,-87,-100,-100,-100,-89,-100,-86,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-87,-75,-56,-75,-100,-87,-100,-100,-72,-72,-72,-92,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-75,-88,-100,-100,-87,-75,-76,-100,-85,-86,-88,-87,-100,-84,-78,-89,-89,-86,-77,-83,-78,-78,-81,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-79,-81,-100,-64,-65,-100,-100,-100,-100,-89,-88,-100,-89,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-90,-100,-100,-100,-87,-100,-100,-100,-88,-66,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-84,-100,-85,-100,-84,-100,-83,-86,-83,-87,-85,-85,-87,-87,-89,-87,-100,-91,-86,-85,-87,-100,-87,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-89,-74,-58,-75,-100,-87,-100,-100,-73,-74,-73,-89,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-91,-73,-87,-100,-86,-87,-75,-72,-100,-85,-85,-87,-88,-100,-85,-78,-89,-89,-86,-77,-83,-78,-78,-81,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-79,-81,-100,-61,-63,-100,-100,-100,-100,-90,-89,-100,-89,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-70,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-85,-100,-83,-100,-84,-100,-83,-88,-83,-90,-83,-88,-88,-86,-87,-86,-100,-91,-86,-85,-87,-100,-87,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-85,-77,-53,-75,-100,-83,-100,-100,-73,-73,-75,-94,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-90,-75,-87,-100,-87,-87,-74,-75,-100,-85,-84,-85,-86,-100,-85,-80,-89,-89,-86,-79,-83,-76,-80,-80,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-79,-82,-100,-64,-63,-100,-100,-100,-100,-90,-88,-100,-89,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-69,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-85,-100,-83,-100,-84,-100,-83,-87,-82,-87,-83,-86,-88,-86,-88,-88,-100,-91,-86,-85,-87,-100,-86,-100,-100,-100,-85,-100,-86,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-86,-74,-53,-74,-100,-82,-100,-100,-74,-75,-74,-95,-94,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-75,-88,-100,-88,-87,-76,-74,-100,-85,-85,-86,-85,-100,-86,-80,-89,-89,-86,-79,-83,-77,-80,-82,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-81,-83,-100,-61,-63,-100,-100,-100,-100,-90,-89,-100,-89,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-70,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
