20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,38:17:c3:19:d7:71,44:48:c1:91:d0:10,38:17:c3:19:d7:72,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:92,66:2a:2f:53:7c:99,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:00:a0,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,20:a6:cd:42:13:f2,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,44:48:c1:91:95:a0,38:17:c3:19:45:a2,44:48:c1:91:aa:30,38:17:c3:1f:14:00,b4:5d:50:e1:96:40,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:81,80:8d:b7:55:25:f0,38:17:c3:22:5e:f2,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:19:36:30,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:25:e0,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:36:21,38:17:c3:19:36:22,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:29:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1e:ff:12,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,80:8d:b7:55:29:c2,38:17:c3:1e:ff:02,38:17:c3:19:71:82,80:8d:b7:55:29:c1,80:8d:b7:55:39:c2,00:4e:35:df:06:52,20:a6:cd:50:24:a2,38:17:c3:1f:0e:10,38:17:c3:1f:22:32,20:a6:cd:50:24:b0,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:de:e1:12,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,00:4e:35:df:06:51,20:a6:cd:50:24:b2,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:df:06:42,00:4e:35:df:06:41,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-80,-81,-100,-100,-100,-100,-83,-90,-83,-66,-84,-65,-100,-100,-91,-100,-100,-100,-66,-64,-100,-64,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-66,-100,-100,-100,-100,-100,-75,-91,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-89,-74,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-74,-72,-73,-100,-73,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-91,-78,-79,-78,-76,-78,-77,-80,-79,-74,-81,-73,-82,-74,-92,-90,-83,-82,-87,-89,-92,-89,-87,-88,-90,-87,-90,-87,-88,-86,-86,-88,-88,-88,-90,-94,-90,-89,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-76,-77,-100,-100,-100,-100,-83,-90,-85,-66,-83,-66,-100,-100,-91,-100,-100,-100,-64,-65,-100,-66,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-66,-100,-100,-100,-100,-100,-76,-90,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-89,-75,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-73,-62,-73,-100,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-92,-78,-75,-75,-75,-76,-75,-80,-79,-74,-83,-73,-84,-74,-92,-90,-83,-84,-89,-89,-92,-89,-85,-87,-87,-86,-88,-88,-88,-86,-85,-87,-86,-87,-91,-94,-92,-91,-89,-90,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-85,-79,-100,-100,-100,-100,-82,-90,-82,-67,-83,-67,-100,-100,-91,-100,-100,-100,-66,-65,-100,-66,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-67,-100,-100,-100,-100,-100,-74,-90,-100,-100,-100,-100,-100,-100,-92,-100,-92,-100,-89,-74,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-73,-65,-74,-100,-74,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-91,-75,-77,-77,-76,-77,-77,-81,-78,-80,-85,-75,-82,-73,-92,-90,-84,-84,-87,-89,-92,-89,-88,-87,-88,-88,-88,-87,-87,-88,-88,-86,-86,-86,-91,-92,-92,-91,-89,-90,-88,-92,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-84,-83,-100,-100,-100,-100,-80,-90,-81,-70,-82,-70,-100,-100,-91,-100,-100,-100,-68,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-70,-100,-100,-100,-100,-100,-78,-90,-100,-100,-100,-100,-100,-100,-95,-100,-92,-100,-89,-77,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-60,-70,-100,-70,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-90,-80,-81,-81,-71,-81,-80,-82,-81,-81,-82,-71,-84,-71,-90,-92,-82,-82,-83,-89,-92,-88,-88,-86,-85,-86,-89,-82,-81,-88,-89,-86,-86,-87,-90,-92,-92,-91,-89,-90,-88,-90,-89,-91,-94,-92,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-79,-83,-100,-100,-100,-100,-81,-90,-81,-69,-81,-69,-100,-100,-91,-100,-100,-100,-68,-68,-100,-67,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-68,-100,-100,-100,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-95,-100,-92,-100,-89,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-62,-71,-100,-70,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-90,-80,-82,-84,-71,-83,-81,-79,-81,-81,-80,-71,-89,-71,-90,-92,-79,-79,-82,-89,-92,-92,-87,-85,-85,-86,-86,-82,-82,-86,-86,-86,-86,-89,-90,-92,-92,-91,-89,-90,-88,-93,-89,-89,-94,-92,-88,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-79,-83,-100,-100,-100,-100,-79,-90,-80,-69,-78,-69,-100,-100,-91,-100,-100,-100,-67,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-69,-100,-100,-100,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-90,-94,-92,-100,-89,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-63,-72,-100,-71,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-91,-79,-82,-83,-72,-81,-82,-79,-81,-81,-81,-71,-89,-72,-90,-92,-81,-81,-82,-86,-92,-89,-88,-84,-84,-88,-86,-83,-82,-88,-87,-86,-86,-89,-89,-92,-91,-91,-89,-90,-88,-90,-91,-89,-94,-92,-88,-91,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-79,-83,-100,-100,-100,-100,-81,-90,-81,-66,-81,-67,-100,-100,-91,-100,-100,-100,-68,-67,-100,-67,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-66,-100,-100,-100,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-90,-94,-92,-100,-89,-77,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-70,-73,-100,-71,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-93,-79,-82,-81,-70,-82,-82,-81,-81,-81,-81,-70,-89,-71,-90,-92,-81,-81,-83,-86,-92,-89,-87,-84,-84,-88,-84,-83,-82,-86,-87,-89,-86,-89,-91,-92,-89,-88,-88,-90,-88,-91,-90,-90,-94,-92,-88,-91,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-79,-83,-100,-100,-100,-100,-79,-90,-80,-69,-81,-69,-100,-100,-91,-100,-100,-100,-69,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-70,-100,-100,-100,-100,-100,-80,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-89,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-70,-100,-69,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-100,-100,-91,-78,-83,-83,-72,-84,-83,-82,-84,-83,-80,-73,-89,-72,-90,-92,-80,-81,-86,-86,-92,-89,-88,-86,-84,-88,-85,-83,-84,-88,-87,-89,-86,-89,-91,-92,-89,-88,-89,-90,-88,-93,-90,-90,-94,-92,-88,-91,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-81,-83,-100,-100,-100,-100,-82,-90,-83,-67,-82,-68,-100,-100,-91,-100,-100,-100,-68,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-67,-100,-100,-100,-100,-100,-76,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-89,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-69,-70,-100,-71,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-90,-80,-83,-83,-71,-84,-83,-80,-80,-82,-80,-70,-89,-70,-89,-92,-80,-80,-83,-82,-92,-89,-85,-85,-85,-87,-84,-82,-83,-86,-85,-89,-86,-89,-90,-92,-89,-88,-89,-90,-88,-91,-91,-92,-92,-93,-88,-91,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-84,-100,-100,-100,-100,-94,-100,-92,-71,-90,-73,-100,-100,-100,-100,-100,-100,-66,-67,-100,-68,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-100,-100,-100,-100,-76,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-90,-78,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-70,-68,-100,-69,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-100,-100,-90,-80,-85,-87,-73,-85,-85,-85,-84,-84,-80,-72,-81,-69,-89,-92,-80,-80,-82,-83,-87,-90,-85,-87,-88,-85,-87,-81,-83,-85,-85,-84,-84,-86,-90,-92,-88,-89,-89,-100,-100,-89,-90,-91,-92,-92,-87,-91,-92,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-85,-100,-100,-100,-100,-92,-100,-92,-70,-90,-70,-100,-100,-100,-100,-100,-100,-67,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-70,-100,-100,-100,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-94,-75,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-62,-68,-100,-69,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-90,-79,-85,-83,-72,-85,-84,-85,-84,-85,-80,-72,-82,-72,-89,-92,-79,-79,-83,-87,-87,-88,-85,-88,-87,-85,-88,-83,-82,-86,-85,-84,-86,-86,-90,-89,-88,-89,-89,-90,-88,-93,-91,-90,-92,-92,-88,-91,-92,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-85,-100,-100,-100,-100,-91,-100,-92,-91,-90,-70,-100,-100,-100,-100,-100,-100,-64,-66,-100,-64,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-100,-100,-100,-78,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-62,-67,-100,-68,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-90,-79,-86,-86,-74,-87,-84,-83,-83,-84,-80,-73,-82,-72,-89,-92,-81,-81,-83,-87,-90,-91,-86,-88,-87,-85,-88,-83,-83,-85,-85,-84,-85,-86,-89,-90,-88,-89,-89,-90,-88,-92,-90,-89,-92,-91,-88,-91,-92,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-81,-81,-100,-100,-100,-100,-82,-100,-83,-72,-82,-72,-100,-100,-100,-100,-100,-100,-64,-66,-100,-64,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-72,-100,-100,-100,-100,-100,-76,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-100,-75,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-76,-68,-100,-68,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-90,-80,-90,-90,-71,-89,-88,-84,-83,-84,-80,-71,-82,-71,-89,-92,-80,-80,-84,-82,-86,-89,-85,-88,-85,-85,-88,-82,-83,-85,-84,-85,-85,-85,-90,-90,-89,-88,-89,-90,-88,-91,-89,-89,-92,-93,-88,-91,-92,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-83,-100,-100,-100,-100,-94,-100,-92,-75,-90,-75,-100,-100,-100,-100,-100,-100,-67,-67,-100,-66,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-76,-100,-100,-100,-100,-100,-75,-92,-100,-100,-100,-100,-100,-100,-90,-91,-91,-100,-90,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-61,-69,-100,-68,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-81,-100,-100,-100,-90,-80,-85,-86,-73,-87,-87,-85,-84,-84,-82,-79,-81,-71,-89,-100,-81,-80,-83,-83,-86,-91,-86,-86,-86,-86,-87,-83,-82,-85,-85,-85,-85,-85,-90,-93,-88,-89,-89,-100,-100,-88,-90,-88,-92,-92,-87,-91,-92,-87,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-84,-100,-100,-100,-100,-94,-100,-92,-74,-90,-74,-100,-100,-100,-100,-100,-100,-67,-67,-100,-66,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-100,-75,-92,-100,-100,-100,-100,-100,-100,-90,-94,-91,-100,-90,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-61,-68,-100,-68,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-80,-100,-100,-100,-90,-80,-85,-86,-72,-85,-85,-85,-84,-85,-79,-72,-82,-70,-89,-92,-79,-80,-83,-83,-88,-89,-85,-87,-87,-86,-87,-82,-82,-85,-86,-85,-86,-85,-89,-89,-88,-89,-89,-100,-100,-89,-90,-88,-92,-92,-87,-91,-92,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-83,-100,-100,-100,-100,-94,-100,-92,-67,-90,-67,-100,-100,-100,-100,-100,-100,-58,-58,-100,-59,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-66,-100,-100,-100,-100,-100,-77,-92,-100,-100,-100,-100,-100,-100,-94,-91,-93,-100,-90,-75,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-64,-77,-100,-78,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-100,-100,-90,-85,-84,-84,-71,-85,-84,-82,-84,-84,-80,-71,-81,-72,-90,-89,-80,-78,-85,-83,-87,-80,-86,-88,-87,-86,-84,-84,-84,-86,-86,-83,-83,-83,-90,-89,-88,-88,-89,-100,-100,-88,-87,-88,-86,-92,-80,-91,-89,-87,-90,-79,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-84,-83,-100,-100,-100,-100,-94,-100,-92,-68,-90,-68,-100,-100,-100,-100,-100,-100,-57,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-68,-100,-100,-100,-100,-100,-77,-92,-100,-100,-100,-100,-100,-100,-94,-91,-93,-100,-90,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-64,-78,-100,-78,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-83,-100,-100,-100,-88,-85,-84,-84,-71,-85,-84,-83,-81,-84,-83,-71,-79,-71,-90,-89,-82,-82,-81,-83,-88,-74,-85,-84,-83,-85,-84,-81,-82,-85,-85,-84,-85,-84,-90,-89,-86,-83,-86,-100,-100,-88,-89,-90,-86,-92,-78,-100,-89,-88,-90,-79,-87,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-80,-83,-100,-100,-100,-100,-94,-100,-92,-69,-90,-67,-100,-100,-100,-100,-100,-100,-58,-56,-100,-59,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-94,-91,-93,-100,-90,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-78,-100,-78,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-100,-100,-89,-85,-85,-85,-70,-85,-86,-83,-95,-82,-79,-71,-80,-71,-89,-89,-79,-78,-85,-83,-86,-74,-85,-84,-83,-84,-84,-83,-85,-85,-85,-82,-82,-82,-90,-93,-86,-83,-86,-100,-100,-89,-88,-87,-87,-91,-78,-90,-89,-91,-90,-79,-85,-86,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-81,-81,-100,-100,-100,-100,-94,-100,-92,-68,-90,-68,-100,-100,-100,-100,-100,-100,-60,-60,-100,-59,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-68,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-94,-91,-93,-100,-90,-78,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-72,-78,-100,-77,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-79,-100,-100,-100,-89,-85,-86,-86,-69,-86,-85,-83,-95,-82,-79,-72,-79,-69,-89,-89,-79,-78,-84,-83,-86,-74,-85,-82,-82,-88,-82,-84,-84,-85,-86,-84,-84,-84,-90,-93,-85,-85,-86,-100,-100,-88,-88,-87,-87,-91,-78,-91,-90,-91,-90,-79,-85,-86,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
