20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:aa:21,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,80:8d:b7:55:25:f3,38:17:c3:1f:19:d0,80:8d:b7:55:25:f0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,38:17:c3:1f:14:11,20:a6:cd:42:0a:d2,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1a:cf:d0,20:a6:cd:42:13:f0,38:17:c3:1a:cf:d2,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,38:17:c3:1f:09:82,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,38:17:c3:1f:09:80,38:17:c3:19:d7:70,66:2a:2f:53:7c:99,44:48:c1:91:aa:20,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:95:a0,44:48:c1:91:aa:22,38:17:c3:1f:1c:10,38:17:c3:1f:19:c1,38:17:c3:22:5e:f0,38:17:c3:22:61:92,38:17:c3:22:61:91,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:39:d0,80:8d:b7:55:35:12,80:8d:b7:55:35:02,68:ff:7b:e4:af:39,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:1e:ff:12,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,80:8d:b7:55:39:d1,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,80:8d:b7:55:3a:40,80:8d:b7:55:39:d2,80:8d:b7:55:3a:42,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:19:71:80,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,38:17:c3:1f:22:30,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,00:4e:35:df:06:40,20:a6:cd:50:24:b0,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:39:c1,00:4e:35:df:06:52,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:de:e1:12,00:4e:35:df:06:50,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:10,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-76,-100,-77,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-61,-100,-88,-100,-87,-100,-47,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-47,-47,-94,-100,-100,-92,-100,-100,-100,-65,-66,-79,-65,-100,-100,-76,-77,-87,-80,-85,-84,-84,-77,-79,-79,-80,-80,-80,-86,-83,-91,-88,-84,-81,-91,-74,-76,-91,-89,-76,-88,-87,-83,-91,-80,-88,-82,-82,-82,-100,-77,-77,-92,-78,-89,-90,-100,-87,-83,-88,-86,-88,-87,-89,-92,-84,-87,-84,-92,-89,-89,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-75,-100,-76,-100,-100,-100,-100,-100,-67,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-55,-100,-87,-100,-87,-100,-48,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-48,-47,-100,-100,-100,-92,-100,-100,-100,-62,-64,-79,-64,-100,-100,-76,-77,-86,-78,-84,-83,-83,-77,-77,-77,-80,-80,-81,-86,-82,-91,-88,-84,-81,-90,-74,-76,-91,-89,-76,-89,-87,-83,-91,-80,-86,-82,-83,-84,-100,-76,-76,-91,-77,-89,-90,-100,-90,-83,-88,-86,-89,-88,-89,-92,-84,-87,-84,-92,-89,-89,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-79,-100,-79,-100,-100,-100,-100,-100,-67,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-57,-100,-87,-100,-86,-100,-46,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-47,-100,-100,-100,-92,-100,-100,-100,-66,-65,-81,-66,-100,-100,-78,-79,-89,-77,-85,-83,-82,-76,-77,-77,-81,-80,-81,-86,-83,-91,-88,-84,-83,-89,-74,-76,-88,-88,-76,-90,-87,-83,-91,-84,-87,-84,-83,-86,-100,-77,-77,-91,-75,-89,-90,-100,-90,-95,-88,-86,-89,-88,-89,-93,-84,-84,-84,-92,-89,-89,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-77,-100,-77,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-54,-100,-87,-100,-87,-100,-48,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-47,-48,-100,-100,-100,-92,-100,-100,-100,-67,-66,-77,-67,-100,-100,-77,-76,-86,-79,-84,-84,-83,-77,-78,-78,-81,-80,-81,-87,-84,-91,-88,-84,-83,-90,-74,-75,-90,-89,-75,-89,-86,-83,-91,-85,-86,-83,-83,-86,-100,-76,-76,-89,-76,-89,-88,-100,-92,-95,-88,-86,-88,-88,-89,-93,-84,-83,-83,-92,-89,-89,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-73,-100,-73,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-80,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-50,-100,-86,-100,-86,-100,-47,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-47,-100,-100,-100,-92,-100,-100,-100,-57,-58,-78,-58,-100,-100,-73,-75,-87,-76,-82,-83,-82,-77,-77,-76,-80,-79,-82,-86,-82,-88,-88,-85,-83,-92,-74,-75,-92,-92,-75,-89,-86,-83,-91,-85,-87,-82,-80,-81,-100,-79,-79,-89,-79,-89,-88,-100,-92,-79,-88,-80,-81,-80,-89,-91,-84,-83,-83,-92,-89,-87,-90,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-73,-100,-74,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-67,-100,-86,-100,-86,-100,-47,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-46,-100,-100,-100,-92,-100,-100,-100,-59,-59,-81,-59,-100,-100,-74,-74,-87,-78,-82,-82,-82,-77,-78,-79,-81,-82,-80,-87,-82,-84,-88,-86,-83,-91,-74,-75,-92,-92,-75,-89,-89,-84,-89,-80,-87,-82,-80,-79,-100,-80,-79,-91,-79,-89,-88,-100,-87,-80,-88,-80,-81,-80,-89,-91,-80,-80,-81,-92,-89,-86,-85,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-74,-100,-73,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-50,-100,-87,-100,-86,-100,-47,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-48,-100,-100,-100,-92,-100,-100,-100,-59,-58,-79,-59,-100,-100,-73,-73,-86,-79,-83,-82,-83,-77,-78,-78,-81,-90,-92,-88,-83,-85,-88,-85,-83,-92,-74,-75,-92,-91,-75,-89,-87,-84,-89,-81,-88,-81,-78,-79,-100,-81,-80,-91,-81,-89,-86,-100,-86,-81,-88,-79,-81,-80,-89,-92,-80,-80,-81,-92,-89,-86,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-75,-100,-73,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-49,-100,-87,-100,-86,-100,-46,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-47,-100,-100,-100,-92,-100,-100,-100,-58,-59,-77,-59,-100,-100,-75,-74,-85,-79,-82,-82,-81,-75,-78,-79,-80,-81,-81,-88,-82,-84,-88,-85,-83,-92,-74,-74,-92,-91,-74,-88,-87,-84,-89,-81,-87,-81,-76,-80,-100,-81,-82,-90,-81,-89,-86,-100,-86,-75,-88,-79,-81,-77,-89,-93,-80,-80,-80,-92,-89,-86,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-76,-100,-77,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-49,-100,-89,-100,-88,-100,-46,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-44,-44,-100,-100,-100,-92,-100,-100,-100,-59,-59,-81,-57,-100,-100,-77,-76,-86,-77,-85,-84,-83,-78,-76,-78,-81,-81,-81,-90,-84,-86,-88,-85,-82,-92,-67,-78,-92,-91,-78,-88,-89,-84,-92,-81,-89,-82,-79,-80,-100,-81,-82,-90,-81,-89,-87,-100,-86,-75,-88,-80,-81,-77,-87,-93,-81,-82,-82,-92,-89,-87,-86,-88,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-75,-100,-74,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-85,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-66,-100,-87,-100,-89,-100,-45,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-46,-46,-100,-100,-100,-92,-100,-100,-100,-57,-57,-78,-58,-100,-100,-74,-74,-85,-77,-83,-83,-83,-74,-76,-76,-81,-82,-83,-89,-82,-86,-88,-86,-82,-92,-67,-74,-92,-91,-75,-86,-89,-85,-92,-81,-89,-82,-78,-79,-100,-81,-86,-88,-85,-86,-87,-100,-85,-78,-90,-80,-81,-77,-87,-90,-80,-82,-80,-92,-89,-84,-86,-89,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-77,-100,-78,-100,-100,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-48,-100,-82,-100,-83,-100,-46,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-45,-46,-100,-100,-100,-100,-100,-100,-100,-54,-56,-81,-55,-100,-100,-77,-77,-85,-81,-84,-84,-84,-70,-81,-80,-83,-81,-81,-88,-84,-87,-88,-84,-83,-92,-67,-71,-92,-91,-70,-87,-89,-86,-93,-84,-89,-83,-78,-92,-100,-79,-86,-88,-85,-88,-88,-100,-83,-78,-90,-80,-81,-77,-87,-90,-76,-82,-77,-92,-89,-82,-81,-89,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-79,-100,-78,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-54,-100,-82,-100,-83,-100,-46,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-45,-46,-100,-100,-100,-100,-100,-100,-100,-57,-57,-80,-57,-100,-100,-79,-79,-81,-82,-85,-85,-84,-70,-82,-83,-83,-80,-82,-91,-84,-85,-88,-85,-83,-92,-67,-70,-92,-91,-70,-87,-89,-85,-94,-84,-89,-83,-78,-80,-100,-79,-78,-87,-78,-86,-95,-100,-83,-81,-90,-85,-86,-85,-87,-90,-82,-81,-80,-92,-89,-82,-83,-88,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-79,-100,-79,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-47,-100,-86,-100,-86,-100,-45,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-45,-46,-100,-100,-100,-100,-100,-100,-100,-56,-57,-81,-56,-100,-100,-79,-78,-79,-82,-85,-85,-83,-71,-82,-82,-80,-80,-80,-93,-85,-85,-88,-85,-83,-92,-67,-71,-92,-91,-71,-87,-89,-85,-91,-84,-89,-85,-78,-80,-100,-80,-80,-89,-80,-87,-87,-100,-83,-81,-90,-85,-86,-85,-87,-91,-79,-87,-79,-92,-89,-82,-82,-88,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-79,-100,-79,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-52,-100,-86,-100,-86,-100,-47,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-46,-46,-100,-100,-100,-100,-100,-100,-100,-57,-56,-81,-56,-100,-100,-80,-79,-79,-83,-85,-84,-85,-70,-82,-82,-80,-83,-80,-91,-86,-85,-88,-85,-85,-92,-67,-71,-92,-91,-71,-87,-89,-85,-91,-84,-89,-85,-78,-80,-100,-80,-80,-89,-80,-87,-87,-100,-82,-83,-90,-85,-86,-84,-87,-91,-79,-79,-79,-92,-89,-82,-83,-89,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-86,-100,-78,-100,-79,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-59,-100,-86,-100,-87,-100,-45,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-45,-45,-100,-100,-100,-100,-100,-100,-100,-56,-56,-81,-56,-100,-100,-80,-79,-81,-83,-85,-85,-84,-72,-84,-84,-80,-91,-81,-91,-86,-85,-88,-86,-85,-92,-67,-71,-92,-91,-71,-87,-89,-85,-91,-96,-89,-85,-84,-84,-100,-81,-80,-87,-80,-87,-88,-100,-82,-83,-90,-82,-86,-83,-88,-91,-79,-79,-79,-92,-89,-82,-83,-89,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-74,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-46,-100,-87,-100,-86,-100,-46,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-45,-46,-100,-100,-100,-100,-100,-100,-100,-56,-55,-82,-55,-100,-100,-78,-79,-85,-84,-85,-85,-85,-72,-83,-85,-80,-83,-81,-90,-85,-85,-88,-84,-85,-92,-67,-71,-92,-91,-71,-90,-89,-85,-92,-96,-89,-85,-82,-83,-100,-81,-80,-89,-80,-86,-87,-100,-83,-82,-91,-85,-85,-86,-87,-93,-81,-80,-78,-92,-89,-83,-83,-90,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-75,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-62,-100,-87,-100,-87,-100,-61,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-58,-60,-100,-100,-100,-100,-100,-100,-100,-65,-63,-78,-65,-100,-100,-81,-81,-82,-76,-83,-84,-84,-70,-77,-76,-85,-85,-84,-91,-83,-81,-88,-80,-85,-92,-67,-72,-92,-91,-70,-89,-89,-83,-92,-81,-89,-82,-79,-79,-100,-76,-76,-87,-81,-90,-87,-100,-85,-83,-88,-84,-85,-85,-85,-93,-75,-75,-78,-100,-100,-83,-83,-90,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-60,-100,-86,-100,-85,-100,-60,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-60,-58,-100,-100,-100,-100,-100,-100,-100,-58,-65,-81,-64,-100,-100,-81,-81,-82,-77,-82,-82,-83,-70,-76,-77,-84,-84,-83,-92,-83,-83,-88,-84,-85,-92,-67,-72,-92,-91,-70,-89,-89,-82,-92,-81,-89,-82,-80,-75,-100,-77,-77,-88,-77,-90,-87,-100,-82,-79,-87,-84,-85,-85,-85,-93,-79,-85,-78,-100,-100,-82,-82,-86,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-59,-100,-86,-100,-86,-100,-59,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-58,-59,-100,-100,-100,-100,-100,-100,-100,-64,-65,-84,-64,-100,-100,-82,-81,-82,-77,-81,-81,-82,-70,-76,-76,-84,-85,-85,-91,-82,-83,-100,-84,-85,-92,-67,-70,-92,-91,-70,-89,-89,-83,-92,-81,-89,-86,-90,-82,-100,-76,-77,-87,-77,-90,-87,-100,-82,-79,-87,-84,-85,-85,-85,-93,-79,-78,-77,-100,-100,-83,-83,-88,-89,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
