44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:1a:cf:d0,38:17:c3:1a:cf:d2,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b6:e6:2d:69:d5:58,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,a8:bd:27:4c:aa:80,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:52,72:32:b1:3e:1a:b7,38:17:c3:24:56:50,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,38:17:c3:1f:19:f0,38:17:c3:22:61:90,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:24:56:51,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:36:31,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,02:54:af:fe:54:11,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:71:90,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:40,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:19:71:91,68:ff:7b:e4:af:39,80:8d:b7:55:35:02,ea:9e:b4:53:24:54,80:8d:b7:55:35:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:35:01,80:8d:b7:55:29:d2,80:8d:b7:55:29:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:22:32,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:de:e1:12,38:17:c3:1f:22:31,20:a6:cd:50:24:a1,00:4e:35:df:06:40,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,20:a6:cd:50:24:b2,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-84,-86,-86,-100,-100,-90,-81,-82,-91,-89,-93,-100,-100,-100,-80,-79,-90,-91,-89,-88,-100,-85,-100,-100,-100,-82,-82,-81,-90,-89,-100,-87,-90,-100,-100,-100,-100,-100,-100,-100,-83,-88,-90,-83,-48,-82,-49,-90,-93,-100,-90,-100,-100,-90,-84,-87,-84,-91,-91,-95,-94,-100,-100,-94,-100,-100,-100,-48,-90,-92,-76,-84,-86,-53,-86,-100,-85,-75,-100,-75,-100,-100,-100,-100,-100,-81,-100,-82,-54,-100,-100,-100,-55,-100,-91,-86,-88,-88,-88,-100,-100,-100,-100,-100,-74,-100,-100,-82,-100,-100,-88,-88,-88,-89,-88,-87,-90,-89,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-100,-100,-100,-100,-85,-86,-84,-100,-100,-82,-81,-81,-90,-90,-93,-100,-100,-100,-78,-78,-89,-90,-89,-88,-100,-90,-100,-100,-100,-83,-83,-83,-90,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-82,-87,-89,-81,-45,-82,-43,-89,-93,-100,-88,-100,-100,-90,-84,-87,-84,-93,-91,-95,-93,-100,-100,-94,-100,-100,-100,-44,-90,-92,-86,-84,-84,-56,-84,-100,-85,-86,-100,-85,-100,-100,-100,-100,-100,-79,-100,-77,-56,-100,-100,-100,-56,-100,-91,-88,-88,-89,-89,-100,-100,-100,-100,-100,-86,-100,-100,-81,-100,-100,-88,-88,-88,-88,-88,-87,-84,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-85,-86,-84,-100,-100,-82,-81,-81,-89,-90,-93,-100,-100,-100,-78,-78,-90,-90,-89,-88,-100,-90,-100,-100,-100,-81,-81,-81,-90,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-77,-89,-88,-78,-45,-78,-45,-88,-93,-100,-89,-100,-100,-90,-84,-87,-84,-93,-91,-95,-93,-100,-100,-94,-100,-100,-100,-45,-90,-92,-86,-84,-84,-56,-83,-100,-84,-87,-100,-87,-100,-100,-100,-100,-100,-77,-100,-77,-57,-100,-100,-100,-57,-100,-91,-86,-87,-87,-89,-100,-100,-100,-100,-100,-80,-100,-100,-82,-100,-100,-89,-90,-90,-88,-83,-84,-84,-88,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-83,-83,-83,-100,-100,-82,-80,-80,-90,-91,-93,-100,-100,-100,-80,-80,-90,-89,-89,-88,-100,-86,-100,-100,-100,-77,-77,-76,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-80,-88,-87,-81,-44,-80,-44,-88,-93,-100,-87,-100,-100,-90,-84,-87,-84,-93,-91,-95,-93,-100,-100,-94,-100,-100,-100,-44,-90,-92,-86,-84,-85,-55,-83,-100,-85,-84,-100,-85,-100,-100,-100,-100,-100,-79,-100,-77,-54,-100,-100,-100,-54,-100,-91,-86,-88,-87,-87,-100,-100,-100,-100,-100,-79,-100,-100,-82,-100,-100,-84,-84,-84,-84,-83,-84,-84,-87,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-83,-83,-83,-100,-100,-84,-80,-82,-89,-89,-93,-100,-100,-100,-82,-80,-89,-90,-89,-88,-100,-86,-100,-100,-100,-79,-80,-80,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-87,-88,-81,-44,-81,-45,-88,-93,-100,-89,-100,-100,-90,-84,-87,-84,-92,-91,-95,-93,-100,-100,-94,-100,-100,-100,-44,-90,-95,-86,-87,-85,-52,-87,-100,-88,-88,-100,-85,-100,-100,-100,-100,-100,-81,-100,-77,-52,-100,-100,-100,-53,-100,-91,-86,-87,-87,-87,-100,-100,-100,-100,-100,-79,-100,-100,-82,-100,-100,-87,-86,-87,-86,-85,-84,-84,-87,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-83,-83,-83,-100,-94,-81,-80,-80,-90,-89,-93,-100,-100,-100,-86,-80,-89,-91,-89,-88,-100,-86,-100,-100,-100,-80,-80,-79,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-81,-88,-88,-81,-44,-81,-45,-88,-93,-100,-90,-100,-100,-90,-84,-87,-84,-92,-91,-95,-93,-100,-100,-94,-100,-100,-100,-44,-90,-95,-86,-87,-85,-53,-87,-100,-90,-85,-100,-86,-100,-100,-100,-100,-100,-82,-100,-79,-52,-100,-100,-100,-53,-100,-91,-88,-87,-87,-88,-100,-100,-100,-100,-100,-85,-100,-100,-82,-100,-100,-86,-88,-86,-87,-85,-84,-84,-87,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-86,-86,-86,-100,-94,-81,-80,-80,-89,-90,-93,-100,-100,-100,-81,-82,-89,-90,-89,-88,-100,-86,-100,-100,-100,-78,-79,-78,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-79,-89,-87,-80,-44,-80,-43,-89,-93,-100,-88,-100,-100,-90,-84,-87,-84,-92,-91,-95,-93,-100,-100,-94,-100,-100,-100,-44,-90,-95,-86,-87,-85,-59,-87,-100,-90,-85,-100,-86,-100,-100,-100,-100,-100,-80,-100,-80,-58,-100,-100,-100,-57,-100,-89,-87,-86,-86,-86,-100,-100,-100,-100,-100,-79,-100,-100,-82,-100,-100,-84,-85,-85,-86,-85,-85,-87,-87,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-100,-100,-100,-100,-84,-84,-84,-100,-94,-84,-84,-84,-89,-90,-93,-100,-100,-100,-86,-82,-90,-89,-89,-88,-100,-85,-100,-100,-100,-84,-83,-84,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-78,-89,-91,-79,-43,-80,-42,-89,-93,-100,-92,-100,-100,-89,-100,-89,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-42,-100,-95,-85,-86,-86,-52,-87,-100,-90,-85,-100,-85,-100,-100,-100,-100,-100,-85,-100,-80,-53,-100,-100,-100,-53,-100,-89,-87,-89,-88,-86,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-82,-82,-83,-82,-83,-81,-82,-87,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-84,-85,-84,-100,-94,-79,-79,-79,-88,-88,-93,-100,-100,-100,-85,-82,-89,-88,-89,-88,-100,-84,-100,-100,-100,-82,-82,-83,-90,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-83,-89,-89,-83,-41,-83,-41,-89,-93,-100,-91,-100,-100,-89,-100,-89,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-41,-100,-95,-86,-86,-86,-55,-87,-100,-84,-86,-100,-86,-100,-100,-100,-100,-100,-87,-100,-84,-54,-100,-100,-100,-55,-100,-89,-90,-89,-88,-86,-100,-100,-100,-100,-100,-74,-100,-100,-81,-100,-100,-83,-82,-82,-83,-81,-82,-82,-90,-89,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-83,-85,-83,-100,-94,-82,-79,-76,-91,-90,-93,-100,-100,-100,-85,-82,-90,-89,-89,-88,-100,-84,-100,-100,-100,-84,-85,-84,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-82,-89,-90,-81,-44,-81,-43,-89,-93,-100,-89,-100,-100,-87,-100,-88,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-44,-100,-95,-86,-88,-86,-54,-86,-100,-83,-87,-100,-88,-100,-100,-100,-100,-100,-86,-100,-84,-54,-100,-100,-100,-54,-100,-89,-90,-89,-88,-86,-100,-100,-100,-100,-100,-85,-100,-100,-81,-100,-100,-83,-82,-83,-81,-81,-84,-82,-90,-89,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-84,-83,-85,-91,-94,-83,-83,-82,-91,-92,-93,-100,-100,-100,-85,-87,-92,-94,-89,-88,-100,-84,-100,-100,-100,-83,-82,-81,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-79,-89,-89,-78,-43,-78,-43,-89,-93,-100,-91,-100,-100,-89,-100,-89,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-43,-100,-95,-88,-87,-87,-56,-86,-100,-83,-89,-100,-88,-100,-100,-100,-100,-100,-86,-100,-86,-55,-100,-100,-100,-56,-100,-89,-90,-92,-90,-86,-100,-100,-100,-100,-100,-84,-100,-100,-81,-100,-100,-83,-84,-83,-82,-82,-83,-82,-90,-89,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-85,-85,-87,-91,-90,-84,-84,-84,-92,-91,-93,-100,-100,-100,-85,-87,-90,-90,-89,-88,-100,-84,-100,-100,-100,-82,-82,-82,-90,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-82,-89,-91,-82,-45,-81,-45,-89,-93,-100,-91,-100,-100,-90,-100,-89,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-44,-100,-95,-87,-85,-86,-56,-87,-100,-84,-86,-100,-88,-100,-100,-100,-100,-100,-83,-100,-86,-56,-100,-100,-100,-56,-100,-89,-90,-92,-93,-86,-100,-100,-100,-100,-100,-84,-100,-100,-81,-100,-100,-83,-84,-83,-82,-82,-83,-82,-90,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-86,-85,-86,-91,-89,-83,-83,-84,-90,-93,-93,-100,-100,-100,-84,-88,-91,-89,-89,-88,-100,-84,-100,-100,-100,-82,-82,-83,-90,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-82,-89,-92,-81,-44,-81,-44,-89,-93,-100,-92,-100,-100,-90,-100,-89,-100,-92,-100,-95,-91,-100,-100,-100,-100,-100,-100,-45,-100,-95,-89,-86,-86,-56,-87,-100,-83,-85,-100,-86,-100,-100,-100,-100,-100,-84,-100,-86,-56,-100,-100,-100,-55,-100,-89,-90,-90,-93,-86,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-85,-83,-84,-84,-82,-82,-82,-90,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-86,-85,-86,-91,-89,-80,-80,-80,-87,-88,-100,-100,-100,-100,-86,-88,-89,-88,-100,-100,-100,-84,-100,-100,-100,-75,-75,-74,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-76,-89,-92,-75,-42,-75,-42,-89,-100,-100,-92,-100,-100,-90,-100,-90,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-42,-100,-95,-89,-86,-86,-61,-87,-100,-84,-85,-100,-86,-100,-100,-100,-100,-100,-87,-100,-83,-61,-100,-100,-100,-61,-100,-89,-85,-87,-85,-86,-100,-100,-100,-100,-100,-82,-100,-100,-80,-100,-100,-83,-83,-82,-82,-82,-82,-82,-88,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-81,-82,-82,-91,-89,-82,-81,-82,-88,-88,-100,-100,-100,-100,-87,-88,-88,-88,-100,-100,-100,-86,-100,-100,-100,-75,-75,-75,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-76,-89,-92,-76,-43,-76,-43,-89,-94,-100,-92,-100,-100,-90,-100,-90,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-43,-100,-95,-89,-86,-86,-60,-87,-100,-85,-85,-100,-86,-100,-100,-100,-100,-100,-87,-100,-83,-59,-100,-100,-100,-58,-100,-89,-86,-87,-85,-84,-100,-100,-100,-100,-100,-82,-100,-100,-80,-100,-100,-83,-83,-83,-83,-82,-82,-82,-87,-88,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-83,-82,-81,-91,-89,-85,-84,-84,-89,-87,-100,-100,-100,-100,-85,-88,-90,-88,-100,-100,-100,-84,-100,-100,-100,-75,-76,-75,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-79,-89,-92,-77,-43,-77,-43,-89,-94,-100,-92,-100,-100,-92,-100,-89,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-42,-100,-95,-89,-86,-87,-60,-88,-100,-85,-86,-100,-86,-100,-100,-100,-100,-100,-87,-100,-86,-60,-100,-100,-100,-60,-100,-89,-86,-87,-85,-84,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-83,-82,-82,-83,-85,-84,-84,-87,-88,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-81,-80,-83,-91,-89,-81,-80,-80,-89,-87,-100,-100,-100,-100,-84,-88,-90,-88,-100,-100,-100,-84,-100,-100,-100,-74,-74,-74,-90,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-77,-89,-92,-76,-42,-76,-42,-89,-94,-100,-92,-100,-100,-89,-100,-91,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-42,-100,-95,-89,-86,-87,-62,-90,-100,-85,-87,-100,-85,-100,-100,-100,-100,-100,-84,-100,-86,-62,-100,-100,-100,-62,-100,-89,-86,-85,-86,-86,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-83,-83,-82,-82,-84,-84,-83,-87,-88,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-81,-81,-81,-91,-89,-81,-80,-81,-88,-89,-100,-100,-100,-100,-87,-87,-89,-88,-100,-100,-100,-84,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-76,-89,-92,-76,-43,-77,-43,-89,-94,-100,-92,-100,-100,-91,-100,-89,-100,-92,-100,-100,-94,-100,-100,-100,-100,-100,-100,-42,-100,-95,-85,-86,-87,-61,-90,-100,-85,-86,-100,-86,-100,-100,-100,-100,-100,-85,-100,-86,-62,-100,-100,-100,-61,-100,-89,-86,-86,-86,-85,-100,-100,-100,-100,-100,-81,-100,-100,-80,-100,-100,-82,-82,-82,-82,-84,-85,-85,-87,-86,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
