20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:91,38:17:c3:24:47:51,38:17:c3:22:61:92,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:19:36:30,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,20:a6:cd:42:13:f1,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:19:f0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:1c:11,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,38:17:c3:1f:19:f2,38:17:c3:22:5e:f0,38:17:c3:1f:19:f1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f1,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:1e:ff:12,38:17:c3:19:71:90,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:19:71:92,38:17:c3:19:71:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,68:ff:7b:e4:af:38,00:4e:35:df:06:52,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,00:4e:35:de:e1:12,80:8d:b7:55:29:c2,00:4e:35:df:06:51,00:4e:35:df:06:50,00:4e:35:df:06:41,38:17:c3:1f:22:32,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,x,y,label
-88,-88,-100,-100,-100,-89,-100,-87,-100,-100,-100,-82,-83,-82,-100,-100,-100,-86,-78,-91,-79,-43,-78,-43,-87,-95,-100,-94,-100,-100,-88,-86,-87,-78,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-94,-88,-84,-87,-85,-87,-56,-84,-100,-88,-83,-84,-100,-100,-100,-80,-81,-81,-82,-56,-100,-100,-100,-90,-55,-100,-91,-90,-100,-86,-100,-88,-91,-89,-90,-88,-100,-100,-100,-100,-77,-80,-78,-88,-77,-86,-100,-89,-100,-88,-100,-77,-79,-80,-85,-87,-90,-84,-85,-82,-82,-83,-100,-95,-90,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-88,-88,-100,-100,-100,-89,-100,-91,-100,-100,-100,-82,-83,-82,-100,-100,-100,-86,-79,-92,-78,-43,-78,-42,-87,-95,-100,-91,-100,-100,-88,-86,-90,-79,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-94,-87,-85,-88,-85,-87,-54,-84,-100,-87,-84,-84,-100,-100,-100,-83,-83,-82,-82,-54,-100,-100,-100,-90,-54,-100,-87,-90,-100,-87,-100,-88,-91,-89,-90,-90,-100,-100,-100,-100,-78,-74,-78,-88,-77,-86,-100,-89,-100,-88,-100,-79,-78,-79,-85,-86,-90,-85,-85,-81,-82,-83,-100,-95,-90,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-88,-88,-100,-100,-100,-89,-100,-86,-100,-100,-100,-81,-83,-82,-100,-100,-100,-86,-78,-93,-78,-42,-77,-43,-87,-95,-100,-91,-100,-100,-87,-86,-89,-78,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-94,-88,-86,-88,-85,-87,-55,-84,-100,-87,-83,-85,-100,-100,-100,-81,-81,-80,-82,-56,-100,-100,-100,-90,-55,-100,-87,-90,-100,-86,-100,-88,-91,-89,-90,-89,-100,-100,-100,-100,-77,-73,-77,-88,-93,-86,-100,-89,-100,-88,-100,-80,-79,-78,-85,-85,-88,-84,-85,-81,-81,-82,-100,-95,-90,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-100,-100,-100,-100,-100,-89,-100,-86,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-75,-91,-74,-41,-74,-41,-100,-95,-100,-91,-100,-100,-87,-86,-89,-84,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-94,-90,-86,-90,-85,-87,-58,-89,-91,-84,-88,-89,-100,-100,-100,-79,-81,-79,-82,-56,-100,-100,-100,-90,-58,-100,-89,-90,-100,-90,-100,-87,-100,-91,-100,-87,-100,-100,-100,-100,-76,-87,-75,-89,-75,-88,-100,-89,-100,-88,-100,-80,-84,-84,-86,-86,-88,-87,-85,-81,-83,-83,-100,-95,-90,-91,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-86,-100,-100,-100,-80,-80,-83,-100,-100,-100,-100,-81,-92,-82,-42,-80,-41,-100,-95,-100,-89,-100,-100,-87,-86,-89,-81,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-94,-90,-86,-89,-85,-87,-58,-89,-91,-84,-88,-89,-100,-100,-100,-84,-81,-84,-82,-58,-100,-100,-100,-90,-60,-100,-89,-90,-100,-89,-100,-87,-100,-88,-100,-87,-100,-100,-100,-100,-75,-83,-76,-89,-76,-88,-100,-89,-100,-88,-100,-82,-84,-82,-84,-84,-87,-83,-85,-83,-82,-85,-100,-95,-87,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-79,-81,-80,-100,-100,-100,-88,-81,-89,-81,-42,-81,-42,-100,-95,-100,-91,-100,-100,-90,-86,-89,-83,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-94,-90,-86,-89,-85,-87,-56,-89,-92,-84,-88,-89,-100,-100,-100,-84,-81,-84,-82,-57,-100,-100,-100,-90,-57,-100,-90,-90,-100,-89,-100,-87,-100,-90,-100,-89,-100,-100,-100,-100,-75,-84,-76,-89,-76,-88,-100,-89,-100,-88,-100,-82,-81,-81,-87,-85,-87,-85,-84,-84,-84,-86,-100,-95,-88,-86,-88,-87,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-79,-81,-80,-100,-100,-100,-88,-80,-88,-82,-42,-81,-41,-92,-95,-100,-89,-100,-100,-90,-86,-88,-80,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-94,-90,-90,-90,-85,-87,-58,-89,-91,-84,-87,-89,-100,-100,-100,-84,-83,-84,-82,-56,-100,-100,-100,-90,-56,-100,-90,-90,-100,-90,-100,-87,-100,-90,-100,-89,-100,-100,-100,-100,-78,-88,-77,-89,-75,-88,-100,-89,-100,-88,-100,-80,-81,-81,-85,-87,-87,-86,-85,-83,-84,-84,-100,-95,-87,-86,-88,-87,-86,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-83,-86,-79,-100,-100,-100,-88,-81,-92,-81,-42,-81,-42,-92,-95,-100,-91,-100,-100,-90,-86,-89,-80,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-94,-90,-90,-91,-85,-87,-57,-89,-93,-84,-87,-89,-100,-100,-100,-83,-83,-86,-82,-57,-100,-100,-100,-90,-57,-100,-89,-90,-100,-90,-100,-87,-100,-90,-100,-89,-100,-100,-100,-100,-77,-80,-77,-89,-77,-88,-100,-89,-100,-88,-100,-80,-81,-81,-86,-85,-87,-87,-85,-86,-83,-84,-100,-95,-87,-87,-88,-87,-86,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-83,-86,-79,-100,-100,-100,-91,-80,-89,-81,-43,-82,-42,-89,-95,-100,-90,-100,-100,-90,-86,-89,-81,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-94,-91,-90,-90,-85,-87,-57,-89,-91,-84,-87,-89,-100,-100,-100,-83,-86,-84,-82,-57,-100,-100,-100,-90,-56,-100,-91,-90,-100,-90,-100,-87,-100,-90,-100,-87,-100,-100,-100,-100,-78,-80,-77,-89,-77,-88,-100,-89,-100,-88,-100,-79,-81,-81,-85,-87,-87,-85,-86,-83,-84,-85,-100,-95,-88,-86,-88,-87,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-77,-79,-80,-100,-100,-100,-90,-74,-91,-75,-46,-74,-46,-90,-95,-100,-90,-100,-100,-88,-86,-86,-80,-87,-94,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-94,-91,-85,-89,-85,-87,-59,-89,-91,-86,-84,-84,-100,-100,-100,-87,-86,-84,-82,-57,-100,-100,-100,-90,-57,-100,-90,-100,-100,-89,-100,-87,-100,-90,-100,-88,-100,-100,-100,-100,-69,-79,-69,-89,-70,-88,-100,-89,-100,-88,-100,-79,-79,-79,-80,-80,-87,-79,-80,-81,-80,-79,-100,-95,-88,-86,-88,-87,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-91,-100,-100,-100,-79,-79,-76,-100,-100,-100,-90,-72,-92,-72,-46,-73,-47,-90,-95,-100,-89,-100,-100,-88,-86,-89,-79,-87,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-94,-91,-85,-88,-85,-85,-58,-87,-90,-86,-87,-84,-100,-100,-100,-86,-86,-82,-82,-58,-100,-100,-100,-91,-56,-100,-89,-100,-100,-89,-100,-87,-100,-90,-100,-87,-100,-100,-100,-100,-64,-74,-67,-89,-67,-88,-100,-89,-100,-88,-100,-79,-79,-80,-81,-80,-87,-80,-80,-81,-80,-78,-100,-95,-88,-86,-88,-87,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-73,-100,-100,-100,-79,-79,-76,-100,-100,-100,-90,-72,-89,-72,-46,-72,-47,-90,-95,-100,-91,-100,-100,-88,-86,-90,-81,-87,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-94,-88,-85,-89,-85,-85,-58,-87,-90,-89,-87,-84,-100,-100,-100,-84,-82,-83,-82,-58,-100,-100,-100,-94,-57,-100,-89,-100,-100,-89,-100,-87,-100,-90,-100,-87,-100,-100,-100,-100,-67,-76,-68,-89,-68,-88,-100,-89,-100,-88,-100,-79,-79,-81,-81,-82,-87,-82,-81,-80,-80,-82,-100,-95,-88,-86,-88,-87,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-73,-100,-100,-100,-79,-79,-76,-100,-100,-100,-90,-72,-93,-72,-47,-72,-47,-90,-95,-100,-91,-100,-100,-88,-86,-89,-81,-87,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-94,-89,-85,-89,-85,-86,-60,-87,-90,-87,-89,-87,-100,-100,-100,-84,-86,-83,-79,-58,-100,-100,-100,-94,-61,-100,-90,-100,-100,-89,-100,-87,-100,-90,-100,-87,-100,-100,-100,-100,-69,-73,-69,-89,-68,-88,-100,-89,-100,-88,-100,-77,-79,-80,-82,-82,-87,-82,-81,-80,-79,-82,-100,-95,-88,-86,-88,-87,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-78,-79,-78,-100,-100,-100,-91,-72,-90,-72,-47,-71,-48,-90,-100,-100,-91,-100,-100,-87,-87,-86,-79,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-94,-91,-87,-92,-100,-86,-58,-87,-91,-87,-88,-87,-100,-100,-100,-85,-82,-86,-79,-58,-100,-100,-100,-94,-58,-100,-90,-100,-100,-89,-100,-87,-100,-90,-100,-87,-100,-100,-100,-100,-68,-89,-68,-89,-67,-88,-100,-89,-100,-88,-100,-77,-79,-79,-81,-82,-89,-82,-82,-79,-79,-79,-100,-100,-88,-86,-88,-90,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-78,-77,-77,-100,-100,-100,-90,-71,-91,-72,-47,-72,-48,-90,-100,-100,-90,-100,-100,-87,-88,-90,-79,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-91,-89,-87,-89,-85,-86,-59,-85,-91,-85,-87,-88,-100,-100,-100,-85,-82,-85,-79,-59,-100,-100,-100,-91,-58,-100,-89,-100,-100,-89,-100,-87,-100,-87,-100,-87,-100,-100,-100,-100,-71,-74,-70,-89,-70,-88,-100,-100,-100,-100,-100,-76,-79,-79,-81,-81,-89,-81,-82,-81,-78,-79,-100,-100,-90,-87,-88,-90,-86,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-100,-100,-100,-100,-89,-100,-95,-100,-100,-100,-82,-81,-83,-100,-100,-100,-90,-74,-91,-75,-55,-75,-57,-90,-100,-100,-90,-100,-100,-87,-88,-90,-80,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-91,-89,-87,-88,-85,-86,-57,-85,-88,-90,-87,-88,-100,-100,-100,-84,-84,-83,-79,-58,-100,-100,-100,-91,-58,-100,-91,-100,-100,-89,-100,-87,-100,-91,-100,-87,-100,-100,-100,-100,-69,-84,-71,-88,-69,-88,-100,-100,-100,-100,-100,-79,-80,-80,-75,-75,-89,-75,-75,-80,-79,-81,-100,-100,-90,-87,-88,-90,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-81,-81,-84,-100,-100,-100,-90,-78,-91,-77,-55,-76,-54,-90,-100,-100,-90,-100,-100,-88,-88,-87,-80,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-91,-87,-87,-89,-85,-86,-57,-85,-89,-88,-87,-88,-100,-100,-100,-86,-86,-83,-79,-57,-100,-100,-100,-91,-57,-100,-88,-100,-100,-87,-100,-87,-100,-91,-100,-87,-100,-100,-100,-100,-67,-82,-67,-90,-67,-88,-100,-100,-100,-100,-100,-77,-78,-79,-75,-75,-89,-75,-76,-80,-81,-81,-100,-100,-90,-87,-87,-90,-86,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-80,-79,-100,-100,-100,-90,-84,-91,-85,-50,-85,-49,-90,-100,-100,-92,-100,-100,-88,-88,-90,-82,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-91,-89,-87,-89,-85,-86,-60,-88,-89,-88,-87,-88,-100,-100,-100,-88,-83,-83,-79,-60,-100,-100,-100,-91,-60,-100,-88,-100,-100,-89,-100,-88,-100,-90,-100,-87,-100,-100,-100,-100,-68,-72,-68,-86,-68,-88,-100,-100,-100,-100,-100,-77,-81,-81,-75,-74,-83,-74,-75,-80,-81,-81,-100,-100,-92,-87,-85,-83,-86,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-80,-82,-100,-100,-100,-90,-87,-91,-86,-48,-86,-46,-90,-100,-100,-92,-100,-100,-89,-88,-91,-81,-88,-92,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-91,-87,-87,-89,-90,-90,-58,-88,-88,-89,-87,-88,-100,-100,-100,-87,-87,-87,-79,-57,-100,-100,-100,-91,-59,-100,-89,-100,-100,-88,-100,-88,-100,-88,-100,-87,-100,-100,-100,-100,-68,-85,-68,-88,-67,-87,-100,-100,-100,-100,-100,-77,-81,-81,-75,-75,-83,-75,-76,-79,-80,-79,-100,-100,-90,-92,-84,-84,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
