38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1e:ff:02,a8:bd:27:4c:bd:30,80:8d:b7:55:35:00,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:82,38:17:c3:19:d7:61,b4:5d:50:e1:92:23,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:09:90,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,b4:5d:50:e1:96:50,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e3,38:17:c3:1f:09:83,38:17:c3:1f:00:b0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,00:4e:35:de:e1:00,a8:bd:27:4c:bd:31,38:17:c3:1f:08:52,38:17:c3:1f:08:51,3e:33:00:4a:90:c1,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,38:17:c3:1f:08:40,00:4e:35:de:e1:02,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:36:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:11,38:17:c3:19:55:42,38:17:c3:19:36:32,38:17:c3:1e:fc:b0,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:20,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:21,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,64:e5:99:c3:13:3c,00:4e:35:df:27:01,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-91,-100,-100,-100,-100,-100,-82,-84,-82,-73,-83,-74,-73,-28,-82,-82,-82,-81,-100,-81,-87,-87,-88,-82,-100,-81,-100,-100,-89,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-80,-73,-67,-54,-68,-67,-70,-62,-60,-62,-100,-86,-68,-100,-68,-69,-83,-83,-72,-72,-89,-85,-75,-75,-80,-84,-78,-81,-79,-100,-70,-91,-91,-100,-74,-100,-53,-53,-51,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-69,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-72,-84,-74,-90,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-84,-100,-100,-84,-87,-87,-66,-83,-65,-100,-100,-100,-84,-63,-100,-83,-100,-100,-100,-87,-83,-84,-84,-82,-87,-86,-85,-87,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,92,3404186034012
-100,-100,-100,-100,-100,-100,-85,-74,-85,-73,-85,-73,-74,-29,-82,-82,-81,-81,-100,-80,-87,-87,-88,-81,-100,-80,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-86,-73,-67,-59,-71,-71,-73,-62,-63,-62,-100,-86,-70,-100,-70,-70,-82,-83,-72,-72,-90,-83,-82,-81,-80,-84,-78,-81,-79,-100,-72,-91,-91,-100,-74,-100,-53,-54,-53,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-73,-100,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-74,-82,-74,-90,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-83,-100,-100,-86,-87,-87,-64,-83,-64,-100,-100,-100,-88,-65,-100,-83,-100,-100,-100,-87,-83,-84,-84,-82,-87,-86,-85,-87,-89,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,92,3411032738697
-100,-100,-100,-100,-100,-100,-79,-73,-79,-73,-79,-74,-74,-34,-82,-82,-81,-83,-100,-84,-87,-87,-89,-84,-100,-83,-100,-100,-100,-76,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-71,-60,-47,-61,-60,-77,-59,-59,-59,-100,-86,-67,-100,-68,-67,-87,-85,-72,-72,-90,-87,-79,-78,-82,-84,-76,-80,-79,-100,-78,-91,-91,-100,-71,-100,-58,-58,-56,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-79,-100,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-73,-78,-73,-90,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-81,-100,-100,-87,-100,-100,-64,-83,-64,-100,-100,-100,-87,-65,-100,-83,-100,-100,-100,-87,-83,-84,-84,-85,-87,-86,-85,-87,-89,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3460383782012
-100,-100,-100,-100,-100,-100,-84,-75,-84,-74,-84,-74,-75,-27,-82,-82,-81,-85,-100,-86,-87,-87,-89,-86,-100,-85,-100,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-74,-59,-46,-59,-59,-77,-60,-61,-60,-100,-86,-68,-100,-67,-67,-84,-85,-74,-74,-88,-85,-76,-79,-82,-84,-77,-80,-79,-100,-76,-91,-91,-100,-73,-100,-58,-54,-58,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-78,-100,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-74,-79,-73,-100,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-80,-100,-100,-88,-100,-100,-68,-78,-68,-100,-100,-100,-87,-66,-100,-83,-100,-100,-100,-87,-79,-79,-84,-85,-87,-86,-87,-87,-88,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3465423690708
-100,-100,-100,-100,-100,-100,-80,-75,-81,-73,-81,-73,-73,-29,-82,-82,-81,-86,-100,-86,-87,-87,-89,-84,-100,-86,-100,-100,-100,-78,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-72,-59,-47,-60,-58,-77,-59,-59,-59,-100,-90,-67,-100,-66,-67,-84,-85,-72,-72,-88,-85,-76,-76,-82,-84,-78,-80,-76,-100,-80,-91,-91,-100,-74,-100,-59,-58,-57,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-79,-100,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-72,-75,-72,-100,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-81,-100,-100,-81,-100,-100,-67,-80,-66,-100,-100,-100,-82,-67,-100,-83,-100,-100,-100,-87,-79,-79,-84,-85,-87,-86,-87,-87,-88,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3472312000236
-100,-100,-100,-100,-100,-100,-81,-73,-82,-72,-81,-72,-73,-27,-82,-82,-81,-84,-100,-83,-87,-87,-89,-85,-100,-83,-100,-100,-100,-78,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-84,-72,-61,-48,-61,-61,-76,-61,-60,-59,-100,-90,-64,-100,-65,-64,-84,-85,-72,-72,-91,-85,-76,-76,-82,-84,-78,-80,-85,-100,-76,-91,-91,-100,-74,-100,-57,-58,-59,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-76,-100,-91,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-72,-78,-72,-100,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-81,-100,-100,-81,-100,-100,-70,-79,-69,-100,-100,-100,-82,-70,-100,-78,-100,-100,-100,-87,-79,-79,-84,-85,-87,-86,-87,-87,-87,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3479026038880
-100,-100,-100,-100,-100,-100,-79,-71,-79,-72,-80,-72,-73,-28,-82,-82,-84,-86,-100,-85,-87,-87,-89,-86,-100,-87,-100,-100,-100,-80,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-83,-73,-60,-47,-59,-59,-78,-59,-60,-59,-100,-88,-64,-100,-65,-66,-84,-85,-72,-72,-91,-84,-77,-77,-80,-78,-78,-80,-82,-100,-80,-91,-91,-100,-74,-100,-57,-58,-58,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-80,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-72,-80,-74,-100,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-81,-100,-100,-85,-100,-100,-64,-80,-66,-100,-100,-100,-83,-66,-100,-78,-100,-100,-100,-87,-79,-79,-84,-85,-87,-86,-88,-87,-87,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3485789985440
-100,-100,-100,-100,-100,-100,-81,-72,-81,-72,-82,-73,-72,-28,-82,-82,-84,-83,-100,-83,-87,-87,-88,-83,-100,-83,-100,-100,-100,-69,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-83,-71,-62,-47,-61,-61,-73,-61,-60,-61,-100,-88,-66,-100,-66,-68,-84,-86,-72,-71,-91,-85,-77,-77,-80,-82,-78,-80,-81,-100,-75,-91,-91,-100,-74,-100,-59,-57,-58,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-74,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-73,-79,-73,-100,-91,-100,-100,-100,-100,-100,-92,-100,-91,-100,-80,-100,-100,-86,-100,-100,-70,-79,-70,-100,-100,-100,-86,-67,-100,-81,-100,-100,-100,-87,-81,-81,-84,-85,-87,-86,-88,-87,-87,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,54,3492548671375
-100,-100,-100,-100,-100,-100,-86,-67,-88,-69,-86,-68,-70,-28,-82,-82,-84,-86,-100,-86,-87,-87,-88,-84,-100,-85,-100,-100,-100,-69,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-83,-75,-70,-47,-69,-70,-74,-58,-58,-60,-100,-88,-69,-100,-69,-69,-89,-86,-76,-76,-91,-89,-76,-73,-80,-82,-77,-80,-81,-100,-72,-100,-91,-100,-72,-100,-60,-60,-58,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-72,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-71,-79,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-81,-100,-100,-81,-100,-100,-72,-82,-72,-100,-100,-100,-81,-68,-100,-85,-100,-100,-100,-87,-86,-85,-76,-84,-100,-86,-88,-87,-87,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3535556395733
-100,-100,-100,-100,-100,-100,-84,-69,-86,-70,-86,-69,-69,-29,-82,-82,-84,-84,-100,-83,-87,-87,-88,-84,-100,-83,-100,-100,-100,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-82,-74,-71,-49,-70,-70,-73,-60,-59,-61,-100,-88,-73,-100,-72,-72,-89,-86,-72,-73,-91,-89,-76,-77,-80,-82,-76,-90,-81,-100,-73,-100,-91,-100,-71,-100,-63,-64,-63,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-72,-100,-94,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-71,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-80,-100,-100,-84,-100,-100,-72,-82,-72,-100,-100,-100,-82,-68,-100,-85,-100,-100,-100,-87,-84,-85,-76,-84,-100,-86,-88,-87,-87,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3542209014429
-100,-100,-100,-100,-100,-100,-86,-67,-86,-69,-86,-68,-68,-27,-82,-82,-84,-84,-100,-83,-87,-87,-88,-83,-100,-83,-100,-100,-100,-77,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-81,-74,-67,-46,-68,-66,-75,-59,-59,-59,-100,-92,-72,-100,-69,-71,-89,-82,-74,-75,-91,-85,-76,-75,-80,-82,-75,-90,-81,-100,-75,-100,-91,-100,-71,-100,-63,-62,-63,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-76,-100,-94,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-73,-78,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-81,-100,-100,-84,-100,-100,-68,-78,-69,-100,-100,-100,-85,-70,-100,-83,-100,-100,-100,-87,-84,-85,-76,-84,-100,-86,-88,-87,-87,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3548778499686
-100,-100,-100,-100,-100,-100,-86,-77,-86,-76,-86,-76,-76,-27,-82,-82,-84,-83,-100,-84,-87,-87,-88,-83,-100,-84,-100,-100,-100,-80,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-84,-75,-68,-49,-68,-69,-71,-58,-59,-59,-100,-92,-73,-100,-72,-71,-89,-82,-75,-76,-91,-85,-78,-78,-88,-88,-76,-86,-81,-100,-72,-100,-91,-100,-70,-100,-61,-60,-62,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-70,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-70,-78,-71,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-80,-100,-100,-69,-81,-71,-100,-100,-100,-81,-70,-100,-83,-100,-100,-100,-87,-84,-85,-76,-84,-100,-86,-88,-87,-87,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3555415289007
-100,-100,-100,-100,-100,-100,-86,-67,-86,-67,-86,-67,-67,-28,-100,-100,-86,-83,-100,-84,-100,-100,-88,-82,-100,-83,-100,-100,-100,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-75,-67,-50,-68,-68,-75,-57,-56,-57,-100,-92,-71,-100,-73,-74,-84,-85,-73,-73,-91,-84,-75,-74,-88,-88,-76,-86,-82,-100,-75,-100,-91,-100,-73,-100,-63,-69,-64,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-75,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-71,-80,-74,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100,-100,-74,-81,-71,-100,-100,-100,-83,-72,-100,-83,-100,-100,-100,-87,-84,-85,-76,-82,-100,-86,-88,-78,-87,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3562077238327
-100,-100,-100,-100,-100,-100,-92,-72,-91,-67,-92,-71,-72,-27,-100,-100,-87,-85,-100,-86,-100,-100,-88,-85,-100,-86,-100,-100,-100,-79,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-78,-69,-52,-68,-69,-74,-58,-59,-59,-100,-92,-70,-100,-70,-71,-84,-86,-77,-77,-91,-87,-75,-74,-88,-88,-76,-86,-82,-100,-77,-100,-91,-100,-73,-100,-65,-65,-65,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-76,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-71,-81,-71,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-100,-100,-70,-81,-70,-100,-100,-100,-81,-69,-100,-83,-100,-100,-100,-100,-84,-85,-79,-81,-100,-100,-88,-79,-87,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,36,3568627266814
-100,-100,-100,-100,-100,-100,-84,-72,-86,-72,-85,-73,-72,-29,-100,-100,-84,-88,-100,-87,-100,-100,-88,-86,-100,-89,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-81,-78,-68,-47,-68,-69,-74,-64,-67,-69,-100,-92,-62,-100,-64,-61,-84,-86,-77,-77,-91,-87,-80,-76,-84,-84,-76,-86,-80,-100,-76,-100,-100,-100,-64,-100,-66,-66,-66,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-74,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-66,-86,-64,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-70,-83,-75,-100,-100,-100,-86,-69,-100,-83,-100,-100,-100,-100,-84,-85,-76,-86,-100,-100,-88,-73,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,17,3596900110137
-100,-100,-100,-100,-100,-100,-86,-72,-85,-73,-85,-73,-73,-31,-100,-100,-84,-87,-100,-87,-100,-100,-88,-86,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-81,-74,-73,-48,-73,-72,-80,-58,-61,-60,-100,-92,-66,-100,-64,-62,-84,-86,-73,-73,-91,-87,-80,-76,-84,-84,-76,-86,-80,-100,-79,-100,-100,-100,-66,-100,-67,-67,-67,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-81,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-68,-80,-67,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-87,-100,-100,-70,-81,-75,-100,-100,-100,-87,-69,-100,-83,-100,-100,-100,-100,-84,-85,-76,-86,-100,-100,-88,-73,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,17,3603339620291
-100,-100,-100,-100,-100,-100,-87,-74,-86,-74,-88,-77,-76,-29,-100,-100,-84,-87,-100,-86,-100,-100,-88,-86,-100,-86,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-74,-73,-47,-70,-72,-78,-61,-61,-61,-100,-92,-61,-100,-62,-64,-84,-86,-73,-73,-91,-87,-78,-76,-84,-84,-76,-89,-80,-100,-80,-100,-100,-100,-66,-100,-69,-69,-69,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-79,-100,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-68,-86,-67,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-70,-86,-75,-100,-100,-100,-87,-69,-100,-83,-100,-100,-100,-100,-89,-85,-76,-86,-100,-100,-88,-73,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,17,3609803813205
-100,-100,-100,-100,-100,-100,-87,-74,-87,-74,-88,-75,-73,-29,-100,-100,-84,-86,-100,-86,-100,-100,-88,-87,-100,-87,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-77,-71,-47,-72,-72,-80,-64,-63,-65,-100,-92,-63,-100,-63,-65,-84,-86,-77,-77,-91,-87,-78,-76,-84,-84,-78,-85,-80,-100,-80,-100,-100,-100,-67,-100,-69,-69,-69,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-78,-100,-93,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-66,-79,-64,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-85,-100,-100,-73,-80,-75,-100,-100,-100,-84,-69,-100,-83,-100,-100,-100,-100,-86,-85,-76,-86,-100,-100,-88,-76,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,17,3615740548880
-100,-100,-100,-100,-100,-100,-87,-74,-87,-76,-88,-75,-75,-30,-100,-100,-87,-88,-100,-88,-100,-100,-88,-88,-100,-87,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-76,-71,-48,-73,-74,-76,-67,-64,-66,-100,-92,-63,-100,-64,-62,-84,-86,-75,-77,-92,-87,-78,-76,-84,-84,-78,-85,-80,-100,-76,-100,-100,-100,-66,-100,-70,-84,-68,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-76,-100,-93,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-66,-87,-67,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-87,-100,-100,-73,-85,-74,-100,-100,-100,-89,-69,-100,-83,-100,-100,-100,-100,-86,-85,-76,-86,-100,-100,-88,-76,-87,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,17,3622184079033
