38:17:c3:1f:0e:12,80:8d:b7:55:39:c2,38:17:c3:19:d7:62,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,44:48:c1:a5:82:30,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1f:01:92,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:1f:0e:00,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,38:17:c3:1e:ff:00,00:4e:35:de:e1:11,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1e:ff:12,80:8d:b7:55:35:03,00:4e:35:df:06:40,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,44:48:c1:a5:82:21,80:8d:b7:55:25:e3,38:17:c3:19:71:90,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:25:e0,20:a6:cd:50:24:a1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,44:48:c1:a5:82:22,44:48:c1:a5:82:20,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:00:b0,38:17:c3:19:55:52,80:8d:b7:55:25:e1,20:a6:cd:42:0b:f3,38:17:c3:19:45:a2,38:17:c3:19:55:51,b4:5d:50:e1:92:31,68:ff:7b:e4:af:39,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,38:17:c3:19:55:50,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,00:4e:35:de:e1:02,38:17:c3:1f:08:50,a8:bd:27:4c:bd:32,b4:5d:50:e1:92:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,00:4e:35:de:d7:43,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b3,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:d7:53,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,44:48:c1:91:95:b0,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:19:71:92,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,a8:bd:27:4c:bd:30,38:17:c3:19:36:30,00:4e:35:df:0e:11,a8:bd:27:4c:bd:21,44:48:c1:91:95:b1,44:48:c1:91:95:b2,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:19:36:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:20,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:1f:0f:90,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,00:4e:35:df:27:01,00:4e:35:df:27:02,00:4e:35:df:27:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:27:12,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:df:27:11,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-65,-78,-100,-81,-100,-100,-100,-100,-100,-100,-31,-70,-70,-100,-100,-100,-100,-100,-100,-100,-74,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-82,-100,-100,-84,-83,-100,-100,-76,-100,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-93,-100,-100,-100,-100,-100,-100,-78,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-45,-100,-100,-100,-80,-77,-100,-100,-100,-100,-45,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-64,-89,-100,-100,-89,-100,-80,-100,-65,-82,-87,-100,-92,-92,-87,-87,-100,-100,-90,-100,-89,-90,-86,-86,-85,-84,-100,-100,-91,-100,-100,641,-450,27318406961661
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-70,-81,-100,-81,-100,-100,-100,-100,-100,-100,-30,-74,-74,-100,-100,-100,-100,-100,-100,-100,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-85,-100,-100,-87,-83,-100,-100,-80,-100,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-77,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-47,-100,-100,-100,-79,-80,-100,-100,-100,-100,-47,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-100,-85,-85,-100,-80,-100,-69,-84,-86,-100,-92,-100,-87,-87,-100,-100,-90,-100,-100,-90,-88,-87,-86,-87,-100,-100,-91,-100,-100,668,-450,27361910875812
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-66,-79,-100,-82,-100,-100,-100,-100,-100,-100,-30,-77,-79,-100,-100,-100,-100,-100,-100,-100,-77,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-85,-100,-100,-87,-83,-100,-100,-82,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-78,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-50,-100,-100,-100,-78,-83,-100,-100,-100,-100,-51,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-100,-88,-85,-100,-80,-100,-69,-84,-86,-100,-92,-100,-86,-87,-100,-100,-90,-100,-100,-90,-88,-87,-88,-87,-100,-100,-91,-100,-100,668,-450,27366925066018
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-66,-82,-100,-79,-100,-100,-100,-100,-100,-100,-38,-76,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-87,-100,-100,-84,-86,-100,-100,-79,-100,-100,-100,-100,-100,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-79,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-49,-100,-100,-100,-82,-81,-100,-100,-100,-100,-49,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-69,-87,-100,-88,-87,-100,-100,-100,-69,-84,-86,-100,-92,-100,-86,-87,-100,-100,-90,-100,-100,-90,-88,-87,-88,-88,-100,-100,-91,-100,-100,668,-450,27371934279089
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-68,-79,-100,-80,-100,-100,-100,-100,-100,-100,-31,-80,-78,-100,-100,-100,-100,-100,-100,-100,-79,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-86,-100,-100,-85,-86,-100,-100,-79,-100,-100,-100,-100,-100,-92,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-79,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-50,-100,-100,-100,-77,-79,-100,-100,-100,-100,-50,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-87,-100,-88,-88,-100,-100,-100,-69,-84,-87,-100,-92,-100,-87,-87,-100,-100,-90,-100,-100,-90,-88,-86,-88,-87,-100,-100,-91,-100,-100,668,-450,27377691153306
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-67,-81,-100,-78,-100,-100,-100,-100,-100,-100,-30,-81,-80,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-86,-100,-100,-85,-86,-100,-100,-80,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-79,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-48,-100,-100,-100,-77,-77,-100,-100,-100,-100,-50,-100,-84,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-87,-100,-88,-88,-100,-100,-100,-69,-84,-86,-100,-92,-100,-87,-87,-100,-100,-90,-100,-100,-90,-88,-88,-87,-88,-100,-100,-91,-100,-100,668,-450,27383313100387
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-68,-81,-100,-78,-100,-100,-100,-100,-100,-100,-31,-77,-78,-100,-100,-100,-100,-100,-100,-100,-81,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-85,-100,-100,-85,-87,-100,-100,-81,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-75,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-51,-100,-100,-100,-78,-77,-100,-100,-100,-100,-50,-100,-84,-69,-100,-100,-100,-100,-100,-100,-100,-100,-68,-87,-100,-88,-89,-100,-100,-100,-69,-84,-87,-100,-92,-100,-88,-88,-100,-100,-90,-100,-100,-90,-88,-88,-88,-87,-100,-100,-91,-100,-100,668,-450,27388322190176
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-64,-79,-100,-77,-100,-100,-100,-100,-100,-100,-31,-78,-78,-100,-100,-100,-100,-100,-100,-100,-75,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-85,-100,-100,-89,-87,-100,-100,-77,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-75,-100,-50,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-84,-51,-100,-100,-100,-86,-77,-100,-100,-100,-100,-51,-100,-84,-68,-100,-100,-100,-100,-100,-100,-100,-100,-65,-89,-100,-88,-89,-100,-100,-100,-67,-84,-90,-100,-92,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-87,-88,-87,-100,-100,-91,-100,-100,694,-450,27428180855265
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-62,-78,-100,-77,-100,-100,-100,-100,-100,-100,-32,-78,-79,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-85,-100,-100,-89,-87,-100,-100,-82,-100,-100,-100,-100,-100,-92,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-84,-100,-50,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-85,-50,-100,-100,-100,-84,-85,-100,-100,-100,-100,-52,-100,-84,-67,-100,-100,-100,-100,-100,-100,-100,-100,-66,-89,-100,-88,-89,-100,-100,-100,-68,-84,-90,-100,-92,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-85,-85,-85,-100,-100,-91,-100,-100,694,-450,27433712850003
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-61,-78,-100,-77,-100,-100,-100,-100,-100,-100,-36,-77,-76,-100,-100,-100,-100,-100,-100,-100,-75,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-85,-100,-100,-89,-87,-100,-100,-82,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-84,-100,-50,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-84,-51,-100,-100,-100,-85,-85,-100,-100,-100,-100,-51,-100,-84,-68,-100,-100,-100,-100,-100,-100,-100,-100,-68,-87,-100,-88,-89,-100,-100,-100,-68,-84,-90,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-86,-86,-86,-100,-100,-91,-100,-100,694,-450,27438704106147
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-60,-77,-100,-79,-100,-100,-100,-100,-100,-100,-30,-79,-79,-100,-100,-100,-100,-100,-100,-100,-74,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-85,-100,-100,-87,-87,-100,-100,-77,-100,-100,-100,-100,-100,-92,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-83,-100,-53,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-83,-52,-100,-100,-100,-84,-84,-100,-100,-100,-100,-50,-100,-85,-68,-100,-100,-100,-100,-100,-100,-100,-100,-68,-88,-100,-88,-89,-100,-84,-100,-67,-84,-90,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-86,-88,-86,-100,-100,-91,-100,-100,694,-450,27444237623801
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-63,-77,-100,-77,-100,-100,-100,-100,-100,-100,-30,-78,-78,-100,-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-85,-100,-100,-87,-87,-100,-100,-79,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-85,-100,-52,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-81,-51,-100,-100,-100,-84,-85,-100,-100,-100,-100,-51,-100,-83,-68,-100,-100,-100,-100,-100,-100,-100,-100,-68,-88,-100,-88,-89,-100,-82,-100,-67,-86,-90,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-86,-86,-87,-100,-100,-91,-100,-100,694,-450,27449252841455
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-60,-77,-100,-79,-100,-100,-100,-100,-100,-100,-31,-77,-77,-100,-100,-100,-100,-100,-100,-100,-76,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-85,-100,-100,-87,-88,-100,-100,-78,-100,-100,-100,-100,-100,-92,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-84,-100,-53,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-81,-52,-100,-100,-100,-84,-84,-100,-100,-100,-100,-55,-100,-82,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-87,-100,-88,-89,-100,-83,-100,-68,-86,-90,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-88,-87,-87,-100,-100,-91,-100,-100,694,-450,27454270987339
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-86,-100,-85,-100,-100,-100,-100,-100,-100,-31,-79,-79,-100,-100,-100,-100,-100,-100,-100,-79,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-79,-100,-100,-85,-100,-100,-90,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-81,-100,-55,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-84,-54,-100,-100,-100,-83,-81,-100,-100,-100,-100,-53,-100,-83,-65,-100,-100,-100,-100,-100,-100,-100,-100,-65,-85,-100,-88,-89,-100,-83,-100,-67,-84,-87,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-86,-87,-86,-90,-100,-100,-100,-100,748,-450,27504087235705
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-84,-100,-86,-100,-100,-100,-100,-100,-100,-30,-78,-78,-100,-100,-100,-100,-100,-100,-100,-81,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-78,-100,-100,-88,-100,-100,-88,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-79,-100,-55,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-83,-53,-100,-100,-100,-79,-89,-100,-100,-100,-100,-56,-100,-84,-65,-100,-100,-100,-100,-100,-100,-100,-100,-65,-85,-100,-84,-85,-100,-84,-100,-67,-85,-91,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-88,-87,-88,-87,-100,-100,-100,-100,748,-450,27509793084349
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-83,-100,-84,-100,-100,-100,-100,-100,-100,-31,-81,-81,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-88,-100,-100,-88,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-82,-100,-55,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-83,-54,-100,-100,-100,-83,-75,-100,-100,-100,-100,-54,-100,-86,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-83,-100,-85,-85,-100,-85,-100,-67,-85,-89,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-89,-88,-86,-88,-100,-100,-100,-100,748,-450,27516269972315
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-85,-100,-86,-100,-100,-100,-100,-100,-100,-32,-79,-79,-100,-100,-100,-100,-100,-100,-100,-81,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-81,-100,-100,-88,-100,-100,-88,-88,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-89,-88,-100,-100,-100,-83,-100,-55,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-83,-53,-100,-100,-100,-83,-81,-100,-100,-100,-100,-53,-100,-86,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-83,-100,-85,-85,-100,-86,-100,-67,-85,-88,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-89,-89,-88,-91,-100,-100,-100,-100,748,-450,27521276389709
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-83,-100,-83,-100,-100,-100,-100,-100,-100,-30,-79,-76,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-100,-88,-100,-100,-92,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-89,-88,-100,-100,-100,-82,-100,-52,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-85,-52,-100,-100,-100,-81,-82,-100,-100,-100,-100,-54,-100,-84,-68,-100,-100,-100,-100,-100,-100,-100,-100,-65,-83,-100,-85,-82,-100,-84,-100,-68,-85,-89,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-87,-88,-88,-89,-100,-100,-100,-100,748,-450,27526253977936
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-84,-100,-84,-100,-100,-100,-100,-100,-100,-31,-80,-79,-100,-100,-100,-100,-100,-100,-100,-81,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-79,-100,-100,-88,-100,-100,-91,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-89,-88,-100,-100,-100,-81,-100,-55,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-85,-54,-100,-100,-100,-81,-80,-100,-100,-100,-100,-54,-100,-84,-66,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-100,-85,-82,-100,-84,-100,-69,-85,-88,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-88,-87,-87,-87,-88,-100,-100,-100,-100,748,-450,27531293957882
-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-68,-83,-100,-82,-100,-100,-100,-100,-100,-100,-30,-75,-72,-100,-100,-100,-100,-100,-100,-100,-80,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-74,-100,-100,-88,-100,-100,-86,-87,-100,-100,-82,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-92,-100,-100,-100,-84,-84,-100,-100,-100,-79,-100,-59,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-91,-80,-60,-100,-100,-100,-76,-78,-100,-100,-100,-100,-61,-100,-84,-70,-100,-100,-100,-100,-100,-100,-100,-100,-68,-85,-100,-87,-86,-100,-84,-100,-71,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-88,-100,-100,-100,-100,802,-450,27571660806617
