38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,32:f7:72:50:57:3b,38:17:c3:1f:0e:12,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:19:55:40,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1f:08:50,38:17:c3:1e:fc:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:24:58:a0,38:17:c3:24:58:a1,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,00:4e:35:df:06:42,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,20:a6:cd:50:24:a2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,20:a6:cd:50:24:a1,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,80:8d:b7:55:25:e2,38:17:c3:19:45:a0,20:a6:cd:42:0b:f3,38:17:c3:19:71:90,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:71:91,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:31,00:4e:35:de:e1:01,00:4e:35:de:e1:02,44:48:c1:91:95:b3,44:48:c1:91:95:b2,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:92,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,00:4e:35:df:27:12,38:17:c3:1b:08:a2,00:4e:35:de:d7:42,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-100,-100,-70,-88,-89,-71,-70,-88,-47,-46,-79,-46,-79,-80,-81,-93,-100,-86,-90,-100,-100,-87,-86,-87,-73,-93,-75,-60,-60,-62,-73,-89,-74,-90,-85,-89,-71,-87,-90,-100,-100,-85,-90,-91,-87,-94,-92,-100,-78,-78,-100,-100,-84,-87,-78,-65,-65,-65,-83,-51,-66,-82,-72,-72,-72,-93,-90,-93,-80,-80,-79,-69,-100,-86,-100,-100,-68,-68,-80,-100,-77,-77,-51,-52,-88,-78,-74,-75,-100,-100,-75,-86,-89,-90,-100,-100,-100,-81,-100,-100,-78,-78,-78,-100,-91,-88,-100,-86,-100,-87,-85,-85,-85,-100,-100,-86,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-89,-100,-90,-100,-100,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-87,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,502,3428259981503
-100,-100,-100,-100,-74,-88,-89,-75,-70,-88,-46,-46,-82,-46,-81,-80,-81,-87,-100,-86,-88,-100,-100,-84,-83,-84,-71,-89,-71,-63,-64,-63,-71,-89,-71,-90,-100,-90,-78,-88,-90,-100,-86,-84,-91,-90,-76,-100,-100,-100,-78,-77,-100,-100,-100,-100,-81,-64,-63,-64,-77,-58,-65,-80,-71,-71,-72,-85,-90,-100,-86,-86,-79,-64,-100,-86,-100,-100,-65,-65,-85,-100,-79,-80,-56,-58,-88,-79,-71,-72,-100,-100,-75,-86,-87,-86,-100,-100,-100,-79,-100,-100,-90,-82,-82,-100,-86,-88,-100,-79,-100,-87,-86,-85,-85,-100,-100,-86,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-89,-86,-100,-90,-84,-84,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-87,-87,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3483659806378
-100,-100,-100,-100,-74,-84,-84,-75,-74,-83,-47,-46,-77,-47,-78,-78,-78,-88,-100,-90,-88,-100,-100,-88,-86,-84,-75,-91,-73,-64,-75,-63,-74,-89,-73,-90,-100,-89,-78,-89,-90,-87,-87,-86,-91,-90,-76,-100,-100,-100,-78,-77,-100,-100,-100,-100,-83,-64,-64,-65,-77,-59,-65,-79,-71,-71,-72,-85,-90,-100,-85,-85,-81,-65,-100,-86,-100,-100,-66,-66,-85,-100,-79,-80,-59,-58,-92,-80,-74,-73,-100,-100,-69,-82,-87,-87,-100,-100,-100,-79,-100,-100,-83,-82,-83,-100,-89,-86,-100,-77,-100,-83,-87,-90,-83,-100,-100,-77,-78,-83,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-86,-85,-100,-84,-85,-82,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-84,-84,-85,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3487522956012
-100,-100,-100,-100,-73,-84,-84,-73,-73,-83,-48,-46,-77,-46,-77,-76,-76,-89,-100,-90,-88,-100,-100,-84,-85,-85,-72,-91,-73,-63,-63,-63,-72,-89,-72,-90,-100,-89,-78,-85,-90,-87,-87,-86,-91,-90,-74,-100,-100,-100,-77,-75,-100,-100,-100,-100,-83,-64,-61,-66,-81,-59,-65,-78,-74,-74,-74,-88,-86,-100,-85,-85,-81,-66,-100,-87,-100,-100,-68,-66,-85,-100,-79,-80,-56,-57,-92,-80,-75,-72,-100,-100,-75,-82,-87,-87,-100,-100,-100,-80,-100,-100,-83,-82,-83,-100,-89,-89,-100,-77,-100,-83,-87,-90,-84,-100,-100,-79,-79,-83,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-83,-84,-100,-84,-82,-84,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-88,-89,-88,-88,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3491372252886
-100,-100,-100,-100,-73,-84,-86,-73,-74,-84,-47,-47,-78,-47,-77,-76,-78,-88,-100,-87,-89,-100,-100,-87,-86,-87,-72,-91,-74,-60,-63,-63,-75,-89,-74,-90,-100,-91,-69,-85,-88,-87,-87,-89,-89,-89,-75,-100,-100,-100,-77,-75,-100,-100,-100,-100,-84,-64,-65,-64,-78,-55,-68,-77,-78,-77,-76,-87,-86,-100,-86,-85,-78,-66,-100,-90,-100,-100,-66,-65,-86,-100,-80,-79,-58,-55,-90,-80,-74,-75,-100,-100,-73,-82,-89,-88,-100,-100,-100,-81,-100,-100,-83,-86,-83,-100,-88,-89,-100,-77,-100,-83,-83,-90,-84,-100,-100,-76,-78,-83,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-83,-85,-100,-84,-86,-84,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-84,-84,-85,-85,-92,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3495231163613
-100,-100,-100,-100,-73,-84,-86,-74,-72,-84,-46,-46,-77,-46,-77,-78,-76,-87,-100,-87,-88,-100,-100,-87,-87,-84,-74,-91,-73,-64,-62,-63,-73,-89,-73,-90,-100,-90,-74,-87,-90,-86,-86,-88,-89,-88,-75,-100,-100,-100,-69,-76,-100,-100,-100,-100,-84,-64,-66,-64,-78,-57,-67,-80,-78,-74,-76,-87,-86,-100,-84,-84,-78,-67,-100,-88,-100,-100,-67,-67,-86,-100,-80,-79,-57,-58,-91,-80,-74,-72,-100,-100,-75,-79,-87,-87,-100,-100,-100,-80,-100,-100,-84,-84,-83,-100,-88,-86,-100,-78,-100,-82,-84,-90,-84,-100,-100,-77,-77,-83,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-89,-100,-91,-85,-86,-100,-86,-84,-83,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-85,-86,-85,-85,-89,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3499080514185
-100,-100,-100,-100,-73,-84,-86,-73,-73,-84,-47,-47,-79,-47,-77,-78,-77,-87,-100,-87,-88,-100,-100,-86,-85,-86,-75,-91,-75,-62,-63,-62,-74,-89,-74,-90,-100,-88,-77,-88,-90,-86,-87,-88,-89,-88,-76,-100,-100,-100,-77,-77,-100,-100,-100,-100,-82,-64,-66,-64,-78,-56,-67,-80,-77,-77,-77,-86,-88,-100,-84,-84,-78,-67,-100,-89,-100,-100,-66,-67,-86,-100,-82,-82,-56,-59,-92,-79,-73,-75,-100,-100,-72,-80,-87,-89,-100,-100,-100,-80,-100,-100,-82,-84,-83,-100,-87,-87,-100,-79,-100,-82,-84,-91,-85,-100,-100,-80,-80,-84,-100,-100,-90,-100,-100,-100,-100,-100,-100,-89,-89,-100,-91,-85,-84,-100,-85,-84,-84,-90,-90,-87,-85,-87,-92,-90,-88,-89,-88,-87,-87,-88,-87,-91,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,485,3502964244912
-100,-100,-100,-100,-74,-84,-86,-74,-74,-84,-61,-61,-78,-60,-79,-80,-79,-89,-100,-90,-89,-100,-100,-85,-85,-84,-73,-89,-72,-65,-65,-65,-72,-90,-73,-90,-100,-88,-71,-87,-86,-87,-87,-85,-88,-88,-74,-100,-100,-100,-74,-74,-100,-100,-100,-100,-77,-65,-65,-65,-80,-51,-64,-79,-76,-76,-74,-87,-88,-100,-84,-84,-78,-60,-100,-84,-100,-100,-63,-60,-83,-100,-79,-82,-51,-51,-92,-79,-69,-75,-100,-100,-72,-81,-87,-89,-100,-100,-100,-79,-100,-100,-77,-77,-77,-100,-80,-87,-100,-84,-100,-82,-84,-91,-85,-100,-100,-84,-82,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-84,-100,-100,-91,-85,-88,-100,-85,-84,-87,-90,-90,-87,-87,-86,-92,-90,-88,-89,-88,-78,-78,-79,-79,-84,-93,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3554535583018
-100,-100,-100,-100,-75,-89,-86,-76,-76,-84,-60,-58,-75,-57,-75,-74,-77,-91,-100,-90,-90,-100,-100,-83,-83,-84,-73,-89,-73,-63,-65,-63,-72,-90,-73,-89,-100,-88,-78,-87,-86,-88,-87,-87,-88,-88,-73,-100,-100,-100,-73,-74,-100,-100,-100,-100,-79,-66,-64,-62,-78,-52,-63,-75,-76,-76,-78,-89,-84,-100,-94,-82,-78,-62,-100,-84,-100,-100,-61,-63,-81,-100,-80,-81,-52,-53,-87,-79,-71,-71,-100,-100,-72,-80,-87,-91,-100,-100,-100,-76,-100,-100,-77,-79,-78,-100,-83,-87,-100,-80,-100,-85,-86,-83,-85,-100,-100,-81,-80,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-84,-100,-91,-85,-88,-100,-85,-84,-84,-90,-90,-88,-88,-86,-92,-90,-88,-89,-88,-79,-78,-78,-78,-84,-93,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3558418450048
-100,-100,-100,-100,-73,-89,-86,-74,-74,-84,-59,-58,-75,-58,-75,-76,-75,-88,-100,-88,-89,-100,-100,-86,-84,-84,-71,-91,-72,-64,-65,-64,-72,-90,-74,-89,-100,-88,-79,-87,-92,-86,-85,-86,-90,-88,-78,-100,-100,-100,-78,-79,-100,-100,-100,-100,-77,-65,-65,-66,-77,-56,-61,-79,-76,-76,-76,-87,-84,-100,-81,-82,-78,-62,-100,-87,-100,-100,-64,-61,-80,-100,-80,-81,-53,-53,-87,-77,-70,-69,-100,-100,-70,-82,-87,-91,-100,-100,-100,-77,-100,-100,-77,-78,-77,-100,-82,-87,-100,-82,-100,-85,-86,-83,-84,-100,-100,-82,-83,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-86,-100,-91,-85,-88,-100,-85,-85,-86,-90,-90,-87,-88,-87,-92,-90,-88,-89,-88,-78,-78,-78,-78,-84,-93,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3562297745619
-100,-100,-100,-100,-71,-89,-86,-71,-71,-84,-64,-62,-76,-63,-75,-75,-75,-88,-100,-87,-87,-100,-100,-84,-83,-82,-73,-90,-73,-66,-67,-65,-72,-89,-73,-88,-100,-88,-76,-89,-92,-89,-85,-85,-93,-88,-74,-100,-100,-100,-75,-75,-100,-100,-100,-100,-75,-65,-64,-66,-78,-54,-62,-74,-75,-75,-73,-87,-84,-100,-85,-86,-80,-64,-100,-86,-100,-100,-63,-64,-80,-100,-80,-81,-53,-54,-87,-77,-72,-72,-100,-100,-72,-82,-87,-91,-100,-100,-100,-77,-100,-100,-76,-76,-76,-100,-81,-87,-100,-79,-100,-85,-86,-83,-82,-100,-100,-78,-79,-86,-100,-100,-89,-100,-100,-100,-100,-100,-100,-83,-85,-100,-91,-91,-88,-100,-85,-83,-83,-90,-93,-87,-87,-88,-90,-90,-100,-100,-88,-77,-78,-79,-77,-83,-93,-88,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3566166635722
-100,-100,-100,-100,-71,-89,-86,-72,-70,-86,-64,-64,-77,-63,-75,-75,-77,-88,-100,-87,-87,-100,-100,-86,-85,-84,-73,-87,-72,-66,-71,-65,-73,-89,-72,-88,-100,-88,-79,-86,-92,-88,-86,-86,-93,-88,-74,-100,-100,-100,-75,-72,-100,-100,-100,-100,-76,-66,-64,-66,-79,-52,-62,-78,-75,-73,-75,-86,-84,-100,-81,-81,-80,-61,-100,-86,-100,-100,-61,-60,-80,-100,-76,-81,-53,-51,-87,-76,-70,-69,-100,-100,-67,-82,-87,-91,-100,-100,-100,-77,-100,-100,-76,-77,-76,-100,-75,-87,-100,-78,-100,-85,-87,-85,-87,-100,-100,-79,-78,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,-84,-83,-100,-91,-91,-92,-100,-90,-83,-87,-91,-93,-88,-88,-88,-90,-90,-100,-100,-88,-77,-77,-77,-78,-84,-93,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3570021298168
-100,-100,-100,-100,-72,-89,-83,-74,-72,-86,-55,-58,-74,-55,-75,-74,-75,-88,-100,-87,-90,-100,-100,-85,-85,-85,-71,-86,-73,-66,-65,-65,-72,-85,-72,-85,-100,-88,-70,-88,-89,-88,-86,-89,-89,-88,-76,-100,-100,-100,-79,-77,-100,-100,-100,-100,-78,-61,-64,-63,-79,-55,-61,-76,-73,-78,-77,-89,-84,-100,-92,-92,-84,-61,-100,-90,-100,-100,-63,-61,-81,-100,-76,-81,-54,-55,-87,-76,-70,-71,-100,-100,-72,-81,-87,-91,-100,-100,-100,-78,-100,-100,-78,-79,-79,-100,-83,-87,-100,-84,-100,-85,-87,-85,-86,-100,-100,-83,-83,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-83,-100,-91,-91,-92,-100,-90,-85,-86,-91,-93,-91,-88,-88,-90,-90,-100,-100,-88,-82,-83,-83,-82,-85,-93,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,468,3573880939052
-100,-100,-100,-100,-74,-89,-83,-74,-74,-86,-65,-65,-79,-66,-78,-79,-80,-92,-100,-90,-91,-100,-100,-81,-83,-81,-71,-89,-71,-69,-68,-68,-71,-90,-71,-91,-100,-90,-77,-88,-89,-88,-86,-87,-88,-88,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-76,-64,-64,-63,-79,-61,-67,-76,-73,-69,-70,-87,-84,-100,-92,-92,-77,-55,-100,-90,-100,-100,-57,-56,-81,-100,-76,-81,-60,-61,-87,-76,-69,-71,-100,-100,-69,-84,-87,-91,-100,-100,-100,-78,-100,-100,-76,-77,-75,-100,-89,-87,-100,-77,-100,-80,-82,-85,-84,-100,-100,-78,-78,-85,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-92,-100,-91,-88,-87,-100,-87,-83,-84,-89,-88,-91,-88,-90,-92,-89,-100,-100,-100,-77,-76,-76,-77,-87,-93,-89,-88,-89,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3615614403203
-100,-100,-100,-100,-72,-89,-83,-73,-73,-86,-63,-61,-75,-63,-76,-75,-75,-92,-100,-90,-91,-100,-100,-82,-82,-82,-69,-89,-70,-68,-68,-69,-69,-89,-69,-90,-100,-90,-74,-89,-89,-88,-87,-87,-88,-88,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-81,-64,-63,-62,-80,-61,-67,-79,-71,-71,-72,-88,-84,-100,-92,-92,-77,-62,-100,-89,-100,-100,-60,-60,-81,-100,-79,-81,-61,-59,-87,-80,-71,-74,-100,-100,-69,-83,-87,-91,-100,-100,-100,-88,-100,-100,-81,-77,-82,-100,-85,-87,-100,-78,-100,-82,-82,-85,-95,-100,-100,-78,-79,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-88,-92,-100,-90,-88,-88,-100,-87,-84,-83,-90,-90,-91,-88,-90,-90,-89,-100,-100,-100,-76,-76,-77,-76,-89,-93,-89,-88,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3619490649191
-100,-100,-100,-100,-71,-89,-83,-73,-73,-86,-67,-67,-76,-66,-75,-74,-75,-92,-100,-90,-91,-100,-100,-83,-83,-83,-70,-91,-70,-69,-69,-68,-70,-89,-71,-90,-100,-93,-74,-89,-88,-88,-87,-87,-87,-88,-77,-100,-100,-100,-77,-77,-100,-100,-100,-100,-81,-74,-59,-62,-80,-60,-67,-90,-72,-72,-71,-89,-88,-100,-93,-92,-74,-57,-100,-89,-100,-100,-57,-57,-80,-100,-80,-80,-60,-59,-87,-77,-81,-79,-100,-100,-80,-83,-87,-91,-100,-100,-100,-80,-100,-100,-82,-82,-82,-100,-85,-87,-100,-79,-100,-82,-82,-81,-95,-100,-100,-79,-79,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-92,-100,-90,-88,-88,-100,-87,-83,-83,-90,-89,-91,-88,-90,-90,-89,-100,-100,-100,-82,-82,-81,-82,-88,-93,-89,-88,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3623376355335
-100,-100,-100,-100,-76,-89,-83,-75,-76,-86,-61,-62,-79,-61,-77,-78,-77,-92,-100,-90,-91,-100,-100,-86,-83,-84,-70,-91,-70,-70,-70,-70,-70,-89,-70,-90,-100,-91,-74,-90,-86,-88,-87,-86,-87,-88,-75,-100,-100,-100,-76,-76,-100,-100,-100,-100,-80,-64,-65,-63,-77,-61,-67,-80,-72,-72,-72,-88,-88,-100,-93,-92,-80,-59,-100,-86,-100,-100,-59,-59,-80,-100,-80,-80,-60,-60,-87,-80,-79,-78,-100,-100,-79,-83,-87,-91,-100,-100,-100,-80,-100,-100,-80,-79,-81,-100,-82,-87,-100,-80,-100,-82,-82,-81,-85,-100,-100,-81,-81,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-92,-100,-90,-88,-87,-100,-89,-84,-83,-91,-90,-91,-88,-90,-90,-89,-100,-100,-100,-84,-85,-85,-83,-86,-93,-90,-88,-89,-91,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3627256750855
-100,-100,-100,-100,-73,-89,-83,-75,-72,-86,-63,-63,-77,-62,-76,-77,-79,-92,-100,-90,-91,-100,-100,-85,-83,-83,-70,-91,-67,-80,-70,-70,-70,-91,-71,-90,-100,-89,-72,-90,-88,-88,-87,-87,-87,-87,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-78,-64,-64,-71,-80,-62,-65,-80,-68,-68,-69,-87,-88,-100,-82,-81,-80,-60,-100,-91,-100,-100,-60,-59,-82,-100,-80,-80,-61,-58,-87,-80,-78,-75,-100,-100,-79,-80,-87,-91,-100,-100,-100,-77,-100,-100,-77,-77,-78,-100,-84,-87,-100,-81,-100,-82,-82,-82,-85,-100,-100,-82,-81,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-92,-100,-91,-88,-87,-100,-89,-84,-85,-91,-90,-89,-88,-89,-89,-89,-100,-100,-100,-81,-81,-82,-81,-87,-93,-89,-88,-88,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3631136021270
-100,-100,-100,-100,-73,-89,-83,-74,-72,-86,-62,-61,-74,-60,-75,-75,-75,-92,-100,-90,-91,-100,-100,-83,-82,-83,-70,-89,-69,-70,-70,-70,-71,-89,-67,-89,-100,-89,-75,-88,-88,-88,-87,-87,-88,-88,-77,-100,-100,-100,-75,-78,-100,-100,-100,-100,-79,-64,-64,-64,-79,-62,-65,-77,-72,-73,-72,-89,-88,-100,-82,-82,-77,-61,-100,-91,-100,-100,-61,-62,-82,-100,-77,-80,-62,-61,-88,-79,-77,-77,-100,-100,-77,-80,-87,-91,-100,-100,-100,-79,-100,-100,-78,-78,-78,-100,-83,-87,-100,-78,-100,-80,-82,-82,-85,-100,-100,-79,-80,-81,-100,-100,-86,-100,-100,-100,-100,-100,-100,-86,-89,-100,-91,-88,-89,-100,-88,-84,-86,-91,-90,-87,-88,-88,-89,-89,-100,-100,-100,-76,-76,-75,-75,-87,-93,-89,-88,-88,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,451,3635021715904
-100,-100,-100,-100,-74,-89,-83,-74,-73,-86,-64,-66,-75,-64,-76,-75,-75,-85,-100,-83,-84,-100,-100,-84,-83,-82,-76,-91,-75,-76,-89,-74,-77,-90,-75,-89,-100,-89,-77,-85,-88,-85,-86,-87,-91,-92,-70,-100,-94,-100,-72,-70,-100,-100,-100,-100,-81,-67,-67,-68,-76,-61,-62,-75,-72,-91,-90,-86,-88,-91,-75,-77,-77,-58,-100,-86,-100,-100,-60,-58,-77,-100,-80,-80,-60,-60,-84,-79,-75,-73,-100,-100,-76,-78,-100,-89,-100,-100,-100,-75,-91,-100,-81,-82,-81,-100,-89,-100,-100,-85,-100,-80,-79,-85,-81,-100,-100,-86,-85,-81,-100,-100,-92,-100,-100,-100,-100,-100,-100,-89,-89,-100,-91,-89,-88,-100,-88,-82,-93,-92,-89,-87,-88,-88,-90,-89,-100,-100,-100,-79,-79,-78,-78,-88,-100,-89,-88,-88,-89,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,433,3694864587548
