38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:55:41,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:01,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:1f:09:90,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,00:4e:35:de:e1:00,00:4e:35:de:e1:01,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,68:ff:7b:e4:af:38,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,a8:bd:27:4c:bd:32,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,00:4e:35:de:d7:51,00:4e:35:de:d7:50,80:8d:b7:55:3a:40,00:4e:35:de:d7:53,00:4e:35:de:d7:52,60:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,38:17:c3:19:45:b1,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,80:8d:b7:55:25:e0,38:17:c3:1f:22:31,38:17:c3:1f:09:83,20:a6:cd:50:24:a2,b4:5d:50:e1:92:23,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,38:17:c3:1f:09:92,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,38:17:c3:19:55:40,38:17:c3:19:55:42,b4:5d:50:e1:92:22,44:48:c1:91:95:b0,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,72:32:b1:3e:1a:b7,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:50,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:08:40,00:4e:35:df:0e:12,a8:bd:27:4c:bd:31,38:17:c3:1f:22:20,00:4e:35:df:0e:11,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:43,38:17:c3:19:36:32,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,a8:bd:27:4c:bd:30,38:17:c3:1f:22:22,38:17:c3:19:36:30,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:45:b0,00:4e:35:df:0e:10,64:e5:99:c3:13:3c,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:00,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-89,-72,-56,-73,-74,-73,-73,-72,-75,-75,-77,-79,-89,-100,-100,-100,-100,-84,-84,-43,-83,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-52,-53,-51,-100,-100,-85,-100,-100,-100,-90,-87,-87,-100,-100,-100,-89,-88,-100,-100,-100,-100,523,-74,2429559786832
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-100,-89,-72,-62,-81,-81,-73,-72,-74,-70,-73,-71,-82,-72,-100,-100,-100,-100,-82,-82,-54,-82,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-68,-66,-79,-100,-100,-85,-100,-100,-100,-90,-87,-87,-100,-100,-100,-89,-88,-100,-100,-100,-100,523,-74,2434720912924
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-89,-73,-60,-75,-72,-71,-71,-71,-73,-73,-75,-77,-86,-100,-100,-100,-100,-85,-85,-48,-85,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-49,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-60,-60,-59,-100,-100,-84,-100,-100,-100,-90,-87,-87,-100,-100,-100,-93,-88,-100,-100,-100,-100,523,-74,2440148223338
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-89,-75,-61,-75,-75,-72,-71,-69,-72,-71,-72,-78,-88,-100,-100,-100,-100,-85,-84,-49,-84,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-49,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-61,-61,-61,-100,-100,-84,-100,-100,-100,-90,-87,-87,-100,-100,-100,-92,-88,-100,-100,-100,-100,523,-74,2445129911826
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-89,-75,-61,-74,-75,-72,-71,-71,-76,-74,-74,-80,-87,-100,-100,-100,-100,-85,-86,-47,-85,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-48,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-60,-62,-60,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-92,-88,-100,-100,-100,-100,523,-74,2450238843647
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-78,-100,-100,-90,-72,-63,-73,-73,-72,-72,-72,-73,-74,-74,-77,-91,-100,-100,-100,-100,-78,-78,-50,-78,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-50,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-67,-68,-68,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-88,-89,-87,-100,-100,-100,546,-74,2482031097854
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-3,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100,-100,-93,-72,-64,-74,-73,-76,-75,-74,-70,-70,-71,-78,-86,-100,-100,-100,-100,-80,-79,-51,-79,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-51,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-67,-68,-68,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-88,-89,-87,-100,-100,-100,546,-74,2487639563060
-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-90,-74,-62,-71,-72,-75,-75,-75,-70,-70,-68,-78,-81,-100,-100,-100,-100,-79,-78,-51,-79,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-51,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-68,-67,-67,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-88,-89,-87,-100,-100,-100,546,-74,2493863634933
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-92,-74,-63,-71,-73,-76,-75,-78,-71,-70,-70,-80,-85,-100,-100,-100,-100,-78,-79,-50,-77,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-50,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-68,-67,-68,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-89,-90,-90,-100,-100,-100,546,-74,2498897273056
-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-92,-74,-64,-73,-72,-73,-72,-73,-69,-69,-70,-77,-82,-100,-100,-100,-100,-79,-79,-50,-79,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-50,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-64,-67,-68,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-89,-90,-90,-100,-100,-100,546,-74,2503903442793
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-78,-100,-100,-90,-73,-63,-73,-79,-74,-74,-73,-78,-76,-76,-81,-83,-100,-100,-100,-100,-78,-79,-52,-78,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-51,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-67,-67,-67,-100,-100,-84,-100,-100,-100,-89,-87,-87,-100,-100,-100,-87,-90,-90,-100,-100,-100,546,-74,2508935613364
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-91,-76,-70,-73,-78,-75,-73,-73,-73,-73,-74,-79,-82,-100,-100,-100,-100,-78,-79,-48,-78,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-49,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-65,-65,-66,-100,-100,-84,-100,-100,-100,-89,-100,-100,-100,-100,-100,-89,-90,-90,-100,-100,-100,568,-74,2540764224186
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-75,-100,-100,-93,-76,-61,-78,-79,-76,-76,-76,-75,-74,-74,-75,-83,-100,-100,-100,-100,-78,-89,-49,-78,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-44,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-66,-66,-65,-100,-100,-84,-100,-100,-100,-89,-100,-100,-100,-100,-100,-88,-90,-90,-100,-100,-100,568,-74,2545798575121
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-92,-78,-63,-78,-79,-76,-75,-77,-77,-78,-76,-80,-83,-100,-100,-100,-100,-88,-87,-52,-88,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-47,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-64,-63,-64,-100,-100,-84,-100,-100,-100,-91,-89,-100,-100,-100,-100,-90,-90,-90,-100,-100,-100,568,-74,2550810495067
-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-79,-100,-100,-93,-80,-59,-80,-80,-74,-75,-75,-75,-78,-76,-78,-83,-100,-100,-100,-100,-89,-88,-55,-87,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-55,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-65,-66,-65,-100,-100,-84,-100,-100,-100,-89,-89,-100,-100,-100,-100,-90,-90,-90,-100,-100,-100,568,-74,2555945828711
-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-76,-100,-100,-92,-80,-58,-80,-79,-75,-75,-74,-76,-76,-78,-76,-82,-100,-100,-100,-100,-89,-88,-56,-87,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-54,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-64,-64,-65,-100,-100,-84,-100,-100,-100,-88,-86,-100,-100,-100,-100,-88,-90,-90,-100,-100,-100,568,-74,2562133000219
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-79,-100,-100,-90,-81,-59,-82,-79,-75,-77,-75,-77,-75,-77,-75,-83,-100,-100,-100,-100,-88,-88,-56,-87,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-55,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-66,-65,-65,-100,-100,-84,-100,-100,-100,-88,-89,-88,-100,-100,-100,-88,-90,-90,-100,-100,-100,568,-74,2567091448394
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-28,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-80,-100,-100,-91,-76,-61,-79,-79,-77,-77,-76,-74,-74,-76,-82,-80,-100,-100,-100,-100,-87,-86,-43,-87,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-43,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-67,-67,-67,-100,-100,-84,-100,-100,-100,-81,-81,-82,-100,-100,-100,-88,-90,-90,-100,-100,-100,591,-74,2596420148539
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-89,-76,-65,-79,-79,-74,-74,-74,-75,-74,-74,-82,-90,-100,-100,-100,-100,-87,-86,-51,-87,-100,-100,-100,-89,-90,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-51,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-66,-66,-65,-100,-100,-84,-100,-100,-100,-81,-81,-82,-100,-100,-100,-88,-90,-90,-100,-100,-100,591,-74,2601720510360
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-91,-80,-62,-81,-78,-73,-70,-70,-75,-75,-74,-81,-88,-100,-100,-100,-100,-87,-87,-51,-87,-100,-100,-100,-89,-89,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-52,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-65,-65,-64,-100,-100,-84,-100,-100,-100,-81,-81,-82,-100,-100,-100,-88,-90,-90,-100,-100,-100,591,-74,2607780649889
-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-90,-76,-62,-81,-78,-71,-71,-72,-74,-76,-74,-79,-78,-100,-100,-100,-100,-88,-86,-52,-87,-100,-100,-100,-89,-89,-100,-100,-89,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-51,-100,-90,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-65,-65,-65,-100,-100,-84,-100,-100,-100,-90,-81,-82,-100,-100,-100,-88,-90,-90,-100,-100,-100,591,-74,2613777466033
