38:17:c3:1f:0e:12,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,00:4e:35:df:06:40,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:21,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,44:48:c1:a5:82:22,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:01:92,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,72:32:b1:3e:1a:b8,38:17:c3:1f:01:90,80:8d:b7:55:3a:50,38:17:c3:1f:01:91,80:8d:b7:55:3a:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:55:52,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,38:17:c3:19:55:50,38:17:c3:19:55:51,80:8d:b7:55:3a:41,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,80:8d:b7:55:25:e3,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:71:90,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:09:83,38:17:c3:19:45:a0,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:23,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:1f:08:50,38:17:c3:19:55:40,38:17:c3:19:55:41,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,b4:5d:50:e1:92:20,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:d7:53,00:4e:35:de:e1:02,38:17:c3:19:55:42,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:42,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:41,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:36:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:19:36:31,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:22:20,38:17:c3:19:71:82,00:4e:35:df:0e:11,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:0e:01,00:4e:35:df:27:01,00:4e:35:df:27:10,00:4e:35:df:27:11,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,00:4e:35:df:27:00,9c:d6:43:60:92:e0,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-81,-100,-62,-81,-78,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-100,-100,-100,-84,-100,-100,-100,-100,-69,-69,-69,-53,-100,-100,-100,-85,-83,-100,-87,-86,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-87,-100,-100,-100,-82,-86,-86,-86,-100,-100,-100,-90,-100,-100,-100,-86,-100,-92,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,958,-273,10364679680629
-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-81,-100,-60,-81,-78,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-78,-78,-77,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-54,-100,-100,-100,-81,-100,-100,-100,-100,-69,-69,-66,-54,-100,-100,-100,-82,-81,-100,-86,-86,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-82,-86,-86,-86,-100,-100,-100,-90,-100,-100,-100,-85,-100,-93,-85,-84,-86,-100,-100,-100,-100,-100,-100,-100,958,-273,10369264626669
-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-81,-100,-59,-79,-81,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-78,-77,-76,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-91,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-53,-100,-100,-100,-81,-100,-100,-100,-100,-68,-69,-69,-53,-100,-100,-100,-82,-81,-100,-84,-86,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-87,-100,-100,-100,-85,-89,-86,-88,-100,-100,-100,-90,-100,-100,-100,-85,-100,-93,-85,-86,-86,-100,-100,-100,-100,-100,-100,-100,958,-273,10373886091771
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-60,-80,-79,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-82,-80,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-55,-100,-100,-100,-83,-100,-100,-100,-100,-70,-82,-70,-55,-100,-100,-100,-82,-81,-100,-82,-82,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-87,-100,-100,-100,-85,-88,-86,-88,-100,-100,-100,-100,-100,-100,-100,-84,-100,-89,-84,-83,-86,-100,-88,-88,-100,-100,-100,-100,980,-273,10413305692642
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-61,-80,-80,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-100,-83,-100,-100,-100,-100,-69,-69,-69,-55,-100,-100,-100,-82,-82,-100,-81,-81,-100,-100,-100,-100,-100,-84,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-85,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-85,-83,-86,-100,-86,-86,-100,-100,-100,-100,980,-273,10417885332536
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-62,-79,-78,-100,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-86,-87,-87,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-58,-100,-100,-100,-81,-100,-100,-100,-100,-69,-69,-71,-57,-100,-100,-100,-83,-81,-100,-82,-80,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-85,-88,-86,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-86,-86,-86,-100,-86,-86,-100,-100,-100,-100,980,-273,10422349954878
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-64,-80,-80,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-57,-100,-100,-100,-81,-100,-100,-100,-100,-68,-70,-69,-57,-100,-100,-100,-81,-81,-100,-83,-81,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-84,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-87,-87,-86,-86,-100,-86,-86,-100,-100,-100,-100,980,-273,10426931439563
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-62,-79,-80,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-80,-81,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-100,-100,-100,-81,-100,-100,-100,-100,-68,-67,-69,-56,-100,-100,-100,-82,-82,-100,-81,-81,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-84,-89,-88,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-87,-86,-84,-86,-100,-89,-88,-100,-100,-100,-100,980,-273,10431511422739
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-64,-79,-79,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-57,-100,-100,-100,-81,-100,-100,-100,-100,-69,-67,-69,-56,-100,-100,-100,-82,-81,-100,-82,-81,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-85,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-87,-85,-84,-86,-100,-87,-87,-100,-100,-100,-100,980,-273,10436150696122
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-59,-80,-80,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-76,-75,-76,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-55,-100,-100,-100,-83,-100,-100,-100,-100,-70,-67,-69,-52,-100,-100,-100,-82,-84,-100,-83,-82,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-84,-87,-87,-86,-100,-100,-100,-100,-100,-100,-100,-89,-100,-87,-88,-87,-86,-100,-88,-86,-88,-100,-100,-100,980,-273,10453357776949
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-59,-79,-80,-100,-100,-100,-100,-100,-100,-24,-100,-100,-100,-100,-100,-100,-100,-77,-75,-77,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-55,-100,-100,-100,-92,-100,-100,-100,-100,-69,-70,-70,-54,-100,-100,-100,-82,-84,-100,-82,-81,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-85,-100,-100,-100,-84,-88,-87,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-87,-86,-100,-87,-86,-88,-100,-100,-100,980,-273,10457954422156
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-62,-79,-81,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-76,-76,-78,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-57,-100,-100,-100,-83,-100,-100,-100,-100,-69,-65,-69,-56,-100,-100,-100,-83,-83,-100,-81,-82,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-84,-90,-87,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-86,-87,-84,-100,-87,-86,-88,-88,-100,-100,980,-273,10462571571894
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-61,-81,-80,-100,-100,-100,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-74,-75,-75,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-80,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-57,-100,-100,-100,-85,-100,-100,-100,-100,-70,-70,-70,-55,-100,-100,-100,-84,-85,-100,-78,-82,-100,-100,-100,-100,-100,-87,-100,-94,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-86,-100,-100,-100,-82,-90,-88,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-86,-85,-86,-100,-87,-86,-88,-88,-100,-100,980,-273,10467241401423
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-62,-77,-80,-100,-100,-100,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-100,-85,-100,-100,-100,-100,-70,-69,-70,-55,-100,-100,-100,-84,-85,-100,-81,-80,-100,-100,-100,-100,-100,-85,-100,-94,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-86,-100,-100,-100,-82,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-85,-85,-85,-100,-87,-86,-88,-88,-100,-100,980,-273,10471912116369
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-61,-83,-79,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-75,-76,-76,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-93,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-79,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-55,-100,-100,-100,-83,-100,-100,-100,-100,-71,-70,-71,-57,-100,-100,-100,-84,-83,-100,-79,-78,-100,-100,-100,-100,-100,-86,-100,-94,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-84,-100,-100,-100,-82,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-88,-85,-86,-84,-100,-87,-86,-88,-88,-100,-100,980,-273,10476635060794
-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-81,-100,-60,-82,-82,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-89,-100,-90,-100,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-100,-100,-100,-78,-100,-100,-100,-100,-69,-69,-69,-64,-100,-100,-100,-77,-79,-100,-80,-81,-100,-100,-100,-100,-100,-85,-100,-89,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-82,-88,-87,-86,-100,-100,-100,-100,-100,-100,-100,-85,-90,-91,-85,-85,-84,-100,-87,-86,-88,-88,-100,-100,1002,-273,10523853066974
-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-82,-100,-65,-82,-82,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-86,-85,-85,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-75,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-77,-100,-100,-100,-100,-69,-69,-68,-63,-100,-100,-100,-77,-78,-100,-78,-78,-100,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-85,-100,-100,-100,-85,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-86,-89,-86,-86,-85,-84,-87,-87,-86,-88,-88,-88,-100,1002,-273,10528532851556
-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-82,-100,-66,-82,-82,-100,-100,-100,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-85,-86,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-88,-100,-90,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-77,-100,-100,-100,-100,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-78,-100,-100,-100,-100,-68,-67,-68,-61,-100,-100,-100,-77,-76,-100,-79,-78,-100,-100,-100,-100,-100,-86,-100,-91,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-85,-100,-100,-100,-85,-87,-86,-85,-100,-100,-100,-100,-100,-100,-100,-85,-89,-89,-86,-85,-84,-87,-87,-86,-88,-88,-88,-100,1002,-273,10533296715929
