20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,38:17:c3:19:d7:72,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,66:2a:2f:53:7c:99,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,38:17:c3:22:5e:f1,a8:bd:27:4c:aa:81,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:19:f0,20:a6:cd:42:13:f2,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,b4:5d:50:e1:96:43,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,44:48:c1:91:95:a3,38:17:c3:19:d7:71,38:17:c3:19:36:30,44:48:c1:91:aa:21,38:17:c3:1f:14:01,38:17:c3:1f:1c:10,72:32:b1:3e:1a:b8,38:17:c3:1f:1c:11,80:8d:b7:55:25:e3,38:17:c3:22:61:92,38:17:c3:22:61:91,38:17:c3:1f:19:f1,38:17:c3:1a:cf:d0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:31,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:03,38:17:c3:19:36:32,80:8d:b7:55:3a:52,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:11,38:17:c3:19:71:90,80:8d:b7:55:39:d0,80:8d:b7:55:29:d0,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:25:e0,68:ff:7b:e4:af:39,38:17:c3:19:71:92,80:8d:b7:55:39:d1,38:17:c3:19:71:91,ea:9e:b4:53:24:54,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,20:a6:cd:50:24:b0,38:17:c3:19:71:80,80:8d:b7:55:39:c1,80:8d:b7:55:29:d1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:d2,80:8d:b7:55:39:d2,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,20:a6:cd:50:24:a2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,00:4e:35:de:e1:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:12,80:8d:b7:55:4d:10,38:17:c3:1f:22:21,x,y,timestamp
-87,-86,-100,-100,-100,-86,-86,-100,-100,-100,-80,-80,-83,-100,-100,-100,-100,-85,-100,-85,-67,-85,-67,-100,-100,-100,-92,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-91,-78,-90,-91,-100,-82,-100,-81,-100,-100,-100,-100,-90,-90,-90,-79,-100,-92,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-77,-63,-100,-76,-76,-100,-100,-100,-66,-90,-100,-91,-100,-100,-100,-82,-100,-100,-100,-100,-100,-79,-88,-80,-81,-81,-81,-81,-80,-90,-78,-77,-78,-79,-79,-79,-80,-83,-82,-90,-88,-84,-89,-89,-89,-88,-86,-88,-87,-90,-90,-87,-87,-88,-88,-91,-94,-91,-87,-87,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,396,642,2046316208280
-87,-86,-100,-100,-100,-86,-86,-100,-100,-100,-79,-80,-80,-100,-100,-100,-100,-85,-100,-85,-67,-85,-67,-100,-100,-100,-92,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-90,-78,-90,-91,-100,-82,-100,-81,-100,-100,-100,-100,-90,-92,-90,-78,-100,-92,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-76,-61,-100,-76,-75,-100,-100,-100,-66,-90,-100,-91,-100,-100,-100,-82,-100,-100,-100,-100,-100,-73,-88,-80,-81,-81,-80,-80,-81,-82,-78,-77,-78,-78,-78,-78,-78,-83,-82,-90,-88,-82,-89,-89,-88,-88,-87,-87,-87,-90,-90,-88,-87,-87,-88,-91,-94,-92,-87,-90,-88,-89,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,396,642,2050118846351
-87,-86,-100,-100,-100,-86,-89,-100,-100,-100,-82,-82,-80,-100,-100,-100,-100,-79,-100,-80,-70,-80,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-71,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-90,-79,-100,-95,-100,-82,-100,-81,-100,-100,-100,-100,-91,-91,-87,-79,-100,-93,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-75,-66,-100,-75,-74,-100,-100,-100,-70,-89,-100,-100,-100,-89,-100,-83,-100,-100,-90,-100,-100,-77,-91,-79,-80,-81,-80,-81,-81,-78,-72,-73,-72,-80,-79,-79,-79,-78,-79,-88,-90,-79,-83,-87,-89,-87,-88,-87,-87,-89,-88,-85,-85,-85,-91,-91,-91,-92,-87,-90,-88,-84,-93,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2090155618784
-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-82,-78,-81,-100,-100,-100,-100,-85,-100,-87,-70,-84,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-90,-81,-100,-95,-100,-82,-100,-81,-100,-100,-100,-100,-93,-91,-87,-79,-100,-93,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-73,-68,-100,-73,-73,-100,-100,-100,-71,-91,-100,-100,-100,-89,-100,-84,-100,-100,-90,-100,-100,-77,-91,-79,-79,-80,-80,-80,-78,-80,-72,-73,-72,-82,-82,-82,-82,-79,-78,-88,-89,-79,-89,-90,-87,-88,-88,-89,-89,-93,-88,-85,-85,-85,-91,-90,-91,-92,-87,-90,-88,-89,-93,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2093963484668
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-83,-80,-100,-100,-100,-100,-86,-100,-87,-70,-86,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-90,-79,-100,-91,-100,-82,-100,-81,-100,-100,-100,-100,-91,-92,-91,-79,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-74,-68,-100,-75,-75,-100,-100,-100,-70,-90,-100,-100,-100,-90,-100,-83,-100,-100,-90,-100,-100,-74,-91,-79,-79,-82,-81,-82,-81,-80,-72,-73,-73,-81,-81,-81,-81,-78,-78,-88,-92,-77,-89,-87,-88,-89,-88,-89,-89,-92,-86,-85,-85,-85,-91,-88,-91,-92,-87,-90,-88,-89,-93,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2097760949354
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-83,-80,-100,-100,-100,-100,-85,-100,-84,-71,-85,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-90,-79,-100,-91,-100,-82,-100,-81,-100,-100,-100,-100,-91,-93,-91,-79,-100,-93,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-74,-67,-100,-75,-75,-100,-100,-100,-70,-93,-100,-100,-100,-90,-100,-84,-100,-100,-90,-100,-100,-74,-91,-77,-78,-80,-79,-79,-80,-79,-74,-75,-75,-82,-82,-84,-83,-79,-78,-89,-92,-79,-89,-87,-90,-91,-90,-89,-89,-92,-86,-85,-85,-85,-91,-88,-91,-92,-88,-90,-88,-89,-93,-89,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2101562063727
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-77,-78,-79,-100,-100,-100,-100,-85,-100,-85,-72,-85,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-63,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-90,-78,-100,-93,-100,-82,-100,-81,-100,-100,-100,-100,-91,-93,-91,-78,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-75,-64,-100,-74,-74,-100,-100,-100,-61,-89,-100,-100,-100,-92,-100,-82,-100,-100,-90,-100,-100,-80,-89,-79,-80,-81,-81,-82,-81,-79,-77,-78,-79,-84,-83,-83,-84,-83,-84,-89,-91,-84,-89,-87,-89,-89,-89,-87,-91,-85,-85,-85,-85,-85,-85,-92,-91,-92,-87,-90,-88,-89,-93,-91,-91,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2105347914820
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-80,-80,-100,-100,-100,-100,-86,-92,-84,-68,-85,-68,-100,-100,-100,-92,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-90,-81,-100,-93,-100,-82,-100,-81,-100,-100,-100,-100,-91,-93,-91,-78,-100,-93,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-71,-69,-100,-72,-72,-100,-100,-100,-64,-88,-100,-100,-100,-92,-100,-80,-100,-100,-90,-100,-100,-80,-89,-79,-80,-85,-87,-86,-86,-79,-79,-78,-79,-82,-81,-81,-81,-89,-88,-89,-89,-88,-86,-85,-88,-89,-90,-88,-91,-85,-85,-85,-85,-85,-85,-92,-93,-92,-87,-90,-88,-87,-93,-91,-91,-89,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,642,2109175214245
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-81,-82,-81,-100,-100,-100,-100,-89,-92,-88,-71,-89,-71,-100,-100,-100,-92,-100,-100,-100,-100,-100,-63,-100,-63,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-90,-77,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-80,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-74,-69,-100,-74,-75,-100,-100,-100,-61,-90,-100,-100,-100,-90,-100,-80,-100,-100,-90,-100,-100,-78,-88,-79,-80,-83,-83,-81,-83,-79,-75,-77,-77,-77,-76,-77,-77,-87,-83,-89,-87,-84,-85,-85,-83,-83,-83,-83,-85,-87,-85,-85,-84,-84,-86,-92,-93,-92,-86,-88,-87,-86,-93,-91,-91,-89,-90,-93,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2154898131259
-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-82,-81,-82,-100,-100,-100,-100,-89,-92,-88,-72,-89,-72,-100,-100,-100,-92,-100,-100,-100,-100,-100,-64,-100,-66,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-90,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-79,-100,-93,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-72,-58,-100,-72,-72,-100,-100,-100,-66,-90,-100,-100,-100,-90,-100,-80,-100,-100,-90,-100,-100,-79,-89,-83,-84,-82,-82,-82,-81,-83,-76,-77,-77,-78,-76,-77,-77,-85,-84,-86,-90,-85,-85,-85,-83,-83,-83,-83,-84,-88,-87,-85,-84,-84,-87,-86,-93,-92,-88,-88,-87,-85,-89,-86,-91,-85,-90,-93,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2158707326726
-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-82,-83,-81,-100,-100,-100,-100,-91,-92,-88,-71,-89,-71,-100,-100,-100,-92,-100,-100,-100,-100,-100,-85,-100,-64,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-90,-82,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-80,-100,-93,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-72,-58,-100,-72,-72,-100,-100,-100,-63,-89,-100,-100,-100,-90,-100,-80,-100,-100,-90,-100,-100,-76,-90,-83,-84,-81,-80,-81,-80,-86,-77,-80,-74,-77,-77,-76,-78,-84,-84,-86,-88,-86,-85,-85,-83,-83,-82,-83,-84,-89,-86,-85,-84,-85,-87,-88,-93,-92,-87,-89,-88,-85,-89,-86,-91,-85,-89,-93,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2162516409017
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-81,-82,-81,-100,-100,-100,-100,-91,-92,-88,-70,-89,-70,-100,-100,-100,-92,-100,-100,-100,-100,-100,-69,-100,-62,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-90,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-81,-100,-93,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-56,-100,-72,-72,-100,-100,-100,-64,-89,-100,-100,-100,-89,-100,-80,-100,-100,-90,-100,-100,-78,-89,-84,-84,-81,-81,-82,-80,-83,-75,-77,-77,-76,-76,-78,-76,-84,-85,-86,-91,-85,-85,-85,-83,-83,-82,-83,-84,-86,-87,-83,-85,-85,-87,-87,-93,-92,-87,-89,-88,-85,-89,-85,-91,-86,-91,-93,-91,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2166323221463
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-82,-82,-84,-100,-100,-100,-100,-90,-92,-88,-72,-89,-71,-100,-100,-100,-92,-100,-100,-100,-100,-100,-64,-100,-63,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-90,-78,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-78,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-58,-100,-72,-72,-100,-100,-100,-62,-89,-100,-100,-100,-91,-100,-81,-100,-100,-90,-100,-100,-78,-89,-84,-84,-81,-80,-82,-82,-83,-74,-76,-75,-76,-77,-76,-76,-86,-85,-86,-89,-86,-84,-84,-84,-83,-83,-83,-80,-89,-85,-85,-84,-85,-87,-85,-92,-92,-87,-89,-88,-86,-89,-85,-91,-84,-90,-93,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2170123589378
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-82,-82,-84,-100,-100,-100,-100,-90,-92,-88,-71,-89,-71,-100,-100,-100,-92,-100,-100,-100,-100,-100,-65,-100,-62,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-90,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-78,-100,-93,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-66,-100,-75,-73,-100,-100,-100,-64,-89,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-77,-89,-81,-84,-81,-81,-82,-81,-83,-75,-76,-75,-76,-76,-76,-77,-85,-84,-86,-89,-87,-86,-85,-85,-83,-84,-84,-84,-89,-85,-85,-84,-85,-87,-84,-94,-92,-88,-87,-86,-85,-89,-84,-91,-85,-90,-93,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,657,2173923184273
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-75,-77,-84,-100,-100,-100,-100,-90,-92,-88,-66,-89,-64,-100,-100,-100,-92,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-90,-79,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-91,-80,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-74,-100,-74,-72,-100,-100,-100,-57,-91,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-77,-91,-81,-84,-86,-87,-87,-86,-83,-66,-67,-67,-78,-80,-79,-80,-85,-82,-80,-89,-82,-83,-83,-87,-86,-86,-86,-84,-89,-85,-84,-82,-82,-87,-88,-89,-86,-85,-84,-84,-82,-91,-84,-88,-88,-89,-93,-91,-90,-91,-87,-87,-87,-87,-88,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,672,2214481819518
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-75,-75,-77,-100,-100,-100,-100,-90,-92,-88,-67,-89,-66,-100,-100,-100,-92,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-90,-78,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-90,-78,-100,-93,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-72,-74,-100,-72,-73,-100,-100,-100,-60,-90,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-77,-92,-81,-84,-86,-86,-86,-86,-83,-67,-68,-67,-78,-79,-78,-79,-81,-82,-80,-90,-82,-83,-83,-86,-85,-87,-86,-84,-78,-80,-84,-83,-82,-78,-88,-89,-86,-84,-84,-85,-82,-91,-87,-90,-88,-86,-93,-91,-90,-91,-87,-87,-87,-87,-88,-87,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,672,2218307559777
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-75,-75,-76,-100,-100,-100,-100,-90,-92,-88,-67,-89,-66,-100,-100,-100,-92,-100,-100,-100,-100,-100,-58,-100,-59,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-90,-80,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-90,-80,-100,-93,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-64,-100,-73,-73,-100,-100,-100,-59,-91,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-79,-92,-82,-82,-85,-85,-87,-86,-84,-68,-65,-65,-79,-79,-80,-79,-82,-81,-77,-91,-82,-83,-83,-86,-85,-87,-86,-84,-78,-79,-84,-83,-84,-79,-89,-90,-86,-84,-84,-85,-82,-91,-88,-90,-87,-92,-93,-91,-90,-91,-87,-87,-87,-88,-88,-87,-90,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,672,2222126598994
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-75,-75,-76,-100,-100,-100,-100,-95,-92,-88,-66,-89,-66,-100,-100,-100,-92,-100,-100,-100,-100,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-90,-80,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-93,-77,-100,-93,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-73,-65,-100,-72,-72,-100,-100,-100,-58,-91,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-80,-91,-83,-82,-85,-85,-87,-86,-84,-67,-67,-65,-80,-80,-79,-79,-82,-83,-79,-90,-82,-89,-83,-87,-85,-86,-87,-84,-78,-79,-84,-83,-83,-79,-89,-90,-87,-84,-84,-86,-85,-92,-88,-90,-89,-84,-92,-91,-90,-91,-87,-88,-89,-87,-87,-87,-89,-86,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,672,2225949223888
-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-75,-77,-77,-100,-100,-100,-100,-95,-92,-88,-66,-89,-66,-100,-100,-100,-92,-100,-100,-100,-100,-100,-59,-100,-60,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-81,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-93,-78,-100,-93,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-72,-74,-100,-72,-73,-100,-100,-100,-59,-93,-100,-100,-100,-91,-100,-80,-100,-100,-90,-100,-100,-80,-90,-83,-82,-86,-85,-85,-86,-84,-66,-66,-67,-79,-79,-80,-79,-84,-81,-79,-90,-81,-93,-82,-88,-86,-86,-86,-84,-78,-79,-83,-83,-85,-78,-89,-91,-87,-84,-84,-83,-94,-92,-89,-89,-87,-87,-91,-91,-90,-91,-87,-88,-89,-87,-87,-87,-90,-88,-87,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,411,672,2229779321699
